page	line	entry_id	zone	headword_tibetan	headword_latin	headword_latin_confidence	translit_token_count	german_token_count	audit_candidates	audit_replaced	line_text
120	71	506	german_prose			none	0	2	0	0	3. npr. ein Sce.
120	72	506	german_prose_with_translit			none	5	1	0	0	"~~ mtsho la rta bśan (r. bśal) ""er wusch das"
120	73	506	german_prose			none	0	5	0	0	"Pferd im See Mi-nag"" (Bu-Sz 50,12)."
120	74	506	german_prose_with_translit			none	1	2	0	0	mi nag Spres Mgo can npr.
120	75	506	german_prose_with_translit			none	1	2	0	0	ein bdud (Neb 275).
120	76	506	other			none	0	0	0	0	116
120	77	506	latin_other			none	4	0	0	0	lha sar ... — dan phyugs nad man po byun bas
120	78	506	german_prose_with_translit			none	2	2	0	0	"""in Lhasa kamen häufig Krankheiten beiden"
120	79	506	german_prose			none	0	6	0	0	"Menschen und Seuchen bei den Tieren vor"""
120	80	506	german_prose_with_translit			none	3	1	0	0	(Nel 1437); — dan phyugs nad dan / dmag
120	81	506	german_prose_with_translit			none	3	2	0	0	"""khrug mu ge ni ""Krankheiten der Menschen"
120	82	506	german_prose_with_translit			none	1	6	0	0	und Krankheiten des Vichs, Krieg und Hun-
120	83	506	latin_other			none	3	0	0	0	"gersnot"" (bKth 378,4); rtsa (7, btsa') gisa"
120	84	506	german_prose_with_translit			none	4	1	0	0	"dan mu ge / — / phyugs nad la sogs pa ""Ge-"
120	85	506	german_prose_with_translit			none	2	1	0	0	treidebrand und Hungersnot, Krankheiten
120	86	506	german_prose			none	0	5	0	0	"bei Mensch und Vieh usw."" (Glr 191,19); ~"
120	87	506	german_prose_with_translit			none	5	1	0	0	"phyugs nad la sogs pa'i bkra mi 6/$ pa ""Unheil"
120	88	506	german_prose_with_translit			none	1	4	0	0	wie Krankheiten bei Menschen, Seuchen bei
121	1	506	tibetan_only	མི་ནུབ་		none	0	0	0	0	མི་ནུབ་ mi
121	2	506	german_prose_with_translit			none	2	1	0	0	"Tieren u.a."" (RGNth 1632); — phyugs nad"
121	3	506	german_prose_with_translit			none	2	3	0	0	"7/ bar byed pa'i gzuns ""die Dhārani, die die"
121	4	506	german_prose_with_translit			none	1	5	0	0	Krankheiten des Menschen und des Vichs
121	5	506	latin_other			none	1	0	0	0	"heilt"" (Mig'To 251,2)."
121	6	506	german_prose_with_translit			none	3	1	0	0	Lex. mi nas ni — dam rim nad (Liś 24,9).
121	7	506	tibetan_only	མི་ནུབ་		none	0	1	0	0	མི་ནུབ་ mi nub npr. cin Land.
121	8	506	german_prose_with_translit			none	2	2	0	0	"lho —dargyi rdzoṅ dari 0?7/5 (metr.) ""im Sü-"
121	9	506	german_prose_with_translit			none	1	8	0	0	den die Festung für Seide in Mi-nub, das ist
121	10	506	german_prose			none	0	2	0	0	"die zweite"" (Gesar 234,40)."
121	11	507	headword_line	མི་གནས་པ་	pa	medium	1	0	0	0	མི་གནས་པ་ mi gnas pa.
121	12	507	german_prose			none	0	1	0	0	1. nicht befindlich, nicht bleibend, nicht
121	13	507	other			none	0	0	0	0	verharrend, nicht seiend, nicht einhaltend;
121	14	507	german_prose_with_translit			none	4	4	0	0	thos Ina daṅ ldan pas ~r ohne die fünf Dhar-
121	15	507	other			none	0	0	0	0	mas einzuhalten.
121	16	507	latin_other			none	4	0	0	0	(006 lṅa daṅ ldan pas —r ljoras rgyur 'gro bar
121	17	507	german_prose_with_translit			none	1	1	0	0	"rjes su gnai /70 ""ich gestatte, daß er durch"
121	18	507	german_prose_with_translit			none	1	5	0	0	das Land reist, ohne die fünf Dharmas cin-
121	19	507	german_prose_with_translit			none	1	3	0	0	"halten zu müssen"" (Prav 185,10); sems ///"
121	20	507	latin_other			none	4	0	0	0	glog dan mtshuns te / skad cig tu 7/¿9 cin —'o
121	21	507	german_prose			none	0	8	0	0	"""der Geist ist wie der Blitz: in einem Au-"
121	22	507	german_prose			none	0	2	0	0	"genblick vergeht er und ist nicht mehr da"""
121	23	507	german_prose			none	0	1	0	0	(Käsy 146,3); gzugs med gar yari — / 'gur
121	24	507	latin_other			none	3	0	0	0	"ba med cin brtan pa'o (metr.) ""es hat keine"
121	25	507	german_prose			none	0	4	0	0	Form, es ist nirgendwo, es ist unveränder-
121	26	507	german_prose_with_translit			none	2	3	0	0	"lich und ewig"" (Samv 33.14c); thos dan bsamis"
121	27	507	latin_other			none	3	0	0	0	(v.1.bsam) dari bsgoms pa yani / glo rdol bum
121	28	507	german_prose_with_translit			none	6	1	0	0	pa' chu bäin du / dran pa la ni de mi gnas
121	29	507	german_prose_with_translit			none	1	2	0	0	"(metr.) ""in seiner Erinnerung bleiben das"
121	30	507	german_prose			none	0	6	0	0	Gehörte, das Gedachte und das Betrachte-
121	31	507	german_prose_with_translit			none	1	3	0	0	te nicht, wie Wasser in einem gesprungenen
121	32	507	german_prose_with_translit			none	3	2	0	0	"Topf"" (Bea 5.25d); bka' gtan gyi 'bru don la —"
121	33	507	german_prose			none	0	5	0	0	"""[die Vorschriften] nicht gemäß dem wört-"
121	34	507	german_prose			none	0	4	0	0	lichen Inhalt der Herrscherurkunde einhal-
121	35	507	other			none	0	0	0	0	"ten"" (MTH3/5/ 16 20)."
121	36	507	german_prose_with_translit			none	2	1	0	0	Lex. phyogs na mi gnas = apradesasthah dass.
121	37	507	german_prose_with_translit			none	3	2	0	0	(Mvy 6694); —'am mi brten pa = aniśritah
121	38	507	german_prose_with_translit			none	2	2	0	0	"""nicht befindlich"" (Mvy 2352); yul na mi"
121	39	507	german_prose			none	0	2	0	0	"ynas = adesasthah ""nicht am rechten Ort"""
121	40	507	german_prose			none	0	1	0	0	(Mvy 6693).
121	41	507	german_prose_with_translit			none	1	4	0	0	2. Bez. für das nicht feststehende Nirväna,
121	42	507	german_prose_with_translit			none	2	3	0	0	verkürzt für lmi gnas pai mya ñan las 'das
121	43	507	latin_other			none	1	0	0	0	pa.
121	44	507	tibetan_only	མི་སྣ		none	0	0	0	0	"མི་སྣ ""pm"
121	45	507	other			none	0	0	0	0	a mm sna
121	46	507	german_prose_with_translit			none	3	3	0	0	"Lex. tbar pa la'an ""auch für Befreiung"""
121	47	507	german_prose_with_translit			none	4	3	0	0	(brDa, ähnl. Dagy); miya ran las 'das pa la —
121	48	507	german_prose_with_translit			none	1	2	0	0	"= apratisthito nirväne ""nicht feststehend im"
121	49	507	german_prose			none	0	2	0	0	"Nirväria"" (Mvy 406)."
121	50	507	latin_other			none	1	0	0	0	3. npr. cin Buddha.
121	51	507	german_prose_with_translit			none	1	1	0	0	Lex. asthita, amatliya (Bhad 232).
121	52	507	german_prose_with_translit			none	2	1	0	0	"nan las ""das pa"
121	53	507	german_prose_with_translit			none	2	2	0	0	"auch ""u gras pa' myani 'das nicht feststehen-"
121	54	507	german_prose_with_translit			none	1	5	0	0	des Nirväna, d.h. die Befreiung eines Bud-
121	55	507	german_prose_with_translit			none	1	5	0	0	dha, bei der er weder an den Samisära gebun-
121	56	507	german_prose_with_translit			none	1	3	0	0	den ist noch im Nirvāna verbleibt.
121	57	507	german_prose_with_translit			none	4	2	0	0	mi gnas pa'i myar 'das la Zugs (r. bźugs) pa
121	58	507	german_prose_with_translit			none	3	3	0	0	"mñam ñidye ses ""die Weisheit der Gleichheit,"
121	59	507	german_prose_with_translit			none	1	3	0	0	"die im nicht feststehenden Nirväria verweilt"""
121	60	507	german_prose			none	0	1	0	0	(Bu 734,1).
121	61	507	german_prose			none	0	3	0	0	Lex. apratisthitanirvanam (Mvy 1728, Abt.
121	62	507	german_prose_with_translit			none	4	1	0	0	mya ran las 'das pa la sogs pa' min).
121	63	507	german_prose_with_translit			none	1	2	0	0	'mi sna Bote, Botschafter; — bani chen
121	64	507	german_prose			none	0	1	0	0	Eilbote.
121	65	507	german_prose_with_translit			none	4	2	0	0	"kha lin pa imams la — bani chen btani ""Eil-"
121	66	507	german_prose_with_translit			none	2	2	0	0	"boten wurden zu den Kha-lin pa gesandt"""
121	67	507	latin_other			none	6	0	0	0	(BhuLg 98,14); phyogs nitha' la — btani nas /
121	68	507	latin_other			none	6	0	0	0	khral dan 'u lag dgos pa' lun gtoṅ ba dari
121	69	507	german_prose_with_translit			none	1	2	0	0	"""nachdem er Boten in alle Richtungen aus-"
121	70	507	german_prose			none	0	4	0	0	gesandt hatte, ließ er verkünden, daß Steu-
121	71	507	german_prose			none	0	2	0	0	"ern und 's-lag-Dienste erforderlich seien"""
121	72	507	latin_other			none	6	0	0	0	(BhuLg 102,29); rgyal po gtso las — drag tshad
121	73	507	german_prose_with_translit			none	1	3	0	0	"thams cad der 'dus Sin ""nachdem sich der"
121	74	507	german_prose_with_translit			none	1	4	0	0	König, die Hauptratsmitglieder, die Boten
121	75	507	german_prose			none	0	2	0	0	"und alle Adligen dort versammelt hatten"""
121	76	507	latin_other			none	1	0	0	0	(Bhulg 104,40).
121	77	507	german_prose_with_translit			none	5	2	0	0	"Lex. pho ña lta bu ""wie: Bote"" (brDa); pho"
121	78	507	german_prose_with_translit			none	2	3	0	0	"raam sku tshab ""Bote oder Stellvertreter"""
121	79	507	german_prose			none	0	1	0	0	(Dagy).
121	80	507	german_prose_with_translit			none	5	1	0	0	"— tsban ma bya dgas yid roms dan ""all die-"
121	81	507	german_prose			none	0	1	0	0	se verschiedenen Leute wurden nicht nur
121	82	507	german_prose			none	0	2	0	0	"mit Geschenken belohnt"" (MTH3/3/21 6);"
121	83	507	latin_other			none	5	0	0	0	— gon gsal nas sa gnas su rtsad dpyod skabs
122	1	507	other			none	0	0	0	0	EN . .
122	2	508	headword_line	མི་སྣང་བ་	snaṅ ba	high	2	0	0	0	མི་སྣང་བ་ mi snaṅ ba
122	3	508	german_prose			none	0	5	0	0	"""zu dem Zeitpunkt, als die oben genann-"
122	4	508	german_prose			none	0	7	0	0	ten Leute an Ort und Stelle die Untersu-
122	5	508	german_prose_with_translit			none	1	1	0	0	"chung durchführten"" (MTH3/5/30 a5); sne"
122	6	508	german_prose_with_translit			none	2	1	0	0	"mor miags pa'i — ""mit Führungsaufgaben"
122	7	508	german_prose			none	0	1	0	0	"betraute verschiedene Leute"" (MTH3/5/38"
122	8	508	german_prose			none	0	2	0	0	den; Verschwinden; —r jog entfer-
122	9	508	other			none	0	0	0	0	nen; —r byed verschwinden lassen.
122	10	508	latin_other			none	3	0	0	0	"gtsug lag khban de yani —r byas te ""er lief"
122	11	508	german_prose			none	0	4	0	0	"das Kloster verschwinden"" (Prav 260,3); des"
122	12	508	latin_other			none	5	0	0	0	blon po skyon chags pa de gñis mig lam du —r
122	13	508	german_prose_with_translit			none	1	3	0	0	"biag nas ""er entfernte die beiden üblen Mini-"
122	14	508	german_prose_with_translit			none	1	1	0	0	"ster aus seinem Gesichtsfeld"" (Udr 33,29);"
122	15	508	latin_other			none	3	0	0	0	"de —r gur pa dan ""sobald es verschwun-"
122	16	508	german_prose_with_translit			none	1	3	0	0	"den war"" (K6 da 5165); /7/ mai 'od ni mi"
122	17	508	german_prose			none	0	3	0	0	"snan dari (metr.) ""die Sonnenstrahlen, die"
122	18	508	german_prose_with_translit			none	2	2	0	0	"unsichtbar sind"" (Ahs 1.3.24a); sgo phye ba"
122	19	508	german_prose_with_translit			none	2	3	0	0	"na / bzo bo mams —r gyur to ""als die Tür"
122	20	508	german_prose			none	0	3	0	0	geöffnet wurde, waren die Handwerker ver-
122	21	508	german_prose_with_translit			none	2	1	0	0	"schwunden"" (Tär 16,12); phal cher 1 tshhul"
122	22	508	latin_other			none	1	0	0	0	"is 'gro ""meist ging er unsichtbar umher"""
122	23	508	german_prose			none	0	1	0	0	(Tär 187,1).
122	24	508	german_prose_with_translit			none	1	3	0	0	"Lex. anabhāsahb ""Verschwinden"" (Mvy"
122	25	508	german_prose_with_translit			none	1	1	0	0	6654); snari bar 'yur Zin —r yan 'gyur =
122	26	508	latin_other			none	3	0	0	0	āvirbhavati tirobhāvam api pratyanubhavati
122	27	508	german_prose			none	0	2	0	0	"""er ist sichtbar, aber er verschwindet"" (Mvy"
122	28	508	other			none	0	0	0	0	218).
122	29	508	german_prose_with_translit			none	4	2	0	0	"— du tsho chen gyi rgan 'go ""als menschliche"
122	30	508	german_prose			none	0	5	0	0	Zeugen [riefen sie] die Altesten der großen
122	31	508	german_prose_with_translit			none	1	1	0	0	"Schar"" (Bhulg 110,5)."
122	32	508	german_prose			none	0	5	0	0	"bieter der Menschen"", Bez. für einen"
122	33	508	german_prose			none	0	4	0	0	hohen Beamten, Vorsteher, Präfekt, Herr-
122	34	508	other			none	0	0	0	0	scher.
122	35	508	german_prose_with_translit			none	3	1	0	0	se chen gyis ... zon wi si — dan / sel gyi
122	36	508	german_prose_with_translit			none	1	3	0	0	"dam kha gnan ""Se-chen verlich [ihm den"
122	37	509	headword_line	མི་ཕན་པ་	phan pa	high	2	0	0	0	མི་ཕན་པ་ mi phan pa
122	38	509	german_prose			none	0	5	0	0	Status eines] Zon-wi-si-Gebieters und das
122	39	509	german_prose_with_translit			none	2	2	0	0	"Kristallsiegel"" (Debm 24b5); zur du mkbar"
122	40	509	german_prose_with_translit			none	3	2	0	0	"smig la bskos pa'i — dar ""die nebenbei für"
122	41	509	german_prose_with_translit			none	1	3	0	0	"die Festungen ernannten Präfekten"" (Debm"
122	42	509	german_prose_with_translit			none	2	1	0	0	3939); dbari chen mi yi dpon po / nor bzan
122	43	509	german_prose_with_translit			none	2	2	0	0	"rgal bus 'phrogs son (metr.) ""der mächti-"
122	44	509	german_prose_with_translit			none	1	2	0	0	"ge Herrscher Nor-bzan rgyal-bu raubte sic"""
122	45	509	german_prose_with_translit			none	2	3	0	0	"(Glu 30c); yal de'i ~ gyi skye dman ""die Frau"
122	46	509	german_prose_with_translit			none	2	2	0	0	"des Vorstehers dieser Ortschaft"" (BhuGr"
122	47	509	german_prose_with_translit			none	3	2	0	0	"46,35); dbus brag dkar — gi cum po ""der jün-"
122	48	509	german_prose			none	0	5	0	0	gere Bruder des mi dpon von Brag-dkar in
122	49	509	german_prose			none	0	1	0	0	"Zentraltibet"" (MTH3/3/1 7)."
122	50	509	german_prose			none	0	3	0	0	"— 905 yon ""er trug ein Gewand aus Men-"
122	51	509	german_prose			none	0	4	0	0	"schenhaut"" (Padm 2 1b2); Zi chen gyani gäi"
122	52	509	german_prose_with_translit			none	2	2	0	0	"yin zer — bkram (metr.) ""das, was cin 'großes"
122	53	509	german_prose_with_translit			none	1	5	0	0	Feld', eine ganze Haut heißt, ist eine ausge-
122	54	509	german_prose			none	0	2	0	0	"breitete menschliche Haut"" (Padm 284b2);"
122	55	509	latin_other			none	7	0	0	0	mgo dan — ni / than la broyaris pa lta bu'am
122	56	509	german_prose			none	0	5	0	0	"(metr.) ""wie Kopf und Haut eines Men-"
122	57	509	german_prose			none	0	5	0	0	"schen, die auf einer Ebene aufgespannt sind"""
122	58	509	german_prose			none	0	1	0	0	(Vdk-M 121,10).
122	59	509	latin_other			none	6	0	0	0	yul phyogs dei — bdun thog brdibts) nas si
122	60	509	german_prose_with_translit			none	1	2	0	0	"ba ""da starben Männern aus dieser Gegend,"
122	61	509	german_prose			none	0	6	0	0	"sieben Brüder, als ein Dach einstürzte"" (Nel"
122	62	509	latin_other			none	2	0	0	0	16b4); mes po me (r. mi) spun pha bu sogs
122	63	509	german_prose			none	0	4	0	0	"(metr.) ""Großvater, Geschwister, Vater und"
122	64	509	german_prose			none	0	2	0	0	"Sohn usw."" (Vdk-M 146,31)."
122	65	509	other			none	0	0	0	0	pel.
122	66	509	latin_other			none	5	0	0	0	glin dkar po' dera bla 'khor ba'i rten mkhar
122	67	509	latin_other			none	4	0	0	0	dpa' la mi skyor (r. spyart) dkar po yin pas
122	68	509	german_prose_with_translit			none	1	5	0	0	"""weil der Tempel, wo die dgra bla von Glin-"
122	69	509	german_prose_with_translit			none	1	1	0	0	dkar-po herbeikommen, dPa'-la Mi-spy.i
122	70	509	german_prose			none	0	2	0	0	"dkar-po ist"" (Gesar 224,30)."
122	71	509	latin_other			none	2	0	0	0	"gal te bdag gis — / gsol na (metr.) ""wenn ich"
122	72	509	german_prose			none	0	2	0	0	"um etwas bitte, das nicht zum Nutzen dient"""
123	1	510	headword_line	མི་ཕྲརཾ།།	mipham	high	1	0	0	0	མི་ཕྲརཾ།། mipham
123	2	510	german_prose_with_translit			none	4	1	0	0	"(KanL 813); bdag dari gan la —"" / phyug po"
123	3	510	german_prose_with_translit			none	2	1	0	0	"bkren dat ci mi mtshuns (metr.) ""ist nicht"
123	4	510	german_prose			none	0	4	0	0	der Reiche wie ein Bedürftiger, wenn er we-
123	5	510	german_prose			none	0	3	0	0	"der sich noch anderen nützt?"" (Ps 83a); bcos"
123	6	510	german_prose_with_translit			none	2	2	0	0	"kagian gyis — la ""es nützt keine andere Be-"
123	7	510	latin_other			none	1	0	0	0	"handlung"" (dPe 117,13)."
123	8	510	german_prose_with_translit			none	1	1	0	0	Siuay mi pham.
123	9	510	other			none	0	0	0	0	1. unbesiegt.
123	10	510	german_prose_with_translit			none	4	1	0	0	"mi ""}pham 'phags pa thogs med gäun / skye"
123	11	510	german_prose_with_translit			none	5	2	0	0	"bo kun la bdud rtsi ñid (metr.) ""die Schriften"
123	12	510	german_prose			none	0	4	0	0	des unbesiegten edlen Asariga sind für alle
123	13	510	german_prose_with_translit			none	2	3	0	0	"Menschen nichts als Nektar"" (Tār 119,5)."
123	14	510	german_prose			none	0	6	0	0	2. Bez. für Wind und den Windgortt.
123	15	510	german_prose_with_translit			none	4	2	0	0	Lex. rlun daṅ rlun lha la'an (brDa, Dagy).
123	16	511	headword_line	མི་ཕམ་སྲའི་ལ་བ་ཅན་	pham skra'i la ba can	high	5	0	0	0	མི་ཕམ་སྲའི་ལ་བ་ཅན་ mi pham skra'i la ba can
123	17	511	german_prose_with_translit			none	3	1	0	0	auch mi pham skra'i lwa ba
123	18	511	german_prose_with_translit			none	5	1	0	0	ca, mi 'pham skra'i la ba can npr. ein nicht-
123	19	511	german_prose_with_translit			none	2	4	0	0	buddh. Lehrer zur Zeit des Buddha Säkya-
123	20	511	german_prose			none	0	3	0	0	muni, skt. Ajita Kesakambala bzw. Kesa-
123	21	511	other			none	0	0	0	0	kambalin.
123	22	511	latin_other			none	7	0	0	0	ston pa drug po thams cad mkhyen pa ma yin
123	23	511	latin_other			none	3	0	0	0	par thams cad mkhyen par mrion pa' riargyal
123	24	511	german_prose_with_translit			none	4	2	0	0	"can 'di lta ste ... — dan ""die sechs Lehrer,"
123	25	511	german_prose			none	0	4	0	0	die, ohne daß sie allwissend waren, übermi-
123	26	511	german_prose			none	0	3	0	0	Rig stolz auf ihre Allwissenheit waren, näm-
123	27	511	german_prose			none	0	4	0	0	"lich Ajita Kesakambala [usw.]"" (Prav 60,10);"
123	28	511	latin_other			none	4	0	0	0	bram zei khye'u ñe rgyal dari pan nas skyes
123	29	511	german_prose_with_translit			none	3	4	0	0	"güis — ga la ba der don ste ""die beiden Brah-"
123	30	511	german_prose_with_translit			none	2	3	0	0	manenjungen Upatisya und Kolita gingen
123	31	511	german_prose_with_translit			none	1	3	0	0	"dorthin, wo Ajita Keśakambala war"" (Prav"
123	32	511	german_prose_with_translit			none	1	1	0	0	67,1); des kyari smra 'dodkyi bu mo' bu yani
123	33	511	german_prose_with_translit			none	5	2	0	0	dag rgual ba can la'o / des kyari — la'o / des
123	34	511	german_prose_with_translit			none	3	2	0	0	"kyari katya'i bu nog can la'o ""der aber [stieß]"
123	35	511	german_prose			none	0	5	0	0	Samjayin Vairatiputra; der aber [stieß] Aji-
123	36	511	german_prose_with_translit			none	1	4	0	0	ta Kesakambala; der aber [stieß] Kätyäyana
123	37	511	german_prose_with_translit			none	3	3	0	0	"Kakuda"" (K6 da 5106); — Zes bya ba la / mi"
123	38	511	latin_other			none	9	0	0	0	pham źes bya ba ni ran gi min yin la / skra'i
123	39	511	german_prose_with_translit			none	7	1	0	0	la ba can 706 bya ba ni dei brtul Zugs te / skra
123	40	511	latin_other			none	4	0	0	0	"lasbyas pa' laba gyon pa'i phyirro ""zum Na-"
123	41	511	german_prose_with_translit			none	1	5	0	0	men Ajita Keśakambala; Ajita ist ein Eigen-
123	42	511	german_prose			none	0	1	0	0	name, Kesakambala [bezicht sich auf] seine
123	43	511	german_prose			none	0	3	0	0	asketische Praxis, weil er eine aus Haaren
123	44	512	headword_line	མི་ཕྷམ་པ་	pham pa	high	2	0	0	0	མི་ཕྷམ་པ་ mi pham pa
123	45	512	german_prose			none	0	2	0	0	"gemachte Decke trug"" (T4113 19662); mi"
123	46	512	latin_other			none	6	0	0	0	pham skra'i lwa ba can ... rtog ge pa drug
123	47	512	german_prose_with_translit			none	2	2	0	0	"kyis ma runs par bgyis pas ""[die Menschen]"
123	48	512	german_prose			none	0	4	0	0	werden von Ajita Kesakambala [usw.], den
123	49	512	german_prose			none	0	3	0	0	"sechs Dialektikern, ins Verderben gestürzt"""
123	50	512	german_prose			none	0	1	0	0	(Bu 744,1).
123	51	512	example_tibetan_latin			none	6	1	0	0	Lex. mi pham (༥. ]. 'pham) skra'i la ba can =
123	52	512	german_prose			none	0	2	0	0	ajitakesakambalah (Mvy 3548, Abt. mu stegs
123	53	512	latin_other			none	4	0	0	0	can gi ston pa drug gi min).
123	54	512	german_prose_with_translit			none	2	2	0	0	pham mgon Beiname des Bo-
123	55	512	german_prose_with_translit			none	2	3	0	0	dhisattvas und künftigen Buddhas Maitreya,
123	56	512	latin_other			none	1	0	0	0	skt. Ajitanātha.
123	57	512	german_prose_with_translit			none	5	2	0	0	"rgyal ba ~s ... žes pa daṅ ""der Jina Ajitanātha"
123	58	512	latin_other			none	5	0	0	0	"sagt:"" (RoIN$ 20,7); lha khani geig tu dul ba'i"
123	59	512	german_prose_with_translit			none	1	2	0	0	"sdes / ~'/ sku bzens ""Vinitadeva hatte in ei-"
123	60	512	german_prose_with_translit			none	1	4	0	0	nem Tempel eine Statue des Ajitanātha auf-
123	61	512	german_prose			none	0	1	0	0	"gestellt"" (Tär 123,9)."
123	62	512	german_prose_with_translit			none	3	2	0	0	"Lex. mi pham mgon = byanis pa mgon po ""der"
123	63	512	german_prose_with_translit			none	3	2	0	0	"Herr Maitreya"" (brDa); mi pham mgon = rje"
123	64	512	german_prose_with_translit			none	1	1	0	0	btsun byams mgon (Dagy).
123	65	512	other			none	0	0	0	0	119
123	66	512	german_prose			none	0	3	0	0	1. inroyalba ~ Beiname Maitreyas, skt. Aji-
123	67	512	latin_other			none	1	0	0	0	ta.
123	68	512	german_prose_with_translit			none	3	1	0	0	"me tog royal ba — la phog go ""Blumen [10-"
123	69	512	german_prose_with_translit			none	1	3	0	0	"len auf den siegreichen Mi-pham-pa"" (Tär"
123	70	512	latin_other			none	1	0	0	0	85,15); rwal ba —'i snan briian byams
123	71	512	german_prose_with_translit			none	3	2	0	0	"pa mthon grol mar grags pa ""die Statue"
123	72	512	german_prose_with_translit			none	2	4	0	0	des rGyal-ba Mi-pham-pa, die als Byams-
123	73	512	german_prose_with_translit			none	3	1	0	0	"pa mThon-grol-ma bekannt ist"" (""Dzam"
123	74	512	latin_other			none	1	0	0	0	23,21); royalpokrikriithugs damgirten du
123	75	512	german_prose_with_translit			none	1	2	0	0	"grags pa'iroyalba —""i snan brrian ""ein Abbild"
123	76	512	german_prose			none	0	8	0	0	des Siegers Ajita, das als Stütze der Medita-
123	77	512	german_prose_with_translit			none	1	4	0	0	"tion des Königs Krkin bekannt ist"" (""Dzam"
123	78	512	other			none	0	0	0	0	24,21).
123	79	512	latin_other			none	1	0	0	0	2. npr. cin Buddha.
123	80	512	german_prose_with_translit			none	1	1	0	0	Lex. ajita (Blhad 827).
123	81	512	german_prose_with_translit			none	1	1	0	0	3. npr. ein rNin-ma-Gelehrter, Mi-pham
123	82	512	german_prose_with_translit			none	2	3	0	0	"'Jam-dpal dgyes-pa'i rdo-rje, auch ""Jam-"
123	83	512	latin_other			none	3	0	0	0	mgon Mi-pham bzw. Mi-pham rnam-rgyal
123	84	512	other			none	0	0	0	0	(1846-1912).
124	1	513	headword_line	མི་ཕམ་གསུང་སྐྱེས་	pham gsuṅ skyes	high	3	0	0	0	མི་ཕམ་གསུང་སྐྱེས་ mi pham gsuṅ skyes
124	2	513	german_prose_with_translit			none	2	1	0	0	smra ba'i sen ge 'jam mgon ~i / Zal khrid
124	3	513	german_prose_with_translit			none	1	3	0	0	"(metr.) ""die Unterweisung des ""Jam-mgon"
124	4	513	german_prose_with_translit			none	1	4	0	0	"mi-pham, des Löwen unter den Rednern"""
124	5	513	german_prose			none	0	1	0	0	(Gesar 348,3).
124	6	514	headword_line	མི་ཕམ་གསུང་སྐྱེས་	mipham	high	2	2	0	0	མི་ཕམ་གསུང་སྐྱེས་ mipham gsun skyes Bez. für
124	7	514	german_prose_with_translit			none	1	1	0	0	Schüler Maitreyanāthas.
124	8	514	german_prose_with_translit			none	2	2	0	0	Lex. byams mgon gyi slob ma (Dagy).
124	9	514	german_prose_with_translit			none	2	2	0	0	527 mi pho auch mi po Mann.
124	10	514	german_prose_with_translit			none	2	1	0	0	chos bäi nams dari sbyar bayi / — rnams ni
124	11	514	german_prose_with_translit			none	2	2	0	0	"bde bar'tsho (metr.) ""wer die vier Lebenszie-"
124	12	514	german_prose			none	0	3	0	0	le verinnerlicht hat: die Männer leben glück-
124	13	514	german_prose_with_translit			none	4	2	0	0	"lich"" (Ps 18d); 'od kyi mi po nag po la skra"
124	14	514	german_prose_with_translit			none	4	2	0	0	"chags pa gsum du phyin pa Zig ""ein leuchten-"
124	15	514	german_prose			none	0	6	0	0	der schwarzer Mann mit Haaren, die zu drei
124	16	514	german_prose_with_translit			none	1	2	0	0	"Knoten gebunden waren"" (mDz.04G 53,7)."
124	17	514	german_prose_with_translit			none	2	2	0	0	Lex. skyes pa (brDa, Dagy).
124	18	515	headword_line	མི་ཕྱི་	phyi	high	1	3	0	0	མི་ཕྱི་ mi phyi Ahnin der Menschen.
124	19	515	latin_other			none	6	0	0	0	yum — lha phyi na (7. ni) yo phyi rgyal biad
124	20	515	german_prose_with_translit			none	3	3	0	0	"mas sras gśen rab la gsol pa ""die Mutter Yo-"
124	21	515	german_prose_with_translit			none	2	4	0	0	phyi rgyal-bZad-ma, die Ahnin der Men-
124	22	515	german_prose			none	0	7	0	0	schen und die Ahnin der Götter, bat den
124	23	515	german_prose_with_translit			none	1	1	0	0	"Sohn gśen-rab"" (gZer 76,6)."
124	24	515	tibetan_only			none	0	1	0	0	Aa ༡ .
124	25	516	headword_line	མི་ཕྱེད་ཐུགས་རྗེ་དགའ་ལྡན་བྱམས་པ་གླིང་	phyed	high	1	0	0	0	མི་ཕྱེད་ཐུགས་རྗེ་དགའ་ལྡན་བྱམས་པ་གླིང་ mi phyed
124	26	516	latin_other			none	1	0	0	0	thugs ne
124	27	516	german_prose_with_translit			none	3	3	0	0	dga’ ldan byams pa glin npr. ein Tempel in
124	28	516	other			none	0	0	0	0	bSam-yas.
124	29	516	german_prose_with_translit			none	5	1	0	0	"— du luri bstan ""im Mi-phyed thugs-rje dga’-"
124	30	516	german_prose_with_translit			none	1	2	0	0	ldan byams-pa-glin wurde die überlieferte
124	31	516	german_prose			none	0	2	0	0	"Lehre gelehrt"" (Nel 1033)."
124	32	517	headword_line	མི་ཕྱེད་པ་	phyed pa	high	2	3	0	0	མི་ཕྱེད་པ་ mi phyed pa npr. ein Arhat, skt. Ab-
124	33	517	other			none	0	0	0	0	hedya.
124	34	517	latin_other			none	2	0	0	0	gnas brtan bcu drug gis skyon ste / gans
124	35	517	german_prose_with_translit			none	3	3	0	0	"can na gnas brtan — ""[die Lehre] wird von"
124	36	517	german_prose			none	0	3	0	0	den sechzehn Sthaviras beschützt, [darun-
