source_queue	volume	page	line	token_index	source_token	proposed_target	candidate_family	context_excerpt	evidence	confidence	suggested_action	block_reason	score	score_explanation
corrected_text_scan	wts_9_m	208	69	3	$07	ś07	guarded_dollar_to_sacute	rus so $07/ bla $/?? mi / sgo'am ji — pai	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	208	69	5	$	ś	guarded_dollar_to_sacute	rus so $07/ bla $/?? mi / sgo'am ji — pai	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	221	47	7	$	ś	guarded_dollar_to_sacute	"se, Lepra [usw.]"" (Ahs 1.4.18a); 77///$ khrag"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	221	74	3	$	ś	guarded_dollar_to_sacute	"Lex. iha $/)7//""/ min mi sbyin skyes Zes pa'ani"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	221	77	1	$	ś	guarded_dollar_to_sacute	$//༡/// min (Dagy).	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	231	15	6	$	ś	guarded_dollar_to_sacute	"(Mvy 1889); ""dini ... 0/1/$ su byar — cin tha mi"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	232	51	7	$	ś	guarded_dollar_to_sacute	"śes rnam par śes pa rdzas $// yod dam ~ ""gibt"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	233	52	1	$	ś	guarded_dollar_to_sacute	"— ///$ can khyod (metr.) ""du mit makel-"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	234	10	9	$	ś	guarded_dollar_to_sacute	rtagpa Zes bya ba'i / rgyu niciyali — ces 05//??$	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	234	33	4	$	ś	guarded_dollar_to_sacute	"(sBa 59,6); $)7/?7 po gan yari — ""es hat keiner-"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	234	62	7	$	ś	guarded_dollar_to_sacute	"Zweiheit"" (Mvy 1717); 'dini 9)7/$ su — des"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	235	8	4	$	ś	guarded_dollar_to_sacute	~ rdel 0?7/$ ni / kha yan ... gani babs (metr.)	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	235	54	4	$	ś	guarded_dollar_to_sacute	bka' drin 07//$ // / / phyi nani myed par / phyogs	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	238	60	7	$	ś	guarded_dollar_to_sacute	rgun 'brum bdal pa lta bu ///$ serns 0)7/$ ka —	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	238	60	11	$	ś	guarded_dollar_to_sacute	rgun 'brum bdal pa lta bu ///$ serns 0)7/$ ka —	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	239	58	4	$	ś	guarded_dollar_to_sacute	"ba"" (PT1288 16); ~$ bram ze'i khye'u 'dPi"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	243	92	3	$	ś	guarded_dollar_to_sacute	"ma ... Ag $/0/7 — la rgyu Zin 'dug nas ""ei-"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	244	73	2	$	ś	guarded_dollar_to_sacute	"="" (7. ~$) phyogs bcur g.yab pas ""er wedel-"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	244	85	7	$	ś	guarded_dollar_to_sacute	468); dpal gi lha mo chen ~$ / ... sprul te	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	244	87	7	$	ś	guarded_dollar_to_sacute	"gische Weise"" (Liy2 56); chu dron ~$ ""mit"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	245	3	1	$	ś	guarded_dollar_to_sacute	"~$ ""inschweren Eisenketten"" (K3 ja 231b2);"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	245	84	7	$	ś	guarded_dollar_to_sacute	"Pramäna usw."" (Bu-śz 88,4); smad '/$/90)? ma"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	246	76	8	$5	ś5	guarded_dollar_to_sacute	mthun gi bris daṅ 'dra 09)7/$5 'di don ltar Ii	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	249	29	9	$	ś	guarded_dollar_to_sacute	jd, b, dz, w, 2, z, 'a, y, $ und s, das Präfix	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	255	70	2	$	ś	guarded_dollar_to_sacute	na '¡ $??? mo Zig kyani / 2//? po rje 'iga na 'dug	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	265	17	7	$	ś	guarded_dollar_to_sacute	"""stage of zealous conduct"" (BHSD 14 $. ¥."	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	265	61	6	$	ś	guarded_dollar_to_sacute	"weise erkennen"" (Bu 735,2); /$/)/// ston so so"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	266	38	5	$0	ś0	guarded_dollar_to_sacute	77:77 thos so $0'/ min); mon gal, mon gal gyi	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	266	45	7	$	ś	guarded_dollar_to_sacute	"= ston pa'i mchog zur 0/7/$ kyi nari tshan ""ei-"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	268	61	7	$	ś	guarded_dollar_to_sacute	"gegangen war"" (Tär 34,5); dbyins $// mya ran"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	268	86	5	$	ś	guarded_dollar_to_sacute	das pa'i rjes su $/0/// bkod pa maṅ po bstan	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	273	21	11	$	ś	guarded_dollar_to_sacute	smra bcad sems chos kyi sgoms gra bcu 0/7/$	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	281	69	4	$	ś	guarded_dollar_to_sacute	"bran mo yani $/7//? — te 'ons nas ""die Dienerin"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	284	68	6	$750	ś750	guarded_dollar_to_sacute	"genheiten zu den Mywa begab"" ($750 97)."	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	286	75	7	$54	ś54	guarded_dollar_to_sacute	"mee nach Keṅ-śi führen würden"" (Inl $54);"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	289	59	6	$750	ś750	guarded_dollar_to_sacute	"ken geführt hatten, kehrten zurück"" ($750"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	290	78	6	$8212	ś8212	guarded_dollar_to_sacute	"vernements von rMa[-chi] ernannt"" ($8212"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	296	37	4	$	ś	guarded_dollar_to_sacute	"2.2.13c); dbari po ~$ ... dkyil ""khor bsgom"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	297	24	4	$	ś	guarded_dollar_to_sacute	"isbig (metr.) ""Gib ©$ mir!' Das sind die Wor-"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	297	83	1	$	ś	guarded_dollar_to_sacute	— $?20/7 songibyan sems yin zerba sogs mari na	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	301	87	4	$	ś	guarded_dollar_to_sacute	stod lun pa — $@ kya mu ni dan gsum /	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	304	64	6	$	ś	guarded_dollar_to_sacute	1.750); 'phren (v.l. phreri) ba ~$ rriam par	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	307	40	5	$	ś	guarded_dollar_to_sacute	"ma'; — beu 0/7/$ sgrub ste ""als Bußabgabe"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	308	11	5	$	ś	guarded_dollar_to_sacute	= skya res 0?7/$ pa (?) (Dagy).	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	311	62	2	$	ś	guarded_dollar_to_sacute	"00//$ phyogs ri tsbe — de'i phyir ""weil man"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	311	82	5	$	ś	guarded_dollar_to_sacute	"sofort"" (Tär 180,2); ~$ bsrun ""khor mzdad"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	312	70	1	$	ś	guarded_dollar_to_sacute	$, v.älambana-pratyaya), eine dervier Bedin-	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	316	37	2	$7	ś7	guarded_dollar_to_sacute	"liche $7?://-5 61] und rkyan-Seil zerschnitten"""	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	319	10	5	$	ś	guarded_dollar_to_sacute	"stag tsab 0)7/$ / dme' byun ""[zwischen] dem"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	323	8	6	$	ś	guarded_dollar_to_sacute	brgyad), vgl. Tserax RIGZIn 2003 $. ¥, dal ba	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	323	59	7	$0'1	ś0'1	guarded_dollar_to_sacute	(In5 W39); khrin imyi — bar bka' $0'1 tshigs	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	325	20	7	$7	ś7	guarded_dollar_to_sacute	"re"" (Bu-śz 52,2); chag lo /$7 ba / zaris dkar"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	326	26	3	$	ś	guarded_dollar_to_sacute	"mdze can ///$ ni lus — (metr.) ""sein aussät-"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	327	4	4	$	ś	guarded_dollar_to_sacute	"verheilten Wunde"" (brDa); / //$ kyi rma drag"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	329	38	4	$750	ś750	guarded_dollar_to_sacute	"rMa-tshe wiederum ein"" ($750 229)."	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	333	16	4	$	ś	guarded_dollar_to_sacute	"'khor le 977/$ pa bskor te ""der Erhabene hat (135"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	336	16	3	$9	ś9	guarded_dollar_to_sacute	"rnams kyis — $9//905 la ""ihr Schüler, achtet auf"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	337	37	5	$	ś	guarded_dollar_to_sacute	"aus"" (Lokn 124,4); ~$ beud pa'i klu (metr.)"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	339	63	11	$	ś	guarded_dollar_to_sacute	ma gsal ba ste gti mug gi char gtogs pa ///$ sems	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	340	59	10	$	ś	guarded_dollar_to_sacute	Lex. btsog pa dme 'bam rul ba'i don 1, $, \.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	340	80	8	$	ś	guarded_dollar_to_sacute	25,1); dmar ?7/ gsar rin sogs $// rten gsum rali	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	342	6	2	$977	ś977	guarded_dollar_to_sacute	"Lex. $977/ — dam rta'igon — ltabu ""Schwanz-"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	343	79	2	$	ś	guarded_dollar_to_sacute	"ku $// / // pa'i spran po — pa (metr.) ""der Ku-"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	345	45	1	$	ś	guarded_dollar_to_sacute	"~$ byis pa dag ni de skad smra (metr.) ""die"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	345	49	5	$	ś	guarded_dollar_to_sacute	"se verkauft"" (Samv 8.96); ~$ brtags pa gani"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	349	65	6	$	ś	guarded_dollar_to_sacute	1. unten, hinten; kbog —, ro —, ///$ kyi —	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	350	45	2	$	ś	guarded_dollar_to_sacute	luns $// stod kyi gnas bZi / bargyi gnas 07/$ / —	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	350	45	10	$	ś	guarded_dollar_to_sacute	luns $// stod kyi gnas bZi / bargyi gnas 07/$ / —	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	351	7	7	$5	ś5	guarded_dollar_to_sacute	9765 977/5 stod — 09)7/$5 su ges (Gl. nas stod	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	351	32	4	$8212	ś8212	guarded_dollar_to_sacute	"der chinesische Herrscher"" ($8212 49); dgun"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	352	1	1	$7777	ś7777	guarded_dollar_to_sacute	སྤད་ $7777	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	355	69	3	$	ś	guarded_dollar_to_sacute	20445); dbus $// badnd rtsi — de gZag (metr.)	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	358	60	4	$	ś	guarded_dollar_to_sacute	rten 0/7/$ kar — gdags dan / 'jig rten las m 'da'	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	361	69	2	$	ś	guarded_dollar_to_sacute	sprul $/0// — yab sras 'jam dbyans dṅos byon	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	362	26	1	$	ś	guarded_dollar_to_sacute	$ nad ni bsal ba'i phyir / mi Zig la mi	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	364	43	1	$	ś	guarded_dollar_to_sacute	"~$ sman drans lags nas ""nachdem der soman"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	368	18	1	MS$	MSŚ	guarded_dollar_to_sacute	(MS$ 37,19); seyn ma — dari ni chu yi zla ba	sigla_registry_or_shape	policy	defer_to_sigla_policy	registered_or_possible_siglum	0	Dollar token has registered or likely siglum shape; handle in the sigla policy queue.
corrected_text_scan	wts_9_m	370	56	8	$	ś	guarded_dollar_to_sacute	"gZan ran (metr.) ""bei bra sie und $??//// drug"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	376	29	7	$	ś	guarded_dollar_to_sacute	sme'n zan; einige sagen zwar, (13[$ es mar	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	376	42	1	$	ś	guarded_dollar_to_sacute	སྨད་ $///0¢	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	378	38	2	$	ś	guarded_dollar_to_sacute	"5002 $/0// ni — (metr.) ""derjenige, der Wasser"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	378	45	5	7$	7ś	guarded_dollar_to_sacute	Lex. gsun 0/0)7$ beyis pa / gros dris pa / bgro	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	378	60	3	$$	śś	guarded_dollar_to_sacute	"smon nas $$ pas brtags te ""danach trat Yasas in"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	380	25	5	$	ś	guarded_dollar_to_sacute	nen Vorsatz formulieren, bestrebt $ 0111,	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	381	42	1	$7	ś7	guarded_dollar_to_sacute	སློས་ $7??0$	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	381	42	2	0$	0ś	guarded_dollar_to_sacute	སློས་ $7??0$	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	381	68	1	$	ś	guarded_dollar_to_sacute	སྨྲས་ $///705.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	384	31	5	$7772770	ś7772770	guarded_dollar_to_sacute	སྤྱན་ཀ་ smyanka auch smyari ka, $7772770/9¢/ Hei-	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	385	53	2	$	ś	guarded_dollar_to_sacute	"pa'i ~$ ni (metr.) ""mit mahāmadhu[-Salbe]"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	385	63	4	$	ś	guarded_dollar_to_sacute	"rohr"" (Mvy 5900); $??/7/// gu = ༡// ge pa' smyu"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	385	72	3	7$	7ś	guarded_dollar_to_sacute	holz, vgl. 7$/7//9.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	386	19	6	$	ś	guarded_dollar_to_sacute	smyig ma' zur chag ste $ ~ (TTC);	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	386	44	4	$	ś	guarded_dollar_to_sacute	"00/7 7795 ... $// /7// 5/07/0)/ ""Bodhisattvas werden"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	387	1	1	2$	2ś	guarded_dollar_to_sacute	སྤྲུང་ 2$?777////?	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	387	3	6	$	ś	guarded_dollar_to_sacute	1. schmal, spitz zulaufend; vgl. །$/7///7.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	387	9	5	$	ś	guarded_dollar_to_sacute	2. Ahle, Nadel; vgl. [$)7//? bu.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	387	58	6	$	ś	guarded_dollar_to_sacute	"nisschwund"" (Ahs 1.1.45c); dug dan — / ///$"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	390	17	7	$	ś	guarded_dollar_to_sacute	"kommen"" (gZer 736,4); mtbu rtags $// kham"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	392	1	2	$	ś	guarded_dollar_to_sacute	"a ""$ mra"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	393	52	7	$	ś	guarded_dollar_to_sacute	jayin Vairatiputra* (K6 da 516); den $¢ 'od	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	398	23	1	$	ś	guarded_dollar_to_sacute	$ so zes — / ma mthon bar mthon no Zes	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	399	38	9	$	ś	guarded_dollar_to_sacute	mams la — pa / Ses ldan dag dmag 'di $//?/	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	400	10	1	$	ś	guarded_dollar_to_sacute	སྨྲ་ $///7©0.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	400	43	6	5$	5ś	guarded_dollar_to_sacute	"Wehklagen [usw.|"" (Käsy 91,15); 5$)7/2 rje'i"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
