change_type	volume	page	line	token_index	tibetan_syllable	source_latin_token	old_target	new_target	old_category	new_category	compatible_anchor_count	context_excerpt
newly_discovered	wts_1_34	322	186	2	དང	buddh				source_compatible_no_anchor	0	T དང buddh. Gemeinde.
newly_discovered	wts_1_34	338	131	1	ང	gan				source_compatible_no_anchor	0	ང་ཁོ་སྦིས། བྲེང་ gan po skem byed Beiname des
newly_discovered	wts_1_34	339	136	2	བྱང	byun		byuṅ		source_compatible_not_final_ng_only	1	གང་བྱང་མ་བྱང་ gar byun ma byun Unsinn.
newly_discovered	wts_1_34	339	136	4	བྱང	byun		byuṅ		source_compatible_not_final_ng_only	1	གང་བྱང་མ་བྱང་ gar byun ma byun Unsinn.
newly_discovered	wts_1_34	339	153	3	བྱང	byun		byuṅ		source_compatible_not_final_ng_only	1	གང་མིན་བྱང་ gaṅ min byun Unheil.
category_changed	wts_1_34	341	1	2	རུང	run	ruṅ	ruṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	གང་རུང་ gar run
newly_discovered	wts_1_34	346	145	2	སླང	span				source_compatible_no_anchor	0	གབ་སླང་ gab span [arch.] Gebälk, Abschluß-
disappeared	wts_1_34	35	164	3	ཞང	Zan	Zaṅ		source_compatible_insufficient_evidence			ཀ་ཅོག་ཞང་ ka cog Zan, auch ska cog Zan Kurzf. für
category_changed	wts_1_34	350	61	2	ཧང	han	haṅ	haṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	གི་ཧང་ gi han †9/ wan
newly_discovered	wts_1_34	352	101	1	གང	gun				source_compatible_no_anchor	0	གང་ལོ་ gun lo Ydgun 2.
newly_discovered	wts_1_34	352	8	1	གང	gun				source_compatible_no_anchor	0	གང་བྲང་ gun than npr. eine Gegend in mÑa’-
newly_discovered	wts_1_34	352	8	2	བྲང	than		thaṅ		source_compatible_not_final_ng_only	1	གང་བྲང་ gun than npr. eine Gegend in mÑa’-
newly_discovered	wts_1_34	359	109	1	གང	gon				source_compatible_no_anchor	0	གང་སྐར་ gon skor
newly_discovered	wts_1_34	360	84	1	ཀོང	gon				source_compatible_no_anchor	0	ཀོང་ད་འཕེལ་ gon du ’phel sich verbreiten, zu-
newly_discovered	wts_1_34	361	109	1	ཀོང	gon				source_compatible_no_anchor	0	ཀོང་ལེན་ gon len
newly_discovered	wts_1_34	361	111	1	ཀོང	gon				source_compatible_no_anchor	0	ཀོང་ལེན་ gon len Trophäe.
newly_discovered	wts_1_34	361	139	1	ཀོང	gon				source_compatible_no_anchor	0	ཀོང་སེལ་ gon sel ein Ritual.
newly_discovered	wts_1_34	361	39	1	ཀོང	gon				source_compatible_no_anchor	0	ཀོང་མ་སྲེག་ gon ma sreg ein Vogel, Rebhuhn.
newly_discovered	wts_1_34	361	63	1	ཀོང	gon				source_compatible_no_anchor	0	ཀོང་མོ་ gon mo ein Vogel.
newly_discovered	wts_1_34	361	71	1	ཀོང	gon				source_compatible_no_anchor	0	ཀོང་རྩེ་ gon rtse Kragen.
newly_discovered	wts_1_34	367	184	1	གྱང	gyun				source_compatible_no_anchor	0	གྱང་རོ་ gyun ro hart, trocken; trockene Leiche.
category_changed	wts_1_34	370	106	1	ཀྱོང	gyon	gyoṅ	gyoṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀྱོང་རོལ་ gyon rol auch gyon ral Bez. für die
category_changed	wts_1_34	370	112	1	གྱོང	gyon	gyoṅ	gyoṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	གྱོང་བཞིག་ gyon bsig
category_changed	wts_1_34	370	123	1	གྱོང	gyon	gyoṅ	gyoṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	གྱོང་བཤིག་ gyon bśig Zerstörung.
category_changed	wts_1_34	370	15	1	ཀྱོང	gyon	gyoṅ	gyoṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀྱོང་ gyon Verlust, Mangel; med. Austrock-
category_changed	wts_1_34	370	28	1	ཀྱོང	gyon	gyoṅ	gyoṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀྱོང་བསྐར་ gyon bskur unberücksichtigt lassen,
category_changed	wts_1_34	370	54	1	གྱོང	gyon	gyoṅ	gyoṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	གྱོང་རོལ་ gyon rol
category_changed	wts_1_34	370	60	1	གྱོང	gyon	gyoṅ	gyoṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	གྱོང་ཀྱོང་ gyon gyon hart, zäh, widerstandsfä-
category_changed	wts_1_34	370	60	2	ཀྱོང	gyon	gyoṅ	gyoṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	གྱོང་ཀྱོང་ gyon gyon hart, zäh, widerstandsfä-
category_changed	wts_1_34	370	70	1	གྱོང	gyon	gyoṅ	gyoṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	གྱོང་གླགས་པ་ gyon grugs pa Bez. für die Speise
newly_discovered	wts_1_34	373	190	1	གླང	gran				source_compatible_no_anchor	0	གླང་ཁྲ་ gran ba.
newly_discovered	wts_1_34	374	1	1	གྲང	oran				source_compatible_no_anchor	0	གྲང་ཚལ་ oran tshal
newly_discovered	wts_1_34	374	32	1	གླང	gran				source_compatible_no_anchor	0	གླང་རླང་ gran rlun eine Krankheit.
category_changed	wts_1_34	387	126	1	གློང	gron	groṅ	groṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	གློང་གི་ཡན་ལག་སྦྱིན་ gron gi yan lag sbyin Mahe-
newly_discovered	wts_1_34	387	153	1	གྲོང	grorn				source_compatible_no_anchor	0	གྲོང་འཇིག་ grorn jig „Städtezerstörer“, Bei-
newly_discovered	wts_1_34	387	17	1	ཀློང	gron		groṅ		source_compatible_not_final_ng_only	2	ཀློང་ཀྱེར་ gron khyer Stadt.
category_changed	wts_1_34	387	186	1	གློང	gron	groṅ	groṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	གློང་འཇོམཿས་ gron ’joms.
category_changed	wts_1_34	387	200	1	གློང	gron	groṅ	groṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	གློང་དྭ་འདྲེན་པ་ gron du ’dren pa Bez. für Esel.
category_changed	wts_1_34	387	86	1	གློང	gron	groṅ	groṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	གློང་ཀྱེར་དགྲ་བོ་ gron khyer dgra bo Mahesśvara.
category_changed	wts_1_34	387	93	1	གློང	gron	groṅ	groṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	གློང་ཀྱིར་དྲུག་པ་ gron khyer drug pa eine buddh.
category_changed	wts_1_34	388	102	1	གློང	gron	groṅ	groṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	གློང་གསུམ་མཐར་བྱེད་ gron gsum mthar byed
category_changed	wts_1_34	388	34	1	གློང	gron	groṅ	groṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	གློང་སྡེ་ gron sde Dorfgemeinschaft.
category_changed	wts_1_34	388	52	1	གློང	gron	groṅ	groṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	གློང་བཤུལ་ gron bsul
category_changed	wts_1_34	388	59	1	གློང	gron	groṅ	groṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	གློང་པའི་ཆོས་ gron pa’i chos Bez. für Ge-
category_changed	wts_1_34	388	67	1	གློང	gron	groṅ	groṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	གློང་སྤྱོད་ gron spyod Bez. für Krähe.
newly_discovered	wts_1_34	388	70	1	ཀྲོང	gron				source_compatible_no_anchor	0	ཀྲོང་སྤྲེའུ་ gron spre’u Bez. für Katze.
category_changed	wts_1_34	388	82	1	གློང	gron	groṅ	groṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	གློང་ཚིག་ gron tshig Umgangssprache.
category_changed	wts_1_34	390	14	2	གླེང	glen	gleṅ	gleṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	གྲོས་གླེང་ gros glen Gespräch, Beratung, Dis-
newly_discovered	wts_1_34	392	201	2	ཤང	sin		siṅ		source_compatible_not_final_ng_only	1	གླུ་ཤང་ gla sin [°2/7 ba.
newly_discovered	wts_1_34	394	183	1	གྲུང	glan				source_compatible_no_anchor	0	གྲུང་པོའི་རྒྱལ་པོ་ glan po’i rgyal po Bez. für den
newly_discovered	wts_1_34	396	122	1	གླང	glin				source_compatible_no_anchor	0	གླང་ཕྲན་ glin phran.
newly_discovered	wts_1_34	396	168	1	གླིང	elin		eliṅ		source_compatible_single_anchor	1	གླིང་བཞི་ elin bäi.
newly_discovered	wts_1_34	396	178	1	ང	glin				source_compatible_no_anchor	0	ང་བཞི་ལྟེ་བ་ glin bZi Ite ba auch glin bZi’i Ite
newly_discovered	wts_1_34	396	189	1	ང	glin				source_compatible_no_anchor	0	ང་བཞི་ཌྡེགས་པ་ glin bZi ldegs pa Bez. für Erde
category_changed	wts_1_34	398	118	1	གླེང	glen	gleṅ	gleṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	གླེང་གཞི་ glen gäi.
category_changed	wts_1_34	398	154	1	གླེང	glen	gleṅ	gleṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	གླེང་བསླང་བ་ glen bslaṅ ba Einleitung.
category_changed	wts_1_34	398	165	1	གླེང	glen	gleṅ	gleṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	གླེང་བསླངས་པ་ glen bslans pa eingeleitet.
category_changed	wts_1_34	398	40	1	གླེང	glen	gleṅ	gleṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	གླེང་ glen sprechen, berichten, erklären.
category_changed	wts_1_34	398	53	1	གླེང	glen	gleṅ	gleṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	གླེང་མོ་ glen mo
newly_discovered	wts_1_34	400	35	3	འདྲེང	drin				source_compatible_no_anchor	0	གློ་བ་འདྲེང་ glo ba ’drin unloyal, untreu sein;
newly_discovered	wts_1_34	401	107	1	གློང	glon				source_compatible_no_anchor	0	གློང་ glon pf. !glons umrühren, aufwirbeln.
category_changed	wts_1_34	401	171	2	ཧང	han	haṅ	haṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	གྷི་ཧང་ ghi han †£7 wan.
newly_discovered	wts_1_34	405	55	3	དཔང	dban				source_compatible_no_anchor	0	དགའ་རབ་དཔང་རམྱག་ dga’ rab dban phyug
category_changed	wts_1_34	407	109	1	དགུང	dgun	dguṅ	dguṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	དགུང་ཆར་ dgun char
category_changed	wts_1_34	407	136	1	དགུང	dgun	dguṅ	dguṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	དགུང་ཆར་ dgun char Bez. für Regen.
newly_discovered	wts_1_34	407	144	2	སྙིང	sh				source_compatible_no_anchor	0	དགང་སྙིང་ dgun shäin Bez. der chin. Tierkreis-
category_changed	wts_1_34	407	161	1	དགུང	dgun	dguṅ	dguṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	དགུང་མོ་ ” dgun mo
category_changed	wts_1_34	407	168	1	དགུང	dgun	dguṅ	dguṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	དགུང་གདགས་ dgun gdugs Mittagshitze.
category_changed	wts_1_34	407	173	1	དགུང	dgun	dguṅ	dguṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	དགུང་བདན་ dgun bdun sieben Tage, Woche.
category_changed	wts_1_34	407	186	1	དགུང	dgun	dguṅ	dguṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	དགུང་གནམ་ dgun gnam Himmel.
category_changed	wts_1_34	407	191	1	དགུང	dgun	dguṅ	dguṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	དགུང་མོ་ dgun mo Mitte, Abend, Nacht, Mit-
category_changed	wts_1_34	408	2	1	དགུང	dgun	dguṅ	dguṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	དགུང་ཚིགས་ dgun tshigs Tgun tshigs.
newly_discovered	wts_1_34	408	66	2	དང	dun				source_compatible_no_anchor	0	དགན་དང་ dgun dun \dgon dun.
newly_discovered	wts_1_34	412	56	3	སྙིང	shin				source_compatible_no_anchor	0	དགེ་བའི་སྙིང་པོ་ dge ba’i shin po
newly_discovered	wts_1_34	413	1	3	འབྱང	byun		byuṅ		source_compatible_not_final_ng_only	1	དགེ་བའི་འབྱང་གནས་ dge ba’i ’byun gnas
newly_discovered	wts_1_34	413	12	3	འབྱང	byun		byuṅ		source_compatible_not_final_ng_only	1	དགེ་བའི་འབྱང་གནས་ dge ba’i ’byun gnas Beina- དགེ་སྦྱོང་ dge sbyon Mönch, Asket, skt.
category_changed	wts_1_34	413	26	3	སློང	slon	sloṅ	sloṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	དགེ་བར་སློང་ dge bar slon Bez. für Rsi.
category_changed	wts_1_34	414	106	2	སློང	slon	sloṅ	sloṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	དགེ་སློང་ dge slon
category_changed	wts_1_34	414	115	2	སློང	slon	sloṅ	sloṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	དགེ་སློང་ dge slon.
category_changed	wts_1_34	414	198	2	སློང	slon	sloṅ	sloṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	དགེ་སློང་ཆབ་རིལ་ dge slon chab ril eine Pflanze,
newly_discovered	wts_1_34	415	125	1	གོང	dgon				source_compatible_damaged_context	0	གོང་ཞྲག་ dgon 749 Nacht bzw. Tag und
newly_discovered	wts_1_34	417	32	2	དང	dun				source_compatible_no_anchor	0	དགོན་དང་ dgon dun auch ~ can, dgun dun can
newly_discovered	wts_1_34	424	1	1	བགྲང	beran				source_compatible_no_anchor	0	བགྲང་ beran
newly_discovered	wts_1_34	424	123	1	བགྲང	beran				source_compatible_no_anchor	0	བགྲང་རྟོགས་ beran rtogs eine hohe Zahl.
disappeared	wts_1_34	424	141	1	བགྲང	bgran	bgraṅ		source_compatible_insufficient_evidence			བགྲང་ཝྲེང་ bgran phren Gebetskette.
newly_discovered	wts_1_34	424	158	1	བགྲང	beran				source_compatible_no_anchor	0	བགྲང་ཕྲེང་འཛིན་ beran phreṅ ’dzin Beiname des
newly_discovered	wts_1_34	424	173	1	བགྲང	beran				source_compatible_no_anchor	0	བགྲང་གཞི་ beran gäi.
disappeared	wts_1_34	424	178	1	བགྲང	bgran	bgraṅ		source_compatible_insufficient_evidence			བགྲང་ཡས་ bgran yas auch bgran yal eine hohe
disappeared	wts_1_34	424	188	1	བགྲང	bgran	bgraṅ		source_compatible_insufficient_evidence			བགྲང་ཡོལ་ bgran yol eine hohe Zahl.
newly_discovered	wts_1_34	424	51	1	བགྲང	beran				source_compatible_no_anchor	0	བགྲང་ beran
disappeared	wts_1_34	424	82	1	བགྲང	bgran	bgraṅ		source_compatible_insufficient_evidence			བགྲང་ bgran zählen, rechnen; ¬ du med uner-
category_changed	wts_1_34	425	104	2	གླེང	glen	gleṅ	gleṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	བཀགྲོ་གླེང་ bgro glen
category_changed	wts_1_34	425	126	2	གླེང	glen	gleṅ	gleṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	བཀྲོ་གླེང་ bgro glen Unterhaltung, Diskussion.
newly_discovered	wts_1_34	430	109	2	ལང	lin				source_compatible_no_anchor	0	མག་ལང་ go lin.
newly_discovered	wts_1_34	430	158	2	ང	khan		khaṅ		source_compatible_single_anchor	1	མགོན་།ང་ mgon khan Tempel, Gebetsraum,
newly_discovered	wts_1_34	432	14	7	རང	rin		riṅ		source_compatible_not_final_ng_only	1	Hals des Wassergefäßes herum“ (Hev མགན རང་ mgrin rin.
category_changed	wts_1_34	439	200	1	འགང	gon	goṅ	goṅ	source_compatible_insufficient_evidence	source_compatible_not_final_ng_only	1	འགང་པ gon po ein Damon; gon mo eine
newly_discovered	wts_1_34	441	20	4	འགྱངས	then				source_compatible_damaged_context	0	འགྱངས་འཐེན་ ”£9)/47?5£ ’then Aufschub, Verzöge-
newly_discovered	wts_1_34	441	56	2	སྟངས	n				source_compatible_no_anchor	0	འགྱིང་སྟངས་ ’oyın stans Hochmut.
newly_discovered	wts_1_34	453	27	3	ངང	nan				source_compatible_no_anchor	0	འགྲོ་བའི་ངང་ཚུལ་ gro ba’i nan tshul Bez. für
category_changed	wts_1_34	460	127	2	ཅང	can	caṅ	caṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	རྒྱ་ཅང་ raya can auch rgya can, rgya chan ein
newly_discovered	wts_1_34	464	15	3	དང	dun				source_compatible_no_anchor	0	རྒྱ་མཚོའི་དང་ྲེང་ rgya mtsho’i dun phren Bez.
newly_discovered	wts_1_34	466	168	2	ཤང	Sin				source_compatible_no_anchor	0	རྒྱངས ཤང་ rgyans Sin ein Werkzeug zum Be-
newly_discovered	wts_1_34	476	123	2	བྱང	byun		byuṅ		source_compatible_not_final_ng_only	1	རྒྱས་བྱང་མ་ reyas byun ma Beiname der Göttin
newly_discovered	wts_1_34	478	35	4	ལེང	phren				source_compatible_damaged_context	0	"’ རྭ་ལེང་ཅུ "" 7⁄97/// skar phren can Bez. für"
category_changed	wts_1_34	48	101	1	ཀང	kan	kaṅ	kaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀང་སྒྲ་ཅན་ kan sgra can „versehen mit dem Laut
category_changed	wts_1_34	48	107	1	ཀང	kan	kaṅ	kaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀང་བྱ་ kan bya
category_changed	wts_1_34	48	112	1	ཀང	kan	kaṅ	kaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀང་བྱ་ kan bya Kanka-Vogel oder Vogel der Lei-
category_changed	wts_1_34	48	15	1	ཀང	kan	kaṅ	kaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀང་ kan lkhani, \kin kai.
category_changed	wts_1_34	48	17	1	ཀང	kan	kaṅ	kaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀང་ཀ་ kan ka ~ skt. kanka ein Raubvogel. - vgl.
category_changed	wts_1_34	48	30	1	ཀང	kan	kaṅ	kaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀང་ཀ་ཀ་ kan ka ka eine weibliche zornvolle
category_changed	wts_1_34	48	35	1	ཀང	kan	kaṅ	kaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀང་ཀ་རྒོད་མགོ་ kan ka rgod mgo, auch rkan ka
category_changed	wts_1_34	48	46	1	ཀང	kan	kaṅ	kaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀང་ཀ་སྒྲོགས་ kan ka sgrogs \kanka sgrogs.
newly_discovered	wts_1_34	48	50	1	ང	kan				source_compatible_no_anchor	0	ང་ཀ་ནག་ག་ཀ་བཅཙན་ kan ka nag gi klu btsan eine
category_changed	wts_1_34	48	53	1	ཀང	kan	kaṅ	kaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀང་སྒྲ་ཅན་ kan sgra can
category_changed	wts_1_34	48	58	1	ཀང	kan	kaṅ	kaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀང་ཀ་བྱ་རྒོད་མགོ་ཅན་ kan ka bya rgod mgo can
category_changed	wts_1_34	48	61	1	ཀང	kan	kaṅ	kaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀང་ཀ་རི་ kan ka ri ein best. Kristall oder eine
category_changed	wts_1_34	48	71	1	ཀང	kan	kaṅ	kaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀང་ཀ་ལ་ kan ka la, auch kam ka la Skelett. - skt.
category_changed	wts_1_34	48	77	1	ཀང	kan	kaṅ	kaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀང་ཀ་ཤེལ་ kan ka sel ein best. Kristall oder eine
category_changed	wts_1_34	48	84	1	ཀང	kan	kaṅ	kaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀང་ཀའི་མགོ་ ཅན་ kan ka’i mgo can „die mit dem
category_changed	wts_1_34	48	99	1	ཀང	kan	kaṅ	kaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀང་ཀིང་ kan kiṅ kin kan.
newly_discovered	wts_1_34	488	105	1	རྒྱང	rgyon				source_compatible_no_anchor	0	རྒྱང་ rgyon
newly_discovered	wts_1_34	488	114	1	རྒྱང	rgyon				source_compatible_no_anchor	0	རྒྱང་ rgyon pf. \brgyans fut. \brgyan imp.
newly_discovered	wts_1_34	491	208	2	ཆུང	sge’n				source_compatible_damaged_context	0	SQ ཆུང་ 'sge’n chuṅ }'sge’n.
newly_discovered	wts_1_34	493	73	3	ཁང	Eingangsbereich				source_compatible_damaged_context	0	གྒོ་ཁང་ $90 khan Eingangsbereich, Wachtturm.
newly_discovered	wts_1_34	495	10	2	བསླང	bsruh				source_compatible_no_anchor	0	སྒོ་བསླང་བ་ sgo bsruh ba auch sgo bsruns Tsgo
newly_discovered	wts_1_34	495	108	1	སྒོང	sgon		sgoṅ		source_compatible_single_anchor	1	སྒོང་པྲི་ sgon pri Eidotter.
newly_discovered	wts_1_34	495	114	1	སྒོང	sgon		sgoṅ		source_compatible_single_anchor	1	སྒོང་བུ་ sgon bu Klumpen.
newly_discovered	wts_1_34	495	118	1	སྒོང	sgon		sgoṅ		source_compatible_single_anchor	1	སྒོང་རིལ་ sgon ril Klumpen, Kugel.
newly_discovered	wts_1_34	495	124	1	སྒོང	sgon		sgoṅ		source_compatible_single_anchor	1	སྒོང་ཤུན་ sgon sun Eischale.
newly_discovered	wts_1_34	495	130	1	སྒོང	sgon		sgoṅ		source_compatible_single_anchor	1	སྒོང་སེར་ sgon ser Eigelb.
newly_discovered	wts_1_34	495	67	1	སྒོང	sgon		sgoṅ		source_compatible_single_anchor	1	སྒོང་ 'sgon pf. Ibsgons fut. 1/5907 imp. Isgons
newly_discovered	wts_1_34	495	76	1	སྒོང	sgon		sgoṅ		source_compatible_damaged_context	1	སྒོང་ ?sgon ein Instrument; Ball.
newly_discovered	wts_1_34	495	83	1	སྒོང	sgon		sgoṅ		source_compatible_single_anchor	1	སྒོང་སྐྱེས་ sgon skyes aus dem Ei geboren, Bez.
newly_discovered	wts_1_34	495	92	1	སྒོང	sgon		sgoṅ		source_compatible_single_anchor	1	སྒོང་སྐྲན་ sgon skran eine Krankheit.
newly_discovered	wts_1_34	495	94	1	སྒོང	sgon		sgoṅ		source_compatible_single_anchor	1	སྒོང་ཆུ་ sgon chu Eiweiß.
newly_discovered	wts_1_34	499	129	4	དང	dun				source_compatible_no_anchor	0	སྒྲ་སྐྱེད་ཀློག་དང་ ཡའ a skyed glog dun Lautspre-
newly_discovered	wts_1_34	50	50	2	ཤེང	sen				source_compatible_no_anchor	0	ཀམ་ཤེང་ kam sen, auch skam sen, kham śen ein
newly_discovered	wts_1_34	503	36	5	ཚོང	Tauschhan				source_compatible_marker_attached	0	སྒྲིལ་ཉོ་སྒྲིལ་ཚོང་ sgril 770 sgril tshon Tauschhan-
newly_discovered	wts_1_34	506	34	2	ལྗང	han				source_compatible_no_anchor	0	སྒྲོ་ལྗང་ sgro han Papagei.
newly_discovered	wts_1_34	506	45	2	མངང	mdun				source_compatible_no_anchor	0	སྒྲོ་མངང་ sgro mdun eine Waffe.
newly_discovered	wts_1_34	510	25	3	དང	dun				source_compatible_no_anchor	0	བྱྱ་བྱིན་དང་ brgya byin dun nach rechts ge-
newly_discovered	wts_1_34	525	174	1	ངང	nan				source_compatible_no_anchor	0	ངང་སྐྱ་ nan skya isabellfarben, weißlich.
newly_discovered	wts_1_34	525	215	1	ངང	nan				source_compatible_no_anchor	0	ངང་འགྲོས་ nan ’gros Bez. eines rituellen Tan-
newly_discovered	wts_1_34	525	90	2	འབྱང	byun		byuṅ		source_compatible_not_final_ng_only	1	"ངག་འབྱང་བར་བྱེད་པ་ nag ""byun bar byed pa"
newly_discovered	wts_1_34	526	1	1	ངང	han		haṅ		source_compatible_single_anchor	1	ངང་རྒྱད་ han rgyud
newly_discovered	wts_1_34	526	106	1	ངང	nan				source_compatible_no_anchor	0	ངང་པ་ཅན་ nan pa can
newly_discovered	wts_1_34	526	125	1	ངང	nah				source_compatible_no_anchor	0	ངང་པའི་རྐང་པ་ nah pa’ rkaṅ pa Bez. für
newly_discovered	wts_1_34	526	13	1	ངང	han		haṅ		source_compatible_single_anchor	1	ངང་སྒོམ་ han sgom eine Meditiation.
newly_discovered	wts_1_34	526	130	1	ངང	man				source_compatible_no_anchor	0	ངང་པའི་ཁ་ཉོ། man pa’i bu mo Beiname der
newly_discovered	wts_1_34	526	137	1	ངང	nan				source_compatible_no_anchor	0	ངང་པའི་བཞོན་པ་ nan pa’i bon pa Beiname des
newly_discovered	wts_1_34	526	143	1	ངང	nan				source_compatible_no_anchor	0	ངང་པའི་ཤིང་རྟ་ nan pa’i siṅ rta Beiname des
newly_discovered	wts_1_34	526	167	1	ངང	nan				source_compatible_no_anchor	0	ངང་བསིངས་ nan bsrins
newly_discovered	wts_1_34	526	186	1	ངང	nan				source_compatible_no_anchor	0	ངང་ཞེར་ nan Zur isabellfarbenes Pferd bzw.
newly_discovered	wts_1_34	526	206	1	ངང	nan				source_compatible_no_anchor	0	ངང་སེར་ nan ser.
newly_discovered	wts_1_34	526	213	1	ངང	nan				source_compatible_no_anchor	0	ངང་བསིང་ nan bsrin fut. verlängern, hinaus-
newly_discovered	wts_1_34	526	216	1	ངང	nan				source_compatible_no_anchor	0	ངང་བསིངས་ nan bsrins pf. verlängern, hinaus-
newly_discovered	wts_1_34	526	37	1	ངང	nan				source_compatible_no_anchor	0	ངང་ཐག་བསྲིང་ nan thag bsrin fut. ertragen.
newly_discovered	wts_1_34	526	42	1	ངང	thun				source_compatible_damaged_context	0	ངང་ཐུང་ ༡༩༧༩ thun ungeduldig, aufbrausend.
newly_discovered	wts_1_34	526	54	1	ངང	man				source_compatible_no_anchor	0	ངང་པ་ man pa
newly_discovered	wts_1_34	526	56	1	ངང	nan				source_compatible_no_anchor	0	ངང་འཐེན་ nan ’then Aufschub, Verzögerung.
newly_discovered	wts_1_34	528	116	1	སྤོང	nan				source_compatible_no_anchor	0	& “་སྤོང་སྐྱེས་ nan spoh skyes Bez. für dürväa-
category_changed	wts_1_34	528	121	2	སྲོང	spoh	spoṅ	spoṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	2	ངན་སྲོང་བུ་ nan spoh bu Bez. für Venus bzw.
category_changed	wts_1_34	53	116	2	ཀང	kan	kaṅ	kaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀི་ཀང་ ki kan eine Pflanze; vgl. ke’n.
category_changed	wts_1_34	53	46	2	ཀང	kan	kaṅ	kaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀི་ཀང་ 'ki kan
category_changed	wts_1_34	53	87	2	ཀང	kan	kaṅ	kaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀི་ཀང་ 'ki kan Beiname des Rähu. -- vgl. chın.
category_changed	wts_1_34	53	97	2	ཀང	kan	kaṅ	kaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀི་ཀང་ ki kan
category_changed	wts_1_34	530	187	2	སློང	slon	sloṅ	sloṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ངར་སློང་ nar slon ermutigen, anspornen.
