candidate_family	suspected_marker_source	suspected_marker_target	suspected_direction	attached_token	normalized_attached_token_candidate	context_type	suggested_action	confidence	count	volume_count	sample_refs	sample_contexts	notes
standalone_marker_candidate	/	↑/↓	direction_needs_review	rgyu	rgyu	cross_reference+transliteration	exact_review_candidate	medium	2	1	wts_8_b:206:50;wts_8_b:271:88	"55,22); mchod 'bul gyis / rgyu sbyor yon ayi || en der Menschen war"" (Mil 21,8); ra / rgyu"	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	rgyun	rgyun	transliteration	exact_review_candidate	medium	2	1	wts_8_b:513:6;wts_8_b:581:61	nad / rgyun du — bas lus kun ma lus khyab || Lex. — ba = geig geig gi rjes $// rgyun chags	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	rjes	rjes	transliteration	exact_review_candidate	medium	2	1	wts_8_b:376:74;wts_8_b:477:20	"la blo brtan (0// rjes 'braris te ""beim Grundtext || rtogs pa dan / rjes su dran pa dan / rnam par"	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	sa'i	sa'i	transliteration	exact_review_candidate	medium	2	1	wts_8_b:76:24;wts_8_b:391:20	"gi lha mo dan / sa'i lha mo ""der Schützer || mo dan / sa'i lha mo las stsogs pa — byun ste"	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	sgra	sgra	cross_reference+transliteration	exact_review_candidate	medium	2	1	wts_8_b:42:68;wts_8_b:573:81	(Bca 4.22); khri la sogs pa — du / sgra dan || 38,10); —s myos pa bun ba yi / sgra rnamis	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	sna	sna	transliteration	exact_review_candidate	medium	2	1	wts_8_b:70:77;wts_8_b:353:93	Sin se ba ... geig la / — sna Inas dril la btags || — sgra la rmam par dpyod / sna yi — sna	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	sprul	sprul	transliteration	exact_review_candidate	medium	2	1	wts_8_b:300:82;wts_8_b:351:55	"gi dge ba'i bses gien dan / sprul sku ""jewei- || — me sprel lor / sprul sku gsen chen klu"	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	spyan	spyan	transliteration	exact_review_candidate	medium	2	1	wts_8_b:354:49;wts_8_b:541:60	sbur len 'dis / spyan gi — dbye 2/); bsal || gser gi — dis / spyan gyi dban po dbye 2//? ...	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	tshe	tshe	transliteration	exact_review_candidate	medium	2	1	wts_8_b:88:24;wts_8_b:343:34	bdag mo / tshe thuni — byar mi btub (metr.) || — / tshe chu skan (r.rkan) mar gyi tshul du	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	tshig	tshig	transliteration	exact_review_candidate	medium	2	1	wts_8_b:195:8;wts_8_b:419:62	zton phod blo ldan pa / tshig bden gtsan la || mo can / tshig gi lam mi du ma yod (metr.)	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	tshon	tshon	cross_reference+transliteration	exact_review_candidate	medium	2	1	wts_8_b:285:72;wts_8_b:420:29	"[usw.]"" (Vdlk 2: 382,4); de'i mgul du / tshon || der Teilabschnitte"" (MigTo 95,20); so — sogs gron rdal dan / dbye tshons dan / tshon"	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
actual_downward_marker	↓	↓	downward			cross_reference	already_normalized	control	1	1	wts_8_b:264:24	mühen; vgl. ↓ sprad sprad.	Existing Unicode reference marker; included as a diagnostic control.
actual_downward_marker	↓	↓	downward	dbyar	dbyar	cross_reference+transliteration	already_normalized	control	1	1	wts_8_b:405:52	nat, vgl. ↓ dbyar zla tha chun.	Existing Unicode reference marker; included as a diagnostic control.
actual_upward_marker	↑	↑	upward			cross_reference	already_normalized	control	1	1	wts_8_b:476:52	vgl. ↑ spyon.	Existing Unicode reference marker; included as a diagnostic control.
actual_upward_marker	↑	↑	upward			tibetan_script+transliteration	already_normalized	control	1	1	wts_8_b:401:32	དབྱངས་ཅན་མ་ dbyaris can ma ↑ dbyaṅs can.	Existing Unicode reference marker; included as a diagnostic control.
actual_upward_marker	↑	↑	upward	dbyig	dbyig	headword+tibetan_script+transliteration	already_normalized	control	1	1	wts_8_b:417:19	དྲ་ག་པ་གཅོད་པ་ dbyug pa gcod pa ↑ dbyig pa	Existing Unicode reference marker; included as a diagnostic control.
ocr_prefix_I_reference_marker_candidate	I	↑/↓	direction_needs_review	dan	dan	cross_reference	exact_review_candidate	medium	1	1	wts_8_b:189:71	"wiederholt [den Text] 'Od-Idan"" (sBa 84,9);"	Possible OCR substitute for a reference marker before Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
ocr_prefix_I_reference_marker_candidate	I	↑/↓	direction_needs_review	dan	dan	cross_reference+transliteration	exact_review_candidate	medium	1	1	wts_8_b:33:27	"holt [den Text] 'Od-Idan"" (sBa 84,9); mched"	Possible OCR substitute for a reference marker before Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
ocr_prefix_I_reference_marker_candidate	I	↑/↓	direction_needs_review	gani	gani	cross_reference+transliteration	exact_review_candidate	medium	1	1	wts_8_b:563:23	(Siddh 2.17); rgya star chu mi ... Igani pa'i	Possible OCR substitute for a reference marker before Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
ocr_prefix_I_reference_marker_candidate	I	↑/↓	direction_needs_review	rgyun	rgyun	transliteration	exact_review_candidate	medium	1	1	wts_8_b:491:19	als buddhistischer Asket: Irgyun du Zugs pa,	Possible OCR substitute for a reference marker before Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
ocr_prefix_I_reference_marker_candidate	I	↑/↓	direction_needs_review	rgyw	rgyw	cross_reference+transliteration	exact_review_candidate	medium	1	1	wts_8_b:241:40	2. Ursache, gehört zu den Irgyw drug.	Possible OCR substitute for a reference marker before Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
ocr_prefix_T_reference_marker_candidate	T	↑/↓	direction_needs_review	chos	chos	transliteration	exact_review_candidate	medium	1	1	wts_8_b:125:42	dem buddh. dharmakaya (Tchos kyi sku).	Possible OCR substitute for a reference marker before Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
ocr_prefix_T_reference_marker_candidate	T	↑/↓	direction_needs_review	dbyaris	dbyaris	headword+tibetan_script+transliteration	exact_review_candidate	high	1	1	wts_8_b:402:4	དབྱངས་དང་སྨན་པ་ dbyaris daṅ sñan pa Tdbyaris	Possible OCR substitute for a reference marker before Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
ocr_prefix_T_reference_marker_candidate	T	↑/↓	direction_needs_review	dbye	dbye	headword+cross_reference+tibetan_script+transliteration	exact_review_candidate	high	1	1	wts_8_b:473:71	འབྱེད་ 'byed pf. imp. Tphye, fut. Tdbye; vgl.	Possible OCR substitute for a reference marker before Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
ocr_prefix_T_reference_marker_candidate	T	↑/↓	direction_needs_review	dbyi	dbyi	headword+tibetan_script+transliteration	exact_review_candidate	high	1	1	wts_8_b:409:73	དབྱི་མོང་ ?dbyi mon Tdbyi mo.	Possible OCR substitute for a reference marker before Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
ocr_prefix_T_reference_marker_candidate	T	↑/↓	direction_needs_review	dbyun	dbyun	headword+tibetan_script+transliteration	exact_review_candidate	high	1	1	wts_8_b:461:4	འབྱི * ?byin pf. und imp. Tphyun fur. Tdbyun	Possible OCR substitute for a reference marker before Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
ocr_prefix_T_reference_marker_candidate	T	↑/↓	direction_needs_review	dpan	dpan	headword+tibetan_script+transliteration	exact_review_candidate	high	1	1	wts_8_b:356:7	དབང་པོ་ ?dban po Tdpan.	Possible OCR substitute for a reference marker before Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
ocr_prefix_T_reference_marker_candidate	T	↑/↓	direction_needs_review	dpya	dpya	headword+tibetan_script+transliteration	exact_review_candidate	high	1	1	wts_8_b:403:6	དབྱའ་ dbya' Tdpya.	Possible OCR substitute for a reference marker before Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
ocr_prefix_T_reference_marker_candidate	T	↑/↓	direction_needs_review	gnas	gnas	transliteration	exact_review_candidate	medium	1	1	wts_8_b:407:13	bca' ba Tgnas par	Possible OCR substitute for a reference marker before Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
ocr_prefix_T_reference_marker_candidate	T	↑/↓	direction_needs_review	hal-ba-tshal	hal-ba-tshal	transliteration	exact_review_candidate	medium	1	1	wts_8_b:285:64	Armee bis zu Thal-ba-tshal ausgesandt hat-	Possible OCR substitute for a reference marker before Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
ocr_prefix_T_reference_marker_candidate	T	↑/↓	direction_needs_review	heg-pa-chen-po'i	heg-pa-chen-po'i	transliteration	exact_review_candidate	medium	1	1	wts_8_b:248:34	ster] Se-ra Theg-pa-chen-po'i glin; in frü-	Possible OCR substitute for a reference marker before Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
ocr_prefix_T_reference_marker_candidate	T	↑/↓	direction_needs_review	hib-spyi	hib-spyi	transliteration	exact_review_candidate	medium	1	1	wts_8_b:41:34	"Kha-phu und Ban-pa Thib-spyi entstanden"""	Possible OCR substitute for a reference marker before Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
ocr_prefix_T_reference_marker_candidate	T	↑/↓	direction_needs_review	sgra	sgra	cross_reference+transliteration	exact_review_candidate	medium	1	1	wts_8_b:252:21	ten (Tsgra gcan); vgl. SCHUH 2012:	Possible OCR substitute for a reference marker before Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
ocr_prefix_T_reference_marker_candidate	T	↑/↓	direction_needs_review	sho-rgyal	sho-rgyal	transliteration	exact_review_candidate	medium	1	1	wts_8_b:258:5	"gen] die Wohnhöhle der mTsho-rgyal usw."""	Possible OCR substitute for a reference marker before Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
ocr_prefix_T_reference_marker_candidate	T	↑/↓	direction_needs_review	shon-dge	shon-dge	transliteration	exact_review_candidate	medium	1	1	wts_8_b:147:11	"bzun ""Tshon-dge übernahm in Nan-smad"	Possible OCR substitute for a reference marker before Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
ocr_prefix_T_reference_marker_candidate	T	↑/↓	direction_needs_review	sprug	sprug	cross_reference+transliteration	exact_review_candidate	medium	1	1	wts_8_b:578:15	vgl. Tsprug.	Possible OCR substitute for a reference marker before Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
ocr_prefix_T_reference_marker_candidate	T	↑/↓	direction_needs_review	sug-lde-btsan	sug-lde-btsan	transliteration	exact_review_candidate	medium	1	1	wts_8_b:141:49	"Jahr verschied Khri gTsug-lde-btsan"" (Nel"	Possible OCR substitute for a reference marker before Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
ocr_prefix_slash_reference_marker_candidate	/	↑/↓	direction_needs_review	ba'i	ba'i	cross_reference+transliteration	exact_review_candidate	medium	1	1	wts_8_b:355:74	"ausübt, ist Karnapa"" (KTh 1: 418,2); /ba'i —"	Possible OCR substitute for a reference marker before Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
ocr_prefix_slash_reference_marker_candidate	/	↑/↓	direction_needs_review	dedagrtogpa'i	dedagrtogpa'i	transliteration	exact_review_candidate	medium	1	1	wts_8_b:244:49	'dina dela'an — 'ga' med de/dedagrtogpa'i	Possible OCR substitute for a reference marker before Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
ocr_prefix_slash_reference_marker_candidate	/	↑/↓	direction_needs_review	rgyalmokara	rgyalmokara	transliteration	exact_review_candidate	medium	1	1	wts_8_b:232:41	Selkara/rgyalmokara/ — / rgun 'brum sogs	Possible OCR substitute for a reference marker before Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	'i	'i	transliteration	exact_review_candidate	medium	1	1	wts_8_b:354:26	phyir te Zes bya ba smos te / —'i yul las 'das	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	ba'i	ba'i	tibetan_script+transliteration	exact_review_candidate	medium	1	1	wts_8_b:472:66	'//༡////? ba'i //)¢ die fünf Gottheiten	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	bka	bka	cross_reference+transliteration	exact_review_candidate	medium	1	1	wts_8_b:465:87	"dan / bka luri stsald pa las ~ ba bźin ""ge-"	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	bka	bka	transliteration	exact_review_candidate	medium	1	1	wts_8_b:333:5	"khon gnis / bka stsald te ""Minister sTag-sgra"	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	bka's	bka's	transliteration	exact_review_candidate	medium	1	1	wts_8_b:290:73	"— nas mdzad par / bka's gnani ""mit einem"	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	bstani	bstani	transliteration	exact_review_candidate	medium	1	1	wts_8_b:536:75	na bza'i — nas bwi ba'i skad lta bu' ////) bstani	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	bsten	bsten	transliteration	exact_review_candidate	medium	1	1	wts_8_b:483:46	beu bdun bar du sa skya lo tsäa che / — bsten te	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	btsags	btsags	transliteration	exact_review_candidate	medium	1	1	wts_8_b:13:49	lhan cig tu btags te / btsags pa ni dug sman	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	btsir	btsir	transliteration	exact_review_candidate	medium	1	1	wts_8_b:440:31	"sogs / btsir (metr.) ""Wurzeln, [Blatt]spitzen"	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	chos	chos	headword+tibetan_script+transliteration	exact_review_candidate	medium	1	1	wts_8_b:58:43	"༼༡༩ / chos tshad med pa bsgyur te ""sie über-"	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	dbye	dbye	cross_reference+transliteration	exact_review_candidate	medium	1	1	wts_8_b:420:29	"der Teilabschnitte"" (MigTo 95,20); so — sogs gron rdal dan / dbye tshons dan / tshon"	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	dbyibs	dbyibs	cross_reference+transliteration	exact_review_candidate	medium	1	1	wts_8_b:13:19	"~~ /7/ ..khan pa gru /2/?/ dbyibs la an zer ""bgo"	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	dbyigs	dbyigs	transliteration	exact_review_candidate	medium	1	1	wts_8_b:384:54	44d); dbug(s) me (r. mi) (bD)de / dbyigs bur kha	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	dbyugpa	dbyugpa	transliteration	exact_review_candidate	medium	1	1	wts_8_b:176:56	mo dan / dbyugpa la sogs pa'i ri mo 'dren cin	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	dbyugthogs	dbyugthogs	transliteration	exact_review_candidate	medium	1	1	wts_8_b:416:33	don chen dag lani / dbyugthogs ...bya (metr.)	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	dge'dunla	dge'dunla	cross_reference+transliteration	exact_review_candidate	medium	1	1	wts_8_b:431:34	24,5);chosla ~ pa daṅ / dge'dunla(')bab par	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	dge'o	dge'o	transliteration	exact_review_candidate	medium	1	1	wts_8_b:218:13	"ganis can ma la ya las — / dge'o (metr.) ""[Flüs-"	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	dgeirtsa	dgeirtsa	transliteration	exact_review_candidate	medium	1	1	wts_8_b:16:52	dbye na ... bra sti / — / dgeirtsa ...rgyalkhag	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	dgon	dgon	transliteration	exact_review_candidate	medium	1	1	wts_8_b:550:26	pa phyag dar khrod / dgon pa 6/?7 drun pa dan	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	dgons	dgons	transliteration	exact_review_candidate	medium	1	1	wts_8_b:193:35	chen biis / dgons 'grel ... mdzad de rgyas	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	dgunkha'i	dgunkha'i	cross_reference+transliteration	exact_review_candidate	medium	1	1	wts_8_b:432:2	144,20); rje'imna'thanni/ dgunkha'i ~ bZin	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	dpa'	dpa'	cross_reference+transliteration	exact_review_candidate	medium	1	1	wts_8_b:247:75	~ blon chos 'grub zla ba dan / dpa' bo sen	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	dpag	dpag	transliteration	exact_review_candidate	medium	1	1	wts_8_b:389:51	bya'i rigs / dpag tu med pa khra cem son ba'i	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	dparis	dparis	cross_reference+transliteration	exact_review_candidate	medium	1	1	wts_8_b:134:79	yan / dparis kyi tsbad ni ji bźin ~ (metr.)	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	dpyad	dpyad	transliteration	exact_review_candidate	medium	1	1	wts_8_b:88:44	che churn de / dpyad de pha mas byas le min	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	dpyod	dpyod	transliteration	exact_review_candidate	medium	1	1	wts_8_b:351:21	7//? dpyod rim pa'i sar bkod lun la rtsi med	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	dṅos	dṅos	cross_reference+transliteration	exact_review_candidate	medium	1	1	wts_8_b:245:13	~~ dan / de'i byed pa gñis po ni / dṅos po bdag	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	gani	gani	transliteration	exact_review_candidate	medium	1	1	wts_8_b:62:20	wer ma bsans / — gani ba' can se bsans (metr.)	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	ganks	ganks	transliteration	exact_review_candidate	medium	1	1	wts_8_b:394:83	"gnas su sdod pa'i tshe / ""ganks) che ba'i drtos"	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	gans	gans	transliteration	exact_review_candidate	medium	1	1	wts_8_b:392:86	"— ru /?2/""/ / gans (ri) ... thams cad 'grims"	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	gha'i	gha'i	transliteration	exact_review_candidate	medium	1	1	wts_8_b:58:58	byan nos dari / gha'i sa cha yaṅ / lo sum bewi	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	gnas	gnas	cross_reference+transliteration	exact_review_candidate	medium	1	1	wts_8_b:138:91	sgod (7. rgod) kyits} Ihn nos dar / gnas lugs	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	gnas	gnas	headword+tibetan_script+transliteration	exact_review_candidate	medium	1	1	wts_8_b:472:44	"འབྱུང་བའི་གནས་ ""byur ba'i gnas ] '/)7///?? gnas."	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	gnas	gnas	tibetan_script+transliteration	exact_review_candidate	medium	1	1	wts_8_b:61:15	"ni gSin ?70/ so ༡// — gnas (metr.) ""das Leben"	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	gtsan	gtsan	transliteration	exact_review_candidate	medium	1	1	wts_8_b:486:49	///?/ — gtsan ma dag ... spyad byasnas (metr.)	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	gtsos	gtsos	transliteration	exact_review_candidate	medium	1	1	wts_8_b:453:4	— / gtsos / tsa ye ... sogs sde man po ... yod	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	gza	gza	transliteration	exact_review_candidate	medium	1	1	wts_8_b:272:38	khyim dan phru rtog dar / [gza]r bu dan / —	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	gza'	gza'	cross_reference+transliteration	exact_review_candidate	medium	1	1	wts_8_b:70:47	rgyal po chen po des / ~ gza' khri btsun	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	gza'	gza'	transliteration	exact_review_candidate	medium	1	1	wts_8_b:341:51	lo zla Zag dan dus / gza' skar dus sbyor la —	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	gzuns	gzuns	transliteration	exact_review_candidate	medium	1	1	wts_8_b:126:70	gtan la dbab pa la — / gzuns sde lṅa la	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	khra'i	khra'i	transliteration	exact_review_candidate	medium	1	1	wts_8_b:394:64	— nas drun gi sgo 'dul / khra'i bsgom	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	khyimpa'i	khyimpa'i	transliteration	exact_review_candidate	medium	1	1	wts_8_b:293:31	grüis yod de / khyimpa'i bla gos dan /rabbyun	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	ldon	ldon	cross_reference+transliteration	exact_review_candidate	medium	1	1	wts_8_b:438:63	dan / ~ ldon tsab gñis is... ru bZi mkhos	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	lham	lham	transliteration	exact_review_candidate	medium	1	1	wts_8_b:456:47	5,75b4); khyi lud skam po dan / lham gay;	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	lhan	lhan	transliteration	exact_review_candidate	medium	1	1	wts_8_b:301:54	rgyal bu mon gor dan / — lhan du byon pas	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	logpa'i	logpa'i	transliteration	exact_review_candidate	medium	1	1	wts_8_b:310:48	sgrib pabsal ba'i phyir / logpa'i lam las ses —	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	lta	lta	cross_reference+transliteration	exact_review_candidate	medium	1	1	wts_8_b:504:52	"Lex. tailam ""Sesamöl"" (Mvy 5785); $7///:), lta"	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	ltar	ltar	cross_reference+transliteration	exact_review_candidate	medium	1	1	wts_8_b:36:46	"kenntnis"" (Rgs 32.3b); // ltar dbyig gi — du /"	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	ma'i	ma'i	transliteration	exact_review_candidate	medium	1	1	wts_8_b:417:7	(brDa); /7/ ma'i 'khor zig (Dagy).	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	mchan	mchan	cross_reference+transliteration	exact_review_candidate	medium	1	1	wts_8_b:371:55	"gedreht"" (gZi 1: 604,2); 0.3'//// — mchan lhan"	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	mchi	mchi	cross_reference+transliteration	exact_review_candidate	medium	1	1	wts_8_b:264:39	(Kävyäd 1.48c); rdo dag ni / mchi ma'i chu	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
