source_queue	volume	page	line	token_index	source_token	proposed_target	candidate_family	context_excerpt	evidence	confidence	suggested_action	block_reason	score	score_explanation
corrected_text_scan	wts_8_b	272	21	3	$	ś	guarded_dollar_to_sacute	"— bar nams $// blans ""er praktizierte die [Stu-"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	273	42	4	$0	ś0	guarded_dollar_to_sacute	byan chub kyi $0༡༡75 la mtho ¿/??74// dan che	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	275	16	3	$	ś	guarded_dollar_to_sacute	"32216); gnaris $¢ dro dkyil 'khor — te ""am"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	287	11	3	$	ś	guarded_dollar_to_sacute	"160); dbu $ 7//77 — mna' gcod pa 'itshbe ""als sie"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	289	42	2	$	ś	guarded_dollar_to_sacute	ken $/?/ mkhar nas /?7///?? ste / sen cur —	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	290	4	2	$	ś	guarded_dollar_to_sacute	"077/$ skrag ste — pas ""als die zwei Yaksis er-"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	291	15	6	$	ś	guarded_dollar_to_sacute	"König gesetzt"" (sBa 53,12); '/)¿/?$ lharispala"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	298	71	7	$	ś	guarded_dollar_to_sacute	"phran (r. bran) gi tie ""dabs $// brtsod byed"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	303	71	2	$	ś	guarded_dollar_to_sacute	"dam $/0?? 'og ""hoch- und niedriggestellt oder"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	305	18	5	$0	ś0	guarded_dollar_to_sacute	291,14); rus so $0?/ — ni / sgo'am ji me khams	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	306	45	3	$	ś	guarded_dollar_to_sacute	"med las $?7/77 po — (metr.) ""aus dem, was"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	307	34	7	$	ś	guarded_dollar_to_sacute	"und Ablehnen"" (Bu 773,6); rjes $// 'dran bas"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	309	60	1	$1131	ś1131	guarded_dollar_to_sacute	"$1131] sprach"" (PT1287 482); hwa dze dzes ..."	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	310	41	2	$0	ś0	guarded_dollar_to_sacute	"Lex. ~~ /?¢ = $0 ༡//5 —pa ""mit den Zähnen kau-"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	311	15	9	4$	4ś	guarded_dollar_to_sacute	rab tu grags pa bi byun ste ... — ye 4$ ©$ rab	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	311	15	10	$	ś	guarded_dollar_to_sacute	rab tu grags pa bi byun ste ... — ye 4$ ©$ rab	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	313	11	2	$	ś	guarded_dollar_to_sacute	"sogs $// /)/// thun / thun rur — la (metr.) ""lose"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	313	28	5	$	ś	guarded_dollar_to_sacute	"gzar dag dan ... lor($) sig ""nimm den Stab,"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	314	31	6	$	ś	guarded_dollar_to_sacute	"der Einfältigkeit"" (Tär 157,10); ~$ —""itshogs"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	315	76	9	$	ś	guarded_dollar_to_sacute	ma dkrogs ni — ma dkrugs (dPeD 192,1); ~$	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	317	78	2	70$	70ś	guarded_dollar_to_sacute	"legs )70$ kyi — la mkhas pa km ""alle, die im"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	317	85	3	$	ś	guarded_dollar_to_sacute	"stand"" (brDa), ©$ rab lta bu (Dagy); — can"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	323	41	3	$	ś	guarded_dollar_to_sacute	143,37); — ༡//( $) smyo glu blans bana (metr.)	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	325	55	3	$	ś	guarded_dollar_to_sacute	"(r. snag) ($))?0 la dri che na / —""i bu la nad"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	326	28	5	$	ś	guarded_dollar_to_sacute	"36,25); mdornazibas — /07//( $) bslu ba ""kurz-"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	328	5	1	$	ś	guarded_dollar_to_sacute	"///$ la gru yi — ste (metr.) ""stell (117 den Kör-"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	332	35	4	$8212	ś8212	guarded_dollar_to_sacute	"stungen eingenommen hatten"" ($8212 28);"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	333	51	2	$	ś	guarded_dollar_to_sacute	— yis ... $/7 mams ma lus cham du phebs (r.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	333	87	2	$	ś	guarded_dollar_to_sacute	"dzun ... $ bkrons ""Mu-dzun wurde vom Mi-"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	341	48	2	$	ś	guarded_dollar_to_sacute	"chad $ 0 byas ""wir, die Däkinis, haben verein-"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	343	43	6	$5	ś5	guarded_dollar_to_sacute	dpa' gzuns beu 09?7/$5 kyi min); — ba = abhi-	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	346	8	9	$	ś	guarded_dollar_to_sacute	"rtog pa yan dan yan du skye Zin ~$ ""dis-"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	347	77	5	$	ś	guarded_dollar_to_sacute	(Mig'To 274,1); srog ///$ — klun rta bzPi /	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	348	50	6	70$	70ś	guarded_dollar_to_sacute	tha siad — gsum yin te / (//70$ po'i — bäi rn	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	351	5	9	$	ś	guarded_dollar_to_sacute	— na byed po dan / de'i byed pa 977/$ po ni /	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	352	64	3	$	ś	guarded_dollar_to_sacute	20.21a); kun ©$ pa'i — dan / kun ¢$ pa rig	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	352	64	7	$	ś	guarded_dollar_to_sacute	20.21a); kun ©$ pa'i — dan / kun ¢$ pa rig	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	353	68	5	$	ś	guarded_dollar_to_sacute	"Sinne ruhig umherschweifen [3[$["" (Anav 1:"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	353	87	7	$	ś	guarded_dollar_to_sacute	"ne Sinne sind kontrolliert"" (Pd-K 1223); ///$"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	355	40	4	$	ś	guarded_dollar_to_sacute	"[843); thub pa'i ?/ $/0// mchog (metr.) ""der"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	356	48	1	$	ś	guarded_dollar_to_sacute	$, v. karmendriya.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	356	51	2	$	ś	guarded_dollar_to_sacute	"dan / ©$ bźin med rnams gso ba dan ""die"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	358	25	4	$	ś	guarded_dollar_to_sacute	Blüte des Strauchs $///⁄//)//-	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	358	63	6	$	ś	guarded_dollar_to_sacute	"des lo bryad 0/7/ $ kyis — blags nas ""nachdem"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	362	29	8	$	ś	guarded_dollar_to_sacute	sgye ri dan / skyer chu 0?7/$ ~ dam la gdags pa'i	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	365	18	5	$	ś	guarded_dollar_to_sacute	"nub tu byan tshari — $/$ (metr.) ""im We-"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	365	18	6	$	ś	guarded_dollar_to_sacute	"nub tu byan tshari — $/$ (metr.) ""im We-"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	365	73	5	$	ś	guarded_dollar_to_sacute	དབབ་ dbab fut. zu 1?/¢/)$,	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	369	3	1	$	ś	guarded_dollar_to_sacute	"༩ ༡༩ $ dan 6 Sul droris འ ""86161ཿ ཡཱ 1. resp. Kopf, Haupt."	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	369	52	11	$095	ś095	guarded_dollar_to_sacute	དབས་ dbas Y'sba. 141,5); jo bo'i sku 'dra ~ yon ma $095 naṅ	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	376	10	3	$	ś	guarded_dollar_to_sacute	ye ses $?7//7 pos mdzad pa'i — kyi 'grel bsad	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	377	56	7	$	ś	guarded_dollar_to_sacute	1.2.30b); dgos pa mtha' 9)7/$ su dogs (r. 'dogs)	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	383	45	5	0$	0ś	guarded_dollar_to_sacute	དབུགས་དབྱུང་ dbugs dbyuṅ fur. zu [¿//?//0$ 7?༡//?/ .	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	384	55	6	$	ś	guarded_dollar_to_sacute	"gdon g.yo bai nad mams $// (r. sel) ""das be-"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	388	70	1	$	ś	guarded_dollar_to_sacute	"$// byon ""da ihn die Verwandten väterlicher-"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	392	74	9	$	ś	guarded_dollar_to_sacute	su gisari khri skor drug dan / — 0)7/$ kyi bar	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	394	26	5	$	ś	guarded_dollar_to_sacute	ari / rdzas ni yons $// srun bar byed (metr.)	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	395	57	6	$	ś	guarded_dollar_to_sacute	"ten Waldes"" (Suv 157,10); ~$ 'igs sin du"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	395	66	4	$	ś	guarded_dollar_to_sacute	"len"" (Ppu 602); ///$ dan ses ni — yis / rnam"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	398	15	6	$8212	ś8212	guarded_dollar_to_sacute	"rje, kämpften um die Festung"" ($8212 5);"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	412	77	2	$	ś	guarded_dollar_to_sacute	"nas — $// sanisrgyas pa lags so ""zusammen mit"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	413	12	4	$	ś	guarded_dollar_to_sacute	"thos tsam 07//($) — nas bfum (metr.) ""allein"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	415	48	4	$	ś	guarded_dollar_to_sacute	"tsbod phyed — ... Zes $// bfad (metr.) ""ein"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	417	50	5	$0	ś0	guarded_dollar_to_sacute	"dbu lcan rgyab la — $0/7 (metr.) ""sie hat-"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	422	68	5	$	ś	guarded_dollar_to_sacute	chos dan lons spyod $/0// ... sog — (metr.)	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	425	74	6	$	ś	guarded_dollar_to_sacute	snin po — (/9 /// Jam dpalgyi $?7/?? po bgranis pa	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	426	66	1	$	ś	guarded_dollar_to_sacute	— $// ༡//?⁄7? untertan, unterworfen sein, — ༥//	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	426	80	3	$	ś	guarded_dollar_to_sacute	"dags po — $// mma' ba las log go ""das unter-"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	427	12	5	$	ś	guarded_dollar_to_sacute	"~ mta' bZi la bka' $ cen pho pyun ""er sandte"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	430	75	2	$	ś	guarded_dollar_to_sacute	5312); ///$ (07// smad nas chn gran moi voyum	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	433	69	1	$	ś	guarded_dollar_to_sacute	"~$ ... 'grin bzans ... yani bZens te ""'Ba' rGya"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	435	32	5	$	ś	guarded_dollar_to_sacute	nas mchis pa'i dge $/0)? — Zes bgyi ba mchis pas	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	439	36	8	$	ś	guarded_dollar_to_sacute	bdag kyani dge ba'i rtsa ba 'dis ©$ rab zab mor	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	443	66	6	$	ś	guarded_dollar_to_sacute	"ten"" (ThK 2: 534,1); $/0// — ran byon du phebs"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	444	65	5	$	ś	guarded_dollar_to_sacute	"rilargyal sras 'bum phragbeu / //$ / 0 ""auf dem"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	445	24	1	$	ś	guarded_dollar_to_sacute	"~$ ... bsam ses med par ran brgal ""aber die"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	446	59	2	$	ś	guarded_dollar_to_sacute	Lex. — $// bitas pa = mig 'burtte sdari nung gis	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	451	80	4	$	ś	guarded_dollar_to_sacute	vgl. BHSD 473 $. v. valgana.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	454	72	1	$	ś	guarded_dollar_to_sacute	"$/7/?? nas 'o dod — (metr.) ""zu allen schr mit-"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	455	14	1	$09$5	ś09ś5	guarded_dollar_to_sacute	"— ... $09$5 bag med sna tshogs la brten ""sie"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	461	90	9	$7	ś7	guarded_dollar_to_sacute	8764); rnam par 'tshe ba las — pa ni $7//? rje	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	462	25	2	$	ś	guarded_dollar_to_sacute	"Lex. $////7? — pa pos — ༡707// ""jmd., der mit"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	462	90	5	$	ś	guarded_dollar_to_sacute	"(1( 1 ka 9537); ///$ las dri mi Zimpa — ba ""vom"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	463	89	3	$	ś	guarded_dollar_to_sacute	kommen, 1. $, v. geboren werden.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	472	60	1	$	ś	guarded_dollar_to_sacute	$, v. nibsarana-prajüa).	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	473	24	6	$	ś	guarded_dollar_to_sacute	"men haben"" (Glr 25,6); ~$ ""ig pa'i gnas"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	477	81	7	$	ś	guarded_dollar_to_sacute	rdel gransgzZan ltar spro bana / /7/$ khri brgyad	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	479	27	4	$	ś	guarded_dollar_to_sacute	"sna tshogs dag / $ (metr.) ""weil er an vielfäl-"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	479	77	9	$	ś	guarded_dollar_to_sacute	19,10); 'od dkarmdzes pa'i — gan {b}de ༡//$ ...	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	481	31	4	70$	70ś	guarded_dollar_to_sacute	"Lex. — sgrig = geig ?70$ su geig sgrig pa ""ei-"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	482	62	1	$	ś	guarded_dollar_to_sacute	$ nicht	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	484	39	2	$	ś	guarded_dollar_to_sacute	"— yoris $// smin pa mtshbon gyis brtol ba ""die"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	488	81	7	$	ś	guarded_dollar_to_sacute	"u mas kyari me tog dan / ~$ mchod de ""auch"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	490	17	4	$	ś	guarded_dollar_to_sacute	"rgyu ""bras 077/$ su phye ba'i — ""von Ursache"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	494	25	1	$	ś	guarded_dollar_to_sacute	"$ ~ mkhregs par 'on (metr.) ""das Fleisch"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	504	52	6	$7	ś7	guarded_dollar_to_sacute	"Lex. tailam ""Sesamöl"" (Mvy 5785); $7///:), lta"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	507	48	1	$	ś	guarded_dollar_to_sacute	"~$ log 'dren klad pa 'gems ""mit dem Don-"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	509	52	8	$	ś	guarded_dollar_to_sacute	"འབྲུབ་ 'brub auch ""brubs pf. und imp. ། '༼??7//?$."	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	510	54	3	$	ś	guarded_dollar_to_sacute	"par yons $// grags pa bZin ""diese fünf entspro-"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	511	11	7	$	ś	guarded_dollar_to_sacute	mühen, Eifer, Fleiß, vgl. ། '2)7/$	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	511	37	1	09$	09ś	guarded_dollar_to_sacute	"འབྲེགས་ ""/?ˆ09$"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	512	43	6	$	ś	guarded_dollar_to_sacute	Lex. geig geig gi rjes $// sbreris te 'gro /› ¡	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	514	46	6	77$	77ś	guarded_dollar_to_sacute	"deb gtan yig rigs /0/)//77$ thub dari — ""in Ver-"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	515	65	6	$	ś	guarded_dollar_to_sacute	"dan 'o skol 0)7/$ 'brel ba med par ""so daß es"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_8_b	517	62	2	$8212	ś8212	guarded_dollar_to_sacute	"durch"" ($8212 8)."	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
