source_queue	volume	page	line	from_token	proposed_target	reason	applied	context_excerpt	confidence	suggested_action
corrected_text_scan	wts_1_34	328	36	śäla-Baum		residual_sanskrit_like_damage		’gyur (metr.) „wie Ranken den śäla-Baum,	low	review
corrected_text_scan	wts_1_34	328	63	prapatikä		residual_sanskrit_like_damage		Lex. prapatikä (in Mvy 433); latavalli (Mvy	low	review
corrected_text_scan	wts_1_34	328	129	maithunäbhäsanam		residual_sanskrit_like_damage		smra ba = maithunäbhäsanam (Mvy 8371);	low	review
corrected_text_scan	wts_1_34	329	99	dhävayet		residual_sanskrit_like_damage		»r ing = dhävayet „er möge waschen“ (Mvy	low	review
corrected_text_scan	wts_1_34	330	37	vyärosah		residual_sanskrit_like_damage		nas >» pa = vyärosah „Groll“ (Mvy 2110).	low	review
corrected_text_scan	wts_1_34	332	12	Tathägata		residual_sanskrit_like_damage		Tathägata ist ohne Verfehlungen“ (Mvy	low	review
corrected_text_scan	wts_1_34	332	13	gäan		residual_sanskrit_like_damage		136); gäan dag fies pa’i skabs daṅ - ba mi	low	review
corrected_text_scan	wts_1_34	334	173	karpäram		residual_sanskrit_like_damage		Lex. ga bur = karpäram „Kampfer“ (Mvy	low	review
corrected_text_scan	wts_1_34	335	94	Hände		residual_sanskrit_like_damage		pranamya „indem man dorthin, wo der Erhabene war, die Hände gefaltet hat“ (Mvy	low	review
corrected_text_scan	wts_1_34	337	32	yesäm		residual_sanskrit_like_damage		Lex. - rnams kyi = yesäm (Mvy 5483); ~	low	review
corrected_text_scan	wts_1_34	337	140	Gangä		residual_sanskrit_like_damage		bo bzi’i nan tshan ~~ la’an „Gattin śivas; einer der vier Ströme, Gangä“ (brDa, ähnl.	low	review
corrected_text_scan	wts_1_34	337	140	ähnl		residual_sanskrit_like_damage		bo bzi’i nan tshan ~~ la’an „Gattin śivas; einer der vier Ströme, Gangä“ (brDa, ähnl.	low	review
corrected_text_scan	wts_1_34	341	74	anyatamänyatamab		residual_sanskrit_like_damage		anyatamänyatamab „irgendeiner“ (Mvy	low	review
corrected_text_scan	wts_1_34	341	134	himavän		residual_sanskrit_like_damage		can = himavän parvatah (Mvy 5273); ~ ’thul	low	review
corrected_text_scan	wts_1_34	347	109	tändavah		residual_sanskrit_like_damage		Lex. tändavah „Tanz“ (Mvy 5045); glu -	low	review
corrected_text_scan	wts_1_34	347	124	Tänzer		residual_sanskrit_like_damage		Lex. - ram bro = natab „Tänzer“ (Mvy	low	review
corrected_text_scan	wts_1_34	348	165	räon		residual_sanskrit_like_damage		Lex. räon ni ~ „Falle: gal“ (Liś 18,3); gal, gal	low	review
corrected_text_scan	wts_1_34	349	77	hätte		residual_sanskrit_like_damage		achtung gezeigt hätte“ (ViśT 262,3); ~ sems	low	review
corrected_text_scan	wts_1_34	353	198	śäkyas		residual_sanskrit_like_damage		vor dem König der śäkyas“ (Glr 1,6); zol	low	review
corrected_text_scan	wts_1_34	354	10	ädarab		residual_sanskrit_like_damage		ädarab (Mvy 1764); bla ma la ~	low	review
corrected_text_scan	wts_1_34	354	55	-Dämoninnen		residual_sanskrit_like_damage		śan[-Dämoninnen] bedrohen das Leben“	low	review
corrected_text_scan	wts_1_34	354	69	Staubfäden		residual_sanskrit_like_damage		Staubfäden der śirisa[-Blüte]“ (Ppu 36d); -	low	review
corrected_text_scan	wts_1_34	355	20	Käsy		residual_sanskrit_like_damage		(Käsy 222,7); stoṅ gsum kun tu ~ 2//? ’gro ba	low	review
corrected_text_scan	wts_1_34	355	35	Irägheit		residual_sanskrit_like_damage		dan ni mi ~ daṅ (metr.) „Irägheit und Un-	low	review
corrected_text_scan	wts_1_34	355	163	avakäsah		residual_sanskrit_like_damage		Lex. avakäsah (Mvy 6440); go ba’am phye	low	review
corrected_text_scan	wts_1_34	356	26	samnähah		residual_sanskrit_like_damage		Lex. varma, samnähah (Mvy 6073); ~ la go	low	review
corrected_text_scan	wts_1_34	356	95	ajäjipuspam		residual_sanskrit_like_damage		me tog = ajäjipuspam (Mvy 6216, vgl. 5800).	low	review
corrected_text_scan	wts_1_34	356	200	ähnl		residual_sanskrit_like_damage		Lex. ~ ni... gan mos (Liś 10,11, ähnl. brDa,	low	review
corrected_text_scan	wts_1_34	357	168	äkasam		residual_sanskrit_like_damage		Lex. äkasam (in Mvy 7399); nam mkbha’	low	review
corrected_text_scan	wts_1_34	358	69	Gefängnis		residual_sanskrit_like_damage		Lex. ~ ni bison ra „go ra: Gefängnis“ (Liś	low	review
corrected_text_scan	wts_1_34	359	102	schädigen		residual_sanskrit_like_damage		Worte schädigen einander“ (ViśT 240,20);	low	review
corrected_text_scan	wts_1_34	360	102	ürdhvasrotäh		residual_sanskrit_like_damage		Lex. ürdhvasrotäh [516] (Mvy 1019, Abt.	low	review
corrected_text_scan	wts_1_34	362	97	pädabandhah		residual_sanskrit_like_damage		stabs (v. 1. gom stans) = pädabandhah (Mvy	low	review
corrected_text_scan	wts_1_34	364	20	Mönchsgewändern		residual_sanskrit_like_damage		karanam „Herstellen von Mönchsgewändern“ (Mvy 8446); ~ bcags pa = ¬~ brduns pa	low	review
corrected_text_scan	wts_1_34	364	71	pändaravasıni		residual_sanskrit_like_damage		Lex. pändaravasıni (Mvy 4279).	low	review
corrected_text_scan	wts_1_34	364	101	civarabhäjakah		residual_sanskrit_like_damage		Lex. civarabhäjakah (Mvy 9066).	low	review
corrected_text_scan	wts_1_34	365	195	sudrsäb		residual_sanskrit_like_damage		Lex. sudrsäb (Mvy 3104); bsam gtan bZi pa’i	low	review
corrected_text_scan	wts_1_34	367	200	tatsächlich		residual_sanskrit_like_damage		„wenn tatsächlich einer untreu werden sollte“ (Ini N61); bka’ chad daṅ ’dra bar ~ pa	low	review
corrected_text_scan	wts_1_34	368	112	Räg		residual_sanskrit_like_damage		Saṃsāra von Grund auf aufwühlen!“ (Räg	low	review
corrected_text_scan	wts_1_34	369	37	Gefälle		residual_sanskrit_like_damage		du bita ba = ullokitah Mvy 6635). Gefälle.	low	review
corrected_text_scan	wts_1_34	369	135	rmä		residual_sanskrit_like_damage		rmä [!] „mit der Gegebenheit der Vernichtung versehen“ (Mvy 7393).	low	review
corrected_text_scan	wts_1_34	371	29	trägt		residual_sanskrit_like_damage		eine Rüstung trägt“ (Mvy 8625).	low	review
corrected_text_scan	wts_1_34	372	13	kimsäruh		residual_sanskrit_like_damage		Lex. kimsäruh „Grannen“ (Mvy 5743),	low	review
corrected_text_scan	wts_1_34	372	198	mahäyasas		residual_sanskrit_like_damage		Lex. mahäyasas (Mvy 636, Abt. byan chub	low	review
corrected_text_scan	wts_1_34	373	72	vikhyäatah		residual_sanskrit_like_damage		Lex. vikhyäatah (Mvy 7724), vikhatam (Mvy	low	review
corrected_text_scan	wts_1_34	374	4	Sitalä		residual_sanskrit_like_damage		rgyun = Sitalä varıdhäräab „kühle Wasserströme“ (in Mvy 214).	low	review
corrected_text_scan	wts_1_34	374	4	varıdhäräab		residual_sanskrit_like_damage		rgyun = Sitalä varıdhäräab „kühle Wasserströme“ (in Mvy 214).	low	review
corrected_text_scan	wts_1_34	374	94	Vihäras		residual_sanskrit_like_damage		daṅ bcas pas gah bar gyur to „die Vihäras	low	review
corrected_text_scan	wts_1_34	374	128	samkhyä		residual_sanskrit_like_damage		Lex. samkhyä (Mvy 2007, 4976), ganana (in	low	review
corrected_text_scan	wts_1_34	378	101	Ha-śarı		residual_sanskrit_like_damage		kri mi-dmar, Ro-kri mi-dmar, Ha-śarı mi-	low	review
corrected_text_scan	wts_1_34	382	125	Tär		residual_sanskrit_like_damage		fertig“ (Tär 16, 16); bden par skad cig kyaṅ	low	review
corrected_text_scan	wts_1_34	384	17	kumbhändah		residual_sanskrit_like_damage		Lex. kumbhändah (Mvy 3225); ༡// dwags kyi	low	review
corrected_text_scan	wts_1_34	385	59	sravanä		residual_sanskrit_like_damage		Lex. sravanä (Mvy 3206); skar ma - te yaṅ	low	review
corrected_text_scan	wts_1_34	385	70	srävanah		residual_sanskrit_like_damage		srävanah (Mvy 8266); - can, ~ zla ba	low	review
corrected_text_scan	wts_1_34	386	114	sukhasamväsah		residual_sanskrit_like_damage		ba = sukhasamväsah „als Begleiter angenehm“ (Mvy 2359, vgl. BHSD 597 s. v.); ~	low	review
corrected_text_scan	wts_1_34	386	116	sakhä		residual_sanskrit_like_damage		po = sakhä (Mvy 3915); smon ’drin 777 ~ po	low	review
corrected_text_scan	wts_1_34	386	208	Häusern		residual_sanskrit_like_damage		Häusern“ (Dagy); ~ mi = naigamah „Städter, Händler“ (Mvy 3746); ~ tsho = ~ pa’i	low	review
corrected_text_scan	wts_1_34	386	208	Städter		residual_sanskrit_like_damage		Häusern“ (Dagy); ~ mi = naigamah „Städter, Händler“ (Mvy 3746); ~ tsho = ~ pa’i	low	review
corrected_text_scan	wts_1_34	386	208	Händler		residual_sanskrit_like_damage		Häusern“ (Dagy); ~ mi = naigamah „Städter, Händler“ (Mvy 3746); ~ tsho = ~ pa’i	low	review
corrected_text_scan	wts_1_34	389	94	Gefängnis		residual_sanskrit_like_damage		sogs „vom Saṃsāra oder Gefängnis befreien,	low	review
corrected_text_scan	wts_1_34	391	13	hpisalä		residual_sanskrit_like_damage		hpisalä „Schreibschule* (Mvy 5501); slob	low	review
corrected_text_scan	wts_1_34	392	175	kastärıkändam		residual_sanskrit_like_damage		Lex. kastärıkändam (Mvy 5832), mrgama-	low	review
corrected_text_scan	wts_1_34	394	89	mätangah		residual_sanskrit_like_damage		Lex. hastin (in Mvy 1399), mätangah (Mvy	low	review
corrected_text_scan	wts_1_34	394	132	Stärke		residual_sanskrit_like_damage		stobs kyan - daṅ ’dra (metr.) „an Stärke	low	review
corrected_text_scan	wts_1_34	394	137	Tär		residual_sanskrit_like_damage		auf“ (Glr 67,23); ~ śi ba’i vo Zig „der Kadaver eines verendeten Elefanten“ (Tär 181,	low	review
corrected_text_scan	wts_1_34	394	146	näga		residual_sanskrit_like_damage		gaja (in Mvy 319), näga (in Mvy 280); dud	low	review
corrected_text_scan	wts_1_34	394	161	mahänagah		residual_sanskrit_like_damage		Lex. mahänagah (Mvy 1081, Abt. ran thos	low	review
corrected_text_scan	wts_1_34	395	30	mätangah		residual_sanskrit_like_damage		Lex. glan po (v. 1. ~) = mätangah (Mvy	low	review
corrected_text_scan	wts_1_34	395	168	Gähnen		residual_sanskrit_like_damage		skyug pa daṅ (metr.) „Gähnen, Tränen und	low	review
corrected_text_scan	wts_1_34	395	168	Tränen		residual_sanskrit_like_damage		skyug pa daṅ (metr.) „Gähnen, Tränen und	low	review
corrected_text_scan	wts_1_34	395	171	vijrmbhä		residual_sanskrit_like_damage		Lex. ~ ba (v. 1. g.yal ba) = vijrmbhä (Mvy	low	review
corrected_text_scan	wts_1_34	398	181	erklärt		residual_sanskrit_like_damage		Lex. - pa = smras pa’am bśad pa „gesprochen oder erklärt“ (brDa); - pa = smras zin	low	review
corrected_text_scan	wts_1_34	399	41	vipätakah		residual_sanskrit_like_damage		= vipätakah (Mvy 8818).	low	review
corrected_text_scan	wts_1_34	399	79	$		residual_sanskrit_like_damage		(brDa); ~$ = zur gyis dan ños ran „seitlich	low	review
corrected_text_scan	wts_1_34	400	110	akasmät		residual_sanskrit_like_damage		Lex. akasmät (Mvy 6667); kag gis = ~ gyis	low	review
corrected_text_scan	wts_1_34	400	136	ägantukah		residual_sanskrit_like_damage		Lex. ägantukah (Mvy 8746); glo bur ’ons pa	low	review
corrected_text_scan	wts_1_34	402	8	uneingeschränkt		residual_sanskrit_like_damage		[d. h. uneingeschränkt] geben“ (ViśT 104,	low	review
corrected_text_scan	wts_1_34	402	21	vighä-		residual_sanskrit_like_damage		(Dagy); - pa zrodhah (Mvy 5187), vighä-	low	review
corrected_text_scan	wts_1_34	402	65	praväranam		residual_sanskrit_like_damage		Lex. praväranam (Mvy 8682); dbyar gnas	low	review
corrected_text_scan	wts_1_34	402	107	durbharatä		residual_sanskrit_like_damage		Lex. durbharatä (Mvy 2473).	low	review
corrected_text_scan	wts_1_34	402	134	pätrt		residual_sanskrit_like_damage		Lex. pätrt „Gefäß“ (Mvy 4349); sbyin sreg	low	review
corrected_text_scan	wts_1_34	402	134	Gefäß		residual_sanskrit_like_damage		Lex. pätrt „Gefäß“ (Mvy 4349); sbyin sreg	low	review
corrected_text_scan	wts_1_34	402	144	subharatä		residual_sanskrit_like_damage		Lex. subharatä (Mvy 2377).	low	review
corrected_text_scan	wts_1_34	403	10	Tär		residual_sanskrit_like_damage		bskyur „er warf sein Teigopfer aufs Geratewohl hin“ (Tär 181,14); ra daṅ ’grogs pa bas	low	review
corrected_text_scan	wts_1_34	403	185	tusıtäh		residual_sanskrit_like_damage		Lex. tusıtäh (Mvy 3081); ’dod lha’i gnas bzi	low	review
corrected_text_scan	wts_1_34	403	192	gśıs		residual_sanskrit_like_damage		yin pa’i gśıs „sie waren enge Vertraute für	low	review
corrected_text_scan	wts_1_34	404	52	nagarajä		residual_sanskrit_like_damage		nagarajä (Mvy 3241).	low	review
corrected_text_scan	wts_1_34	404	64	näma		residual_sanskrit_like_damage		näma samädhıh (Mvy 567).	low	review
corrected_text_scan	wts_1_34	404	64	samädhıh		residual_sanskrit_like_damage		näma samädhıh (Mvy 567).	low	review
corrected_text_scan	wts_1_34	404	169	näma		residual_sanskrit_like_damage		’dzin = ratikaro näma samädhih (Mvy 545).	low	review
corrected_text_scan	wts_1_34	404	169	samädhih		residual_sanskrit_like_damage		’dzin = ratikaro näma samädhih (Mvy 545).	low	review
corrected_text_scan	wts_1_34	405	2	pramädah		residual_sanskrit_like_damage		dga’ ’byam = pramädah (Mvy 7789, 7918).	low	review
corrected_text_scan	wts_1_34	405	21	Kämeśvara		residual_sanskrit_like_damage		des Kämeśvara.	low	review
corrected_text_scan	wts_1_34	407	7	äkarsanam		residual_sanskrit_like_damage		Lex. - pa = äkarsanam (Mvy 4259); ~ bya =	low	review
corrected_text_scan	wts_1_34	407	29	pädan		residual_sanskrit_like_damage		pädan (Mvy 8561).	low	review
corrected_text_scan	wts_1_34	408	113	mäghah		residual_sanskrit_like_damage		mäghah (Mvy 8272).	low	review
corrected_text_scan	wts_1_34	408	135	upadhivärikah		residual_sanskrit_like_damage		Lex. upadhivärikah (Mvy 9067); dge 'dun	low	review
corrected_text_scan	wts_1_34	409	94	upäsakah		residual_sanskrit_like_damage		Lex. upäsakah (Mvy 8724); dge ba la nie bar	low	review
corrected_text_scan	wts_1_34	409	95	annähert		residual_sanskrit_like_damage		bsñen pa „einer, der sich der Tugend annähert“ (Dagy); - ma = upäsikä (Mvy 8725).	low	review
corrected_text_scan	wts_1_34	409	95	upäsikä		residual_sanskrit_like_damage		bsñen pa „einer, der sich der Tugend annähert“ (Dagy); - ma = upäsikä (Mvy 8725).	low	review
corrected_text_scan	wts_1_34	412	99	subhadharmäkarab		residual_sanskrit_like_damage		Lex. subhadharmäkarab (Mvy 66).	low	review
corrected_text_scan	wts_1_34	413	21	samädhih		residual_sanskrit_like_damage		puspitaśuddhir nama samädhih (Mvy 584).	low	review
corrected_text_scan	wts_1_34	413	83	Kunäla		residual_sanskrit_like_damage		„Kunäla, Śamkara [usw.] sind große Ehrwürdige“ (Tär 3,6); bye brag tu smra ba’i	low	review
corrected_text_scan	wts_1_34	413	83	Tär		residual_sanskrit_like_damage		„Kunäla, Śamkara [usw.] sind große Ehrwürdige“ (Tär 3,6); bye brag tu smra ba’i	low	review
corrected_text_scan	wts_1_34	413	178	srämanerikä		residual_sanskrit_like_damage		Lex. srämanerikä (Mvy 8720); bud med dge	low	review
corrected_text_scan	wts_1_34	414	40	svastı		residual_sanskrit_like_damage		(brDa); dge (v. 1. bde) legs = svastı (Mvy	low	review
corrected_text_scan	wts_1_34	414	136	Käsy		residual_sanskrit_like_damage		(Käsy 216,21); ~ drug stoṅ po 77 dag ni...	low	review
corrected_text_scan	wts_1_34	414	137	Tathägatas		residual_sanskrit_like_damage		de bźin gśegs pa ... ’gyur ro „diese sechstausend Mönche werden zu Tathägatas wer-	low	review
corrected_text_scan	wts_1_34	414	143	kär		residual_sanskrit_like_damage		gos kär sa pa na lṅa ri ba slon bar byed cin	low	review
corrected_text_scan	wts_1_34	415	5	siksamänä		residual_sanskrit_like_damage		Lex. siksamänä (Mvy 8721); dge slon ma	low	review
corrected_text_scan	wts_1_34	415	189	abhipräyah		residual_sanskrit_like_damage		Lex. abhipräyah (Mvy 1666-70); bsam blo’i	low	review
corrected_text_scan	wts_1_34	417	122	äranyakah		residual_sanskrit_like_damage		pa = äranyakah (Mvy 1134).	low	review
corrected_text_scan	wts_1_34	419	204	attälah		residual_sanskrit_like_damage		Lex. - nam ba gam = attälah (Mvy 5523).	low	review
corrected_text_scan	wts_1_34	420	71	$		residual_sanskrit_like_damage		Lex. arhan (Mvy 4, 5138); Aon mons pa’i ~$	low	review
corrected_text_scan	wts_1_34	421	201	nasä		residual_sanskrit_like_damage		Lex. ~ pa = ji(j)nasä „der Wunsch zu wissen“ (Mvy 6960); ~ pa ni Aams sad pa	low	review
corrected_text_scan	wts_1_34	424	128	gananägatı		residual_sanskrit_like_damage		gananägatı“ (Mvy 7970).	low	review
corrected_text_scan	wts_1_34	425	5	gezählt		residual_sanskrit_like_damage		Lex. ~ pa = grañs ka ~ zin pa „gezählt“	low	review
corrected_text_scan	wts_1_34	425	124	samgitipräsädah		residual_sanskrit_like_damage		pa = samgitipräsädah (Mvy 5563).	low	review
corrected_text_scan	wts_1_34	426	9	vicäarah		residual_sanskrit_like_damage		Lex. vicäarah (Mvy 7732), vicäaram (Mvy	low	review
corrected_text_scan	wts_1_34	426	9	vicäaram		residual_sanskrit_like_damage		Lex. vicäarah (Mvy 7732), vicäaram (Mvy	low	review
corrected_text_scan	wts_1_34	426	56	karmärabhandika		residual_sanskrit_like_damage		Lex. karmärabhandika (Mvy 9049); lcags	low	review
corrected_text_scan	wts_1_34	426	77	kamsakärah		residual_sanskrit_like_damage		= kamsakärah „Bronzegießer“ (Mvy 3788).	low	review
corrected_text_scan	wts_1_34	426	208	Äcärya		residual_sanskrit_like_damage		Upādhyāya und Äcärya eine Wartezeit auf-	low	review
corrected_text_scan	wts_1_34	428	127	märga		residual_sanskrit_like_damage		~ = margaSirsah (r. märga°) (Mvy 8270).	low	review
corrected_text_scan	wts_1_34	428	207	$		residual_sanskrit_like_damage		und Fieber“ (Yś 6d); ~ //$ mdog ser /	low	review
corrected_text_scan	wts_1_34	431	17	näthah		residual_sanskrit_like_damage		„75 Götter usw., und die weiße Schutzgottheit usw.“ (brDa); mgon = näthah (Mvy	low	review
corrected_text_scan	wts_1_34	432	146	Händler		residual_sanskrit_like_damage		Händler, auch ’gron po“ (Liś 29,1); ’gron po	low	review
corrected_text_scan	wts_1_34	435	66	schädigen		residual_sanskrit_like_damage		Worte einander schädigen“ (ViśT 240,20);	low	review
corrected_text_scan	wts_1_34	442	18	bahudhä		residual_sanskrit_like_damage		bahudhä bhavati (Mvy 216); - ba = vartate	low	review
corrected_text_scan	wts_1_34	442	21	ncalä		residual_sanskrit_like_damage		ncalä (Mvy 501); mi - ba = nirvikarab	low	review
corrected_text_scan	wts_1_34	442	22	viparinäma-		residual_sanskrit_like_damage		(Mvy 6601); ~ ba’i sdug bsṅal = viparinäma-	low	review
corrected_text_scan	wts_1_34	442	24	Veränderung		residual_sanskrit_like_damage		von Veränderung“ (Mvy 2231); ~ med = -	low	review
corrected_text_scan	wts_1_34	442	105	erklären		residual_sanskrit_like_damage		führlich erklären“ (Mvy 6376).	low	review
corrected_text_scan	wts_1_34	443	45	gewährte		residual_sanskrit_like_damage		..› skam = la sogs pa ... gnaṅ „er gewährte	low	review
corrected_text_scan	wts_1_34	443	122	ähnl		residual_sanskrit_like_damage		Lex. - ba ni spoṅ ba (Liś 10,16, ähnl. TTC);	low	review
corrected_text_scan	wts_1_34	444	34	Mädchen		residual_sanskrit_like_damage		sems kyaṅ ma skyes la „als das Mädchen den	low	review
corrected_text_scan	wts_1_34	444	107	gesättigt		residual_sanskrit_like_damage		Hungrigen wurden gesättigt“ (Mvy 6306).	low	review
corrected_text_scan	wts_1_34	446	5	gesättigt		residual_sanskrit_like_damage		Hungrigen wurden gesättigt“ (Mvy 6306).	low	review
corrected_text_scan	wts_1_34	449	22	gemäß		residual_sanskrit_like_damage		bzin ~ su chug „veranlasse, daß [die Menschen] gemäß der Religion des Śākyamuni	low	review
corrected_text_scan	wts_1_34	449	109	gsarı		residual_sanskrit_like_damage		erreicht werden!“ (ViśT 202,7); gsarı srags	low	review
corrected_text_scan	wts_1_34	450	7	sambhäraih		residual_sanskrit_like_damage		sambhäraih (Mvy 7023).	low	review
corrected_text_scan	wts_1_34	454	84	samavadhäanam		residual_sanskrit_like_damage		pa = samavadhäanam (Mvy 6940); = pa	low	review
corrected_text_scan	wts_1_34	454	170	mäsaka		residual_sanskrit_like_damage		Wert von einem mäsaka“ (Mvy 9376); rus	low	review
corrected_text_scan	wts_1_34	455	80	jarä		residual_sanskrit_like_damage		jarä (Mvy 1993); ~ ba = na so rgas pa „hohes Alter“ (Dagy); ~ śi = jaramaranam „Al-	low	review
corrected_text_scan	wts_1_34	457	36	geschwächt		residual_sanskrit_like_damage		durch Bürgerkrieg geschwächt“ (Śambh	low	review
corrected_text_scan	wts_1_34	457	126	dräksapanakam		residual_sanskrit_like_damage		Lex. dräksapanakam (Mvy 5717).	low	review
corrected_text_scan	wts_1_34	457	142	dräksa		residual_sanskrit_like_damage		Lex. dräksa (Mvy 5715); ~ se ’bru 777/¢ pa	low	review
corrected_text_scan	wts_1_34	458	129	Äśvina		residual_sanskrit_like_damage		bzw. der Monat Äśvina.	low	review
corrected_text_scan	wts_1_34	458	195	-Dämoninnen		residual_sanskrit_like_damage		śan srog la ~ „die bdud-mo ge-san[-Dämoninnen] bedrohen das Leben“ (gZi 3:	low	review
corrected_text_scan	wts_1_34	459	172	läksä		residual_sanskrit_like_damage		Lex. läksä „Lack“ (Mvy 5916); 4777 gi bye	low	review
corrected_text_scan	wts_1_34	460	135	äkancukam		residual_sanskrit_like_damage		Lex. äkancukam (¥, |. astuäcakam) (Mvy	low	review
corrected_text_scan	wts_1_34	460	135	astuäcakam		residual_sanskrit_like_damage		Lex. äkancukam (¥, |. astuäcakam) (Mvy	low	review
corrected_text_scan	wts_1_34	460	205	samprakäsitam		residual_sanskrit_like_damage		samprakäsitam „ausführlich erklärt“ (Mvy	low	review
corrected_text_scan	wts_1_34	460	205	erklärt		residual_sanskrit_like_damage		samprakäsitam „ausführlich erklärt“ (Mvy	low	review
corrected_text_scan	wts_1_34	461	29	udära		residual_sanskrit_like_damage		Lex. udära (in Mvy 2353).	low	review
corrected_text_scan	wts_1_34	461	95	mahamudräa		residual_sanskrit_like_damage		Lex. mahamudräa (Mvy 8031); grans kyi gnas	low	review
corrected_text_scan	wts_1_34	461	177	gäi		residual_sanskrit_like_damage		"sa ’di ran re’i min ... pas -"" gäi gig ’oṅ „da"	low	review
corrected_text_scan	wts_1_34	462	23	Mahäcina		residual_sanskrit_like_damage		„Mahäcina oder das Land China“ (Śambh	low	review
corrected_text_scan	wts_1_34	462	121	Dächern		residual_sanskrit_like_damage		śah-rdo mit neun chinesischen Dächern	low	review
corrected_text_scan	wts_1_34	465	205	Länge		residual_sanskrit_like_damage		(Mvy 4991); - du = rin du „111 der Länge“	low	review
corrected_text_scan	wts_1_34	466	34	pädonakrosah		residual_sanskrit_like_damage		pädonakrosah „3/4 krosa“ (Mvy 6732); ~	low	review
corrected_text_scan	wts_1_34	467	14	alamkärah		residual_sanskrit_like_damage		Lex. alamkärah (Mvy 6000); phyan sprul (r.	low	review
corrected_text_scan	wts_1_34	467	101	Äryadeva		residual_sanskrit_like_damage		Gelehrten Nāgārjuna, Asahga, Äryadeva,	low	review
corrected_text_scan	wts_1_34	467	108	Dinnäga		residual_sanskrit_like_damage		sind Nāgārjuna, Asanga und Dinnäga, die	low	review
corrected_text_scan	wts_1_34	467	122	$		residual_sanskrit_like_damage		gfüis la mchog 977/$ zer „Nāgārjuna, Asanga,	low	review
corrected_text_scan	wts_1_34	467	147	härah		residual_sanskrit_like_damage		Lex. ~ (v.1. ’phren) = härah (Mvy 6011).	low	review
corrected_text_scan	wts_1_34	470	63	Pilgerstätten		residual_sanskrit_like_damage		bskor ba „die Pilgerstätten des Landes umwandern“ (Mil 27,12); ṅa raṅ = skor ba’i	low	review
corrected_text_scan	wts_1_34	471	111	gśarı		residual_sanskrit_like_damage		glin bu rṅa gśarı dan „die Könige der Töne:	low	review
corrected_text_scan	wts_1_34	471	121	räjadhäni		residual_sanskrit_like_damage		’khor = räjadhäni (Mvy 5510), rajakula (in	low	review
corrected_text_scan	wts_1_34	471	182	Vidiśä		residual_sanskrit_like_damage		zu der Vidiśä genannten königlichen Resi-	low	review
corrected_text_scan	wts_1_34	472	70	mändalikaräja		residual_sanskrit_like_damage		Lex. mändalikaräja (Mvy 3674); rgyal khag	low	review
corrected_text_scan	wts_1_34	472	72	kottaräjä		residual_sanskrit_like_damage		khams kyi rgyal po’am ¬~ = kottaräjä (Mvy	low	review
corrected_text_scan	wts_1_34	473	18	jinänkurah		residual_sanskrit_like_damage		Lex. jinänkurah (Mvy 632); byan chub sems	low	review
corrected_text_scan	wts_1_34	473	25	jinädhärah		residual_sanskrit_like_damage		Lex, jinädhärah (Mvy 630); byan chub sems	low	review
corrected_text_scan	wts_1_34	473	232	karkatikä		residual_sanskrit_like_damage		Lex. karkatikä (Mvy 5749).	low	review
corrected_text_scan	wts_1_34	474	61	lalämah		residual_sanskrit_like_damage		Lex. dhvajah (Mvy 6109); lalämah (Mvy	low	review
corrected_text_scan	wts_1_34	474	71	dhvajägramanih		residual_sanskrit_like_damage		Lex. dhvajägramanih (in Mvy 7979).	low	review
corrected_text_scan	wts_1_34	474	78	samädhih		residual_sanskrit_like_damage		keyüro nama samädhih (Mvy 530).	low	review
corrected_text_scan	wts_1_34	475	114	räjyam		residual_sanskrit_like_damage		dam thabs = räjyam (Mvy 6538); ~ rgyas pa	low	review
corrected_text_scan	wts_1_34	475	115	samräjyam		residual_sanskrit_like_damage		= samräjyam (Mvy 6540); ~ sna bdun =	low	review
corrected_text_scan	wts_1_34	476	43	prasäritab		residual_sanskrit_like_damage		6234), prasäritab „ausgebreitet“ (Mvy	low	review
corrected_text_scan	wts_1_34	476	70	Pändu		residual_sanskrit_like_damage		die Familie des Pändu“ (ViśT 240,10).	low	review
corrected_text_scan	wts_1_34	476	146	nägaräja		residual_sanskrit_like_damage		Lex. sphotano nägaräja (Mvy 3276).	low	review
corrected_text_scan	wts_1_34	477	58	abhängige		residual_sanskrit_like_damage		„abhängige Form bzw. Materie“ (Mvy	low	review
corrected_text_scan	wts_1_34	477	137	Käśi		residual_sanskrit_like_damage		der Region Käśi wandernd ging“ (K1 ka	low	review
corrected_text_scan	wts_1_34	482	47	ähnl		residual_sanskrit_like_damage		tn“ (Dagy, ähnl. brDa, vgl. Mvy 2259 ff.).	low	review
corrected_text_scan	wts_1_34	483	96	nımittam		residual_sanskrit_like_damage		Lex. nımittam (in Mvy 7626); don gan Zig	low	review
corrected_text_scan	wts_1_34	483	139	mahähetub		residual_sanskrit_like_damage		Lex. mahähetub (Mvy 8019); rgyu rigs chen	low	review
corrected_text_scan	wts_1_34	484	71	majjä		residual_sanskrit_like_damage		Lex. majjä (Mvy 4034); sgal tshigs kyi ~ lta	low	review
corrected_text_scan	wts_1_34	484	127	Kontinuität		residual_sanskrit_like_damage		Kontinuität der Saṃskāras“ (T4115 53b3);	low	review
corrected_text_scan	wts_1_34	487	124	śrotaäpanna		residual_sanskrit_like_damage		Grad eines śrotaäpanna erlangte“ (Tär 7,9).	low	review
