volume	page	line	token_index	tibetan_syllable	current_dotted_token	provenance_class	source_token_or_tokens	correction_reason	correction_evidence	context_excerpt
wts_1_34	179	180	3	དང	daṅ	base_provenance_unverified	daṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	སྐལ་བ་དང་ལྡན་པ་ skal ba daṅ ldan pa auch skal bar
wts_1_34	180	59	3	བཟང	bzaṅ	reviewed_exact_final_ng	bzan	reviewed_tibetan_exact_final_ng_consensus	tibetan_bzang_consensus_batch_20260719	སྐལ་བ་བཟང་པོ་ skal ba bzaṅ po auch skal ba bzani
wts_1_34	184	156	3	གནང	gnaṅ	reviewed_exact_final_ng	gnan	reviewed_tibetan_exact_final_ng_consensus	tibetan_gnang_consensus_batch_20260726	སྐུ་ཕེབས་གནང་བ་ sku phebs gnaṅ ba das Eintreten
wts_1_34	185	52	2	དབང	dbaṅ	reviewed_exact_final_ng	dban	reviewed_tibetan_exact_final_ng_consensus	tibetan_dban_consensus_batch_20260719	སྐུ་དབང་ sku dbaṅ resp. Gewalt, Macht; — btsan
wts_1_34	186	120	3	རིང	riṅ	reviewed_exact_final_ng	rin	reviewed_tibetan_exact_final_ng_consensus	tibetan_ring_consensus_batch_20260719	སྐུ་ཡི་རིང་ལ་ sku yi riṅ la resp. zu Lebzeiten, zu
wts_1_34	187	17	2	གསུང	gsuṅ	reviewed_exact_final_ng	gsun	reviewed_tibetan_exact_final_ng_consensus	tibetan_gsung_consensus_batch_20260726	སྐུ་གསུང་ཐུགས་ sku gsuṅ thugs resp. Körper, Rede
wts_1_34	187	88	2	བསྲུང	bsruṅ	google_adopted	bsrun	alternate_witness_google_loc_nasal_upgrade	alternate_witness_adoption	སྐུ་བསྲུང་ sku bsruṅ, sku bsruṅs Tsku sruṅs.
wts_1_34	189	151	2	སྟོང	stoṅ	reviewed_exact_final_ng	ston	reviewed_tibetan_exact_final_ng_consensus	tibetan_stong_consensus_batch_20260719	སྐེ་སྟོང་ ske stoṅ ohne Halsschmuck.
wts_1_34	189	160	4	གཏོང	gtoṅ	reviewed_exact_final_ng	gton	reviewed_tibetan_exact_final_ng_consensus	tibetan_gtong_consensus_batch_20260720	སྐེ་མིག་ལ་གཏོང་ ske mig la gtoṅ „Abschneiden des
wts_1_34	190	7	2	འཆིང	chiṅ	reviewed_exact_final_ng	chin	reviewed_tibetan_exact_final_ng_consensus	tibetan_aching_consensus_batch_20260726	སྐེད་འཆིང་ sked chiṅ Gürtel.
wts_1_34	190	51	4	མང	maṅ	reviewed_exact_final_ng	man	reviewed_tibetan_exact_final_ng_consensus	tibetan_mang_consensus_batch_20260726	སྐེམ་པོ་སུལ་མང་ skem po sul maṅ
wts_1_34	190	96	4	མང	maṅ	reviewed_exact_final_ng	man	reviewed_tibetan_exact_final_ng_consensus	tibetan_mang_consensus_batch_20260726	སྐེམ་པོ་སུལ་མང་ skem po sul maṅ eine Art Myro-
wts_1_34	190	198	1	སྐོང	skoṅ	reviewed_exact_final_ng	skon	reviewed_tibetan_exact_final_ng_consensus	tibetan_skong_consensus_batch_20260726	སྐོང་ ’skoṅ pf. 1/5/50/7$ herbeirufen.
wts_1_34	190	209	1	སྐོང	skoṅ	reviewed_exact_final_ng	skon	reviewed_tibetan_exact_final_ng_consensus	tibetan_skong_consensus_batch_20260726	སྐོང་ཚེ་ skoṅ tshe (zw.) geflochtene Bambuskör-
wts_1_34	193	56	2	ཐང	thaṅ	reviewed_exact_final_ng	than	reviewed_tibetan_exact_final_ng_consensus	tibetan_thang_consensus_clean_batch_20260719	སྐོས་ཐང་ skos thaṅ \bskos than.
wts_1_34	195	57	2	སེང	seṅ	reviewed_exact_final_ng	sen	reviewed_tibetan_exact_final_ng_consensus	tibetan_seng_consensus_batch_20260726	སྐྱ་སེང་ skya seṅ
wts_1_34	195	82	3	སང	saṅ	reviewed_exact_final_ng	san	reviewed_tibetan_exact_final_ng_source_compatible	source_compatible_sang_consensus_batch_20260727	སྐྱ་སང་སང་ skya sari saṅ.
wts_1_34	195	96	2	སེང	seṅ	reviewed_exact_final_ng	sen	reviewed_tibetan_exact_final_ng_consensus	tibetan_seng_consensus_batch_20260726	སྐྱ་སེང་ skya seṅ auch skya bsen.
wts_1_34	195	116	2	སེང	seṅ	reviewed_exact_final_ng	sen	reviewed_tibetan_exact_final_ng_consensus	tibetan_seng_consensus_batch_20260726	སྐྱ་སེང་སེང་པོ་ skya seṅ seṅ po auch skya bo seṅ seṅ
wts_1_34	195	116	3	སེང	seṅ	reviewed_exact_final_ng	sen	reviewed_tibetan_exact_final_ng_consensus	tibetan_seng_consensus_batch_20260726	སྐྱ་སེང་སེང་པོ་ skya seṅ seṅ po auch skya bo seṅ seṅ
wts_1_34	197	103	3	སོང	soṅ	reviewed_exact_final_ng	son	reviewed_tibetan_exact_final_ng_consensus	tibetan_song_consensus_batch_20260726	སྐྱབས་སུ་སོང་ skyabs su soṅ
wts_1_34	197	105	3	སོང	soṅ	reviewed_exact_final_ng	son	reviewed_tibetan_exact_final_ng_consensus	tibetan_song_consensus_batch_20260726	སྐྱབས་སུ་སོང་ skyabs su soṅ pf. zu Tskyabs su ’gro
wts_1_34	198	102	2	ལྡང	ldaṅ	reviewed_exact_final_ng	ldan	reviewed_tibetan_exact_final_ng_consensus	tibetan_ldang_consensus_batch_20260727	སྐྱི་ལྡང་ skyi ldaṅ.
wts_1_34	198	137	2	བུང	buṅ	reviewed_exact_final_ng	bun	reviewed_tibetan_exact_final_ng_source_compatible	source_compatible_bung_consensus_batch_20260727	སྐྱི་བུང་ skyi buṅ auch skyi ’buns, skyi buṅ furcht-
wts_1_34	199	164	2	ཐང	thaṅ	reviewed_exact_final_ng	than	reviewed_tibetan_exact_final_ng_consensus	tibetan_thang_later_damage_batch_20260719	སྐྱིན་ཐང་ skyin thaṅ auch skyin dan, skyin 777
wts_1_34	200	51	2	ཀྲུང	kruṅ	reviewed_exact_final_ng	krun	reviewed_tibetan_exact_final_ng_consensus	tibetan_krung_consensus_batch_20260726	སྐྱིལ་ཀྲུང་ skyil kruṅ
wts_1_34	200	90	2	ཀྲུང	kruṅ	reviewed_exact_final_ng	krun	reviewed_tibetan_exact_final_ng_consensus	tibetan_krung_consensus_batch_20260726	སྐྱིལ་ཀྲུང་ skyil kruṅ auch skyil mo dkrun, skyil mo
wts_1_34	200	105	2	ཀྲུང	kruṅ	reviewed_exact_final_ng	krun	reviewed_tibetan_exact_final_ng_consensus	tibetan_krung_consensus_batch_20260726	སྐྱིལ་ཀྲུང་ skyil kruṅ
wts_1_34	200	161	3	ཀྲུང	kruṅ	reviewed_exact_final_ng	krun	reviewed_tibetan_exact_final_ng_consensus	tibetan_krung_consensus_batch_20260726	སྐྱིལ་མོ་ ཀྲུང་ skyil mo kruṅ, skyil mo dkruṅ 76/597///
wts_1_34	200	182	2	གང	gaṅ	reviewed_exact_final_ng	gan	reviewed_tibetan_exact_script_ng_witness	tibetan_script_ng_witness_residual_20260628	སྐྱུ་གང་ skyu gaṅ.
wts_1_34	208	47	5	དུང	duṅ	reviewed_exact_final_ng	dun	reviewed_tibetan_exact_final_ng_consensus	tibetan_dung_consensus_batch_20260719	སྐྱེ་བ་ལྔ་པའི་དུང་ skye ba lṅa pa’i duṅ nach rechts
wts_1_34	208	65	4	དབང	dbaṅ	reviewed_exact_final_ng	dban	reviewed_tibetan_exact_final_ng_consensus	tibetan_dban_consensus_batch_20260719	སྐྱེ་བ་ལ་དབང་བ་ shye ba la dbaṅ ba die Macht über
wts_1_34	209	47	2	བཟང	bzaṅ	google_adopted	bzan	alternate_witness_google_loc_nasal_upgrade	alternate_witness_adoption	སྐྱེ་བཟང་བྱི་བ་ skye bzaṅ byi ba Haarausfall.
wts_1_34	209	52	1	སྐྱེངས	skyeṅs	google_adopted	skyens	alternate_witness_google_loc_nasal_upgrade	alternate_witness_adoption	སྐྱེངས་ skyeṅs
wts_1_34	210	132	2	ཤིང	siṅ	reviewed_exact_final_ng	sin	reviewed_tibetan_exact_final_ng_source_compatible	source_compatible_shing_consensus_batch_20260727	སྐྱེད་ཤིང་ skyed siṅ gezogener, gepflanzter Baum.
wts_1_34	211	115	2	ཤིང	Siṅ	reviewed_exact_final_ng	Sin	reviewed_tibetan_exact_final_ng_source_compatible	source_compatible_shing_consensus_batch_20260727	སྐྱེར་ཤིང་ skyer Siṅ Tskyer pa.
wts_1_34	212	1	2	ཆང	chaṅ	reviewed_exact_final_ng	chan	reviewed_tibetan_exact_final_ng_consensus	tibetan_chang_consensus_batch_20260719	སྐྱེལ་ཆང་ skyel chaṅ
wts_1_34	212	3	2	ཆང	chaṅ	reviewed_exact_final_ng	chan	reviewed_tibetan_exact_final_ng_consensus	tibetan_chang_consensus_batch_20260719	སྐྱེལ་ཆང་ skyel chaṅ Abschiedstrunk.
wts_1_34	215	144	3	སེང	seṅ	reviewed_exact_final_ng	sen	reviewed_tibetan_exact_final_ng_consensus	tibetan_seng_consensus_batch_20260726	སྐྱེས་བུའི་སེང་གེ་ skyes bu’i seṅ ge „ein Mann wie
wts_1_34	215	185	2	བཟང	bzaṅ	reviewed_exact_final_ng	bzan	reviewed_tibetan_exact_final_ng_consensus	tibetan_bzang_consensus_batch_20260719	སྐྱེས་བཟང་ skyes bzaṅ Geschenk, Gabe.
wts_1_34	217	62	2	སེང	seṅ	reviewed_exact_final_ng	sen	reviewed_tibetan_exact_final_ng_consensus	tibetan_seng_consensus_batch_20260726	སྐྱོ་སེང་བ་ skyo seṅ ba traurig, verdrießlich.
wts_1_34	217	151	1	སྐྱོང	skyoṅ	reviewed_exact_final_ng	skyon	reviewed_tibetan_exact_final_ng_consensus	tibetan_skyong_consensus_batch_20260720	སྐྱོང་ skyoṅ pf. ibskyans fur. Ibskyan imp.
wts_1_34	217	159	1	སྐྱོང	skyoṅ	reviewed_exact_final_ng	skyon	reviewed_tibetan_exact_final_ng_consensus	tibetan_skyong_consensus_batch_20260720	སྐྱོང་ skyoṅ
wts_1_34	218	1	1	སྐྱོང	skyoṅ	reviewed_exact_final_ng	skyon	reviewed_tibetan_exact_final_ng_consensus	tibetan_skyong_consensus_batch_20260720	སྐྱོང་དར་ skyoṅ dar
wts_1_34	218	16	1	སྐྱོང	skyoṅ	reviewed_exact_final_ng	skyon	reviewed_tibetan_exact_final_ng_consensus	tibetan_skyong_consensus_batch_20260720	སྐྱོང་དར་ skyoṅ dar Verantwortung.
wts_1_34	218	25	1	སྐྱོང	skyoṅ	reviewed_exact_final_ng	skyon	reviewed_tibetan_exact_final_ng_consensus	tibetan_skyong_consensus_batch_20260720	སྐྱོང་བ་པོ་ skyoṅ ba po.
wts_1_34	218	38	1	སྐྱོང	skyoṅ	reviewed_exact_final_ng	skyon	reviewed_tibetan_exact_final_ng_consensus	tibetan_skyong_consensus_batch_20260720	སྐྱོང་བྱེད་ skyoṅ byed Ernährer.
wts_1_34	218	41	1	སྐྱོང	skyoṅ	reviewed_exact_final_ng	skyon	reviewed_tibetan_exact_final_ng_consensus	tibetan_skyong_consensus_batch_20260720	སྐྱོང་མ་ skyoṅ ma Mutter.
wts_1_34	218	44	1	སྐྱོང	skyoṅ	reviewed_exact_final_ng	skyon	reviewed_tibetan_exact_final_ng_consensus	tibetan_skyong_consensus_batch_20260720	སྐྱོང་རབ་ skyoṅ rab Betreuung.
wts_1_34	218	130	3	ཤིང	siṅ	reviewed_exact_final_ng	sin	reviewed_tibetan_exact_final_ng_source_compatible	source_compatible_shing_consensus_batch_20260727	སྐྱོད་བྱེད་ཤིང་ skyod byed siṅ Ruder.
wts_1_34	219	44	2	བགྲང	bgraṅ	reviewed_exact_final_ng	bgran	reviewed_tibetan_exact_final_ng_source_compatible	one_anchor_bgrang_consensus_batch_20260727	སྐྱོན་བགྲང་ skyon bgraṅ Kurzf. für skyon du bgraṅ
wts_1_34	219	127	3	བགྲང	bgraṅ	reviewed_exact_final_ng	bgran	reviewed_tibetan_exact_final_ng_source_compatible	one_anchor_bgrang_consensus_batch_20260727	སྐྱོན་དུ་བགྲང་བ་ skyon du bgraṅ ba Tskyon bgran.
wts_1_34	221	1	2	སྦྱང	sbyaṅ	reviewed_exact_final_ng	sbyan	reviewed_tibetan_exact_final_ng_consensus	final_ng_sbyang_consensus_batch_20260727	སྐྱོར་སྦྱང་ skyor sbyaṅ
wts_1_34	221	19	2	སྦྱང	sbyaṅ	reviewed_exact_final_ng	sbyan	reviewed_tibetan_exact_final_ng_consensus	final_ng_sbyang_consensus_batch_20260727	སྐྱོར་སྦྱང་ skyor sbyaṅ wiederholen.
wts_1_34	222	9	4	སྲིང	sriṅ	reviewed_exact_final_ng	srin	reviewed_tibetan_exact_final_ng_consensus	tibetan_sring_consensus_batch_20260726	སྐྲ་ཅན་གྱི་སྲིང་མོ་ skra can gyi sriṅ mo Beiname der
wts_1_34	222	118	2	བཟང	bzaṅ	reviewed_exact_final_ng	bzan	reviewed_tibetan_exact_final_ng_consensus	tibetan_bzang_consensus_batch_20260719	སྐྲ་བཟང་ skra bzaṅ.
wts_1_34	224	17	2	རྐང	rkaṅ	reviewed_exact_final_ng	rkan	reviewed_tibetan_exact_final_ng_consensus	tibetan_rkang_consensus_batch_20260719	སྐུའི་རྐང་རྟེན་ skra’i rkaṅ rten Trkan rten.
wts_1_34	228	26	3	བཟང	bzaṅ	google_adopted	bzan	alternate_witness_google_loc_nasal_upgrade	alternate_witness_adoption	བསྐལ་པ་བཟང་པོ་ bskal pa bzaṅ po Kurzf. bskal
wts_1_34	228	88	2	བཟང	bzaṅ	google_adopted	bzan	alternate_witness_google_loc_nasal_upgrade	alternate_witness_adoption	བསྐལ་བཟང་ bskal bzaṅ tbskal pa bzaṅ po.
wts_1_34	229	61	2	དབང	dbaṅ	google_adopted	dban	alternate_witness_google_loc_nasal_upgrade	alternate_witness_adoption	བསྐུར་དབང་ bskur dbaṅ tantr. Einweihung, die es
wts_1_34	229	163	2	གཏོང	gtoṅ	reviewed_exact_final_ng	gton	reviewed_tibetan_exact_final_ng_consensus	tibetan_gtong_consensus_batch_20260720	བསྐུལ་གཏོང་ bskul gtoṅ Anforderung; irrt. Tbkul
wts_1_34	230	39	2	སློང	sloṅ	reviewed_exact_final_ng	slon	reviewed_tibetan_exact_final_ng_historical_witness	repeated_historical_slong_consensus_batch_20260728	བསྐུལ་སློང་ bskul sloṅ Anregung.
wts_1_34	232	1	2	ཁང	khaṅ	reviewed_exact_final_ng	khan	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	བསྐོར་ཁང་ bskor khaṅ
wts_1_34	232	10	2	ཁང	khaṅ	reviewed_exact_final_ng	khan	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	བསྐོར་ཁང་ bskor khaṅ Gebäude für rituelle Um-
wts_1_34	232	78	2	ཐང	thaṅ	reviewed_exact_final_ng	than	reviewed_tibetan_exact_final_ng_consensus	tibetan_thang_consensus_clean_batch_20260719	བསྐོལ་ཐང་ bskol thaṅ auch bskol ba’i than med.,
wts_1_34	233	1	2	ཐང	thaṅ	reviewed_exact_final_ng	than	reviewed_tibetan_exact_final_ng_consensus	tibetan_thang_consensus_clean_batch_20260719	བསྐོས་ཐང་ bskos thaṅ
wts_1_34	233	10	2	ཐང	thaṅ	reviewed_exact_final_ng	than	reviewed_tibetan_exact_final_ng_consensus	tibetan_thang_consensus_clean_batch_20260719	བསྐོས་ཐང་ bskos thaṅ auch skos than Bestim-
wts_1_34	233	23	4	མིང	miṅ	reviewed_exact_final_ng	min	reviewed_tibetan_exact_final_ng_consensus	tibetan_ming_consensus_batch_20260726	བསྐོས་ཐོབ་ཀྱི་མིང་ bskos thob kyi miṅ Funktions-
wts_1_34	235	31	1	བསླང	bskyuṅ	google_adopted	bskyun	alternate_witness_google_loc_nasal_upgrade	alternate_witness_adoption	བསླང་ bskyuṅ fur. zu Iskyun.
wts_1_34	235	111	1	བསྐྱེང	bskyeṅ	google_adopted	bskyen	alternate_witness_google_loc_nasal_upgrade	alternate_witness_adoption	བསྐྱེང་ bskyeṅ
wts_1_34	241	159	2	སྐོང	skoṅ	reviewed_exact_final_ng	skon	reviewed_tibetan_exact_final_ng_consensus	tibetan_skong_consensus_batch_20260726	ཁ་སྐོང་ kba skoṅ
wts_1_34	241	172	2	བཀང	bkaṅ	reviewed_exact_final_ng	bkan	reviewed_tibetan_exact_final_ng_consensus	tibetan_bkang_consensus_batch_20260726	།ཁ་བཀང་ kba bkaṅ pf. ergänzen, auffüllen.
wts_1_34	241	195	2	སྐོང	skoṅ	reviewed_exact_final_ng	skon	reviewed_tibetan_exact_final_ng_consensus	tibetan_skong_consensus_batch_20260726	ཁ་སྐོང་ kha skoṅ auch kha skons.
wts_1_34	245	182	3	བྱང	byaṅ	reviewed_exact_final_ng	byan	reviewed_tibetan_exact_final_ng_consensus	tibetan_byang_consensus_batch_20260726	ཁ་ཏོན་བྱང་བ kha ton byaṅ ba redegewandt.
wts_1_34	248	15	2	གདང	gdaṅ	reviewed_exact_final_ng	gdan	reviewed_tibetan_exact_final_ng_source_compatible	source_compatible_gdang_consensus_batch_20260727	།ཁ་གདང་ kha gdaṅ den Mund öffnen.
wts_1_34	249	40	2	ཕུང	phuṅ	reviewed_exact_final_ng	phun	reviewed_tibetan_exact_final_ng_consensus	tibetan_phung_consensus_batch_20260726	ཁ་ཕུང་ངེ་བ་ kha phuṅ ne ba aufgehäuft; od zer
wts_1_34	249	62	2	འཕང	phaṅ	reviewed_exact_final_ng	phan	reviewed_tibetan_exact_final_ng_consensus	tibetan_aphang_consensus_batch_20260726	།ཁ་འཕང་ kha 'phaṅ
wts_1_34	249	112	2	འཕང	phaṅ	reviewed_exact_final_ng	phan	reviewed_tibetan_exact_final_ng_consensus	tibetan_aphang_consensus_batch_20260726	།བ་འཕང་ ha 'phaṅ Forderung.
wts_1_34	250	44	3	མིང	miṅ	reviewed_exact_final_ng	min	reviewed_tibetan_exact_final_ng_consensus	tibetan_ming_consensus_batch_20260726	ཁ་བའི་མིང་ཅན་ kha ba’! miṅ can Kampfer.
wts_1_34	253	208	2	ཡང	yaṅ	reviewed_exact_final_ng	yan	reviewed_tibetan_exact_script_ng_witness	tibetan_script_ng_witness_residual_20260628	།ཁ་ཡང་བ་ kha yaṅ ba aufrichtige, offene Rede. ཁ་ཡིག་ kha yig Anschrift, Adresse.
wts_1_34	256	15	2	སང	saṅ	reviewed_exact_final_ng	san	reviewed_tibetan_exact_final_ng_source_compatible	source_compatible_sang_consensus_batch_20260727	།ཁ་སང་ 'kha saṅ auch kha rtsan, kha sa, kha
wts_1_34	256	57	2	སེང	seṅ	reviewed_exact_final_ng	sen	reviewed_tibetan_exact_final_ng_consensus	tibetan_seng_consensus_batch_20260726	ཁ་སེང་ kha seṅ 1'kha san.
wts_1_34	256	61	3	ཆུང	chuṅ	reviewed_exact_final_ng	chun	reviewed_tibetan_exact_script_ng_witness	tibetan_script_chung_direct_batch_20260719	།ཁ་སཱན་ཆུང་ངུ་ kha sran chuṅ ṅu ein Getreide.
wts_1_34	256	80	2	སློང	sloṅ	reviewed_exact_final_ng	slon	reviewed_tibetan_exact_final_ng_historical_witness	repeated_historical_slong_consensus_batch_20260728	ཁ་སློང་ kha sloṅ pf. lkha bslans ergänzen.
wts_1_34	257	53	2	ཁུང	khuṅ	reviewed_exact_final_ng	khun	reviewed_tibetan_exact_final_ng_consensus	tibetan_khung_consensus_batch_20260720	ཁང་ཁུང་ kan khuṅ
wts_1_34	257	97	1	ཁང	khaṅ	reviewed_exact_final_ng	khan	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	།ཁང་ ར་བ་ khaṅ dkar ba Bewohner von
wts_1_34	257	106	1	ཁང	khaṅ	reviewed_exact_final_ng	khan	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	ཁང་ཀྱིམ་ khaṅ khyim
wts_1_34	257	119	1	ཁང	khaṅ	reviewed_exact_final_ng	khan	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	ཁང་ཀྱིམ་ khaṅ khyim Haus.
wts_1_34	257	131	1	ཁང	khaṅ	reviewed_exact_final_ng	khan	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	ཁང་ཆེན་ khaṅ chen großes Haus, Palast, Tem-
wts_1_34	257	138	1	ཁང	khaṅ	reviewed_exact_final_ng	khan	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	ཁང་མཆོག་ khaṅ mchog Königspalast.
wts_1_34	257	147	1	ཁང	khaṅ	reviewed_exact_final_ng	khan	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	ཁང་གཉེར་ khaṅ güer Hausverwalter.
wts_1_34	257	153	1	ཁང	khaṅ	reviewed_exact_final_ng	khan	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	ཁང་སྟེང་ khaṅ steṅ Obergeschoß, Dachterasse.
wts_1_34	257	153	2	སྟེང	steṅ	reviewed_exact_final_ng	steh	reviewed_tibetan_exact_final_ng_consensus	tibetan_steng_consensus_batch_20260720	ཁང་སྟེང་ khaṅ steṅ Obergeschoß, Dachterasse.
wts_1_34	257	161	1	ཁང	khaṅ	reviewed_exact_final_ng	khan	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	ཁང་པ་ khaṅ pa
wts_1_34	257	163	1	ཁང	khaṅ	reviewed_exact_final_ng	khan	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	ཁང་ཐོག་ khaṅ thog Dachgeschoß, oberes
wts_1_34	257	170	1	ཁང	khaṅ	reviewed_exact_final_ng	khan	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	ཁང་དས་སླེབས་སྐབས་ khaṅ dus slebs skabs Fäl-
wts_1_34	257	179	1	ཁང	khaṅ	reviewed_exact_final_ng	khan	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	།ཁང་པ་ khaṅ pa Haus, Gebäude, Palast, Innen-
wts_1_34	258	1	1	ཁང	khaṅ	reviewed_exact_final_ng	khan	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	ཁང་པའི་བྱེའུ་ khaṅ pa’i bye’u
wts_1_34	258	40	1	ཁང	khaṅ	reviewed_exact_final_ng	khan	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	ཁང་པའི་ཏྱེའུ་ khaṅ pa’i bye’u ein Vogel, Sper-
wts_1_34	258	65	1	ཁང	khaṅ	reviewed_exact_final_ng	khan	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	ཁང་བུའི་ད་བ་ khaṅ bu’i du ba ein Heilmittel.
wts_1_34	258	71	1	ཁང	khaṅ	reviewed_exact_final_ng	khan	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	ཁང་མིག་ khaṅ mig Raum, Zimmer.
wts_1_34	258	82	1	ཁང	khaṅ	reviewed_exact_final_ng	khan	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	ཁང་མོ་ཆེ་ khaṅ mo che großes Haus, Ver-
wts_1_34	258	91	1	ཁང	khaṅ	reviewed_exact_final_ng	khan	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	།ཁང་རྨང་ khaṅ rmaṅ Grundmauer, Funda-
wts_1_34	258	91	2	རྨང	rmaṅ	reviewed_exact_final_ng	rman	reviewed_tibetan_exact_final_ng_consensus	final_ng_rmang_consensus_batch_20260727	།ཁང་རྨང་ khaṅ rmaṅ Grundmauer, Funda-
wts_1_34	258	114	1	ཁང	khaṅ	reviewed_exact_final_ng	khan	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	ཁང་བརྩེགས་ khaṅ brtsegs
wts_1_34	258	116	1	ཁང	khaṅ	reviewed_exact_final_ng	khan	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	ཁང་བརྩེགས་ khaṅ brtsegs mehrstöckiges Ge-
wts_1_34	258	140	1	ཁང	khaṅ	reviewed_exact_final_ng	khan	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	།ཁང་ཆན་ khaṅ tshan Unterabteilung von grwa
wts_1_34	258	149	1	ཁང	khaṅ	reviewed_exact_final_ng	khan	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	།ཁང་བཟངས་ khaṅ bzaṅs auch khaṅ bzaṅ
wts_1_34	258	149	2	བཟངས	bzaṅs	google_adopted	bzans	alternate_witness_google_loc_nasal_upgrade	alternate_witness_adoption	།ཁང་བཟངས་ khaṅ bzaṅs auch khaṅ bzaṅ
wts_1_34	258	195	1	ཁང	khaṅ	reviewed_exact_final_ng	khan	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	ཁང་རོ་ khaṅ ro Ruine.
wts_1_34	259	74	2	རིང	riṅ	reviewed_exact_final_ng	rin	reviewed_tibetan_exact_final_ng_consensus	tibetan_ring_consensus_batch_20260719	ཁད་རིང་ khad riṅ weitentfernt.
wts_1_34	263	53	2	སོང	soṅ	reviewed_exact_final_ng	son	reviewed_tibetan_exact_final_ng_consensus	tibetan_song_consensus_batch_20260726	ཁར་སོང་ khar soṅ
wts_1_34	263	105	2	སོང	soṅ	reviewed_exact_final_ng	son	reviewed_tibetan_exact_final_ng_consensus	tibetan_song_consensus_batch_20260726	ཁར་སོང་ khar soṅ neulich.
wts_1_34	263	201	2	ཆུང	chuṅ	reviewed_exact_final_ng	chun	reviewed_tibetan_exact_script_ng_witness	tibetan_script_chung_direct_batch_20260719	།ཐས་ཆུང་ khas chuṅ Schwächling.
wts_1_34	264	57	2	བླང	blaṅ	reviewed_exact_final_ng	blan	reviewed_tibetan_exact_final_ng_consensus	tibetan_blang_consensus_batch_20260726	།ཁས་བླང་ khas blaṅ fut. zu lkhas len verspre-
wts_1_34	265	26	2	འཕང	phaṅ	reviewed_exact_final_ng	phan	reviewed_tibetan_exact_final_ng_consensus	tibetan_aphang_consensus_batch_20260726	ཁུ་འཕང་ khu 'phaṅ auch khu phans, khu ’bans
wts_1_34	265	154	3	དབང	dbaṅ	reviewed_exact_final_ng	dban	reviewed_tibetan_exact_final_ng_consensus	tibetan_dban_consensus_batch_20260719	ཁཱ་བའི་དབང་པོ་ khu ba’i dbaṅ po Quecksilber.
wts_1_34	266	167	3	སྒང	sgaṅ	reviewed_exact_final_ng	sgan	reviewed_tibetan_exact_final_ng_consensus	tibetan_sgang_consensus_batch_20260726	ཁུག་ཆོས་སྒང་བུ་ khug chos sgaṅ bu eine Pflanze.
wts_1_34	267	30	1	ཁུང	khuṅ	reviewed_exact_final_ng	khun	reviewed_tibetan_exact_final_ng_consensus	tibetan_khung_consensus_batch_20260720	ཁུང་ khuṅ Loch, Grube, Höhle, Mine.
wts_1_34	267	66	1	ཁུང	khuṅ	reviewed_exact_final_ng	khun	reviewed_tibetan_exact_final_ng_consensus	tibetan_khung_consensus_batch_20260720	ཁུང་བུ་ khuṅ bu kleines Loch, Höhlung, Pore.
wts_1_34	267	87	1	ཁུང	khuṅ	reviewed_exact_final_ng	khun	reviewed_tibetan_exact_final_ng_consensus	tibetan_khung_consensus_batch_20260720	ཁུང་ཤེད་ khuṅ sed Inneres.
wts_1_34	268	206	2	གདང	gdaṅ	reviewed_exact_final_ng	gdan	reviewed_tibetan_exact_final_ng_source_compatible	source_compatible_gdang_consensus_batch_20260727	ཁུར་གདང་ khur gdaṅ Holzgestell für Lasten.
