candidate_family	suspected_marker_source	suspected_marker_target	suspected_direction	attached_token	normalized_attached_token_candidate	context_type	suggested_action	confidence	count	volume_count	sample_refs	sample_contexts	notes
ocr_prefix_I_reference_marker_candidate	I	↑/↓	direction_needs_review	bstun	bstun	tibetan_script+transliteration	exact_review_candidate	high	2	1	wts_1_34:946:204;wts_1_34:947:3	སྟུང་ stun pf. [/57//75 fur. Ibstun imp. 17//75 || སྟུན་ stun pf. und fur. Ibstun übereinstimmen.	Possible OCR substitute for a reference marker before Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
ocr_prefix_I_reference_marker_candidate	I	↑/↓	direction_needs_review	gan	gan	cross_reference+transliteration	exact_review_candidate	medium	2	1	wts_1_34:488:167;wts_1_34:642:24	Lex. audariyakam (Mvy 4028); ~ Igan phug || (KunK 53,12); Igan phug ~$ bkan (metr.)	Possible OCR substitute for a reference marker before Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
ocr_prefix_I_reference_marker_candidate	I	↑/↓	direction_needs_review	rjes	rjes	tibetan_script+transliteration	exact_review_candidate	high	2	1	wts_1_34:746:12;wts_1_34:747:172	རྗེས་སུ་སྟོན་ ༡705 su ston pf. Irjes su bstan || Irjes se dpag schlußfolgern, in ༨	Possible OCR substitute for a reference marker before Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
ocr_prefix_I_reference_marker_candidate	I	↑/↓	direction_needs_review	rjes	rjes	transliteration	exact_review_candidate	medium	2	1	wts_1_34:743:41;wts_1_34:748:164	Irjes su thob, rjes la thob pa. || Irjes su gzun seine Gunst bezei-	Possible OCR substitute for a reference marker before Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
ocr_prefix_I_reference_marker_candidate	I	↑/↓	direction_needs_review	sprul	sprul	transliteration	exact_review_candidate	medium	2	1	wts_1_34:186:40;wts_1_34:187:38	Isprul pa’i sku (skt. nirmanakäya), \lons || Buddha], nämlich Isprul pa’i sku (skt.	Possible OCR substitute for a reference marker before Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
ocr_prefix_T_reference_marker_candidate	T	↑/↓	direction_needs_review	'chos	'chos	cross_reference+transliteration	exact_review_candidate	medium	2	1	wts_1_34:678:40;wts_1_34:680:84	1. T'chos 2. || 1. T'chos 2.	Possible OCR substitute for a reference marker before Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
ocr_prefix_T_reference_marker_candidate	T	↑/↓	direction_needs_review	mchod	mchod	headword+tibetan_script+transliteration	exact_review_candidate	high	2	1	wts_1_34:696:79;wts_1_34:697:67	མཆོད་ པའི་གནས་ mchod pa’i gnas Tmchod gnas. || མཆོད་སྦྱིན་རིག་བྱེད་ mchod sbyin 779 byed Tmchod	Possible OCR substitute for a reference marker before Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
ocr_prefix_T_reference_marker_candidate	T	↑/↓	direction_needs_review	sgra	sgra	headword+tibetan_script+transliteration	exact_review_candidate	high	2	1	wts_1_34:500:118;wts_1_34:501:119	སྒྲ་གཅན་བྲིན་ sgra gcan zin Tsgra gcan ’dzin. || སྒྲའི་རིག་པ་ sgra’i rig pa Tsgra 779 pa.	Possible OCR substitute for a reference marker before Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
ocr_prefix_T_reference_marker_candidate	T	↑/↓	direction_needs_review	she-mchog-glin	she-mchog-glin	transliteration	exact_review_candidate	medium	2	1	wts_1_34:119:85;wts_1_34:119:91	haupt des Klosters Grib Tshe-mchog-glin || Kloster] Grib Tshe-mchog-glin, Sitz des	Possible OCR substitute for a reference marker before Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
ocr_prefix_T_reference_marker_candidate	T	↑/↓	direction_needs_review	she-mchog-gling	she-mchog-gling	transliteration	exact_review_candidate	medium	2	1	wts_1_34:26:65;wts_1_34:858:82	rgyal bstan mdzes pa’i rgyan mchog phul byung nor bu’i phreng ba. By Tshe-mchog-gling || phreng ba. By Tshe-mchog-gling Yongs-’dzin Ye-shes-rgyal-mtshan. 2 vols. New	Possible OCR substitute for a reference marker before Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
ocr_prefix_T_reference_marker_candidate	T	↑/↓	direction_needs_review	sug-lde-btsan	sug-lde-btsan	transliteration	exact_review_candidate	medium	2	1	wts_1_34:968:37;wts_1_34:1219:87	bitam (metr.) „Khri gTsug-lde-btsan wurde || ni (metr.) „Khri gTsug-lde-btsan verschied;	Possible OCR substitute for a reference marker before Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
ocr_prefix_backslash_reference_marker_candidate	\	↑/↓	direction_needs_review	brgya	brgya	tibetan_script+transliteration	exact_review_candidate	high	2	1	wts_1_34:464:149;wts_1_34:464:157	རྒྱ་ལ་ raya la \brgya la. || རྒྱ་ལམ་ན་ raya lam na \brgya lam.	Possible OCR substitute for a reference marker before Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
ocr_prefix_backslash_reference_marker_candidate	\	↑/↓	direction_needs_review	dpyid	dpyid	transliteration	exact_review_candidate	medium	2	1	wts_1_34:61:13;wts_1_34:981:18	Lex. dpyid kyi pho üa’am khu byug „\dpyid kyi || Iston zla tha chun, \dpyid zla tha chun,	Possible OCR substitute for a reference marker before Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
ocr_prefix_backslash_reference_marker_candidate	\	↑/↓	direction_needs_review	gani	gani	headword+cross_reference+tibetan_script+transliteration	exact_review_candidate	high	2	1	wts_1_34:338:2;wts_1_34:338:18	གང་གི་ཚེ་ gaṅ gi tshe \gani /$/76. || གང་ཅིག་ gaṅ cig \gani 2779.	Possible OCR substitute for a reference marker before Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
ocr_prefix_backslash_reference_marker_candidate	\	↑/↓	direction_needs_review	mchog	mchog	tibetan_script+transliteration	exact_review_candidate	high	2	1	wts_1_34:688:16;wts_1_34:688:94	མཆོག་གྱར་ mchog gyur \mchog tn gyur pa. || མཆོག་ཏ་བྱིན་ mchog tu byin \mchog byin.	Possible OCR substitute for a reference marker before Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
ocr_prefix_backslash_reference_marker_candidate	\	↑/↓	direction_needs_review	mkhar	mkhar	headword+tibetan_script+transliteration	exact_review_candidate	high	2	1	wts_1_34:155:92;wts_1_34:310:123	མཀར་བུ་ mkar bu \mkhar bu. || མ།ཁའ་ལ་གནས་ mkha’ la gnas \mkhar gnas.	Possible OCR substitute for a reference marker before Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
ocr_prefix_backslash_reference_marker_candidate	\	↑/↓	direction_needs_review	mkhar	mkhar	tibetan_script+transliteration	exact_review_candidate	high	2	1	wts_1_34:310:109;wts_1_34:311:173	མ།ཁའ་ལ་འཁོར་ mkha’ la ’khor \mkhar ’khor. || མ།བར་བ་ mkhar ba \mkhar, \’khar ba	Possible OCR substitute for a reference marker before Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
ocr_prefix_backslash_reference_marker_candidate	\	↑/↓	direction_needs_review	rgya	rgya	tibetan_script+transliteration	exact_review_candidate	high	2	1	wts_1_34:459:134;wts_1_34:469:91	རྒྱ་སྐག་ 2༡༧ skag \rgya skyegs. || རྒྱམ་ཆ་ rgyam tsha \rgya tshwa.	Possible OCR substitute for a reference marker before Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
ocr_prefix_backslash_reference_marker_candidate	\	↑/↓	direction_needs_review	rjes	rjes	headword+tibetan_script+transliteration	exact_review_candidate	high	2	1	wts_1_34:743:62;wts_1_34:743:149	རྗེས་དྲན་ rjes dran \rjes su dran. || རྗེས་འབྲེལ་ rjes ’brel \rjes su 'brel.	Possible OCR substitute for a reference marker before Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
ocr_prefix_backslash_reference_marker_candidate	\	↑/↓	direction_needs_review	sgra	sgra	tibetan_script+transliteration	exact_review_candidate	high	2	1	wts_1_34:499:119;wts_1_34:499:163	schiedenartige Laute von sich, wie es ihrer སྒྲ་སྒྲོག་གི་བུ་ sgra sgrog gi bu \sgra sgrogs kyi bu. || སྒྲ་སྒྱུར་ sgra sgyur \sgra bsgyur.	Possible OCR substitute for a reference marker before Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	bka’s	bka’s	transliteration	exact_review_candidate	medium	2	1	wts_1_34:154:179;wts_1_34:235:167	bkrol nas / bka’s myi gchad re „wenn ich auch || W58); gtsigs sna ma bas — par / bka’s / gnan	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	brgyad	brgyad	cross_reference+transliteration	exact_review_candidate	medium	2	1	wts_1_34:563:177;wts_1_34:1067:28	~ nam / brgyad ston nam / bceu bZi ston || sa brgyad = 7723 kyi sa / brgyad pa’i sa / ~ /	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	brgyan	brgyan	transliteration	exact_review_candidate	medium	2	1	wts_1_34:168:27;wts_1_34:645:183	gis / brgyan pa’i nor ’dzin ’di ni (metr.) „diese || » dag gis / brgyan pa’i nor ’dzin ’di (metr.)	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	btsan	btsan	cross_reference+transliteration	exact_review_candidate	medium	2	1	wts_1_34:259:125;wts_1_34:603:35	kim Sin kon co / btsan po°i ~ tu blans „Kim- || starken Wunsch“ (Glr 136,2); //% btsan pa’i	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	dbyar	dbyar	cross_reference+transliteration	exact_review_candidate	medium	2	1	wts_1_34:408:21;wts_1_34:824:151	dpyid bsil / dbyar ran / ~ dro ba’i khan bzan || ¬~ / dbyar byan na mi 'khyar ka med red	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	dbyar	dbyar	transliteration	exact_review_candidate	medium	2	1	wts_1_34:1187:13;wts_1_34:1187:13	dus dan / dbyar gyi dus dan / dbyar thun || dus dan / dbyar gyi dus dan / dbyar thun	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	dbye	dbye	cross_reference+transliteration	exact_review_candidate	medium	2	1	wts_1_34:117:210;wts_1_34:495:166	168,21); sgom pa yin zer / dbye na / thun sgom || zer / dbye na / thun ~ / dad (7. han) ~ /	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	dbyig	dbyig	cross_reference+transliteration	exact_review_candidate	medium	2	1	wts_1_34:129:195;wts_1_34:450:203	29,12); — nid de / dbyig güien gyi slob ma’i tha || 117,15); ’phags pa lha / dbyig gen / chos kyi	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	dge’o	dge’o	transliteration	exact_review_candidate	medium	2	1	wts_1_34:341:164;wts_1_34:410:82	= ma la ya las byun / dge’o (metr.) „[Flüsse], die vom Himavat [oder] Malaya kom- || las byun / dge’o (metr.) „[Flüsse], die vom	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	dpag	dpag	transliteration	exact_review_candidate	medium	2	1	wts_1_34:82:24;wts_1_34:87:5	tshad / dpag ishad gsum yod yab ni lag bzans || kyitshad / dpag tshad bcu yod yab ni lag bzans	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	dṅos	dṅos	cross_reference+transliteration	exact_review_candidate	medium	2	1	wts_1_34:173:84;wts_1_34:513:6	256,9); dhos med dan ni ma bralna’an / dṅos || 1: 550,5); rnam thar la 977/$ te / dṅos dan ~	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	gani	gani	cross_reference+transliteration	exact_review_candidate	medium	2	1	wts_1_34:162:98;wts_1_34:1002:179	158,23); kah kha na ti / gani — bar byed „kah || 30.21); ’od ’tsher ba’i -r snaṅ ba dan / gani	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	gtsigs	gtsigs	cross_reference+transliteration	exact_review_candidate	medium	2	1	wts_1_34:948:78;wts_1_34:1013:200	gtsigs sa ma’i ~ du / gtsigs phyi ma [b]snan || nam du’an bde bar ~ mdzad pa’i / gtsigs „ein	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	gtsigs	gtsigs	transliteration	exact_review_candidate	medium	2	1	wts_1_34:125:160;wts_1_34:311:179	blon stag sgra klu khon / — gtsigs gnan „dem || gtsug lag khan ’dir / gtsigs kyi = brtsigs „111	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	gtso	gtso	cross_reference+transliteration	exact_review_candidate	medium	2	1	wts_1_34:754:16;wts_1_34:920:192	wird“ (MSg 76,11); rtsa / gtso bo Zes ni bya || khrims khan glin na / ~ gtso Säkya thub pa	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	gzer	gzer	cross_reference+transliteration	exact_review_candidate	medium	2	1	wts_1_34:773:189;wts_1_34:773:191	(brDa); /7/ gzer, gäl zer 2 ~ gyi brda rin || gzer, £977/ gzer ‰ ¬~ (TIC); 9)7/ zer ni ~ (Lis	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	gzugs	gzugs	cross_reference+transliteration	exact_review_candidate	medium	2	1	wts_1_34:579:142;wts_1_34:894:208	de yi ro ni ~ bar / gzugs gtogs de kun de ’dra || (PT1287 287); de yi ro ni ci ’dra bar / gzugs	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	ldeg	ldeg	transliteration	exact_review_candidate	medium	2	1	wts_1_34:76:214;wts_1_34:76:215	gul / rab in ’gul / — ’gulto // ldeg /rab tu ldeg || / — ldeg go / ’khrugs / rab tn ’khrugs / —	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	lha	lha	headword+tibetan_script+transliteration	exact_review_candidate	medium	2	1	wts_1_34:437:5;wts_1_34:1175:101	འགུར་ལྷ་ ’gur lha 17779/// lha. || དུས་ཀྱི་རྒྱལ་མོ་ dus kyirgyalmo 14//;$ /2/ lha mo.	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	mchi	mchi	transliteration	exact_review_candidate	medium	2	1	wts_1_34:227:23;wts_1_34:291:166	khrag dan / mchi ma’irgya mtsho ni / — „der || dan / mchi ma’i rgya mtsho ni „der Blut-	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	mgo	mgo	transliteration	exact_review_candidate	medium	2	1	wts_1_34:1000:63;wts_1_34:1066:52	» tshom / mgo phren thod pa bdud rtsi bkaṅ || bad kan ni ... » dan / mgo dan tshigs rnams	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	mgon	mgon	tibetan_script+transliteration	exact_review_candidate	medium	2	1	wts_1_34:539:3;wts_1_34:778:60	can ༡༨༡༩ mthon ba ’di dag fid / mgon de || ཉན་མའ་མགན་པ་ /7ཿ༡ཿ ༡༡༡༠/ mgon po Bez. für	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	mkhal	mkhal	transliteration	exact_review_candidate	medium	2	1	wts_1_34:392:9;wts_1_34:999:208	> / mkhal ma 760 śa „gla gor Zo Sa und mkhal || na ba dan / säi na ba dan / mkhal rked na	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	mkhan	mkhan	transliteration	exact_review_candidate	medium	2	1	wts_1_34:176:200;wts_1_34:324:105	— bzun pas / mkhan bu dan slob ma man du || Lex. ’khyam pa po = khyam 77/// mkhan	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	mkhar	mkhar	cross_reference+transliteration	exact_review_candidate	medium	2	1	wts_1_34:316:24;wts_1_34:316:34	"32,39); ""im gzugs de’i grod par / mkhar sil || (Bon 146,21); gsil byed / gseg 4777 / mkhar"	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	mkhas	mkhas	transliteration	exact_review_candidate	medium	2	1	wts_1_34:736:10;wts_1_34:1055:166	Lex. ’os pa’i don la (brDa); ’os pa / mkhas || byis pa’am / mkhas pa gan dag yin pa dag ...	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	mkha’	mkha’	cross_reference+transliteration	exact_review_candidate	medium	2	1	wts_1_34:965:200;wts_1_34:1213:1	mtsho la ni / mkha’ la rgyn ba rnams kyaṅ ~ || ran byan chub ni reg gyur te / ~~ mkha’ la son	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	mkhris	mkhris	transliteration	exact_review_candidate	medium	2	1	wts_1_34:51:107;wts_1_34:51:159	dan / mkhris pa sel „das Fleisch von Wassertieren ...[darunter] Krebs beseitigt [von] || dbugs mi bde ba dan / lud pa dan / mkhris pa	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	rgyar	rgyar	transliteration	exact_review_candidate	medium	2	1	wts_1_34:298:61;wts_1_34:375:15	breyad pa / rgyar - bcu güis pa. „in einer || tshad sa ya drug 'bum dan / rgyar - gcig „ein	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	rgyas	rgyas	cross_reference+transliteration	exact_review_candidate	medium	2	1	wts_1_34:441:168;wts_1_34:924:206	(Siddh 22.7); Zi ba dan / rgyas par yan = ro || 3/5/30 349); skor ’go sogs / rgyas pa risis	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	rgyun	rgyun	transliteration	exact_review_candidate	medium	2	1	wts_1_34:186:96;wts_1_34:215:214	la / rin chen me tog la sogs char / rgyun mi || Se dag la — ma ses nas / rgyun chad ma myon	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	rje	rje	cross_reference+transliteration	exact_review_candidate	medium	2	1	wts_1_34:331:64;wts_1_34:1103:5	19,24); me ’brug lor / rje bisun ... - (metr.) || 8); btsan po / rje blon kun kyis kyan / dbu	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	rjes	rjes	transliteration	exact_review_candidate	medium	2	1	wts_1_34:68:141;wts_1_34:1182:5	rdzu ’phrul gyi cho ’phrul dan / — dan / rjes su || dan / rjes su bstan pa ma thob nas „nach-	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	sgra	sgra	cross_reference+tibetan_script+transliteration	exact_review_candidate	medium	2	1	wts_1_34:55:91;wts_1_34:467:82	ri brags kun tshig pas ca co dan ༡~”/ sgra chen po || རྒྱན་སྒྲ་ 72)/4/ sgra Bez. für das Suffix kyan.	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	sna	sna	transliteration	exact_review_candidate	medium	2	1	wts_1_34:529:164;wts_1_34:750:94	gon dan / sna nam phrom pa skyes 977/$ bZag || ser han dmar dkar / sna tshogs kha dog	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	snan	snan	cross_reference+transliteration	exact_review_candidate	medium	2	1	wts_1_34:305:26;wts_1_34:925:4	(KunK 57,1); dbal mo’i (ma) tshogs la / snan || (Akhri 51,2); ~ pa khon nas sar 7/)) snan ba	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	spra	spra	transliteration	exact_review_candidate	medium	2	1	wts_1_34:881:18;wts_1_34:1348:48	skegs dan / spra tshil dan / drod sman no || rgya skegs dan / spra tshil dan / — no „die fünf	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	sprin	sprin	cross_reference+transliteration	exact_review_candidate	medium	2	1	wts_1_34:1011:83;wts_1_34:1062:75	po las / ~ sprin ni khyab pa yis (metr.) „in- || bsgrags pa(s) rab ~ ba’i / sprin dag pham byed	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	sprul	sprul	transliteration	exact_review_candidate	medium	2	1	wts_1_34:112:44;wts_1_34:331:67	.... dban ldan me sprel lor / sprul sku gsen chen || sprel lor / sprul sku gsen chen klu dga’ -	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	spyir	spyir	transliteration	exact_review_candidate	medium	2	1	wts_1_34:78:33;wts_1_34:668:87	btags pa lta bu la bya / spyir na gzun ba dan || cho’am yi dam gyi - dan / spyir bya ba’i min	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	tsha	tsha	cross_reference+transliteration	exact_review_candidate	medium	2	1	wts_1_34:276:179;wts_1_34:1347:29	lus sin tu tsha ba dan / ~ tsha ba dan / skom || (gZi 2: 535,1); rlun gi gran shabs dan / tsha	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	tsha	tsha	transliteration	exact_review_candidate	medium	2	1	wts_1_34:567:94;wts_1_34:1133:84	rlun gi gran shabs dan / tsha ba me’i dpal || — kha ru tshar sbyar ba’am / tsha ba lṅa'i’i phye	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	tshal	tshal	transliteration	exact_review_candidate	medium	2	1	wts_1_34:172:76;wts_1_34:186:193	zer ba ni ’gems pa ste / tshal pa man por 779 || dan / — tshal par Zig pa rnams „das in Stücke	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	tshans	tshans	transliteration	exact_review_candidate	medium	2	1	wts_1_34:178:204;wts_1_34:642:93	dan / tshans pa’ bu mo daṅ „die großen || skal ldan śin rta daṅ / tshans pa’i bu mo daṅ	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	tshems	tshems	transliteration	exact_review_candidate	medium	2	1	wts_1_34:122:198;wts_1_34:249:143	kha ba’i mdog dan — bzan 'dra ba’i / tshems || »’i mdog dan ... ’dra ba’i / tshems kyi phren	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	tshes	tshes	transliteration	exact_review_candidate	medium	2	1	wts_1_34:178:5;wts_1_34:962:99	gza’ dan — dan / tshes grans kyan ni brtag mi || 77/ ma gra’ dan skar ma dan / tshes grans	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	tshig	tshig	cross_reference+transliteration	exact_review_candidate	medium	2	1	wts_1_34:426:62;wts_1_34:576:131	mkhas pa su Zig ~ ltar / tshig pa la ni yan sreg || 28); dbye ba phra mo - / tshig gi lam (metr.)	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	tshon	tshon	cross_reference+transliteration	exact_review_candidate	medium	2	1	wts_1_34:427:80;wts_1_34:896:147	191,28); de’i ~ du / tshon skud sna lnas bres || dgon khag ~”/ tshon (r. mtshon) byins la gyon	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	/	↑/↓	direction_needs_review	tshon	tshon	transliteration	exact_review_candidate	medium	2	1	wts_1_34:270:175;wts_1_34:1350:86	Lex. khye pa = - ste / tshon spogs sgrub || de la cha yod pa byas nas / — tshon la son nas	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
standalone_marker_candidate	T	↑/↓	direction_needs_review	chos	chos	transliteration	exact_review_candidate	medium	2	1	wts_1_34:676:55;wts_1_34:681:84	ENT chos grwa || ENT chos rwa Disputationshof im Kloster.	Standalone marker-like glyph near Tibetan transliteration-looking text; exact correction requires page-line-token review and confirmed direction.
actual_downward_marker	↓	↓	downward	rgya	rgya	cross_reference+transliteration	already_normalized	control	1	1	wts_1_34:59:37	Lex. ↓ rgya sran (gYu 292,18).	Existing Unicode reference marker; included as a diagnostic control.
actual_downward_marker	↓	↓	downward	sgrim	sgrim	headword+cross_reference+tibetan_script+transliteration	already_normalized	control	1	1	wts_1_34:380:33	གྲིམ་པོ་ grim po klug, geschickt; vgl. ↓ sgrim po.	Existing Unicode reference marker; included as a diagnostic control.
actual_downward_marker	↓	↓	downward	spros	spros	cross_reference+transliteration	already_normalized	control	1	1	wts_1_34:38:13	nna?) (Tshe 1b2); — = ↓ spros bral (Bon 18,13);	Existing Unicode reference marker; included as a diagnostic control.
actual_downward_marker	↓	↓	downward	tshad	tshad	cross_reference+transliteration	already_normalized	control	1	1	wts_1_34:86:180	vgl. ↓ tshad med yum chen so	Existing Unicode reference marker; included as a diagnostic control.
