volume	page	line	token	candidate_family	proposed_target	context_excerpt	evidence	confidence	suggested_action	score	score_explanation
wts_1_34	157	124	śın	dotless_i	śin	Lex. rkan thun = ljon śın „Baum“ (brDa, ähnl.	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	159	163	sıtz	dotless_i	sitz	sıtz Vierbeiner sind“, Nomade.	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	160	150	säın	dotless_i	säin	(Gir 189,28); säın thub — la sor son (metr.)	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	160	185	ıt	dotless_i	it	right to ıt” (BHSD).	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	160	192	steyasamväsıkah	dotless_i	steyasamväsikah	Lex. steyasamväsıkah (Mvy 8756).	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	167	88	garı	dotless_i	gari	bewesen“ (KTh 1: 428,6); —’i garı za(g) dam	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	170	89	Papageı	dotless_i	Papagei	2. Papageı.	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	173	92	nırakäsa	dotless_i	nirakäsa	hat keine Möglichkeit (für skt. nırakäsa	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	176	15	yıb	dotless_i	yib	སྐམ་ཡིབ་ skam yıb dünn, mager.	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	177	156	avabhäsayantı	dotless_i	avabhäsayanti	und Wirkung erleuchtet (avabhäsayantı)“	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	178	216	Teıl	dotless_i	Teil	1. Teıl, Anteil, Portion.	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	181	56	apı	dotless_i	api	apı nirvyapeksäh)“ (Bca 6.121b); vol sgeg	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	182	74	gZı-Sn	dotless_i	gZi-Sn	(gZı-Sn 214,33).	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	182	189	Dalaı	dotless_i	Dalai	Dalaı Lama od. Königs.	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	185	48	Adlıger	dotless_i	Adliger	2. Adlıger, Adel.	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	185	212	WvııE	dotless_i	WviiE	1966: 9, Anm. 2 und WvııE 1962: 139,	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	187	39	nırmänakaya	dotless_i	nirmänakaya	nırmänakaya), \ons spyod rdzogs pa’i sku (skt.	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	188	90	rıs	dotless_i	ris	སྐུད་རིས་ skud rıs Stickerei.	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	188	137	ımp	dotless_i	imp	„ımp.“ (Dagy).	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	189	185	rayıkä	dotless_i	rayikä	rayıkä Brassica Juncea (1055. u.a. (Meul 595 f.).	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	189	201	räjıka	dotless_i	räjika	Lex. —’ (v. 1. ske tse’i) ’bru = räjıka (Mvy	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	191	97	TIrınkrückstände	dotless_i	TIrinkrückstände	TIrınkrückstände zu trinken“ (Padm	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	192	92	rüın	dotless_i	rüin	2); rüın ma bka’ gter gyi — las 'byun „es	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	194	9	yı	dotless_i	yi	Lex. — gri yı min (Bon 24,8).	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	194	13	rıb	dotless_i	rib	rıb.	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	195	8	gZı-Sn	dotless_i	gZi-Sn	(gZı-Sn 74,7).	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	197	38	säın	dotless_i	säin	la ni bdag skyabs mchi / ji srid säın po byañ	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	199	21	Iskyın	dotless_i	Iskyin	སྐྱིང་གོར་ skyin gor Iskyın 9077	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	200	58	skyıbs	dotless_i	skyibs	skyıbs.	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	203	155	wıedergeboren	dotless_i	wiedergeboren	in einem hohen Stand wıedergeboren	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	204	19	MıgTo	dotless_i	MigTo	der Geburten [u. a.]“ (MıgTo 93,18).	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	206	59	Rsı	dotless_i	Rsi	3.npr. ein Rsı.	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	207	40	viharatı	dotless_i	viharati	äkasänantyäyatanam upasampadya viharatı	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	207	196	MıgTo	dotless_i	MigTo	Verluste“ (MıgTo 93,18).	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	208	151	törıchten	dotless_i	törichten	Wohlwollen auf diesen törıchten Men-	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	210	73	ım	dotless_i	im	Königs war ım Lustgarten“ (Liyl 175a2);	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	211	107	sın	dotless_i	sin	(Dagy); dus skyes = sin — (Dagy); — gser sın	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	212	71	garı	dotless_i	gari	Laien verloren den Glauben“ (Liy2 60); garı	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	212	184	glın	dotless_i	glin	glın legs kar 777 — „ich werde im südlichen	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	212	192	ıihäpy	dotless_i	iihäpy	’mutropapannah / tatas cyuta ıihäpy upapa-	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	214	101	drı	dotless_i	dri	Speise findet“ (K12 132a1); drı Zim — yı /	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	214	101	yı	dotless_i	yi	Speise findet“ (K12 132a1); drı Zim — yı /	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	215	21	annımmt	dotless_i	annimmt	annımmt“ (Dagy).	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	218	173	äsavärısta	dotless_i	äsavärista	lauwarmen Likör (skt. äsavärısta)“ (Ahs	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	218	200	yarı	dotless_i	yari	wurde unschuldig abgeurteilt“ (Nel 433); yarı	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	219	80	dıean	dotless_i	diean	Krüppel vor, dıean Hals, Gliedern und Sin-	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	220	44	täyın	dotless_i	täyin	Bodhisattvas und eines Buddha (täyın)“	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	221	13	wıeder	dotless_i	wieder	wo Gaben verteilt werden, immer wıeder	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	222	96	eın	dotless_i	ein	སྐྲ་གཞར་ skra £227༡༡ eın Stäbchen zur Ohrreini-	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	222	121	landıa	dotless_i	landia	landıa corymbosa Linn. u. a. (Meul 571 [.);	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	224	27	Ajıta	dotless_i	Ajita	rers Ajıta; skt. Kesakambala.	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	224	44	tbkrı	dotless_i	tbkri	ken; vgl. tbkrı.	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	225	5	säın	dotless_i	säin	stahl“ (Tär 136,11); säın man — dme byed	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	225	82	dreı	dotless_i	drei	„man muß in die Breite dreı Maßeinheiten,	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	226	26	lalıtäsana	dotless_i	lalitäsana	lalıtäsana.	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	226	70	tbrkyanı	dotless_i	tbrkyani	tbrkyanı.	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	226	156	Lın	dotless_i	Lin	eines Gelübdes unterbrochen wurde (Lın	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	227	67	sıe	dotless_i	sie	sind‘, denn sıe haben den sinnlichen Be-	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	232	84	flüssıger	dotless_i	flüssiger	„wenn man eine in flüssıger Butter [zubereitete] Abkochung getrunken hat“ (¥	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	233	146	nanı	dotless_i	nani	chen, bei der tbun sgom in nanı sgom gipfelt;	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	234	33	eınem	dotless_i	einem	usw. in eınem Gefäß schwenken, reinigend	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	236	179	cın	dotless_i	cin	wird“ (Bca 8.178b); ri dags mo ... — cın yanıs	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	236	179	yanıs	dotless_i	yanis	wird“ (Bca 8.178b); ri dags mo ... — cın yanıs	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	237	37	hınzu-	dotless_i	hinzu-	anbinden, aufstecken, aufsetzen, hınzu-	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	237	194	feıgn	dotless_i	feign	mix, invent, feıgn (Lıi/CoBLm 1987: 376)?	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	237	194	Lıi	dotless_i	Lii	mix, invent, feıgn (Lıi/CoBLm 1987: 376)?	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	240	26	nınth	dotless_i	ninth	nınth century“. In: AOH 36 (1982[1983]), pp. 545-548.	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	242	97	vedıkä	dotless_i	vedikä	Lex. vedıkä „Opferbank, Umzäunung“	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	243	188	gsın	dotless_i	gsin	noch nicht ergeben“ (MTH3/3/9 6); gsın	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	245	42	seın	dotless_i	sein	hören, gehorsam seın.	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	247	125	gzrı	dotless_i	gzri	gzrı min).	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	248	144	Prajäpatı	dotless_i	Prajäpati	2. Bez. des Prajäpatı.	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	249	213	Hımälaya-Gebirge	dotless_i	Himälaya-Gebirge	das Hımälaya-Gebirge“ (ViśT 206,7); ri -	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	250	16	gZı	dotless_i	gZi	vierreihige Balustrade* (gZı 3: 47,5); ~	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	253	105	kaläcıkah	dotless_i	kaläcikah	Lex. kaläcıkah (Mvy 8958); thur ma’am	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	254	42	gZı-Sn	dotless_i	gZi-Sn	glättet“ (gZı-Sn 92,12).	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	254	134	gZı	dotless_i	gZi	ren“ (gZı 4: 391,1).	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	255	118	dGa’-Idan-pı	dotless_i	dGa’-Idan-pi	Herrscher der dGa’-Idan-pı* (Bhulg	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	260	23	nıs	dotless_i	nis	nıs“ (Dagy).	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	260	213	bZı	dotless_i	bZi	(Mvy 2284, Abt. zas bZı°i min).	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	262	108	nımm	dotless_i	nimm	skt. āprcchasva nımm Abschied!)“ (Megh	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	263	6	Ganapatı	dotless_i	Ganapati	2. Beiname des Ganapatı.	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	264	48	sıe	dotless_i	sie	„er gab ihr seinen Metallbecher, sıe stülpte	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	264	97	sıe	dotless_i	sie	„obwohl sıe ihn fragte, gestand er es nicht	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	266	180	mahıkaä	dotless_i	mahikaä	Lex. mahıkaä (Mvy 1872); na bun te smug pa	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	270	34	wınn	dotless_i	winn	wınn.	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	271	69	rıb	dotless_i	rib	verbreitet“ (5751 35b3); rab rıb kyıi lin tog	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	271	69	kyıi	dotless_i	kyii	verbreitet“ (5751 35b3); rab rıb kyıi lin tog	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	271	173	zweı	dotless_i	zwei	zweı“ (Sumpa 14635).	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	275	54	dıvin	dotless_i	divin	2. [dıvin.] eine Kalkulation.	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	281	78	skyıl	dotless_i	skyil	seligkeit erfüllt“ (Dol1 35,8); skyıl kruns	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	282	74	mın	dotless_i	min	Lex. mig 97 mın (Dagy).	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	289	189	dır	dotless_i	dir	(metr.) „bei dır selbst gibt es viel Unreines“	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	292	154	raktarajı	dotless_i	raktaraji	heit; skt. raktarajı „excroissance	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	293	203	sın	dotless_i	sin	sın (Dagy).	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	295	151	zıl	dotless_i	zil	synon. ston zıl, vgl. KLETTER/KRIECH-	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	299	117	Rsı	dotless_i	Rsi	für einen Rsı.	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	301	210	männlıcher	dotless_i	männlicher	>’ tshogs rnams dan „ihr Scharen männlıcher und weiblicher zornvoller Gottheiten“	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	303	71	nıcht	dotless_i	nicht	nıcht“ (gZer 745,2).	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	305	82	äspharanakasamädhiıh	dotless_i	äspharanakasamädhiih	Lex. äspharanakasamädhiıh „alles durchdrin-	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	315	206	Kamsärı	dotless_i	Kamsäri	skt. Kamsärı.	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	319	91	samsarıtvä	dotless_i	samsaritvä	Lex. ~ nas = samsarıtvä „im Saṃsāra um-	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	320	114	nısädah	dotless_i	nisädah	Lex. nısädah (Mvy 5034).	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	324	98	bhrämayantı	dotless_i	bhrämayanti	~ pa = bhrämayantı (Mvy 5108).	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	324	125	kyın	dotless_i	kyin	kyın cha „wir wandern in den schlechten	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	325	56	yırvg	dotless_i	yirvg	SU) yırvg	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	329	65	zıert	dotless_i	ziert	zıert“ (MTH3/5/27 23).	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	329	111	ıst	dotless_i	ist	.. ༡ Zin ger (metr.) „Galle ıst abführend	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	336	53	garı	dotless_i	gari	གང་ garı	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	336	154	garı	dotless_i	gari	གང་ garı	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	336	195	cın	dotless_i	cin	cın „er hatte [schon immer] gut für alles	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	337	99	ganı	dotless_i	gani	"ART ""gan ga \ganı gä."	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	337	159	garı	dotless_i	gari	གང་གང་ gar garı	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	337	185	rı	dotless_i	ri	Lex. gans rı ti se (Dagy).	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	338	21	tıg	dotless_i	tig	Lex. gan 97:77 gtan tıg tıg „wie es gewiß ist“	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	338	21	tıg	dotless_i	tig	Lex. gan 97:77 gtan tıg tıg „wie es gewiß ist“	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	338	80	'gaṅı	dotless_i	'gaṅi	གང་དག་ 'gaṅı dag sauber.	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	339	17	blı-	dotless_i	bli-	’gro (metr.) „man soll ein Joch weit blı-	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	340	91	garı	dotless_i	gari	གང་ཟྲག་ garı zag Person, Mensch.	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	341	7	kyanı	dotless_i	kyani	zeigen“ (Mil 29,11); gan gis kyanı ... yig skyel	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	342	50	Hımälaya	dotless_i	Himälaya	Gletscher, Bez. des Hımälaya; -’	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	346	47	yıg	dotless_i	yig	གན་ཡིག་ gan yıg Privatvertrag.	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	346	200	spyı	dotless_i	spyi	des spyı dpon“ (Gesar 186,20).	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	351	26	sın	dotless_i	sin	Lex. sın 7/£ (Dagy).	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	356	14	säın	dotless_i	säin	daṅ bcas par „mit seinem Wagen und in seiner Rüstung“ (ViśT 160,30); säın 77༩7 ~$	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	357	9	ımwälzen	dotless_i	imwälzen	Lex. ’gyur log tu ’jug pa „ımwälzen“ (brDa);	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	364	42	lıpta	dotless_i	lipta	Unreinem beschmiert (skt. lıpta) ist, nicht	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	364	71	pändaravasıni	dotless_i	pändaravasini	Lex. pändaravasıni (Mvy 4279).	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	372	151	gsarı	dotless_i	gsari	glsah“ hochberühmt“ (Nel 1803); gsarı	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	374	4	varıdhäräab	dotless_i	varidhäräab	rgyun = Sitalä varıdhäräab „kühle Wasserströme“ (in Mvy 214).	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	375	27	yanı	dotless_i	yani	gehen]“ (Glu 36d); ’bri stag rin gsum yanı	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	375	171	pandı	dotless_i	pandi	der Reihe aufgestanden“ (Mil 33,16); pandı	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	378	54	vajrakartarı	dotless_i	vajrakartari	Vajra-Messers (skt. vajrakartarı)“ (Hev	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	378	101	Ha-śarı	dotless_i	Ha-śari	kri mi-dmar, Ro-kri mi-dmar, Ha-śarı mi-	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	381	154	sıe	dotless_i	sie	sıe das Land verlassen hatten, reisten sie	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	383	42	rasayananı	dotless_i	rasayanani	„vollkommene Elixiere (skt. rasayananı	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	386	96	gZı	dotless_i	gZi	besten Gefährtinnen“ (gZı 4: 66,4); myon	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	387	133	nıen	dotless_i	nien	nıen für Laien.	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	392	61	gäıi	dotless_i	gäii	für Anteil“ (brDa); gla rnan gyi than gäıi	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	392	175	kastärıkändam	dotless_i	kastärikändam	Lex. kastärıkändam (Mvy 5832), mrgama-	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	396	124	glın	dotless_i	glin	1. 1glın 1.	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	396	170	glın	dotless_i	glin	1. 1glın 1.	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	398	122	nıdana	dotless_i	nidana	skt. nıdana.	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	403	185	tusıtäh	dotless_i	tusitäh	Lex. tusıtäh (Mvy 3081); ’dod lha’i gnas bzi	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	403	192	gśıs	dotless_i	gśis	yin pa’i gśıs „sie waren enge Vertraute für	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	404	64	samädhıh	dotless_i	samädhih	näma samädhıh (Mvy 567).	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	412	49	ı	dotless_i	i	[König] Kalyäna, [d. ı.] Mi-la rme-ba-can“	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	414	40	svastı	dotless_i	svasti	(brDa); dge (v. 1. bde) legs = svastı (Mvy	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	414	66	kalyanamiıtra	dotless_i	kalyanamiitra	geistliche Lehrer, skt. kalyanamiıtra.	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	418	42	kyanı	dotless_i	kyani	(Vdk 2: 367,3); re Zig sdod ~ bsams kyanı	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	419	41	kyanı	dotless_i	kyani	denen es gut geht“ (Ppu 104b); ’gums kyanı	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	420	48	Hım-	dotless_i	Him-	edlen Arhantis Yasahprajhä usw. am Hım-	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	423	91	vrajamı	dotless_i	vrajami	(skt. vrajamı) schnellen Schrittes“ (HMrg	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	424	128	gananägatı	dotless_i	gananägati	gananägatı“ (Mvy 7970).	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	431	190	gsanı	dotless_i	gsani	schmücken“, sprechen; mgrin gsanı	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	436	11	vıpädika	dotless_i	vipädika	‚zerstörte Füße‘ (skt. vıpädika) springen an	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	438	134	MıgTo	dotless_i	MigTo	ren“ (MıgTo 86,10).	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	441	56	’oyın	dotless_i	’oyin	འགྱིང་སྟངས་ ’oyın stans Hochmut.	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	442	101	samprakäsayısyati	dotless_i	samprakäsayisyati	vistarena samprakäsayısyati „er wird es aus-	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	447	133	yı	dotless_i	yi	mada) schwer sind“ (Vmst 1143); skra yı	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	449	109	gsarı	dotless_i	gsari	erreicht werden!“ (ViśT 202,7); gsarı srags	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	452	46	Idın	dotless_i	Idin	འགྲོ་ལྡིང་ gro Idın.	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	455	97	garı	dotless_i	gari	རྒང་གཟུགས་ 7garı gzugs eine Antilope.	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
wts_1_34	455	166	äsavarısta	dotless_i	äsavarista	bya (metr.) „man trinke alten und lauwarmen Likör (skt. äsavarısta)“ (Ahs	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	458	12	tärısch	dotless_i	tärisch	tärısch, heldenhaft.	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	458	169	vadımandala	dotless_i	vadimandala	Diskussionsrunde (skt. vadımandala) ein!“	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	461	102	Corydalıs	dotless_i	Corydalis	eine Art Corydalıs, synon. chu	orthography_scan	low	review	20	Dotless i is likely OCR damage in transliteration.
wts_1_34	464	144	ıyarı	dotless_i	iyari	རྒྱ་རུ་ ıyarı Antilopenhorn.	orthography_scan	medium	review	45	Dotless i is likely OCR damage in transliteration.
