change_type	volume	page	line	token_index	tibetan_syllable	source_latin_token	old_target	new_target	old_category	new_category	compatible_anchor_count	context_excerpt
newly_discovered	wts_1_34	298	129	1	ཁང	khrun		khruṅ		source_compatible_structure_mismatch	0	ཁང་ཁང་འཇོམས་ khrun khrun ”joms Beiname
newly_discovered	wts_1_34	298	129	2	ཁང	khrun		khruṅ		source_compatible_structure_mismatch	0	ཁང་ཁང་འཇོམས་ khrun khrun ”joms Beiname
newly_discovered	wts_1_34	298	134	1	ཁང	khrun		khruṅ		source_compatible_structure_mismatch	0	།ཁང་མ་། khrun ma Kellnerin.
newly_discovered	wts_1_34	298	141	1	ཁུང	khrun		khruṅ		source_compatible_insufficient_evidence	0	ཁུང་ཞེ་ཆཿ khrun Zu ma Kellnerin.
newly_discovered	wts_1_34	298	56	1	ཁྱུང	khrun		khruṅ		source_compatible_structure_mismatch	0	ཁྱུང་ཁྱུང་ khrun khrun
newly_discovered	wts_1_34	298	56	2	ཁྱུང	khrun		khruṅ		source_compatible_structure_mismatch	0	ཁྱུང་ཁྱུང་ khrun khrun
newly_discovered	wts_1_34	298	94	1	ཁུང	khrun		khruṅ		source_compatible_insufficient_evidence	0	ཁུང་ khrun resp. für chan.
newly_discovered	wts_1_34	298	98	1	ཁྱུང	khrun		khruṅ		source_compatible_structure_mismatch	0	ཁྱུང་ཏཁྱུང་ khrun khrun.
newly_discovered	wts_1_34	300	171	2	གཞུང	gun		guṅ		source_compatible_insufficient_evidence	0	ཁྲེལ་གཞུང་ khrel gun \khrel.
newly_discovered	wts_1_34	310	54	3	མོང	dban		dbaṅ		source_compatible_structure_mismatch	0	མ།ཁའ་མོང་ངཔང་ལོ་ mkha’ spyod dban po Beina-
newly_discovered	wts_1_34	311	97	2	སློང	sgon		sgoṅ		source_compatible_structure_mismatch	0	མབར་སློང་ mkhar sgon
newly_discovered	wts_1_34	322	186	2	དང	buddh		buddṅ		source_compatible_structure_mismatch	0	T དང buddh. Gemeinde.
newly_discovered	wts_1_34	338	131	1	ང	gan		gaṅ		source_compatible_insufficient_evidence	0	ང་ཁོ་སྦིས། བྲེང་ gan po skem byed Beiname des
newly_discovered	wts_1_34	339	136	2	བྱང	byun		byuṅ		source_compatible_structure_mismatch	1	གང་བྱང་མ་བྱང་ gar byun ma byun Unsinn.
newly_discovered	wts_1_34	339	136	4	བྱང	byun		byuṅ		source_compatible_structure_mismatch	1	གང་བྱང་མ་བྱང་ gar byun ma byun Unsinn.
newly_discovered	wts_1_34	339	153	3	བྱང	byun		byuṅ		source_compatible_structure_mismatch	1	གང་མིན་བྱང་ gaṅ min byun Unheil.
newly_discovered	wts_1_34	346	145	2	སླང	span		spaṅ		source_compatible_structure_mismatch	0	གབ་སླང་ gab span [arch.] Gebälk, Abschluß-
newly_discovered	wts_1_34	352	101	1	གང	gun		guṅ		source_compatible_structure_mismatch	0	གང་ལོ་ gun lo Ydgun 2.
newly_discovered	wts_1_34	352	8	1	གང	gun		guṅ		source_compatible_structure_mismatch	0	གང་བྲང་ gun than npr. eine Gegend in mÑa’-
newly_discovered	wts_1_34	352	8	2	བྲང	than		thaṅ		source_compatible_structure_mismatch	1	གང་བྲང་ gun than npr. eine Gegend in mÑa’-
newly_discovered	wts_1_34	359	109	1	གང	gon		goṅ		source_compatible_structure_mismatch	0	གང་སྐར་ gon skor
newly_discovered	wts_1_34	360	84	1	ཀོང	gon		goṅ		source_compatible_insufficient_evidence	0	ཀོང་ད་འཕེལ་ gon du ’phel sich verbreiten, zu-
newly_discovered	wts_1_34	361	109	1	ཀོང	gon		goṅ		source_compatible_insufficient_evidence	0	ཀོང་ལེན་ gon len
newly_discovered	wts_1_34	361	111	1	ཀོང	gon		goṅ		source_compatible_insufficient_evidence	0	ཀོང་ལེན་ gon len Trophäe.
newly_discovered	wts_1_34	361	139	1	ཀོང	gon		goṅ		source_compatible_insufficient_evidence	0	ཀོང་སེལ་ gon sel ein Ritual.
newly_discovered	wts_1_34	361	39	1	ཀོང	gon		goṅ		source_compatible_insufficient_evidence	0	ཀོང་མ་སྲེག་ gon ma sreg ein Vogel, Rebhuhn.
newly_discovered	wts_1_34	361	63	1	ཀོང	gon		goṅ		source_compatible_insufficient_evidence	0	ཀོང་མོ་ gon mo ein Vogel.
newly_discovered	wts_1_34	361	71	1	ཀོང	gon		goṅ		source_compatible_insufficient_evidence	0	ཀོང་རྩེ་ gon rtse Kragen.
newly_discovered	wts_1_34	367	184	1	གྱང	gyun		gyuṅ		source_compatible_structure_mismatch	0	གྱང་རོ་ gyun ro hart, trocken; trockene Leiche.
newly_discovered	wts_1_34	373	190	1	གླང	gran		graṅ		source_compatible_structure_mismatch	0	གླང་ཁྲ་ gran ba.
newly_discovered	wts_1_34	374	1	1	གྲང	oran		oraṅ		source_compatible_insufficient_evidence	0	གྲང་ཚལ་ oran tshal
newly_discovered	wts_1_34	374	32	1	གླང	gran		graṅ		source_compatible_structure_mismatch	0	གླང་རླང་ gran rlun eine Krankheit.
newly_discovered	wts_1_34	387	153	1	གྲོང	grorn		grorṅ		source_compatible_insufficient_evidence	0	གྲོང་འཇིག་ grorn jig „Städtezerstörer“, Bei-
newly_discovered	wts_1_34	387	17	1	ཀློང	gron		groṅ		source_compatible_structure_mismatch	2	ཀློང་ཀྱེར་ gron khyer Stadt.
newly_discovered	wts_1_34	388	70	1	ཀྲོང	gron		groṅ		source_compatible_insufficient_evidence	0	ཀྲོང་སྤྲེའུ་ gron spre’u Bez. für Katze.
newly_discovered	wts_1_34	392	201	2	ཤང	sin		siṅ		source_compatible_structure_mismatch	1	གླུ་ཤང་ gla sin [°2/7 ba.
newly_discovered	wts_1_34	394	183	1	གྲུང	glan		glaṅ		source_compatible_structure_mismatch	0	གྲུང་པོའི་རྒྱལ་པོ་ glan po’i rgyal po Bez. für den
newly_discovered	wts_1_34	396	122	1	གླང	glin		gliṅ		source_compatible_structure_mismatch	0	གླང་ཕྲན་ glin phran.
newly_discovered	wts_1_34	396	168	1	གླིང	elin		eliṅ		source_compatible_insufficient_evidence	1	གླིང་བཞི་ elin bäi.
newly_discovered	wts_1_34	396	178	1	ང	glin		gliṅ		source_compatible_structure_mismatch	0	ང་བཞི་ལྟེ་བ་ glin bZi Ite ba auch glin bZi’i Ite
newly_discovered	wts_1_34	396	189	1	ང	glin		gliṅ		source_compatible_structure_mismatch	0	ང་བཞི་ཌྡེགས་པ་ glin bZi ldegs pa Bez. für Erde
newly_discovered	wts_1_34	400	35	3	འདྲེང	drin		driṅ		source_compatible_structure_mismatch	0	གློ་བ་འདྲེང་ glo ba ’drin unloyal, untreu sein;
newly_discovered	wts_1_34	401	107	1	གློང	glon		gloṅ		source_compatible_insufficient_evidence	0	གློང་ glon pf. !glons umrühren, aufwirbeln.
newly_discovered	wts_1_34	405	55	3	དཔང	dban		dbaṅ		source_compatible_insufficient_evidence	0	དགའ་རབ་དཔང་རམྱག་ dga’ rab dban phyug
newly_discovered	wts_1_34	407	144	2	སྙིང	sh		sṅ		source_compatible_structure_mismatch	0	དགང་སྙིང་ dgun shäin Bez. der chin. Tierkreis-
newly_discovered	wts_1_34	408	66	2	དང	dun		duṅ		source_compatible_structure_mismatch	0	དགན་དང་ dgun dun \dgon dun.
newly_discovered	wts_1_34	412	56	3	སྙིང	shin		shiṅ		source_compatible_structure_mismatch	0	དགེ་བའི་སྙིང་པོ་ dge ba’i shin po
newly_discovered	wts_1_34	413	1	3	འབྱང	byun		byuṅ		source_compatible_structure_mismatch	1	དགེ་བའི་འབྱང་གནས་ dge ba’i ’byun gnas
newly_discovered	wts_1_34	413	12	3	འབྱང	byun		byuṅ		source_compatible_structure_mismatch	1	དགེ་བའི་འབྱང་གནས་ dge ba’i ’byun gnas Beina- དགེ་སྦྱོང་ dge sbyon Mönch, Asket, skt.
newly_discovered	wts_1_34	415	125	1	གོང	dgon		dgoṅ		source_compatible_damaged_context	0	གོང་ཞྲག་ dgon 749 Nacht bzw. Tag und
newly_discovered	wts_1_34	417	32	2	དང	dun		duṅ		source_compatible_structure_mismatch	0	དགོན་དང་ dgon dun auch ~ can, dgun dun can
newly_discovered	wts_1_34	424	1	1	བགྲང	beran		beraṅ		source_compatible_insufficient_evidence	0	བགྲང་ beran
newly_discovered	wts_1_34	424	123	1	བགྲང	beran		beraṅ		source_compatible_insufficient_evidence	0	བགྲང་རྟོགས་ beran rtogs eine hohe Zahl.
newly_discovered	wts_1_34	424	158	1	བགྲང	beran		beraṅ		source_compatible_insufficient_evidence	0	བགྲང་ཕྲེང་འཛིན་ beran phreṅ ’dzin Beiname des
newly_discovered	wts_1_34	424	173	1	བགྲང	beran		beraṅ		source_compatible_insufficient_evidence	0	བགྲང་གཞི་ beran gäi.
newly_discovered	wts_1_34	424	51	1	བགྲང	beran		beraṅ		source_compatible_insufficient_evidence	0	བགྲང་ beran
newly_discovered	wts_1_34	430	109	2	ལང	lin		liṅ		source_compatible_structure_mismatch	0	མག་ལང་ go lin.
newly_discovered	wts_1_34	430	158	2	ང	khan		khaṅ		source_compatible_insufficient_evidence	1	མགོན་།ང་ mgon khan Tempel, Gebetsraum,
newly_discovered	wts_1_34	432	14	7	རང	rin		riṅ		source_compatible_structure_mismatch	1	Hals des Wassergefäßes herum“ (Hev མགན རང་ mgrin rin.
category_changed	wts_1_34	439	200	1	འགང	gon	goṅ	goṅ	source_compatible_insufficient_evidence	source_compatible_structure_mismatch	1	འགང་པ gon po ein Damon; gon mo eine
newly_discovered	wts_1_34	441	20	4	འགྱངས	then		theṅ		source_compatible_structure_mismatch	0	འགྱངས་འཐེན་ ”£9)/47?5£ ’then Aufschub, Verzöge-
newly_discovered	wts_1_34	441	56	2	སྟངས	n		ṅ		source_compatible_insufficient_evidence	0	འགྱིང་སྟངས་ ’oyın stans Hochmut.
newly_discovered	wts_1_34	453	27	3	ངང	nan		naṅ		source_compatible_insufficient_evidence	0	འགྲོ་བའི་ངང་ཚུལ་ gro ba’i nan tshul Bez. für
newly_discovered	wts_1_34	464	15	3	དང	dun		duṅ		source_compatible_structure_mismatch	0	རྒྱ་མཚོའི་དང་ྲེང་ rgya mtsho’i dun phren Bez.
newly_discovered	wts_1_34	466	168	2	ཤང	Sin		Siṅ		source_compatible_structure_mismatch	0	རྒྱངས ཤང་ rgyans Sin ein Werkzeug zum Be-
newly_discovered	wts_1_34	476	123	2	བྱང	byun		byuṅ		source_compatible_structure_mismatch	1	རྒྱས་བྱང་མ་ reyas byun ma Beiname der Göttin
newly_discovered	wts_1_34	476	154	2	འཚོང	tshoh		tshoṅ		source_compatible_dominant_consensus	2	རྒྱས་འཚོང་བ་ rgyas ’tshoh ba ein mit Netzen
newly_discovered	wts_1_34	478	35	4	ལེང	phren		phreṅ		source_compatible_damaged_context	0	"’ རྭ་ལེང་ཅུ "" 7⁄97/// skar phren can Bez. für"
newly_discovered	wts_1_34	48	50	1	ང	kan		kaṅ		source_compatible_insufficient_evidence	0	ང་ཀ་ནག་ག་ཀ་བཅཙན་ kan ka nag gi klu btsan eine
newly_discovered	wts_1_34	488	105	1	རྒྱང	rgyon		rgyoṅ		source_compatible_structure_mismatch	0	རྒྱང་ rgyon
newly_discovered	wts_1_34	488	114	1	རྒྱང	rgyon		rgyoṅ		source_compatible_structure_mismatch	0	རྒྱང་ rgyon pf. \brgyans fut. \brgyan imp.
newly_discovered	wts_1_34	491	208	2	ཆུང	sge’n		sge’ṅ		source_compatible_structure_mismatch	0	SQ ཆུང་ 'sge’n chuṅ }'sge’n.
newly_discovered	wts_1_34	493	73	3	ཁང	Eingangsbereich		Eingangsbereicṅ		source_compatible_structure_mismatch	0	གྒོ་ཁང་ $90 khan Eingangsbereich, Wachtturm.
newly_discovered	wts_1_34	495	10	2	བསླང	bsruh		bsruṅ		source_compatible_structure_mismatch	0	སྒོ་བསླང་བ་ sgo bsruh ba auch sgo bsruns Tsgo
newly_discovered	wts_1_34	495	108	1	སྒོང	sgon		sgoṅ		source_compatible_insufficient_evidence	1	སྒོང་པྲི་ sgon pri Eidotter.
newly_discovered	wts_1_34	495	114	1	སྒོང	sgon		sgoṅ		source_compatible_insufficient_evidence	1	སྒོང་བུ་ sgon bu Klumpen.
newly_discovered	wts_1_34	495	118	1	སྒོང	sgon		sgoṅ		source_compatible_insufficient_evidence	1	སྒོང་རིལ་ sgon ril Klumpen, Kugel.
newly_discovered	wts_1_34	495	124	1	སྒོང	sgon		sgoṅ		source_compatible_insufficient_evidence	1	སྒོང་ཤུན་ sgon sun Eischale.
newly_discovered	wts_1_34	495	130	1	སྒོང	sgon		sgoṅ		source_compatible_insufficient_evidence	1	སྒོང་སེར་ sgon ser Eigelb.
newly_discovered	wts_1_34	495	67	1	སྒོང	sgon		sgoṅ		source_compatible_insufficient_evidence	1	སྒོང་ 'sgon pf. Ibsgons fut. 1/5907 imp. Isgons
newly_discovered	wts_1_34	495	76	1	སྒོང	sgon		sgoṅ		source_compatible_damaged_context	1	སྒོང་ ?sgon ein Instrument; Ball.
newly_discovered	wts_1_34	495	83	1	སྒོང	sgon		sgoṅ		source_compatible_insufficient_evidence	1	སྒོང་སྐྱེས་ sgon skyes aus dem Ei geboren, Bez.
newly_discovered	wts_1_34	495	92	1	སྒོང	sgon		sgoṅ		source_compatible_insufficient_evidence	1	སྒོང་སྐྲན་ sgon skran eine Krankheit.
newly_discovered	wts_1_34	495	94	1	སྒོང	sgon		sgoṅ		source_compatible_insufficient_evidence	1	སྒོང་ཆུ་ sgon chu Eiweiß.
newly_discovered	wts_1_34	499	129	4	དང	dun		duṅ		source_compatible_structure_mismatch	0	སྒྲ་སྐྱེད་ཀློག་དང་ ཡའ a skyed glog dun Lautspre-
newly_discovered	wts_1_34	50	50	2	ཤེང	sen		seṅ		source_compatible_insufficient_evidence	0	ཀམ་ཤེང་ kam sen, auch skam sen, kham śen ein
newly_discovered	wts_1_34	503	36	5	ཚོང	Tauschhan		Tauschhaṅ		source_compatible_marker_attached	0	སྒྲིལ་ཉོ་སྒྲིལ་ཚོང་ sgril 770 sgril tshon Tauschhan-
newly_discovered	wts_1_34	506	34	2	ལྗང	han		haṅ		source_compatible_insufficient_evidence	0	སྒྲོ་ལྗང་ sgro han Papagei.
newly_discovered	wts_1_34	506	45	2	མངང	mdun		mduṅ		source_compatible_structure_mismatch	0	སྒྲོ་མངང་ sgro mdun eine Waffe.
newly_discovered	wts_1_34	510	25	3	དང	dun		duṅ		source_compatible_structure_mismatch	0	བྱྱ་བྱིན་དང་ brgya byin dun nach rechts ge-
newly_discovered	wts_1_34	525	174	1	ངང	nan		naṅ		source_compatible_insufficient_evidence	0	ངང་སྐྱ་ nan skya isabellfarben, weißlich.
newly_discovered	wts_1_34	525	215	1	ངང	nan		naṅ		source_compatible_insufficient_evidence	0	ངང་འགྲོས་ nan ’gros Bez. eines rituellen Tan-
newly_discovered	wts_1_34	525	90	2	འབྱང	byun		byuṅ		source_compatible_structure_mismatch	1	"ངག་འབྱང་བར་བྱེད་པ་ nag ""byun bar byed pa"
newly_discovered	wts_1_34	526	1	1	ངང	han		haṅ		source_compatible_insufficient_evidence	1	ངང་རྒྱད་ han rgyud
newly_discovered	wts_1_34	526	106	1	ངང	nan		naṅ		source_compatible_insufficient_evidence	0	ངང་པ་ཅན་ nan pa can
newly_discovered	wts_1_34	526	125	1	ངང	nah		naṅ		source_compatible_insufficient_evidence	0	ངང་པའི་རྐང་པ་ nah pa’ rkaṅ pa Bez. für
newly_discovered	wts_1_34	526	13	1	ངང	han		haṅ		source_compatible_insufficient_evidence	1	ངང་སྒོམ་ han sgom eine Meditiation.
newly_discovered	wts_1_34	526	130	1	ངང	man		maṅ		source_compatible_insufficient_evidence	0	ངང་པའི་ཁ་ཉོ། man pa’i bu mo Beiname der
newly_discovered	wts_1_34	526	137	1	ངང	nan		naṅ		source_compatible_insufficient_evidence	0	ངང་པའི་བཞོན་པ་ nan pa’i bon pa Beiname des
newly_discovered	wts_1_34	526	143	1	ངང	nan		naṅ		source_compatible_insufficient_evidence	0	ངང་པའི་ཤིང་རྟ་ nan pa’i siṅ rta Beiname des
newly_discovered	wts_1_34	526	167	1	ངང	nan		naṅ		source_compatible_insufficient_evidence	0	ངང་བསིངས་ nan bsrins
newly_discovered	wts_1_34	526	186	1	ངང	nan		naṅ		source_compatible_insufficient_evidence	0	ངང་ཞེར་ nan Zur isabellfarbenes Pferd bzw.
newly_discovered	wts_1_34	526	206	1	ངང	nan		naṅ		source_compatible_insufficient_evidence	0	ངང་སེར་ nan ser.
newly_discovered	wts_1_34	526	213	1	ངང	nan		naṅ		source_compatible_insufficient_evidence	0	ངང་བསིང་ nan bsrin fut. verlängern, hinaus-
newly_discovered	wts_1_34	526	216	1	ངང	nan		naṅ		source_compatible_insufficient_evidence	0	ངང་བསིངས་ nan bsrins pf. verlängern, hinaus-
newly_discovered	wts_1_34	526	37	1	ངང	nan		naṅ		source_compatible_insufficient_evidence	0	ངང་ཐག་བསྲིང་ nan thag bsrin fut. ertragen.
newly_discovered	wts_1_34	526	42	1	ངང	thun		thuṅ		source_compatible_structure_mismatch	0	ངང་ཐུང་ ༡༩༧༩ thun ungeduldig, aufbrausend.
newly_discovered	wts_1_34	526	54	1	ངང	man		maṅ		source_compatible_insufficient_evidence	0	ངང་པ་ man pa
newly_discovered	wts_1_34	526	56	1	ངང	nan		naṅ		source_compatible_insufficient_evidence	0	ངང་འཐེན་ nan ’then Aufschub, Verzögerung.
newly_discovered	wts_1_34	528	116	1	སྤོང	nan		naṅ		source_compatible_structure_mismatch	0	& “་སྤོང་སྐྱེས་ nan spoh skyes Bez. für dürväa-
newly_discovered	wts_1_34	535	152	3	བྱང	byun		byuṅ		source_compatible_structure_mismatch	1	ངེས་པར་བྱང་ nes par byun pf. zu Ines par ’byun
newly_discovered	wts_1_34	535	160	3	འགྱང	byun		byuṅ		source_compatible_structure_mismatch	0	"ངེས་པར་འགྱང་ nes par ""byun"
newly_discovered	wts_1_34	535	178	3	འབྱང	byun		byuṅ		source_compatible_structure_mismatch	1	ངེས་པར་འབྱང་ nes par ’byun pf. Tnes par byun
newly_discovered	wts_1_34	54	168	2	ཤེང	śen		śeṅ		source_compatible_insufficient_evidence	0	ཀིམ་ཤེང་ཀོང་ཅོ་ kim śen koṅ co, auch kim sen khon
newly_discovered	wts_1_34	541	79	4	བྱང	byun		byuṅ		source_compatible_structure_mismatch	1	ངོ་སོ་ལས་བྱང་བ་ no so las byun ba Bez. für
newly_discovered	wts_1_34	541	84	2	སང	srun		sruṅ		source_compatible_structure_mismatch	0	ངོ་སང་ no srun pf. und fut. ro bsrun jmdm.
newly_discovered	wts_1_34	544	136	2	གདང	gdun		gduṅ		source_compatible_structure_mismatch	0	དྱངུལ་གདང་བརརྐྱད་ dnul gdun brgyad eine Kal-
newly_discovered	wts_1_34	544	163	2	སང	sran		sraṅ		source_compatible_insufficient_evidence	0	དྭྱངལ་སང་ drul sran
newly_discovered	wts_1_34	544	204	2	སང	sran		sraṅ		source_compatible_insufficient_evidence	0	དྭངལ་སང་ dnul sran eine Währung.
newly_discovered	wts_1_34	552	131	4	འོང	herbeikommen		herbeikommeṅ		source_compatible_structure_mismatch	0	མངོན་ང་འོང་ mnon du 07? herbeikommen.
newly_discovered	wts_1_34	552	31	3	ཝང	ldan		ldaṅ		source_compatible_insufficient_evidence	0	མངོན་དྭ་ཝང་བ་ mnon du ldan ba ehrerbietiges
newly_discovered	wts_1_34	552	37	3	ཕྱང	phyun		phyuṅ		source_compatible_structure_mismatch	0	མངོན་ད་ཕྱང་ mnon du phyun pf. enthüllen,
newly_discovered	wts_1_34	555	49	3	འབྱང	byun		byuṅ		source_compatible_structure_mismatch	1	མངོན་པར་འབྱང་ mṅon par 'byun pf. Tmnon par
newly_discovered	wts_1_34	558	165	2	ང	khan		khaṅ		source_compatible_insufficient_evidence	1	རྔ་།ང་ rna khan 1,677¢ khan. Tungkuh.
newly_discovered	wts_1_34	571	227	2	བྱང	byun		byuṅ		source_compatible_structure_mismatch	1	སྔོན་བྱང་ shon byun auch ~ ba früher, früher
newly_discovered	wts_1_34	575	168	2	ཀེང	ken		keṅ		source_compatible_insufficient_evidence	0	ཅང་ཀེང་ caṅ ken
newly_discovered	wts_1_34	575	211	2	ཀེང	ken		keṅ		source_compatible_insufficient_evidence	0	ཅང་ཀེང་ can ken die chin. Regierungsdevise &
newly_discovered	wts_1_34	576	55	3	ཤང	Sun		Suṅ		source_compatible_structure_mismatch	0	ཅང་འེ་ཤང་ can ’e Sun npr.
newly_discovered	wts_1_34	583	77	2	ཀྱང	Ryan		Ryaṅ		source_compatible_insufficient_evidence	0	ཅིས་ཀྱང་ cis Ryan Tcinas kyan.
newly_discovered	wts_1_34	584	72	2	སྲིང	sin		siṅ		source_compatible_structure_mismatch	0	ཅུང་སྲིང་ cun sin eine Speise.
newly_discovered	wts_1_34	586	209	1	ཅང	con		coṅ		source_compatible_structure_mismatch	0	"ཅང"" con 27 auch cun Zi, con Zu, gcon Zı ein"
newly_discovered	wts_1_34	594	72	1	གཅུང	geun		geuṅ		source_compatible_insufficient_evidence	0	གཅུང་ geun
newly_discovered	wts_1_34	597	73	2	ང	gcon		gcoṅ		source_compatible_structure_mismatch	0	a ང་ཞེ་ gcon Zi Tcon Zi.
newly_discovered	wts_1_34	61	114	1	ང	kun		kuṅ		source_compatible_structure_mismatch	0	ང་ས་ kun sa divin., einer der vier bzw. fünf gro-
newly_discovered	wts_1_34	613	138	1	ང	lcan		lcaṅ		source_compatible_insufficient_evidence	0	ང་ར * lcan rüid Weidenkätzchen.
newly_discovered	wts_1_34	615	137	1	ལྕང	lcun		lcuṅ		source_compatible_structure_mismatch	0	ལྕང་མོ་ lcun mo Fingerhut.
newly_discovered	wts_1_34	628	98	1	ང	chan		chaṅ		source_compatible_insufficient_evidence	0	"ང་ཅན"" chan can Weinbecher; vgl. chin. &"
newly_discovered	wts_1_34	629	69	2	འཚོང	tshon		tshoṅ		source_compatible_dominant_consensus	2	ཆང་འཚོང་ chaṅ ’tshon auch chaṅ tshon, char
newly_discovered	wts_1_34	632	143	2	ཁང	khun		khuṅ		source_compatible_structure_mismatch	0	ཆཁྲ་།ཁང་ chab khun Abfluß, Toilette.
newly_discovered	wts_1_34	639	140	2	སྔང	san		saṅ		source_compatible_insufficient_evidence	0	ཆེང་སྔང་ chin san auch ’chin san, phyin san
newly_discovered	wts_1_34	642	121	1	པང	Daseinsbereichen		Daseinsbereicheṅ		source_compatible_structure_mismatch	0	པང Daseinsbereichen.
disappeared	wts_1_34	642	135	2	ཀློང	klon	kloṅ		source_compatible_dominant_consensus			ཆུ་ཀློང་ chu klon Flußmitte.
newly_discovered	wts_1_34	645	135	2	ཏང	tin		tiṅ		source_compatible_structure_mismatch	0	ཆུ་ཏང་རན chu tin ron npr. eine Nägini.
newly_discovered	wts_1_34	645	205	4	བྱང	byun		byuṅ		source_compatible_structure_mismatch	1	ཆུ་གཏེར་ལས་བྱང་ chu gter las byun.
newly_discovered	wts_1_34	646	141	2	འབུང	thun		thuṅ		source_compatible_insufficient_evidence	0	ཆུ་འབུང་ chu ’thun.
newly_discovered	wts_1_34	649	103	2	འབྱང	byun		byuṅ		source_compatible_structure_mismatch	1	ཆུ་འབྱང་ chu ’byun Bez. für die Zahl 54.
newly_discovered	wts_1_34	651	78	2	ཞང	Zin		Ziṅ		source_compatible_structure_mismatch	0	ཆུ ཞང་ chu Zin Reisfeld.
newly_discovered	wts_1_34	654	115	2	ཤང	Sin		Siṅ		source_compatible_structure_mismatch	0	ཆུ་ཤང་ཆ cha Sin ma.
newly_discovered	wts_1_34	654	51	2	ཤང	Sin		Siṅ		source_compatible_structure_mismatch	0	ཆུ་ཤང་ ch Sin.
newly_discovered	wts_1_34	655	124	3	གྲང	gron		groṅ		source_compatible_structure_mismatch	0	ཆུ་ཨུན་གྲང་ཏྱར་ chu srin gron khyer
newly_discovered	wts_1_34	655	165	3	འབྱང	byun		byuṅ		source_compatible_structure_mismatch	1	ཆུ་སིན་འབྱང་གནས་ chu srin ’byun gnas Bez. für
newly_discovered	wts_1_34	665	57	2	སྙིང	shin		shiṅ		source_compatible_structure_mismatch	0	ཆེད་སྙིང་ ched shin
newly_discovered	wts_1_34	674	176	3	འབྱང	byun		byuṅ		source_compatible_structure_mismatch	1	ཆས་ཀྱ་འབྱང་གནས་སྒེ་ chos kyi ’byun gnas sgo
disappeared	wts_1_34	675	26	2	ཀློང	klon	kloṅ		source_compatible_dominant_consensus			ཆོས་ཀློང་ chos klon Allwissenheit, Meister-
disappeared	wts_1_34	680	1	3	ཀློང	klon	kloṅ		source_compatible_dominant_consensus			ཆོས་དབྱིངས་ཀློང་དུ་ chos dbyins klon du
newly_discovered	wts_1_34	680	127	2	འཚོང	tshon		tshoṅ		source_compatible_dominant_consensus	2	ཆོས་འཚོང་པ་ chos ’tshon ba Handel mit dem
newly_discovered	wts_1_34	680	22	4	ང	klon		kloṅ		source_compatible_structure_mismatch	0	EN བེངས་ཀོང་ང་བཤགས་ chos dbyins klon du
newly_discovered	wts_1_34	680	34	2	འབྱང	byun		byuṅ		source_compatible_structure_mismatch	1	ཆོས་འབྱང་ chos ’byun.
newly_discovered	wts_1_34	680	64	2	འབྱང	byun		byuṅ		source_compatible_structure_mismatch	1	ཆོས་འབྱང་བྱིན་ chos ’byun byin.
newly_discovered	wts_1_34	681	99	3	བྱང	byun		byuṅ		source_compatible_structure_mismatch	1	ཆོས་ལས་བྱང་བ་ chos las byun ba Bez. für
newly_discovered	wts_1_34	688	96	3	བྱང	byun		byuṅ		source_compatible_structure_mismatch	1	མཆོག་ཏ་བྱང་བ་ mchog tu byun ba außerordent-
newly_discovered	wts_1_34	695	124	2	སྔོང	sdon		sdoṅ		source_compatible_insufficient_evidence	0	མཆོད་སྔོང་ mchod sdon.
newly_discovered	wts_1_34	695	99	2	སྔོང	sdon		sdoṅ		source_compatible_insufficient_evidence	0	མཆོད་སྔོང་ mchod sdon
newly_discovered	wts_1_34	696	1	2	སྔོང	sdon		sdoṅ		source_compatible_insufficient_evidence	0	མཆོད་སྔོང་ཅན་ mchod sdon can
newly_discovered	wts_1_34	696	13	2	སྔོང	sdon		sdoṅ		source_compatible_insufficient_evidence	0	མཆོད་སྔོང་ཅན་ mchod sdon can Bez. für Was-
newly_discovered	wts_1_34	699	12	2	འཆང	bzun		bzuṅ		source_compatible_structure_mismatch	0	འཆང་བཟུང་ (9) bzun Tchan bzun.
newly_discovered	wts_1_34	699	12	3	བཟུང	Tchan		Tchaṅ		source_compatible_marker_attached	0	འཆང་བཟུང་ (9) bzun Tchan bzun.
newly_discovered	wts_1_34	699	13	3	བངས	Tchan		Tchaṅ		source_compatible_marker_attached	0	འཆང་བྱ་བངས་ 'chaṅ bzuns Tchan bzun.
newly_discovered	wts_1_34	704	85	2	སྔང	san		saṅ		source_compatible_insufficient_evidence	0	འཆིང་སྔང་ chiṅ san Tchin san.
newly_discovered	wts_1_34	707	122	2	མདང	mdon		mdoṅ		source_compatible_structure_mismatch	0	ཇ་མདང་ ja mdon auch ja ldon Butterfaß, um
newly_discovered	wts_1_34	717	1	2	སྙིང	shin		shiṅ		source_compatible_structure_mismatch	0	མཇུག་སྙིང་ mjug shin
newly_discovered	wts_1_34	717	110	2	རང	rin		riṅ		source_compatible_structure_mismatch	1	མཇུག་རང་ mjug rin
newly_discovered	wts_1_34	717	4	2	སྙང	sin		siṅ		source_compatible_structure_mismatch	0	"མཇུག་སྙང་ ming sin auch ""ug säin Herzstück"
newly_discovered	wts_1_34	720	3	2	ལྔང	ljan		ljaṅ		source_compatible_insufficient_evidence	0	འཇམ་ལྔང་འདབ་ལྡན་ am ljan ’dab ldan Bez. für
