source_queue	volume	page	line	token_index	source_token	proposed_canon	work_title	intro_line_ref	status	context_excerpt	suggested_action
corrected_text_scan	wts_1_34	522	71		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	par bya’o „ich will sie dir geben“ (VisT	siglum_policy_review
corrected_text_scan	wts_1_34	523	112		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	dem ahamkära zu den 11 Sinnen um“ (VisT	siglum_policy_review
corrected_text_scan	wts_1_34	524	77		Lis	Liś	Li shi source siglum	abbr_lit_3	active	smra ba „zusammenhanglose Rede“ (Lis	siglum_policy_review
corrected_text_scan	wts_1_34	527	63		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	Welt in eine schlechte Existenzform“ (VisT	siglum_policy_review
corrected_text_scan	wts_1_34	534	88		rol	Rol	Rol siglum	abbr_lit_4	active	Lex. phyi rol pa’i rig byed cig kyan „auch	siglum_policy_review
corrected_text_scan	wts_1_34	537	130		Lis	Liś	Li shi source siglum	abbr_lit_3	active	Lex. g.yar khral ni kha khral lam ~ „Arbeitsleistung: Steuer oder Kopfsteuer“ (Lis	siglum_policy_review
corrected_text_scan	wts_1_34	537	157		ins	Ins	Inscription sources	abbr_lit_2	active	Lex. gdon nam thad kar rgol ba „ins Gesicht	siglum_policy_review
corrected_text_scan	wts_1_34	541	140		rol	Rol	Rol siglum	abbr_lit_4	active	pha rol tshu rol ’gro - mi mthon bZin (metr.)	siglum_policy_review
corrected_text_scan	wts_1_34	541	140		rol	Rol	Rol siglum	abbr_lit_4	active	pha rol tshu rol ’gro - mi mthon bZin (metr.)	siglum_policy_review
corrected_text_scan	wts_1_34	541	143		rol	Rol	Rol siglum	abbr_lit_4	active	2.4d); pha rol gyi ~ su phyin par byed pa „er	siglum_policy_review
corrected_text_scan	wts_1_34	545	122		Lsdz-K	Lśdz-K	Lśdz-K variant	abbr_lit_3	active	wurden leibhaftig herbeigerufen“ (Lsdz-K	siglum_policy_review
corrected_text_scan	wts_1_34	545	157		rol	Rol	Rol siglum	abbr_lit_4	active	1); lo tsa ba nid skye ba ’di’i ’og rol du mchog	siglum_policy_review
corrected_text_scan	wts_1_34	545	182		rol	Rol	Rol siglum	abbr_lit_4	active	drug - sbran rtsir ... rol „die Biene, [d. h.]	siglum_policy_review
corrected_text_scan	wts_1_34	546	78		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	daß der eigene Körper heranwächst“ (VisT	siglum_policy_review
corrected_text_scan	wts_1_34	552	28		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	Dharma und kommen in die Hölle“ (VisT	siglum_policy_review
corrected_text_scan	wts_1_34	555	32		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	der eigene Körper heranwächst“ (VisT	siglum_policy_review
corrected_text_scan	wts_1_34	559	205		rol	Rol	Rol siglum	abbr_lit_4	active	Lex. rna dan rol mo’i bye brag „eine	siglum_policy_review
corrected_text_scan	wts_1_34	560	208		gzi	gZi	gZi siglum	abbr_lit_4	active	Lex. gzi brjid nom pa’i man tshogs kyi khrom	siglum_policy_review
corrected_text_scan	wts_1_34	561	67		Lis	Liś	Li shi source siglum	abbr_lit_3	active	Lex. hub geig (brDa); ~ ni hub re (Lis	siglum_policy_review
corrected_text_scan	wts_1_34	562	69		gzi	gZi	gZi siglum	abbr_lit_4	active	Lex. nus pa gzi brjid lta bu „wie: glanzvolle	siglum_policy_review
corrected_text_scan	wts_1_34	563	3		gzi	gZi	gZi siglum	abbr_lit_4	active	Lex. gzi brjid can (brDa); gzi brjid che ba la	siglum_policy_review
corrected_text_scan	wts_1_34	563	3		gzi	gZi	gZi siglum	abbr_lit_4	active	Lex. gzi brjid can (brDa); gzi brjid che ba la	siglum_policy_review
corrected_text_scan	wts_1_34	563	7		gzi	gZi	gZi siglum	abbr_lit_4	active	Lex. gzi brjid che ba (Dagy).	siglum_policy_review
corrected_text_scan	wts_1_34	563	79		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	fünf Sinnesfähigkeiten der Aktivität“ (VisT	siglum_policy_review
corrected_text_scan	wts_1_34	564	102		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	„sie kamen zur Stadt Pancäla* (VisT	siglum_policy_review
corrected_text_scan	wts_1_34	566	110		rol	Rol	Rol siglum	abbr_lit_4	active	སྔ་རོལ་ sna rol früher, vorher.	siglum_policy_review
corrected_text_scan	wts_1_34	566	112		rol	Rol	Rol siglum	abbr_lit_4	active	Lex. nan rol lam son tshud (Dagy).	siglum_policy_review
corrected_text_scan	wts_1_34	566	115		rol	Rol	Rol siglum	abbr_lit_4	active	Lex. snon rol du „früher“ (Dagy).	siglum_policy_review
corrected_text_scan	wts_1_34	566	121		Lsdz-K	Lśdz-K	Lśdz-K variant	abbr_lit_3	active	und der hinteren Seite des Sattels“ (Lsdz-K	siglum_policy_review
corrected_text_scan	wts_1_34	570	81		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	und das hintere Ende zu bedenken“ (VisT	siglum_policy_review
corrected_text_scan	wts_1_34	570	82		rol	Rol	Rol siglum	abbr_lit_4	active	264,26); ~ / skyob pa ji Itar pha rol phyin	siglum_policy_review
corrected_text_scan	wts_1_34	572	20		rol	Rol	Rol siglum	abbr_lit_4	active	Lex. sna rol du byun ba „früher geschehen“	siglum_policy_review
corrected_text_scan	wts_1_34	572	117		rol	Rol	Rol siglum	abbr_lit_4	active	Lex. sna rol (Dagy); ~ na = sna rol na	siglum_policy_review
corrected_text_scan	wts_1_34	572	117		rol	Rol	Rol siglum	abbr_lit_4	active	Lex. sna rol (Dagy); ~ na = sna rol na	siglum_policy_review
corrected_text_scan	wts_1_34	576	29		rol	Rol	Rol siglum	abbr_lit_4	active	Lex. rol mo sgra ’am gśani (brDa).	siglum_policy_review
corrected_text_scan	wts_1_34	585	145		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	dan „er sandte ihr dies als Nachricht“ (VisT Sr co do.	siglum_policy_review
corrected_text_scan	wts_1_34	586	183		rol	Rol	Rol siglum	abbr_lit_4	active	Lex. dril chen lta bu’i rol 7770 bye drag „ein	siglum_policy_review
corrected_text_scan	wts_1_34	590	45		lis	Liś	Li shi source siglum	abbr_lit_3	active	dir ni lis kyan myi = na / gar ’don ba’i rigs	siglum_policy_review
corrected_text_scan	wts_1_34	592	105		ins	Ins	Inscription sources	abbr_lit_2	active	tshur cer du bitas „sie schauten sich gegenseitig ins Gesicht“ (PhBNth 1: 393,5); -	siglum_policy_review
corrected_text_scan	wts_1_34	596	62		rol	Rol	Rol siglum	abbr_lit_4	active	unbekleidet sind“ (Dagy); ~ pa = phyi rol pa	siglum_policy_review
corrected_text_scan	wts_1_34	600	142		Bu-Sz	Bu-śz	bStan pa rdzon chos kyi blo gros	abbr_lit_3	active	Öffnung mit einem Felsblock“* (Bu-Sz	siglum_policy_review
corrected_text_scan	wts_1_34	603	33		Bu-Sz	Bu-śz	bStan pa rdzon chos kyi blo gros	abbr_lit_3	active	„er floh mit eintausend Soldaten“ (Bu-Sz	siglum_policy_review
corrected_text_scan	wts_1_34	605	122		ins	Ins	Inscription sources	abbr_lit_2	active	einsetzen, zu etw. machen; [ins Gefängnis]	siglum_policy_review
corrected_text_scan	wts_1_34	605	149		ins	Ins	Inscription sources	abbr_lit_2	active	jene beschützt hat, die ins Gefängnis	siglum_policy_review
corrected_text_scan	wts_1_34	605	203		ins	Ins	Inscription sources	abbr_lit_2	active	nan du ~ (metr.) „ins Untergeschoß der	siglum_policy_review
corrected_text_scan	wts_1_34	606	33		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	bsrun du ~ go „er ließ sie beschützen“ (VisT	siglum_policy_review
corrected_text_scan	wts_1_34	611	16		Lis	Liś	Li shi source siglum	abbr_lit_3	active	(brDa); lcags phod ni ska rags kyi rgyan (Lis	siglum_policy_review
corrected_text_scan	wts_1_34	611	121		rol	Rol	Rol siglum	abbr_lit_4	active	ergangen“ (MTH3/5/16 18); pha rol gyi	siglum_policy_review
corrected_text_scan	wts_1_34	618	170		rol	Rol	Rol siglum	abbr_lit_4	active	gangen waren“ (1 171 17635); rol mo’i cha la	siglum_policy_review
corrected_text_scan	wts_1_34	620	19		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	„der purusa ist ewig und homogen“ (VisT	siglum_policy_review
corrected_text_scan	wts_1_34	620	21		Ys	Yś	Yś source	abbr_lit_2	active	bereitet] ein Pulver zu gleichen Teilen“ (Ys	siglum_policy_review
corrected_text_scan	wts_1_34	620	25		Ys	Yś	Yś source	abbr_lit_2	active	und Katzenkot [u. a.] beräuchert hat“ (Ys	siglum_policy_review
corrected_text_scan	wts_1_34	621	62		rol	Rol	Rol siglum	abbr_lit_4	active	(brDa); rol mo’: bye brag cig (Dagy).	siglum_policy_review
corrected_text_scan	wts_1_34	621	82		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	einer sehr anmutigen Gestalt“ (VisT	siglum_policy_review
corrected_text_scan	wts_1_34	621	144		gs	Gs	rGyud sde kun btus	abbr_lit_1	active	31,18); bsdu ba gs pa 77 ni ~ kyi bsdu ba	siglum_policy_review
corrected_text_scan	wts_1_34	624	59		Lsdz-K	Lśdz-K	Lśdz-K variant	abbr_lit_3	active	Schnürbänder an den Schuhen“ (Lsdz-K	siglum_policy_review
corrected_text_scan	wts_1_34	628	138		Lis	Liś	Li shi source siglum	abbr_lit_3	active	Lex. gan zag (TTC); - ni gan zag (Lis	siglum_policy_review
corrected_text_scan	wts_1_34	628	143		gzi	gZi	gZi siglum	abbr_lit_4	active	Lex. chan gis gzi bar mi nus pa’i gan zag la	siglum_policy_review
corrected_text_scan	wts_1_34	631	113		rol	Rol	Rol siglum	abbr_lit_4	active	Lex. phyi rol pa Zig ste tshu rol rgyan ’phen pa	siglum_policy_review
corrected_text_scan	wts_1_34	631	113		rol	Rol	Rol siglum	abbr_lit_4	active	Lex. phyi rol pa Zig ste tshu rol rgyan ’phen pa	siglum_policy_review
corrected_text_scan	wts_1_34	631	115		rol	Rol	Rol siglum	abbr_lit_4	active	Stelle die Materialisten“ (brDa); phyi rol	siglum_policy_review
corrected_text_scan	wts_1_34	632	31		rol	Rol	Rol siglum	abbr_lit_4	active	738 3b113); - pha rol tshu rol gyi „diesseits	siglum_policy_review
corrected_text_scan	wts_1_34	632	31		rol	Rol	Rol siglum	abbr_lit_4	active	738 3b113); - pha rol tshu rol gyi „diesseits	siglum_policy_review
corrected_text_scan	wts_1_34	632	42		ins	Ins	Inscription sources	abbr_lit_2	active	kostbare Juwel ins Wasser“ (K12 5534);	siglum_policy_review
corrected_text_scan	wts_1_34	633	205		ins	Ins	Inscription sources	abbr_lit_2	active	angelegenheiten ins Land der ’A-Za“ (5750	siglum_policy_review
corrected_text_scan	wts_1_34	637	144		Lsdz	Lśdz	Li shi gur khang / Lśdz family	abbr_lit_3	active	auf seinen Scheitel, als er da saß“ (Lsdz	siglum_policy_review
corrected_text_scan	wts_1_34	637	195		rol	Rol	Rol siglum	abbr_lit_4	active	Lex. cha lan rol mo brdab par bya „die	siglum_policy_review
corrected_text_scan	wts_1_34	639	178		ins	Ins	Inscription sources	abbr_lit_2	active	jene und werft sie ins Gefängnis!“ (Udr	siglum_policy_review
corrected_text_scan	wts_1_34	644	8		rol	Rol	Rol siglum	abbr_lit_4	active	20); byaṅ sgo chu rol dan ’thab na / -r ’chi	siglum_policy_review
corrected_text_scan	wts_1_34	649	100		ins	Ins	Inscription sources	abbr_lit_2	active	(TIC); chu ’bogs te = jalam vigähya „ins	siglum_policy_review
corrected_text_scan	wts_1_34	653	134		rol	Rol	Rol siglum	abbr_lit_4	active	Lex. chu la rkyal, ~ = chu la rol pa’i rtsed mo	siglum_policy_review
corrected_text_scan	wts_1_34	656	66		ins	Ins	Inscription sources	abbr_lit_2	active	ins Gefängnis!“ (Udr 27,10); bre mo sna ru	siglum_policy_review
corrected_text_scan	wts_1_34	661	84		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	bis zum Ende durchdrungen haben“ (VisT	siglum_policy_review
corrected_text_scan	wts_1_34	664	21		gs	Gs	rGyud sde kun btus	abbr_lit_1	active	bka’ khrims kyi ch[e] ’d[e)gs bsod btags legs	siglum_policy_review
corrected_text_scan	wts_1_34	666	71		ins	Ins	Inscription sources	abbr_lit_2	active	großen Nagel ins Herz ein!“ (Nel 931); dur	siglum_policy_review
corrected_text_scan	wts_1_34	670	40		Lsdz-K	Lśdz-K	Lśdz-K variant	abbr_lit_3	active	’dren-chog-Rituale durchführte“ (Lsdz-K	siglum_policy_review
corrected_text_scan	wts_1_34	673	14		rol	Rol	Rol siglum	abbr_lit_4	active	jeden“ (Dagy); - ’di min pa = phyi rol pa	siglum_policy_review
corrected_text_scan	wts_1_34	683	78		ins	Ins	Inscription sources	abbr_lit_2	active	auftritt, [ist] wie eine ins Wasser Ge-	siglum_policy_review
corrected_text_scan	wts_1_34	684	94		Lis	Liś	Li shi source siglum	abbr_lit_3	active	lcags kyu / lcags kyo Zes pa’an de nid (Lis	siglum_policy_review
corrected_text_scan	wts_1_34	686	207		Bu-Sz	Bu-śz	bStan pa rdzon chos kyi blo gros	abbr_lit_3	active	tradition] nennt man Than-skor“ (Bu-Sz	siglum_policy_review
corrected_text_scan	wts_1_34	687	101		gs	Gs	rGyud sde kun btus	abbr_lit_1	active	~ ... gs „die zwei Hauptminister“ (Udr	siglum_policy_review
corrected_text_scan	wts_1_34	687	164		Lis	Liś	Li shi source siglum	abbr_lit_3	active	vorragend, Held“ (Dagy); bla ni ... ~ (Lis	siglum_policy_review
corrected_text_scan	wts_1_34	689	53		ins	Ins	Inscription sources	abbr_lit_2	active	züglichen ins Nirvāṇa einging“ (Tär 46,2).	siglum_policy_review
corrected_text_scan	wts_1_34	689	125		ins	Ins	Inscription sources	abbr_lit_2	active	ins Feuer springen?“ (Ps 576); g.yan sar ~	siglum_policy_review
corrected_text_scan	wts_1_34	697	118		Lis	Liś	Li shi source siglum	abbr_lit_3	active	mtshan sogs (Dagy); bya mo lab ni ~ (Lis	siglum_policy_review
corrected_text_scan	wts_1_34	699	185		Lis	Liś	Li shi source siglum	abbr_lit_3	active	einig sein: ’chams pa oder zustimmen“ (Lis	siglum_policy_review
corrected_text_scan	wts_1_34	701	149		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	„Geburt, Alter, Krankheit und Tod“ (VisT	siglum_policy_review
corrected_text_scan	wts_1_34	712	100		Lis	Liś	Li shi source siglum	abbr_lit_3	active	(brDa); rdo’i min (Dagy); ju po ni rdo (Lis	siglum_policy_review
corrected_text_scan	wts_1_34	718	135		Sambh	Śambh	Śambh source	abbr_lit_2	active	IJanı gehört und Tibetisch spricht“ (Sambh	siglum_policy_review
corrected_text_scan	wts_1_34	721	72		rol	Rol	Rol siglum	abbr_lit_4	active	Lex. ston chen sar gtoṅ ba’l gar pa’i ~ te rol	siglum_policy_review
corrected_text_scan	wts_1_34	723	166		rol	Rol	Rol siglum	abbr_lit_4	active	(K841(2) 203b2); ~ di dan pha rol tu	siglum_policy_review
corrected_text_scan	wts_1_34	725	18		rol	Rol	Rol siglum	abbr_lit_4	active	phan pa, 'phen pa = phyi rol pa’i grub mtha’	siglum_policy_review
corrected_text_scan	wts_1_34	725	22		rol	Rol	Rol siglum	abbr_lit_4	active	bigen, heißt auch zshu rol mdzes pa“ (brDa).	siglum_policy_review
corrected_text_scan	wts_1_34	725	117		rol	Rol	Rol siglum	abbr_lit_4	active	འཇིག་རྟེན་ཕ་རོལ་ ig rten pba rol andere, jen-	siglum_policy_review
corrected_text_scan	wts_1_34	726	179		rol	Rol	Rol siglum	abbr_lit_4	active	18924); tshu rol gyi ’gram 7:96) tshogs nas	siglum_policy_review
corrected_text_scan	wts_1_34	727	48		gs	Gs	rGyud sde kun btus	abbr_lit_1	active	14d); mu stegs byed de gs rgyal po’! chad	siglum_policy_review
corrected_text_scan	wts_1_34	730	81		gs	Gs	rGyud sde kun btus	abbr_lit_1	active	འཇིགས་ཅན་ gs can,	siglum_policy_review
corrected_text_scan	wts_1_34	731	32		gs	Gs	rGyud sde kun btus	abbr_lit_1	active	འཇིགས་གནོན་ gs gron auch 7:95 snon Bez. für	siglum_policy_review
corrected_text_scan	wts_1_34	732	55		ins	Ins	Inscription sources	abbr_lit_2	active	man ins Wasser gelegt hat“ (ITJ739 416); ~	siglum_policy_review
corrected_text_scan	wts_1_34	733	7		ins	Ins	Inscription sources	abbr_lit_2	active	can mer ni = ces te (metr.) „wenn ein Leprakranker ins Teuer geht“ (Ps 596); rgya	siglum_policy_review
corrected_text_scan	wts_1_34	733	35		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	bekehrst du dich zu seiner Lehre?“ (VisT	siglum_policy_review
corrected_text_scan	wts_1_34	734	190		Lis	Liś	Li shi source siglum	abbr_lit_3	active	Lex. - pa ni jung pa „hineinstecken“ (Lis	siglum_policy_review
corrected_text_scan	wts_1_34	735	178		Lis	Liś	Li shi source siglum	abbr_lit_3	active	Lex. - pa ni len pa „jen pa: nehmen“ (Lis	siglum_policy_review
corrected_text_scan	wts_1_34	736	74		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	von Durgäs Unterleib [ausgingen]*“ (VisT	siglum_policy_review
corrected_text_scan	wts_1_34	736	130		ins	Ins	Inscription sources	abbr_lit_2	active	Verwandten ins Unglück“ (Rgs 20.15d);	siglum_policy_review
corrected_text_scan	wts_1_34	737	125		rol	Rol	Rol siglum	abbr_lit_4	active	45,8); pha rol gyi dmag tshogs kyis yul = par	siglum_policy_review
corrected_text_scan	wts_1_34	737	151		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	unterdrücken (skt. upamarda)“ (VisT	siglum_policy_review
corrected_text_scan	wts_1_34	739	187		gzi	gZi	gZi siglum	abbr_lit_4	active	53,20); ~ khros pas ... gzi brjid namis par byas	siglum_policy_review
corrected_text_scan	wts_1_34	740	199		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	die Maruts [tötet man] Vaisyas“ (VisT	siglum_policy_review
corrected_text_scan	wts_1_34	747	158		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	den Eigenanteil ermessen hat“ (VisT	siglum_policy_review
corrected_text_scan	wts_1_34	749	160		rol	Rol	Rol siglum	abbr_lit_4	active	19,7); gan dag pha rol tu phyin pa drug smra	siglum_policy_review
corrected_text_scan	wts_1_34	751	186		rol	Rol	Rol siglum	abbr_lit_4	active	Lex. - ba = phyi rol yul bjons su rgyn ba „in	siglum_policy_review
corrected_text_scan	wts_1_34	752	143		gzi	gZi	gZi siglum	abbr_lit_4	active	Lex. ’jigs run gzi can „mit furchteinflößen-	siglum_policy_review
corrected_text_scan	wts_1_34	752	144		gzi	gZi	gZi siglum	abbr_lit_4	active	dem Glanz“ (brDa); igs run gzi brjid	siglum_policy_review
corrected_text_scan	wts_1_34	752	149		gzi	gZi	gZi siglum	abbr_lit_4	active	Lex. gzi brjid ’bar ba’ min „Bez. für strahlenden Glanz“ (brDa); gzi brid dan ldan pa	siglum_policy_review
corrected_text_scan	wts_1_34	752	149		gzi	gZi	gZi siglum	abbr_lit_4	active	Lex. gzi brjid ’bar ba’ min „Bez. für strahlenden Glanz“ (brDa); gzi brid dan ldan pa	siglum_policy_review
corrected_text_scan	wts_1_34	752	167		gzi	gZi	gZi siglum	abbr_lit_4	active	Lex. gzi brjid kyi bag „schön“ (Dagy).	siglum_policy_review
corrected_text_scan	wts_1_34	759	212		Bu-Sz	Bu-śz	bStan pa rdzon chos kyi blo gros	abbr_lit_3	active	A-mes übergeben worden war“ (Bu-Sz	siglum_policy_review
corrected_text_scan	wts_1_34	761	46		rol	Rol	Rol siglum	abbr_lit_4	active	rol phyin = (metr.) „darum ist [bei ihm] die	siglum_policy_review
corrected_text_scan	wts_1_34	769	72		gs	Gs	rGyud sde kun btus	abbr_lit_1	active	gs (Dagy).	siglum_policy_review
corrected_text_scan	wts_1_34	769	75		rol	Rol	Rol siglum	abbr_lit_4	active	pba rol tu phyin pa ston phrag ?7/ Su Ina pa,	siglum_policy_review
corrected_text_scan	wts_1_34	770	190		Ys	Yś	Yś source	abbr_lit_2	active	des Tages entstandene Krankheit“ (Ys	siglum_policy_review
corrected_text_scan	wts_1_34	772	180		gzi	gZi	gZi siglum	abbr_lit_4	active	"་ཉའི་འོ (0% ཁྲི་བར ""ii ma’i ’od kyi gzi brjid"	siglum_policy_review
corrected_text_scan	wts_1_34	773	191		Lis	Liś	Li shi source siglum	abbr_lit_3	active	gzer, £977/ gzer ‰ ¬~ (TIC); 9)7/ zer ni ~ (Lis	siglum_policy_review
corrected_text_scan	wts_1_34	775	22		Lsdz-K	Lśdz-K	Lśdz-K variant	abbr_lit_3	active	des mittleren Wintermonats“ (Lsdz-K	siglum_policy_review
corrected_text_scan	wts_1_34	775	39		Lis	Liś	Li shi source siglum	abbr_lit_3	active	nes par ram rab tu (Dagy); ~~ ni tes par (Lis	siglum_policy_review
corrected_text_scan	wts_1_34	776	12		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	er es mir als Schuld angelastet hat“ (VisT	siglum_policy_review
corrected_text_scan	wts_1_34	782	38		ins	Ins	Inscription sources	abbr_lit_2	active	„der Weise, der ins Nirvāṇa gelangt ist“	siglum_policy_review
corrected_text_scan	wts_1_34	786	167		gs	Gs	rGyud sde kun btus	abbr_lit_1	active	khyod kyi Zabs gs ’di ni ༨ gyur to (metr.)	siglum_policy_review
corrected_text_scan	wts_1_34	787	10		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	über die Existenz eines Selbst“ (VisT	siglum_policy_review
corrected_text_scan	wts_1_34	788	33		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	Tätigkeiten wahrnehmbar sind“ (VisT	siglum_policy_review
corrected_text_scan	wts_1_34	788	116		G$	Gs	rGyud sde kun btus	abbr_lit_1	active	Untergebenen (skt. zpajivin) tun?“ (G$	siglum_policy_review
corrected_text_scan	wts_1_34	789	185		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	Ansammlung von Verfehlungen“ (VisT	siglum_policy_review
corrected_text_scan	wts_1_34	789	197		rol	Rol	Rol siglum	abbr_lit_4	active	pha rol don phyir bdag gis ’di ni ~ (metr.)	siglum_policy_review
corrected_text_scan	wts_1_34	790	136		Lis	Liś	Li shi source siglum	abbr_lit_3	active	Lex. khrus kyi min (Dagy); ~ ni khrus (Lis	siglum_policy_review
corrected_text_scan	wts_1_34	791	71		ins	Ins	Inscription sources	abbr_lit_2	active	Nen-kar ins sKyi-Tal“ (PT1287 248).	siglum_policy_review
corrected_text_scan	wts_1_34	793	150		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	anderes schlechtes Verhalten“ (VisT	siglum_policy_review
corrected_text_scan	wts_1_34	794	173		Lis	Liś	Li shi source siglum	abbr_lit_3	active	(Dagy); > pa ni zas „Essen, Speise“ (Lis	siglum_policy_review
corrected_text_scan	wts_1_34	796	139		Bu-Sz	Bu-śz	bStan pa rdzon chos kyi blo gros	abbr_lit_3	active	sah er das Wildschaf umhergehen“ (Bu-Sz	siglum_policy_review
corrected_text_scan	wts_1_34	797	36		Bu-Sz	Bu-śz	bStan pa rdzon chos kyi blo gros	abbr_lit_3	active	Name gNan-po gsan-ba gegeben“ (Bu-Sz	siglum_policy_review
corrected_text_scan	wts_1_34	803	107		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	Vereinigung zweier miteinander“ (VisT	siglum_policy_review
corrected_text_scan	wts_1_34	805	159		Lis	Liś	Li shi source siglum	abbr_lit_3	active	Lex. smyan ka ni = „Ehestiftung“ (Lis	siglum_policy_review
corrected_text_scan	wts_1_34	806	192		ins	Ins	Inscription sources	abbr_lit_2	active	„er ist keiner, der die Schar seiner Verwandten ins Unglück versetzt“ (Rgs 20.	siglum_policy_review
corrected_text_scan	wts_1_34	812	139		ins	Ins	Inscription sources	abbr_lit_2	active	SAN ins auch bräins pf. zu Trmin alt,	siglum_policy_review
corrected_text_scan	wts_1_34	814	226		Lsdz-K	Lśdz-K	Lśdz-K variant	abbr_lit_3	active	die mit Gelübden belegt sind“ (Lsdz-K	siglum_policy_review
corrected_text_scan	wts_1_34	820	7		ins	Ins	Inscription sources	abbr_lit_2	active	„er stieß ihm einen Speer ins Herz und tötete ihn“ (Nel 14b7); dpal gyi be’u bZi süin	siglum_policy_review
corrected_text_scan	wts_1_34	821	68		ins	Ins	Inscription sources	abbr_lit_2	active	ins Unglück“ (KunK 16,20); ~ bsad sa ma	siglum_policy_review
corrected_text_scan	wts_1_34	821	101		Lis	Liś	Li shi source siglum	abbr_lit_3	active	blo stobs (Dagy); rtul phod ni ~ che ba (Lis	siglum_policy_review
corrected_text_scan	wts_1_34	824	144		Lis	Liś	Li shi source siglum	abbr_lit_3	active	Lex. ¬~ su ni yun du „säugs: auf Dauer“ (Lis	siglum_policy_review
corrected_text_scan	wts_1_34	829	49		VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	red pa dan „er fand keinen Platz“ (VisT	siglum_policy_review
corrected_text_scan	wts_1_34	830	71		Bu-Sz	Bu-śz	bStan pa rdzon chos kyi blo gros	abbr_lit_3	active	Reichen dreimal gleichgestellt“ (Bu-Sz	siglum_policy_review
corrected_text_scan	wts_1_34	838	43		rol	Rol	Rol siglum	abbr_lit_4	active	AA Byams pa: Ses rab kyi pha rol tu phyin pa’i man rag gi bstan bcos mnon	siglum_policy_review
corrected_text_scan	wts_1_34	842	83		rol	Rol	Rol siglum	abbr_lit_4	active	Prajnäsena: ’Jig rten pha rol sgrub pa. Ed.: STEINKELLNER 1988.	siglum_policy_review
corrected_text_scan	wts_1_34	842	153		gzi	gZi	gZi siglum	abbr_lit_4	active	sKyes pa rabs kyi glen gzi / Jätakanidana. Abt. Ses rab sna tshogs, ka	siglum_policy_review
corrected_text_scan	wts_1_34	844	44		rol	Rol	Rol siglum	abbr_lit_4	active	brjod pa 770 mtshar dad pa’i rol mtsho (1a-187b). Exzp.: J. Panglung.	siglum_policy_review
corrected_text_scan	wts_1_34	847	98		RoIN$	RoINS	RoINS source	abbr_lit_2	active	RoIN$	siglum_policy_review
corrected_text_scan	wts_1_34	847	127		rol	Rol	Rol siglum	abbr_lit_4	active	Kun dga’ bsod nams: Rig pa’i gnas Ina las bzo rig pa’i bye brag rol mo'i	siglum_policy_review
corrected_text_scan	wts_1_34	848	138		rol	Rol	Rol siglum	abbr_lit_4	active	"’Jigs med ’byun gnas sbas pa: ""Phags pa śes rab kyi pha rol tu phyin"	siglum_policy_review
corrected_text_scan	wts_1_34	850	142		rol	Rol	Rol siglum	abbr_lit_4	active	17: 1-842] $¢; rab kyi pha rol tu phyin pa’i man nag gi bstan bcos mṅon	siglum_policy_review
corrected_text_scan	wts_1_34	854	27		ins	Ins	Inscription sources	abbr_lit_2	active	aus dem tibetischen Texte mit dem Kommentar ins Deutsche übers. Heidelberg:	siglum_policy_review
corrected_text_scan	wts_1_34	856	63		rol	Rol	Rol siglum	abbr_lit_4	active	Kun DGA’ 3801) NAMS 1980: Sa skya pandi ta chen pos mdzad pa’i rol mo’i bstan bcos.	siglum_policy_review
corrected_text_scan	wts_1_34	858	98		ins	Ins	Inscription sources	abbr_lit_2	active	Übersetzung des Sanskrittextes. Hg., ins Deutsche übertr. und mit einem Wörter-	siglum_policy_review
