volume	page	line	token_index	tibetan_syllable	source_latin_token	source_signature	proposed_latin_target	compatible_accepted_target_count	compatible_competing_form_counts	incompatible_dotted_form_counts	same_tibetan_dotted_evidence_total	old_alignment_category	source_compatible_category	damage_scope	syllable_identity_guard	confidence	suggested_action	context_excerpt	reason_for_deferral
wts_1_34	270	1	2	ཀྱོང	gyon	gyo<FINAL_NASAL>	gyoṅ	1			1	insufficient_consensus	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཁེ་ཀྱོང་ khe gyon	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	270	3	2	གྱོང	gyon	gyo<FINAL_NASAL>	gyoṅ	1			1	insufficient_consensus	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཁེ་གྱོང་ khe gyon Gewinn und Verlust.	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	370	15	1	ཀྱོང	gyon	gyo<FINAL_NASAL>	gyoṅ	1			1	insufficient_consensus	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཀྱོང་ gyon Verlust, Mangel; med. Austrock-	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	370	28	1	ཀྱོང	gyon	gyo<FINAL_NASAL>	gyoṅ	1			1	insufficient_consensus	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཀྱོང་བསྐར་ gyon bskur unberücksichtigt lassen,	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	370	54	1	གྱོང	gyon	gyo<FINAL_NASAL>	gyoṅ	1			1	insufficient_consensus	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	གྱོང་རོལ་ gyon rol	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	370	60	1	གྱོང	gyon	gyo<FINAL_NASAL>	gyoṅ	1			1	insufficient_consensus	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	གྱོང་ཀྱོང་ gyon gyon hart, zäh, widerstandsfä-	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	370	60	2	ཀྱོང	gyon	gyo<FINAL_NASAL>	gyoṅ	1			1	insufficient_consensus	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	གྱོང་ཀྱོང་ gyon gyon hart, zäh, widerstandsfä-	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	370	70	1	གྱོང	gyon	gyo<FINAL_NASAL>	gyoṅ	1			1	insufficient_consensus	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	གྱོང་གླགས་པ་ gyon grugs pa Bez. für die Speise	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	370	106	1	ཀྱོང	gyon	gyo<FINAL_NASAL>	gyoṅ	1			1	insufficient_consensus	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཀྱོང་རོལ་ gyon rol auch gyon ral Bez. für die	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	370	112	1	གྱོང	gyon	gyo<FINAL_NASAL>	gyoṅ	1			1	insufficient_consensus	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	གྱོང་བཞིག་ gyon bsig	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	370	123	1	གྱོང	gyon	gyo<FINAL_NASAL>	gyoṅ	1			1	insufficient_consensus	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	གྱོང་བཤིག་ gyon bśig Zerstörung.	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	896	108	2	ཀྱོང	gyon	gyo<FINAL_NASAL>	gyoṅ	1			1	insufficient_consensus	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	གཏོང་ཀྱོང་ gtoṅ gyon	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	896	136	2	ཀྱོང	gyon	gyo<FINAL_NASAL>	gyoṅ	1			1	insufficient_consensus	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	གཏོང་ཀྱོང་ gtoṅ gyon Verlust.	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	350	61	2	ཧང	han	ha<FINAL_NASAL>	haṅ	1			1	insufficient_consensus	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	གི་ཧང་ gi han †9/ wan	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	401	171	2	ཧང	han	ha<FINAL_NASAL>	haṅ	1			1	insufficient_consensus	source_compatible_insufficient_evidence	later_gloss_or_commentary	exact_same_tibetan_syllable	low	defer	གྷི་ཧང་ ghi han †£7 wan.	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	48	15	1	ཀང	kan	ka<FINAL_NASAL>	kaṅ	1			1	insufficient_consensus	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཀང་ kan lkhani, \kin kai.	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	48	17	1	ཀང	kan	ka<FINAL_NASAL>	kaṅ	1			1	insufficient_consensus	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཀང་ཀ་ kan ka ~ skt. kanka ein Raubvogel. - vgl.	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	48	30	1	ཀང	kan	ka<FINAL_NASAL>	kaṅ	1			1	insufficient_consensus	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཀང་ཀ་ཀ་ kan ka ka eine weibliche zornvolle	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	48	35	1	ཀང	kan	ka<FINAL_NASAL>	kaṅ	1			1	insufficient_consensus	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཀང་ཀ་རྒོད་མགོ་ kan ka rgod mgo, auch rkan ka	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	48	46	1	ཀང	kan	ka<FINAL_NASAL>	kaṅ	1			1	insufficient_consensus	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཀང་ཀ་སྒྲོགས་ kan ka sgrogs \kanka sgrogs.	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	48	53	1	ཀང	kan	ka<FINAL_NASAL>	kaṅ	1			1	insufficient_consensus	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཀང་སྒྲ་ཅན་ kan sgra can	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	48	58	1	ཀང	kan	ka<FINAL_NASAL>	kaṅ	1			1	insufficient_consensus	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཀང་ཀ་བྱ་རྒོད་མགོ་ཅན་ kan ka bya rgod mgo can	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	48	61	1	ཀང	kan	ka<FINAL_NASAL>	kaṅ	1			1	insufficient_consensus	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཀང་ཀ་རི་ kan ka ri ein best. Kristall oder eine	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	48	71	1	ཀང	kan	ka<FINAL_NASAL>	kaṅ	1			1	insufficient_consensus	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཀང་ཀ་ལ་ kan ka la, auch kam ka la Skelett. - skt.	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	48	77	1	ཀང	kan	ka<FINAL_NASAL>	kaṅ	1			1	insufficient_consensus	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཀང་ཀ་ཤེལ་ kan ka sel ein best. Kristall oder eine	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	48	84	1	ཀང	kan	ka<FINAL_NASAL>	kaṅ	1			1	insufficient_consensus	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཀང་ཀའི་མགོ་ ཅན་ kan ka’i mgo can „die mit dem	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	48	91	1	ཀང	kan	ka<FINAL_NASAL>	kaṅ	1			1	damaged_context	source_compatible_damaged_context	latin_headword_overlap	exact_same_tibetan_syllable	manual	manual_alignment_review	ཀང་ཀའི་མཆུ་ kan /%'7 mchu „Schnabel des	OCR damage overlaps or precedes the aligned headword phrase.
wts_1_34	48	99	1	ཀང	kan	ka<FINAL_NASAL>	kaṅ	1			1	insufficient_consensus	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཀང་ཀིང་ kan kiṅ kin kan.	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	48	101	1	ཀང	kan	ka<FINAL_NASAL>	kaṅ	1			1	insufficient_consensus	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཀང་སྒྲ་ཅན་ kan sgra can „versehen mit dem Laut	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	48	107	1	ཀང	kan	ka<FINAL_NASAL>	kaṅ	1			1	insufficient_consensus	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཀང་བྱ་ kan bya	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	48	112	1	ཀང	kan	ka<FINAL_NASAL>	kaṅ	1			1	insufficient_consensus	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཀང་བྱ་ kan bya Kanka-Vogel oder Vogel der Lei-	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	53	46	2	ཀང	kan	ka<FINAL_NASAL>	kaṅ	1			1	insufficient_consensus	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཀི་ཀང་ 'ki kan	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	53	87	2	ཀང	kan	ka<FINAL_NASAL>	kaṅ	1			1	insufficient_consensus	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཀི་ཀང་ 'ki kan Beiname des Rähu. -- vgl. chın.	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	53	97	2	ཀང	kan	ka<FINAL_NASAL>	kaṅ	1			1	insufficient_consensus	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཀི་ཀང་ ki kan	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	53	116	2	ཀང	kan	ka<FINAL_NASAL>	kaṅ	1			1	insufficient_consensus	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཀི་ཀང་ ki kan eine Pflanze; vgl. ke’n.	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	54	18	2	ཀང	kan	ka<FINAL_NASAL>	kaṅ	1			1	insufficient_consensus	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཀིང་ཀང་ kiṅ kan, auch kan kiṅ, kan dan kiṅ, rkani	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	54	164	3	ཁོང	khon	kho<FINAL_NASAL>	khoṅ	1		kboṅ:1	2	competing_latin_forms	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཀིམ་ཤང ཁོང་ཅོ kim San khon co, kim Sin kon co,	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	275	173	1	ཁོང	khon	kho<FINAL_NASAL>	khoṅ	1		kboṅ:1	2	competing_latin_forms	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཁོང་ 'khon auch khon pa pron. 3. pers. sing.	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	276	1	1	ཁོང	khon	kho<FINAL_NASAL>	khoṅ	1		kboṅ:1	2	competing_latin_forms	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཁོང་སྐེམ་པ་ khon skem pa	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	276	32	1	ཁོང	khon	kho<FINAL_NASAL>	khoṅ	1		kboṅ:1	2	competing_latin_forms	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཁོང་སྐེམ་པ་ khon skem pa auch khon skems pa	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	276	39	1	ཁོང	khon	kho<FINAL_NASAL>	khoṅ	1		kboṅ:1	2	competing_latin_forms	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཁོང་ཀྱལ་ khon khyul auch khon ’khyul Aufge-	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	276	77	1	ཁོང	khon	kho<FINAL_NASAL>	khoṅ	1		kboṅ:1	2	competing_latin_forms	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཁོང་ འཁྱལ་ khon 'khyul Tkhon khyul.	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	276	79	1	ཁོང	khon	kho<FINAL_NASAL>	khoṅ	1		kboṅ:1	2	competing_latin_forms	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཁོང་གླུ་ khon glu Lockruf.	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	276	92	1	ཁོང	Khon	Kho<FINAL_NASAL>	khoṅ	0		khoṅ:1; kboṅ:1	2	competing_latin_forms	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཁོང་སྒྲིལ་ Khon sgril Fesseln.	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	276	94	1	ཁོང	khon	kho<FINAL_NASAL>	khoṅ	1		kboṅ:1	2	competing_latin_forms	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཁོང་གཅོང་ khon gcon.	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	276	99	1	ཁོང	khon	kho<FINAL_NASAL>	khoṅ	1		kboṅ:1	2	damaged_context	source_compatible_damaged_context	latin_headword_overlap	exact_same_tibetan_syllable	manual	manual_alignment_review	ཁོང་སྙིང་ khon $/7/77 Fisenkette.	OCR damage overlaps or precedes the aligned headword phrase.
wts_1_34	276	105	1	ཁོང	khon	kho<FINAL_NASAL>	khoṅ	1		kboṅ:1	2	competing_latin_forms	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	།ཁོང་ཏ་ khon ta	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	276	114	1	ཁོང	khon	kho<FINAL_NASAL>	khoṅ	1		kboṅ:1	2	competing_latin_forms	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཁོང་ཏ་ khon ta pron. 3. pers.	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	276	120	1	ཁོང	khon	kho<FINAL_NASAL>	khoṅ	1		kboṅ:1	2	competing_latin_forms	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཁོང་དྭ་སྐྱིལ་ khon du skyil 1skyil 3.	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	276	121	1	ཁོང	khon	kho<FINAL_NASAL>	khoṅ	1		kboṅ:1	2	competing_latin_forms	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཁོང་ད་བཅུག་ khon du bcug etw. hineingeben,	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	276	131	1	ཁོང	khon	kho<FINAL_NASAL>	khoṅ	1		kboṅ:1	2	competing_latin_forms	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཁོང་དྲ་ཆུད་ khon du chud auch khons su chud	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	276	157	1	ཁོང	khon	kho<FINAL_NASAL>	khoṅ	1		kboṅ:1	2	competing_latin_forms	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཁོང་མ་ khon ma	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	276	169	1	ཁོང	khon	kho<FINAL_NASAL>	khoṅ	1		kboṅ:1	2	competing_latin_forms	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཁོང་ནོང་ khon non [divin.] ein Jahrgang.	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	276	177	1	ཁོང	khon	kho<FINAL_NASAL>	khoṅ	1		kboṅ:1	2	competing_latin_forms	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཁོང་པ་ ’khon pa das Innere, Körperinnere.	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	276	192	1	ཁོང	khon	kho<FINAL_NASAL>	khoṅ	1		kboṅ:1	2	competing_latin_forms	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཁོང་འྲབས་ khon ’bras Abszeß, Tumor.	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	276	206	1	ཁོང	khon	kho<FINAL_NASAL>	khoṅ	1		kboṅ:1	2	competing_latin_forms	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཁོང་མ་ khon ma auch kho ma eine Zimbel.	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	277	1	1	ཁོང	khon	kho<FINAL_NASAL>	khoṅ	1		kboṅ:1	2	competing_latin_forms	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཁོང་མོ་ khon mo	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	277	8	1	ཁོང	khon	kho<FINAL_NASAL>	khoṅ	1		kboṅ:1	2	competing_latin_forms	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཁོང་མོ་ khon mo wildes Yak.	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	277	11	1	ཁོང	khon	kho<FINAL_NASAL>	khoṅ	1		kboṅ:1	2	competing_latin_forms	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཁོང་ཡངས་པ་ khon yans pa weitherzig, aufge-	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	277	20	1	ཁོང	khon	kho<FINAL_NASAL>	khoṅ	1		kboṅ:1	2	competing_latin_forms	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཁོང་རང་ khon raṅ pron. 3. pers. er, sie, es	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	277	28	1	ཁོང	khon	kho<FINAL_NASAL>	khoṅ	1		kboṅ:1	2	competing_latin_forms	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཁོང་སིང་ khon sin I\khon sen Schlucht.	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	277	30	1	ཁོང	khon	kho<FINAL_NASAL>	khoṅ	1		kboṅ:1	2	competing_latin_forms	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཁོང་སུབས་ khon subs Anhang, Ergänzung.	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	277	51	1	ཁོང	khon	kho<FINAL_NASAL>	khoṅ	1		kboṅ:1	2	competing_latin_forms	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཁོང་སན་ khon sran geduldig.	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	277	57	1	ཁོང	khon	kho<FINAL_NASAL>	khoṅ	1		kboṅ:1	2	competing_latin_forms	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཁོང་གསེང་ khon gsen Tkhon sen.	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	277	65	1	ཁོང	khon	kho<FINAL_NASAL>	khoṅ	1		kboṅ:1	2	competing_latin_forms	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཁོང་ལྷོད་ khon lhod geduldig.	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	117	129	1	ཀློང	klon	klo<FINAL_NASAL>	kloṅ	3		groṅ:2	5	competing_latin_forms	source_compatible_dominant_consensus	none	exact_same_tibetan_syllable	high	exact_review_candidate	ཀློང་ klon.	
wts_1_34	117	165	1	ཀློང	klon	klo<FINAL_NASAL>	kloṅ	3		groṅ:2	5	competing_latin_forms	source_compatible_dominant_consensus	none	exact_same_tibetan_syllable	high	exact_review_candidate	ཀློང་སྒོམ་ klon sgom	
wts_1_34	117	172	1	ཀློང	klon	klo<FINAL_NASAL>	kloṅ	3		groṅ:2	5	competing_latin_forms	source_compatible_dominant_consensus	none	exact_same_tibetan_syllable	high	exact_review_candidate	ཀློང་དཀྱིལ་ klon dkyil Mitee.	
wts_1_34	117	184	1	ཀློང	klon	klo<FINAL_NASAL>	kloṅ	3		groṅ:2	5	competing_latin_forms	source_compatible_dominant_consensus	none	exact_same_tibetan_syllable	high	exact_review_candidate	ཀློང་འཁོར་ klon ’khor Strudel, Welle.	
wts_1_34	117	189	1	ཀློང	klon	klo<FINAL_NASAL>	kloṅ	3		groṅ:2	5	competing_latin_forms	source_compatible_dominant_consensus	none	exact_same_tibetan_syllable	high	exact_review_candidate	ཀློང་གི་མ་མོ་ klon gi ma mo Beiname der Srid-pa	
wts_1_34	117	196	1	ཀློང	klon	klo<FINAL_NASAL>	kloṅ	3		groṅ:2	5	competing_latin_forms	source_compatible_dominant_consensus	none	exact_same_tibetan_syllable	high	exact_review_candidate	ཀློང་གྲམ་ klon grum eine Art Dachs.	
wts_1_34	117	202	1	ཀློང	klon	klo<FINAL_NASAL>	kloṅ	3		groṅ:2	5	competing_latin_forms	source_compatible_dominant_consensus	none	exact_same_tibetan_syllable	high	exact_review_candidate	ཀློང་སྒོམ་ klon sgom die höchste von drei Medita-	
wts_1_34	118	23	1	ཀློང	klon	klo<FINAL_NASAL>	kloṅ	3		groṅ:2	5	competing_latin_forms	source_compatible_dominant_consensus	none	exact_same_tibetan_syllable	high	exact_review_candidate	ཀློང་ཐང་ klon thaṅ N. einer Region in ’Dan	
wts_1_34	118	29	1	ཀློང	klon	klo<FINAL_NASAL>	kloṅ	3		groṅ:2	5	competing_latin_forms	source_compatible_dominant_consensus	none	exact_same_tibetan_syllable	high	exact_review_candidate	ཀློང་དུ་གྱུར་པ་ klon du gyur pa.	
wts_1_34	118	40	1	ཀློང	klon	klo<FINAL_NASAL>	kloṅ	3		groṅ:2	5	competing_latin_forms	source_compatible_dominant_consensus	none	exact_same_tibetan_syllable	high	exact_review_candidate	ཀློང་རྡོལ་ klon rdol npr. ein Kloster in sKyid-śod,	
wts_1_34	118	44	1	ཀློང	klon	klo<FINAL_NASAL>	kloṅ	3		groṅ:2	5	competing_latin_forms	source_compatible_dominant_consensus	none	exact_same_tibetan_syllable	high	exact_review_candidate	ཀློང་རྡོལ་བླ་མ་ klon rdol bla ma npr. der Gelehrte	
wts_1_34	118	56	1	ཀློང	klon	klo<FINAL_NASAL>	kloṅ	3		groṅ:2	5	competing_latin_forms	source_compatible_dominant_consensus	none	exact_same_tibetan_syllable	high	exact_review_candidate	"ཀློང་ ""klon sde eine Abteilung der rDzogs-"	
wts_1_34	118	64	1	ཀློང	klon	klo<FINAL_NASAL>	kloṅ	3		groṅ:2	5	competing_latin_forms	source_compatible_dominant_consensus	none	exact_same_tibetan_syllable	high	exact_review_candidate	ཀློང་བརྡོལ་ klon brdol „aus der Mitte hervorkom-	
wts_1_34	118	74	1	ཀློང	klon	klo<FINAL_NASAL>	kloṅ	3		groṅ:2	5	competing_latin_forms	source_compatible_dominant_consensus	none	exact_same_tibetan_syllable	high	exact_review_candidate	ཀློང་པ་ klon pa Schmutz, Schlamm.	
wts_1_34	118	77	1	ཀློང	klon	klo<FINAL_NASAL>	kloṅ	3		groṅ:2	5	competing_latin_forms	source_compatible_dominant_consensus	none	exact_same_tibetan_syllable	high	exact_review_candidate	ཀློང་ཡངས་ klon yans ausgedehnt, weitherzig.	
wts_1_34	642	135	2	ཀློང	klon	klo<FINAL_NASAL>	kloṅ	3		groṅ:2	5	competing_latin_forms	source_compatible_dominant_consensus	none	exact_same_tibetan_syllable	high	exact_review_candidate	ཆུ་ཀློང་ chu klon Flußmitte.	
wts_1_34	675	26	2	ཀློང	klon	klo<FINAL_NASAL>	kloṅ	3		groṅ:2	5	competing_latin_forms	source_compatible_dominant_consensus	none	exact_same_tibetan_syllable	high	exact_review_candidate	ཆོས་ཀློང་ chos klon Allwissenheit, Meister-	
wts_1_34	675	30	2	ཀློང	klon	klo<FINAL_NASAL>	kloṅ	3		groṅ:2	5	damaged_context	source_compatible_damaged_context	latin_headword_overlap	exact_same_tibetan_syllable	manual	manual_alignment_review	ཆོས་ཀློང་རྙོག་ chos klon ?7709 aufgebracht sein.	OCR damage overlaps or precedes the aligned headword phrase.
wts_1_34	680	1	3	ཀློང	klon	klo<FINAL_NASAL>	kloṅ	3		groṅ:2	5	competing_latin_forms	source_compatible_dominant_consensus	none	exact_same_tibetan_syllable	high	exact_review_candidate	ཆོས་དབྱིངས་ཀློང་དུ་ chos dbyins klon du	
wts_1_34	721	142	2	ཀློང	klon	klo<FINAL_NASAL>	kloṅ	3		groṅ:2	5	competing_latin_forms	source_compatible_dominant_consensus	none	exact_same_tibetan_syllable	high	exact_review_candidate	འཇའ་ཀློང་ཡེ་ཤེས་ ja’ klon ye śes ein ritueller	
wts_1_34	109	55	1	ཀྲོང	kron	kro<FINAL_NASAL>	kroṅ	1			1	insufficient_consensus	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཀྲོང་ངེ་ kron ne	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	109	88	1	ཀྲོང	kron	kro<FINAL_NASAL>	kroṅ	1			1	insufficient_consensus	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཀྲོང་ཀྲོང་ kron kron.	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	109	88	2	ཀྲོང	kron	kro<FINAL_NASAL>	kroṅ	1			1	insufficient_consensus	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཀྲོང་ཀྲོང་ kron kron.	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	109	100	1	ཀྲོང	kron	kro<FINAL_NASAL>	kroṅ	1			1	insufficient_consensus	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ཀྲོང་ངེ་ kron ne auch kran ne aufgerichtet, auf-	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	612	58	2	མདོང	mdon	mdo<FINAL_NASAL>	mdoṅ	1			1	insufficient_consensus	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ལྕགས་མདོང་ lcags mdon	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	612	112	2	མདོང	mdon	mdo<FINAL_NASAL>	mdoṅ	1			1	insufficient_consensus	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	ལྕགས་མདོང་ lcags mdon Eisenrohr.	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	742	149	4	མེང	min	mi<FINAL_NASAL>	miṅ	2		maṅ:1	3	competing_latin_forms	source_compatible_structure_mismatch	none	consonantal_structure_mismatch	manual	syllable_specific_analysis	རྗེས་བསྒྲུབ་ཀྱི་མེང་ rjes bsgrub kyi min Metapher,	Proposed target omits an explicit Tibetan consonant or vowel feature: e; requires a syllable-specific analysis.
wts_1_34	189	140	2	མཇིང	mjin	mji<FINAL_NASAL>	mjiṅ	1			1	insufficient_consensus	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	སྐེ་མཇིང་ ske mjin Hals.	Fewer than two case-sensitive compatible dotted anchors are available.
wts_1_34	716	53	1	མཇིང	mjin	mji<FINAL_NASAL>	mjiṅ	1			1	insufficient_consensus	source_compatible_insufficient_evidence	none	exact_same_tibetan_syllable	low	defer	མཇིང་ནབ་ mjin nub	Fewer than two case-sensitive compatible dotted anchors are available.
