frozen_prepass_sha	volume	page	line	token_index	tibetan_syllable	source_token	target	candidate_status	alignment_category	damage_category	context_excerpt
0848355ecd7399fbb36bcff65acc9b65e779f546	wts_1_34	1300	56	2	སེང	sen	seṅ	positional	dominant_internal_consensus	none	དྲང་སེང་ངེ་བ་ dran sen ne ba geradlinig.
0848355ecd7399fbb36bcff65acc9b65e779f546	wts_1_34	789	137	6	སོང	son	soṅ	echo	explicit_same_lemma_repetition	none	ཉེ་བར་སོང་ fie bar son auch ñer son, pf. zu Te
0848355ecd7399fbb36bcff65acc9b65e779f546	wts_1_34	792	86	5	སོང	son	soṅ	echo	uncertain	uncertain	ཉེར་སོང་ ner son tie bar son.
0848355ecd7399fbb36bcff65acc9b65e779f546	wts_1_34	165	180	3	སོང	son	soṅ	positional	dominant_internal_consensus	none	རྐྱེན་ཁར་སོང་ rkyen khar son pf. sich mitreißen
0848355ecd7399fbb36bcff65acc9b65e779f546	wts_1_34	197	103	3	སོང	son	soṅ	positional	dominant_internal_consensus	none	སྐྱབས་སུ་སོང་ skyabs su son
0848355ecd7399fbb36bcff65acc9b65e779f546	wts_1_34	197	105	3	སོང	son	soṅ	positional	dominant_internal_consensus	none	སྐྱབས་སུ་སོང་ skyabs su son pf. zu Tskyabs su ’gro
0848355ecd7399fbb36bcff65acc9b65e779f546	wts_1_34	263	53	2	སོང	son	soṅ	positional	dominant_internal_consensus	none	ཁར་སོང་ khar son
0848355ecd7399fbb36bcff65acc9b65e779f546	wts_1_34	263	105	2	སོང	son	soṅ	positional	dominant_internal_consensus	none	ཁར་སོང་ khar son neulich.
0848355ecd7399fbb36bcff65acc9b65e779f546	wts_1_34	374	39	4	སོང	son	soṅ	positional	dominant_internal_consensus	none	གྲང་ལྷང་ངེར་སོང་ gran lhan ner son \gren lhan
0848355ecd7399fbb36bcff65acc9b65e779f546	wts_1_34	454	15	2	སོང	son	soṅ	positional	dominant_internal_consensus	none	འགྲོ་སོང་ ’gro son Ausgaben.
0848355ecd7399fbb36bcff65acc9b65e779f546	wts_1_34	529	3	2	སོང	son	soṅ	positional	dominant_internal_consensus	none	ངན་སོང་ nan son
0848355ecd7399fbb36bcff65acc9b65e779f546	wts_1_34	529	5	7	སོང	son	soṅ	positional	dominant_internal_consensus	none	rIa-ra klu-gon von Nan-lam“ (bKth ངན་སོང་ nan son schlechter Daseins-, Wieder-
0848355ecd7399fbb36bcff65acc9b65e779f546	wts_1_34	571	122	3	སོང	son	soṅ	positional	dominant_internal_consensus	none	སྔོན་ད་སོང་ shon du son
0848355ecd7399fbb36bcff65acc9b65e779f546	wts_1_34	571	124	3	སོང	son	soṅ	positional	dominant_internal_consensus	none	སྔོན་ད་སོང་ shon du son pf. zuvorkommen.
0848355ecd7399fbb36bcff65acc9b65e779f546	wts_1_34	749	87	3	སོང	son	soṅ	positional	dominant_internal_consensus	none	རྗེས་ས་སོང་ res su son pf. zu Irjes s# ’gro
0848355ecd7399fbb36bcff65acc9b65e779f546	wts_1_34	789	137	3	སོང	son	soṅ	positional	dominant_internal_consensus	none	ཉེ་བར་སོང་ fie bar son auch ñer son, pf. zu Te
0848355ecd7399fbb36bcff65acc9b65e779f546	wts_1_34	792	86	2	སོང	son	soṅ	positional	dominant_internal_consensus	none	ཉེར་སོང་ ner son tie bar son.
0848355ecd7399fbb36bcff65acc9b65e779f546	wts_1_34	1021	1	4	སོང	son	soṅ	positional	dominant_internal_consensus	none	ཐུམ་རིལ་གྱིས་སོང་ thum ril gyis son
0848355ecd7399fbb36bcff65acc9b65e779f546	wts_1_34	1021	3	4	སོང	son	soṅ	positional	dominant_internal_consensus	none	ཐུམ་རིལ་གྱིས་སོང་ thum ril gyis son untrennbar
0848355ecd7399fbb36bcff65acc9b65e779f546	wts_1_34	1024	83	3	སོང	son	soṅ	positional	dominant_internal_consensus	none	ཐྲེག་གེ་སོང་ theg ge son fortgehen; vgl. Ithegs.
0848355ecd7399fbb36bcff65acc9b65e779f546	wts_1_34	1161	62	4	སོང	son	soṅ	positional	dominant_internal_consensus	none	དུད་མུར་བྱོལ་སོང་ dud mur byol son Tier.
