frozen_prepass_sha	historical_baseline_sha	volume	page	line	token_index	tibetan_syllable	source_token	target	candidate_status	alignment_category	damage_category	historical_anchor_identity	historical_anchor_provenance_class	family_identity_evidence	row_local_review_result	context_excerpt
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	277	8	1	ཁོང	khon	khoṅ	positional	source_compatible_single_anchor	none	wts_35_51:408:1:2:khoṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition	exact_tibetan_alignment_clean	ཁོང་མོ་ khon mo wildes Yak.
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	277	11	1	ཁོང	khon	khoṅ	positional	source_compatible_single_anchor	none	wts_35_51:408:1:2:khoṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition	exact_tibetan_alignment_clean	ཁོང་ཡངས་པ་ khon yans pa weitherzig, aufge-
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	277	20	1	ཁོང	khon	khoṅ	positional	source_compatible_single_anchor	none	wts_35_51:408:1:2:khoṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition	exact_tibetan_alignment_clean	ཁོང་རང་ khon raṅ pron. 3. pers. er, sie, es
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	277	28	1	ཁོང	khon	khoṅ	positional	source_compatible_single_anchor	none	wts_35_51:408:1:2:khoṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition	exact_tibetan_alignment_clean	ཁོང་སིང་ khon sin I\khon sen Schlucht.
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	277	30	1	ཁོང	khon	khoṅ	positional	source_compatible_single_anchor	none	wts_35_51:408:1:2:khoṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition	exact_tibetan_alignment_clean	ཁོང་སུབས་ khon subs Anhang, Ergänzung.
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	277	51	1	ཁོང	khon	khoṅ	positional	source_compatible_single_anchor	none	wts_35_51:408:1:2:khoṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition	exact_tibetan_alignment_clean	ཁོང་སན་ khon sran geduldig.
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	277	57	1	ཁོང	khon	khoṅ	positional	source_compatible_single_anchor	none	wts_35_51:408:1:2:khoṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition	exact_tibetan_alignment_clean	ཁོང་གསེང་ khon gsen Tkhon sen.
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	277	65	1	ཁོང	khon	khoṅ	positional	source_compatible_single_anchor	none	wts_35_51:408:1:2:khoṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition	exact_tibetan_alignment_clean	ཁོང་ལྷོད་ khon lhod geduldig.
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	276	99	1	ཁོང	khon	khoṅ	withheld_damage	source_compatible_damaged_context	latin_headword_overlap	wts_35_51:408:1:2:khoṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition	withheld_damage_or_marker	ཁོང་སྙིང་ khon $/7/77 Fisenkette.
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	874	171	5	ཏིང	tin	tiṅ	echo	explicit_same_lemma_repetition	none	wts_1_34:875:113:1:tiṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition;direct_repeated_tibetan_alignment	explicit_same_lemma_repetition	ཏིང་ངེ་འཛིན་ tin ne ’dzin auch tin ’dzin.
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	875	104	2	ཏིང	tin	tiṅ	echo	uncertain	uncertain	wts_1_34:875:113:1:tiṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition;direct_repeated_tibetan_alignment	uncertain	ཏིང་ངེ་འཛིན མཉམ N ཉད་ tin ne ’dzin mÄam pa
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	875	149	6	ཏིང	tin	tiṅ	echo	uncertain	uncertain	wts_1_34:875:113:1:tiṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition;direct_repeated_tibetan_alignment	uncertain	ཏིང་མཐོའི་ཚིག་ tin mtho’i tshig irrt. für tin
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	875	205	3	ཏིང	tin	tiṅ	echo	direct_repeated_tibetan_alignment	none	wts_1_34:875:113:1:tiṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition;direct_repeated_tibetan_alignment	direct_repeated_tibetan_alignment	ཏིང་ལོ་ཏིང་སྨན་ tin lo tin sman ein gäi bdag in
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	277	188	2	ཏིང	tin	tiṅ	positional	source_compatible_single_anchor	none	wts_1_34:875:113:1:tiṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition;direct_repeated_tibetan_alignment	exact_tibetan_alignment_clean	ཁོམ་ཏིང་ khom tin tiefsitzend.
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	874	140	1	ཏིང	tin	tiṅ	positional	source_compatible_single_anchor	none	wts_1_34:875:113:1:tiṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition;direct_repeated_tibetan_alignment	exact_tibetan_alignment_clean	ཏིང་ tin ein Gefäß, Schale; vgl. chin, SH ting
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	874	152	1	ཏིང	tin	tiṅ	positional	source_compatible_single_anchor	none	wts_1_34:875:113:1:tiṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition;direct_repeated_tibetan_alignment	exact_tibetan_alignment_clean	ཏིང་ཀྲས་ tin kras cin Vogel.
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	874	157	1	ཏིང	tin	tiṅ	positional	source_compatible_single_anchor	none	wts_1_34:875:113:1:tiṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition;direct_repeated_tibetan_alignment	exact_tibetan_alignment_clean	ཏིང་ཁྲོལ་ tin khrol ein Laut.
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	874	169	1	ཏིང	tin	tiṅ	positional	source_compatible_single_anchor	none	wts_1_34:875:113:1:tiṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition;direct_repeated_tibetan_alignment	exact_tibetan_alignment_clean	ཏིང་ ངེ་ འཛིན་ tin he ’dzin
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	874	171	1	ཏིང	tin	tiṅ	positional	source_compatible_single_anchor	none	wts_1_34:875:113:1:tiṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition;direct_repeated_tibetan_alignment	exact_tibetan_alignment_clean	ཏིང་ངེ་འཛིན་ tin ne ’dzin auch tin ’dzin.
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	875	1	1	ཏིང	tin	tiṅ	positional	source_compatible_single_anchor	none	wts_1_34:875:113:1:tiṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition;direct_repeated_tibetan_alignment	exact_tibetan_alignment_clean	ཏིང་ངེ་འཛིན་་ tin ne ’dzin ...
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	875	111	1	ཏིང	tin	tiṅ	positional	source_compatible_single_anchor	none	wts_1_34:875:113:1:tiṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition;direct_repeated_tibetan_alignment	exact_tibetan_alignment_clean	ཏིང་ངེ་འཛིན་་”་ tin ne ’dzin ...
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	875	146	1	ཏིང	tin	tiṅ	positional	source_compatible_single_anchor	none	wts_1_34:875:113:1:tiṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition;direct_repeated_tibetan_alignment	exact_tibetan_alignment_clean	ཏིང་མཐའ་ tin imtha’ finites Verb, skt. tinanta.
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	875	149	1	ཏིང	tin	tiṅ	positional	source_compatible_single_anchor	none	wts_1_34:875:113:1:tiṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition;direct_repeated_tibetan_alignment	exact_tibetan_alignment_clean	ཏིང་མཐོའི་ཚིག་ tin mtho’i tshig irrt. für tin
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	875	177	1	ཏིང	tin	tiṅ	positional	source_compatible_single_anchor	later_gloss_or_commentary	wts_1_34:875:113:1:tiṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition;direct_repeated_tibetan_alignment	exact_tibetan_alignment_clean	ཏིང་ཞི་ tin Zi 72. Silber oder Türkis.
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	875	194	1	ཏིང	tin	tiṅ	positional	source_compatible_single_anchor	none	wts_1_34:875:113:1:tiṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition;direct_repeated_tibetan_alignment	exact_tibetan_alignment_clean	ཏིང་ལོ་ tin lo winzige Schalen aus Teig, vgl.
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	875	205	1	ཏིང	tin	tiṅ	positional	source_compatible_single_anchor	none	wts_1_34:875:113:1:tiṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition;direct_repeated_tibetan_alignment	exact_tibetan_alignment_clean	ཏིང་ལོ་ཏིང་སྨན་ tin lo tin sman ein gäi bdag in
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	875	205	3	ཏིང	tin	tiṅ	positional	source_compatible_single_anchor	none	wts_1_34:875:113:1:tiṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition;direct_repeated_tibetan_alignment	exact_tibetan_alignment_clean	ཏིང་ལོ་ཏིང་སྨན་ tin lo tin sman ein gäi bdag in
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	876	11	1	ཏིང	tin	tiṅ	positional	source_compatible_single_anchor	none	wts_1_34:875:113:1:tiṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition;direct_repeated_tibetan_alignment	exact_tibetan_alignment_clean	ཏིང་ཤོ་ tin so ZZ. Fluß.
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_8_b	102	59	2	ཏིང	tin	tiṅ	positional	source_compatible_single_anchor	none	wts_1_34:875:113:1:tiṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition;direct_repeated_tibetan_alignment	exact_tibetan_alignment_clean	བུར་ཏིང་ bur tin.
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	1302	27	6	སྲོང	sron	sroṅ	echo	uncertain	uncertain	wts_9_m:69:6:2:sroṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition	uncertain	དྲང་སྲོང་གི་གནས་ dran sron gi gnas ldran sron
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	1302	90	6	སྲོང	sron	sroṅ	echo	explicit_same_lemma_repetition	none	wts_9_m:69:6:2:sroṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition	explicit_same_lemma_repetition	དྲང་སྲོང་གནས་ dran sron gnas auch dran sron gi
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	1300	54	2	སྲོང	sron	sroṅ	positional	source_compatible_single_anchor	none	wts_9_m:69:6:2:sroṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition	exact_tibetan_alignment_clean	དྲང་སྲོང་ dran sron
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	1300	63	2	སྲོང	sron	sroṅ	positional	source_compatible_single_anchor	none	wts_9_m:69:6:2:sroṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition	exact_tibetan_alignment_clean	དྲང་སྲོང་ dran sron.
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	1301	1	2	སྲོང	sron	sroṅ	positional	source_compatible_single_anchor	none	wts_9_m:69:6:2:sroṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition	exact_tibetan_alignment_clean	དྲང་སྲོང་ dran sron
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	1302	1	2	སྲོང	sron	sroṅ	positional	source_compatible_single_anchor	none	wts_9_m:69:6:2:sroṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition	exact_tibetan_alignment_clean	དྲང་སྲོང་གི་གཏོར་” dran sron gi gtor ...
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	1302	27	2	སྲོང	sron	sroṅ	positional	source_compatible_single_anchor	none	wts_9_m:69:6:2:sroṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition	exact_tibetan_alignment_clean	དྲང་སྲོང་གི་གནས་ dran sron gi gnas ldran sron
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	1302	37	2	སྲོང	sron	sroṅ	positional	source_compatible_single_anchor	none	wts_9_m:69:6:2:sroṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition	exact_tibetan_alignment_clean	དྲང་སྲོང་རྒྱས་པ་ dran sron rgyas pa ein Rsi, skt.
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	1302	55	2	སྲོང	sron	sroṅ	positional	source_compatible_single_anchor	none	wts_9_m:69:6:2:sroṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition	exact_tibetan_alignment_clean	དྲང་སྲོང་སྣོད་ dran sron snod
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	1302	57	2	སྲོང	sron	sroṅ	positional	source_compatible_single_anchor	none	wts_9_m:69:6:2:sroṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition	exact_tibetan_alignment_clean	དྲང་སྲོང་ཆུ་ dran sron chu Wasser aus einem Be-
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	1302	63	2	སྲོང	sron	sroṅ	positional	source_compatible_single_anchor	none	wts_9_m:69:6:2:sroṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition	exact_tibetan_alignment_clean	དྲང་སྲོང་ཆེན་པོ་ dran sron chen po.
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	1302	90	2	སྲོང	sron	sroṅ	positional	source_compatible_single_anchor	none	wts_9_m:69:6:2:sroṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition	exact_tibetan_alignment_clean	དྲང་སྲོང་གནས་ dran sron gnas auch dran sron gi
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	1302	104	2	སྲོང	sron	sroṅ	positional	source_compatible_single_anchor	none	wts_9_m:69:6:2:sroṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition	exact_tibetan_alignment_clean	དྲང་སྲོང་སྣོད་ dran sron snod Bez. für Almosen-
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	1303	1	2	སྲོང	sron	sroṅ	positional	source_compatible_single_anchor	none	wts_9_m:69:6:2:sroṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition	exact_tibetan_alignment_clean	དྲང་སྲོང་སྨྲ་བ་ dran sron smra ba
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	1303	3	2	སྲོང	sron	sroṅ	positional	source_compatible_single_anchor	none	wts_9_m:69:6:2:sroṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition	exact_tibetan_alignment_clean	དྲང་སྲོང་སྨྲ་བ་ dran sron smra ba Bez. für den
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	1303	12	2	སྲོང	sron	sroṅ	positional	source_compatible_single_anchor	none	wts_9_m:69:6:2:sroṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition	exact_tibetan_alignment_clean	དྲང་སྲོང་སྲིན་པོ་ dran sron srin po npr. ein Berg.
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	1303	22	2	སྲོང	sron	sroṅ	positional	source_compatible_single_anchor	none	wts_9_m:69:6:2:sroṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition	exact_tibetan_alignment_clean	དྲང་སྲོང་ལྷུང་བ་ dran sron lhuṅ ba ein Ort bei
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	35	164	7	ཞང	Zan	Zaṅ	echo	explicit_same_lemma_repetition	none	wts_8_b:398:42:2:Zaṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition	explicit_same_lemma_repetition	ཀ་ཅོག་ཞང་ ka cog Zan, auch ska cog Zan Kurzf. für
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	168	6	6	ཞང	Zan	Zaṅ	echo	uncertain	uncertain	wts_8_b:398:42:2:Zaṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition	uncertain	སྐ་ཅོག་ཞང་ ska cog 24/) 154 cog Zan.
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	35	164	3	ཞང	Zan	Zaṅ	positional	source_compatible_single_anchor	none	wts_8_b:398:42:2:Zaṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition	exact_tibetan_alignment_clean	ཀ་ཅོག་ཞང་ ka cog Zan, auch ska cog Zan Kurzf. für
acfc246bb710861c9b5da6b205565bf1bd3a6734	6322c7255cfba2fcfaf678cec656e65496ed5f12	wts_1_34	1117	21	3	ཞང	Zan	Zaṅ	positional	source_compatible_single_anchor	none	wts_8_b:398:42:2:Zaṅ	historical_pre_family_present_unattributed	explicit_same_entry_repetition	exact_tibetan_alignment_clean	དན་འབག་ཞང་པོ་ dan ’bag Zan po npr. eine in
