frozen_prepass_sha	volume	page	line	token_index	tibetan_syllable	source_token	target	candidate_status	alignment_category	damage_category	context_excerpt
04d8c1a99743277a31460e050ff9a6f1ac5b2604	wts_1_34	948	153	1	སྟེང	sten	steṅ	positional	damaged_context	latin_headword_overlap	སྟེང་གི་ཐོག་ sten 07 thog Isten thog.
04d8c1a99743277a31460e050ff9a6f1ac5b2604	wts_1_34	948	154	1	སྟེང	steh	steṅ	positional	dominant_internal_consensus	none	སྟེང་གི་ཕྱོགས་སྐྱོང་ steh gi phyogs skyon Beiname
04d8c1a99743277a31460e050ff9a6f1ac5b2604	wts_1_34	948	157	1	སྟེང	sten	steṅ	positional	dominant_internal_consensus	none	སྟེང་གི་དབང་པོ་ sten gi dbaṅ po Beiname Visnus.
04d8c1a99743277a31460e050ff9a6f1ac5b2604	wts_1_34	948	164	1	སྟེང	sten	steṅ	positional	dominant_internal_consensus	none	སྟེང་པ་ sten pa
04d8c1a99743277a31460e050ff9a6f1ac5b2604	wts_1_34	948	166	1	སྟེང	sten	steṅ	positional	dominant_internal_consensus	none	སྟེང་དགག་ sten dgag auch sten gi dgag pa eine
04d8c1a99743277a31460e050ff9a6f1ac5b2604	wts_1_34	948	197	1	སྟེང	sten	steṅ	positional	dominant_internal_consensus	none	སྟེང་ཐོག་ sten thog Kurzf. für sten gi thog oberes
04d8c1a99743277a31460e050ff9a6f1ac5b2604	wts_1_34	948	217	1	སྟེང	sten	steṅ	positional	dominant_internal_consensus	none	སྟེང་ད་མཐོན་པ་ sten du mthon pa Bez. für frisch
04d8c1a99743277a31460e050ff9a6f1ac5b2604	wts_1_34	948	225	1	སྟེང	sten	steṅ	positional	dominant_internal_consensus	none	སྟེང་པ་ sten pa Wald.
04d8c1a99743277a31460e050ff9a6f1ac5b2604	wts_1_34	949	71	1	སྟེང	sten	steṅ	positional	dominant_internal_consensus	none	སྟེང་གཡོགས་ sten g.yogs auch steṅ g.yog.
04d8c1a99743277a31460e050ff9a6f1ac5b2604	wts_1_34	949	87	1	སྟེང	sten	steṅ	positional	dominant_internal_consensus	none	སྟེང་ཤོད་ sten sod oben und unten, der obere
04d8c1a99743277a31460e050ff9a6f1ac5b2604	wts_1_34	1208	51	2	སྟེང	sten	steṅ	positional	dominant_internal_consensus	none	དེ་སྟེང་ de sten auch de stens, de stens su, Kurzf.
04d8c1a99743277a31460e050ff9a6f1ac5b2604	wts_35_51	680	12	2	སྟེང	steh	steṅ	positional	dominant_internal_consensus	none	"པང་སྟེང་ pani steh Ypani eine hohe Zahl, 10""."
