page	line	entry_id	zone	from_token	to_token	tier	reason	applied	line_excerpt
100	69	489	german_prose_with_translit	Iha	lha	A	explicit_case_sensitive_allowlist	1	"gewickelt hin"" (Hev 2.5.56a); sa'i Iha mo /"
101	11	490	german_prose_with_translit	$a	śa	A	confusable_dollar_to_sacute_lexicon	1	"in einem Topf verehren"" (Bu 784,4); ka la $a"
101	27	490	german_prose_with_translit	broyad	brgyad	A	explicit_user_allowlist	1	"rdza yi — broyad du blugs ""man soll die fünf"
101	39	490	german_prose_with_translit	Itos	ltos	A	explicit_case_sensitive_allowlist	1	der Itos (brDa); ?/ khbyim = khyim beu griis
101	39	490	german_prose_with_translit	griis	gñis	A	explicit_user_allowlist	1	der Itos (brDa); ?/ khbyim = khyim beu griis
101	56	493	latin_other	broyud	brgyud	A	explicit_user_allowlist	1	broyud pa bar ma chad pa ... bstan pa ... — Ita
101	56	493	latin_other	Ita	lta	A	explicit_case_sensitive_allowlist	1	broyud pa bar ma chad pa ... bstan pa ... — Ita
101	60	493	latin_other	dan 'dra	daṅ 'dra	A	tibetan_translit_phrase_allowlist	1	14,3); byin rlabs — dan 'dra ste / gZan gan
102	58	503	headword_line	liañ	liaṅ	A	confusable_to_headword	1	བུར་ཏང་ burtan Ibur liañ.
102	72	504	german_prose_with_translit	Idan	ldan	A	confusable_initial_I_to_l_lexicon	1	Lex. bur tan = bu ram Itan (Dagy); bur Idan
103	70	508	latin_other	Ita	lta	A	explicit_case_sensitive_allowlist	1	'byun ba'i sa dkar Ita bu dag byed kyi rdzas
103	78	509	german_prose_with_translit	Iha-khari	lha-khari	A	confusable_hyphenated_I_to_l_translit	1	Iha-khari in 'Brii-mtshams usw. verteilt ha-
104	10	510	german_prose_with_translit	biin	bźin	A	explicit_user_allowlist	1	"pa — pa biin du rin por ''gyur ba yin te ""die"
104	61	515	latin_other	dañ	daṅ	A	explicit_user_allowlist	1	phonadan/ ~ dañ / 'orguyan chad ji la man
105	46	523	german_prose_with_translit	Miml	Mimi	A	citation_roman_l_to_I	1	no = 'dzin pa (Miml 383).
106	2	528	headword_line	Ibe'u	lbe'u	A	confusable_initial_I_to_l_strong_context	1	བེ་བུམ་ be bum Ibe'u bum.
107	9	537	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	Lex. — rgyab = sor mos bem tol byas pa Ita bu
107	20	538	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"pa'am btsems pa Ita bu'i mal cha ""Schlaf-"
107	23	538	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"näht"" (brDa); al chas mthug po Ita bu la'an"
107	55	542	german_prose_with_translit	nañ	naṅ	A	explicit_user_allowlist	1	'bul dgos rnams ~ chen mo'i nañ Itar ... phul
107	66	542	latin_other	giis	gñis	A	explicit_user_allowlist	1	dan ses pa giis (brDa).
108	4	545	latin_other	rañ	raṅ	A	confusable_nya_coda_safe	1	no 'dzum la ~ rañ yani ŝi ro geig las mi yon
108	7	545	latin_other	chañ	chaṅ	A	confusable_nya_coda_safe	1	"chens"" (dPe 129,14); bras cag (r. chañ) khag"
108	24	547	latin_other	Ita	lta	A	explicit_case_sensitive_allowlist	1	min); beu phrugs = be'u Ita bwi spu yod pa'i
108	26	547	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"Kalb"" (brDa); be'u phrugs = be'wi spu Ita bu"
108	30	547	latin_other	broyad	brgyad	A	explicit_user_allowlist	1	ri mo'i phud la ... be bum broya rtsa broyad
108	65	547	german_prose_with_translit	$or	śor	A	confusable_dollar_to_sacute_shape_safe	1	"Lex. ba be'n $or ba ""eine Kuh, die ihr ]( 3115"
109	6	547	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	Lex. — ka = nad zug gis ber laris pa Ita bu
109	9	547	german_prose_with_translit	lañs	laṅs	A	explicit_user_allowlist	1	"tshas ber lañs pa Ita bu ""wie: vor Schmerzen"
109	9	547	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"tshas ber lañs pa Ita bu ""wie: vor Schmerzen"
109	30	548	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"Lex. be con nam dbyu gu Ita bu ""wie: Stab"
109	49	549	german_prose_with_translit	ITu'i	lTu'i	A	confusable_initial_I_to_l_marked_context	1	kyi Ber-chun, ITu'i rGyan-gon und gTam-
109	65	553	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"Lex. bgo bya zla gam Ita bu ""Kleidungsstück,"
109	66	553	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"wie Mantel"" (brDa); ber zlum = zla gam Ita"
110	28	555	german_prose_with_translit	I'bo	l'bo	A	confusable_initial_I_to_l_marked_context	1	Lauter 1916: 516, Nr. 248; vgl. I'bo de tsi.
110	80	556	latin_other	dañ	daṅ	A	explicit_user_allowlist	1	nag mo laa lan khwo las ñi ma dañ zla ba'i zer
111	6	557	latin_other	$ila	śila	A	confusable_dollar_to_sacute_shape_safe	1	ni og gimkhan po ...$ila intra bo dhi dan / da
111	13	557	latin_other	Ide'u	lde'u	A	confusable_initial_I_to_l_marked_context	1	royal po khri sron Ide'u btsan gyis / za hor
111	15	557	german_prose_with_translit	Ide'u-btsan	lde'u-btsan	A	confusable_hyphenated_I_to_l_translit	1	"(metr.) ""der König Khri-srori Ide'u-btsan"
111	47	557	german_prose_with_translit	$es	śes	A	explicit_user_allowlist	1	"bde ba $es par 'gyur (metr.) ""bei der Ver-"
111	51	558	headword_line	$o	śo	A	confusable_to_headword	1	བོ་ཤོ་ཐོ་ bo $o tho npr. ein Ort in der Mongolei.
111	75	559	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"rim Ita bu ""wie: Stufen"" (brDa, Dagy); ~ ni"
111	77	559	german_prose	Miml	Mimi	A	citation_roman_l_to_I	1	res =bagam (Miml 376).
112	24	560	latin_other	Ita	lta	A	explicit_case_sensitive_allowlist	1	"= khe bzan nam grub ""bras bton pa Ita bu"
112	59	563	german_prose_with_translit	Ihun	lhun	A	confusable_initial_I_to_l_marked_context	1	bkras Ihun rtse phyag sku Zabs Ihun gliri par
112	59	563	german_prose_with_translit	Ihun	lhun	A	confusable_initial_I_to_l_marked_context	1	bkras Ihun rtse phyag sku Zabs Ihun gliri par
112	61	563	german_prose_with_translit	Ihun-po	lhun-po	A	confusable_hyphenated_I_to_l_translit	1	Ihun-po, Herr IHun-glin-pa [übernahm das
112	61	563	german_prose_with_translit	IHun-glin-pa	lHun-glin-pa	A	confusable_hyphenated_I_to_l_translit	1	Ihun-po, Herr IHun-glin-pa [übernahm das
112	74	563	german_prose_with_translit	boñ	boṅ	A	confusable_nya_coda_safe	1	Lex. ri boñ gi rgya (brDa); ~s 150 pa zri bon
113	13	565	latin_other	Ihan	lhan	A	explicit_case_sensitive_allowlist	1	dan / pa tha dan / pu tse sel rnams Ihan cig tu
113	54	571	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"po Ita bu ""eine giftige Droge, und wie bon: ra"
113	59	573	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	Lex. sman dug cig dan bori ba dmmar po Ita bu
113	76	574	german_prose_with_translit	griis	gñis	A	explicit_user_allowlist	1	"= bon gu lo griis pa ""zweijähriges Eseljunges"""
114	27	578	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"(r. ~'/) rbab Ita bu 'di ""dieser einem Erd-"
114	31	578	german_prose_with_translit	broyad	brgyad	A	explicit_user_allowlist	1	"ba / 'jag ma braya rtsa broyad ""108 Potentil-"
114	39	578	german_prose_with_translit	dañ	daṅ	A	explicit_user_allowlist	1	"bo tho, Erdklumpen"" (Be'uD 221,3); ~ dañ"
114	47	579	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"brdzi bar byed pa Ita bu ""wie: Erde für Ton-"
114	48	579	latin_other	Ita	lta	A	explicit_case_sensitive_allowlist	1	"ziegel pressen"" (brDa); —irbab = la ma Ita"
114	50	579	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"pen mit Gras"" (brDa); —""irbab = la ma Ita"
114	55	579	latin_other	Ita	lta	A	explicit_case_sensitive_allowlist	1	"= sman dug cig dan — dmar po Ita bu ""ei-"
114	71	579	latin_other	biin	bźin	A	explicit_user_allowlist	1	pas / — biin du 'dzem pa med par 'phyan
114	83	579	german_prose_with_translit	nañ	naṅ	A	explicit_user_allowlist	1	"den nach"" (Gś-H 40c); car ses ~i tshogs nañ"
115	11	580	german_prose_with_translit	broyad	brgyad	A	explicit_user_allowlist	1	"Esels"" (Vdk-M 135,37); spar kha broyad kyi"
115	38	580	german_prose_with_translit	dga'	dga’	A	explicit_user_allowlist	1	XXIII, Nr. 58); — dga' dass.
115	39	580	german_prose_with_translit	dga'	dga’	A	explicit_user_allowlist	1	"Lex. — dga' = lcags mo yos lo ""weibliches"
115	40	580	german_prose_with_translit	dga'	dga’	A	explicit_user_allowlist	1	"Eisen-Hase-Jahr"" (brDa); — dga' = lcags mo"
116	6	590	german_prose_with_translit	Itos	ltos	A	explicit_case_sensitive_allowlist	1	Lex. bori che chun der Itos $ig (brDa); bori che
116	6	590	german_prose_with_translit	$ig	śig	A	confusable_dollar_to_sacute_shape_safe	1	Lex. bori che chun der Itos $ig (brDa); bori che
116	10	591	german_prose_with_translit	miiam	mñam	A	explicit_user_allowlist	1	"Lex. che chun cha miiam pa'i don ""i.S. v."
116	31	592	latin_other	Iha	lha	A	explicit_case_sensitive_allowlist	1	"setz"" (PT1287 452); — kyi Iha btsan po las"
116	68	592	latin_other	Ita	lta	A	explicit_case_sensitive_allowlist	1	(ThK 2: 411,2); da Ita — du yod pa'i bka'
116	72	592	latin_other	dañ	daṅ	A	explicit_user_allowlist	1	'phags pa don yod lcags dkyus ~ dañ / bod rab
116	83	592	german_prose_with_translit	nañ	naṅ	A	explicit_user_allowlist	1	"ganz China und Tibet"" (Wadd135n 9); nañ"
117	17	592	german_prose_with_translit	Idan	ldan	A	confusable_initial_I_to_l_lexicon	1	"Lex. — chos Idan gyi yul spyi ""das buddhisti-"
117	53	592	german_prose_with_translit	rmams	rnams	A	explicit_user_allowlist	1	"abhāngig sind"" (K5 153a2); — rmams phra"
117	54	592	german_prose_with_translit	dga'	dga’	A	explicit_user_allowlist	1	"ma sha btsan dga' ba dan (metr.) ""die Tibe-"
117	59	592	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"schlecht war"" (Debm 936); — Ita bu'i dpa'"
118	4	592	latin_other	mañ	maṅ	A	confusable_nya_coda_safe	1	80,2, 1); mañ yul dan / rgya gar du ... yi ge dan
118	48	594	german_prose_with_translit	Iha	lha	A	explicit_case_sensitive_allowlist	1	bodgirgyal po chen po 'phrul gyi Iha btsan po
118	54	594	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"klyod Ita bu (metr.) ""ein tibetischer König,"
118	79	594	german_prose_with_translit	Ihan	lhan	A	explicit_case_sensitive_allowlist	1	"ston pa — ru Ihan gyis byon ""der Lehrer"
119	64	598	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"Ita bu ""[sie sind] wie Eltern, auf die sich die"
121	52	616	german_prose_with_translit	Iha	lha	A	explicit_case_sensitive_allowlist	1	"heimlich für ihn sorgte"" (Debm 1038); Iha"
121	65	617	latin_other	Ita	lta	A	explicit_case_sensitive_allowlist	1	saris rgyas kyi bstan pa'i srog rtsa Ita bu —
122	41	619	german_prose_with_translit	oñs	oṅs	A	explicit_user_allowlist	1	"~ kin byari bhr oñs ""das übetische Heer kam"
122	60	621	german_prose_with_translit	g$egs	gśegs	A	explicit_user_allowlist	1	"W58); — ri gsari du g$egs (metr.) ""er kam zu"
122	86	621	latin_other	Iha	lha	A	explicit_case_sensitive_allowlist	1	"gzuri na dpal gi chos ""khor Iha sa ""mitten"
123	7	621	latin_other	dañ	daṅ	A	explicit_user_allowlist	1	dan / bal po dan / kha che dan / stag zig dañ /
124	29	622	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"Ita bu ""die Religion des Lehrers gSen-rabs,"
124	39	622	latin_other	Ishe-mi	lshe-mi	A	confusable_hyphenated_I_to_l_translit	1	"(r. ~) bsgyur ""Ishe-mi gśin-gyi rmu-rgyal"
124	51	622	german_prose_with_translit	Iha	lha	A	explicit_case_sensitive_allowlist	1	— du Iha gsol ba dan / yugs phud pa glüs
124	54	622	german_prose_with_translit	IHa-gsol-ba	lHa-gsol-ba	A	confusable_hyphenated_I_to_l_translit	1	sungen im IHa-gsol-ba und Yugs-phud-pa'*
124	79	622	latin_other	g$en	gśen	A	confusable_dollar_to_sacute_shape_safe	1	"— gin (1. g$en) po che byun ""es traten dies"
125	11	622	german_prose_with_translit	Miml	Mimi	A	citation_roman_l_to_I	1	— pa = bzlas pa (Miml 704); — pa = bod
125	26	622	german_prose_with_translit	Khri-Sron-Ide	Khri-Sron-lde	A	confusable_hyphenated_I_to_l_translit	1	"""man nannte den btsan po Khri-Sron-Ide-"
125	29	622	german_prose_with_translit	lañ	laṅ	A	confusable_nya_coda_safe	1	"Lex. ~ pa = byun ba lañ snan ""kommt auch"
125	43	626	latin_other	broyud	brgyud	A	explicit_user_allowlist	1	gsan rgyud ... — las broyud pas sgom rgyud
126	21	630	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	Lex. bon po'i chos 'byun rnam thar Ita bu
126	66	631	german_prose_with_translit	$es	śes	A	explicit_user_allowlist	1	"00// / ye $es (metr.) ""die Weisheit aus der Mit-"
126	83	631	latin_other	griis	gñis	A	explicit_user_allowlist	1	dari griis / de griis ka ma yin pa'i sde dan gsum
126	83	631	latin_other	griis	gñis	A	explicit_user_allowlist	1	dari griis / de griis ka ma yin pa'i sde dan gsum
127	9	632	latin_other	Iha	lha	A	explicit_case_sensitive_allowlist	1	"mitbrachte"" (STNN 49); Iha dar rig 'dzin"
127	10	632	latin_other	rmams	rnams	A	explicit_user_allowlist	1	mkha' gro rmams kyis lun bstan nas san du
127	11	632	german_prose_with_translit	broyud	brgyud	A	explicit_user_allowlist	1	"broyud pa'i — mams ""die Abteilungen von"
127	69	634	german_prose_with_translit	Bru-$a	Bru-śa	A	confusable_dollar_to_sacute_shape_safe	1	[Ländern] Kaschmir, 'Bru-$a und Zan-zun
127	76	634	latin_other	Iha	lha	A	explicit_case_sensitive_allowlist	1	(gZer 65,2); chab nag srid pa'i — yis / Iha
127	85	634	german_prose_with_translit	g$en-rabs	gśen-rabs	A	confusable_dollar_to_sacute_shape_safe	1	"religiöse System des Lehrers g$en-rabs"""
128	53	642	german_prose_with_translit	Iha	lha	A	explicit_case_sensitive_allowlist	1	"kon yul bu chu Iha khan gi Sar phyogs — ""der"
128	54	642	german_prose_with_translit	Iha-khan	lha-khan	A	confusable_hyphenated_I_to_l_translit	1	[Berg] Bon-ri östlich von Bu-chu Iha-khan
128	58	642	german_prose_with_translit	Ina'i	lna'i	A	confusable_initial_I_to_l_marked_context	1	broya ñer Ina'i / mchog gyur ~ chen po yi /
130	18	645	german_prose_with_translit	$or	śor	A	confusable_dollar_to_sacute_shape_safe	1	"te gcin rtug $or nas bros so ""sie ließ ihr Junges"
130	44	645	german_prose_with_translit	rde'u	rde’u	A	explicit_user_allowlist	1	(Nagdel 20,9); sgos rdel geig ni ... rde'u gcig
131	49	652	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	Lex. rkan mgo'i {'}bol gon gi rtsa rgyus Ita
132	21	653	latin_other	gri$idla	griśidla	A	confusable_dollar_to_sacute_shape_safe	1	"gsum nas bon po gsum gri$idla — pala ""man"
132	23	653	german_prose_with_translit	Bru-$a	Bru-śa	A	confusable_dollar_to_sacute_shape_safe	1	'Bru-$a und Zan-Zun drei Bon-po zur gri-
132	24	653	german_prose_with_translit	$id	śid	A	confusable_dollar_to_sacute_shape_safe	1	"$id[-Zeremonie] herbei"" (ThK 2: 411,3); de"
132	56	653	german_prose_with_translit	$es	śes	A	explicit_user_allowlist	1	"rgyas pa(r) — gZun las $es (metr.) ""ausführlich"
132	66	653	german_prose_with_translit	miiam	mñam	A	explicit_user_allowlist	1	(Kävyäd 1.40c); sbyar ba rab dan miiam nid
132	69	653	latin_other	tin ne 'dzin	tiṅ ṅe 'dzin	A	tibetan_translit_ting_nge_dzin_phrase	1	tin ne 'dzin / yon tan 'di ben ~i / lam gi
132	84	653	german_prose_with_translit	yañ	yaṅ	A	explicit_user_allowlist	1	yañ / rin chen badirya gcig de kun zil 0375
133	18	654	latin_other	mañ	maṅ	A	confusable_nya_coda_safe	1	rin po che mañ po di lta ste / nor b u dag dañ /
133	18	654	latin_other	dañ	daṅ	A	explicit_user_allowlist	1	rin po che mañ po di lta ste / nor b u dag dañ /
133	25	654	german_prose_with_translit	Iho	lho	A	explicit_case_sensitive_allowlist	1	(Bca 10.35c); 'dzam bu'i glin Iho phyogs kyi
133	29	655	german_prose_with_translit	Idan	ldan	A	confusable_initial_I_to_l_lexicon	1	"strahlt"" (Nel 163); tbor cog dgu Idan yod /"
133	31	655	german_prose_with_translit	dgu-Idan	dgu-ldan	A	confusable_hyphenated_I_to_l_translit	1	cog dgu-Idan, ein kostbarer Palast aus Be-
133	62	656	german_prose_with_translit	Kam-lä-$a	Kam-lä-śa	A	confusable_dollar_to_sacute_shape_safe	1	es den großen Gletscher Kam-lä-$a, den die
134	9	659	german_prose_with_translit	$es	śes	A	explicit_user_allowlist	1	phrug) sgra ma Ses par bai ros $es (metr.)
134	42	660	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"es machen"" (PT1287 159); bus — bani 'di Ita"
134	53	661	latin_other	biin	bźin	A	explicit_user_allowlist	1	"ji biin dus su nan tan — (metr.) ""man sollte"
134	64	661	german_prose_with_translit	$es	śes	A	explicit_user_allowlist	1	"$es de ""er wußte nicht, was er tun sollte"" (sBa"
135	74	662	latin_other	broyad	brgyad	A	explicit_user_allowlist	1	"bka' broyad Ita bwi bro brdun — ""man soll"
135	74	662	latin_other	Ita	lta	A	explicit_case_sensitive_allowlist	1	"bka' broyad Ita bwi bro brdun — ""man soll"
136	26	662	german_prose_with_translit	dañ	daṅ	A	explicit_user_allowlist	1	om pa Ina drug tsam ber ba dañ gyel ba skad
136	51	663	german_prose_with_translit	bzañ	bzaṅ	A	confusable_nya_coda_safe	1	"'dzin pa ~ ba bzañ po gcig ""ein guter Schüler"
137	25	663	latin_other	giien	gñen	A	explicit_user_allowlist	1	gi giien mishams dag legs par bde bas tshim
137	33	663	latin_other	dga'	dga’	A	explicit_user_allowlist	1	"de nan thur byas la phyis dga' bar —'o ""ich"
137	37	663	latin_other	chañ	chaṅ	A	confusable_nya_coda_safe	1	"higen"" (Siddh 15.19); chañ skyug par ~ bar"
137	54	664	german_prose_with_translit	dga'	dga’	A	explicit_user_allowlist	1	"lus dga' bar — la ... Zal can (metr.) ""des-"
137	82	664	german_prose_with_translit	dan 'dra	daṅ 'dra	A	tibetan_translit_phrase_allowlist	1	"len"" (K1 ka 22431); mchil pa dan 'dra ba'i"
137	89	664	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	(K10 kha 22546); sprin Ita bur / 'dus byas de
138	25	665	latin_other	dga'	dga’	A	explicit_user_allowlist	1	dan kun dga' ra ba thams cad la g.yas phyogs
138	33	665	german_prose_with_translit	rmams	rnams	A	explicit_user_allowlist	1	"rmams da Ita nid du sa stens Itun bar — ""am"
138	33	665	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"rmams da Ita nid du sa stens Itun bar — ""am"
138	72	666	latin_other	broyud	brgyud	A	explicit_user_allowlist	1	478,4); jo bo mams kyi broyud khuns kyani
139	24	666	german_prose_with_translit	$es	śes	A	explicit_user_allowlist	1	"ten Leben?"" (Prav 156,24); gan la run gi $es"
139	30	666	german_prose_with_translit	yañ	yaṅ	A	explicit_user_allowlist	1	chen bcos su mi run la / bzod pa ~r yañ ci
140	86	669	german_prose_with_translit	broyad	brgyad	A	explicit_user_allowlist	1	"Mönche"" (ScpBy 50); — broyad ni ... sky.a"
141	20	670	german_prose_with_translit	bye'u	bye’u	A	explicit_user_allowlist	1	"— bye'u = — dan bye'u ""Vögel und Vögel-"
141	20	670	german_prose_with_translit	bye'u	bye’u	A	explicit_user_allowlist	1	"— bye'u = — dan bye'u ""Vögel und Vögel-"
141	27	670	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"nes Vogels"" = gyen du 'phur ba Ita bu ""wie:"
141	49	671	german_prose_with_translit	gTsug-Ide-btsan	gTsug-lde-btsan	A	confusable_hyphenated_I_to_l_translit	1	"Jahr verschied Khri gTsug-Ide-btsan"" (Nel"
141	74	671	latin_other	griis	gñis	A	explicit_user_allowlist	1	"log men — sprel griis kyi thog (metr.) ""wenn"
142	16	677	german_prose_with_translit	Idan	ldan	A	confusable_initial_I_to_l_lexicon	1	"ben ist"" (KanL 20b); grags chen Idan rnams"
142	33	677	latin_other	Iha	lha	A	explicit_case_sensitive_allowlist	1	gyu 'brug dan / sen ge dan / Iha — mo dan /
142	42	678	german_prose_with_translit	cine	eine	A	german_dotless_i_safe_map	1	2. cine Pflanze, Rittersporn, Delphinium
142	53	679	german_prose	111	in	A	german_numeric_function_word_confusion	1	parvata, 111] Kanon Kukkutapäidaparvata, d.i.
142	74	679	german_prose_with_translit	bye'u	bye’u	A	explicit_user_allowlist	1	Lex. bya bye'u sdod sa brag gi khun bu lta
143	2	680	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	mda'yab Ita bu (Dagy); — su byas pa = krta-
143	17	682	latin_other	dan 'dra	daṅ 'dra	A	tibetan_translit_phrase_allowlist	1	kyi nan nas — gi bu dan 'dra ste / spyi rgya
143	19	682	german_prose_with_translit	dan ldan pa	daṅ ldan pa	A	tibetan_translit_phrase_allowlist	1	"gnon pa' yon tan dan ldan pa lags so ""er ist"
143	52	685	german_prose_with_translit	bye'u	bye’u	A	explicit_user_allowlist	1	"Lex. bya bye'u gsod mkhan bya ""ein Vogel,"
144	4	689	latin_other	yañ	yaṅ	A	explicit_user_allowlist	1	"bya pho dan / gzer mo yañ zer ro ""bya de po"
144	8	689	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"0579 pa Ita bu = kukkutapaksakam ""ein Mes-"
144	28	694	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"glag zer ba Ita bu ""ein Vogel, der Lämmer"
144	47	697	latin_other	Iha	lha	A	explicit_case_sensitive_allowlist	1	"Iha dkon michog gsum mi $/?0/7 ba ""man soll"
144	66	697	latin_other	Ihan	lhan	A	explicit_case_sensitive_allowlist	1	khyod kyis ...ri dags gdug pa dag dan Ihan cig
145	53	699	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"— po nam 'phans gcod pa Ita bu'i dpa' ""eine"
146	18	707	german_prose	cinem	einem	A	german_dotless_i_safe_map	1	mit cinem Gefolge von 200000 vom Luft-
146	35	708	german_prose_with_translit	bye'u	bye’u	A	explicit_user_allowlist	1	"Lex. bya bye'u 'dzin thabs thag drwa ""Hilfs-"
146	47	710	latin_other	broyad	brgyad	A	explicit_user_allowlist	1	brtsegs pa broyad khri drug ston po de dag ...
147	16	713	headword_line	dga'	dga’	A	explicit_user_allowlist	1	བྱ་སྒ་ bya sga tbya dga'.
147	20	713	german_prose_with_translit	$a	śa	A	confusable_dollar_to_sacute_lexicon	1	Lex. las kyi sogrus mdun phyogs su yod pa' $a
147	45	717	example_tibetan_latin	giis	gñis	A	explicit_user_allowlist	1	: ་ཀའི་ར།་ bya gcan giis Vogel und Raub-
147	52	719	german_prose_with_translit	$a	śa	A	confusable_dollar_to_sacute_lexicon	1	"Lex. 'og $a (r. Sal?) bcad pa ""abgeschnittener"
147	53	719	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"Hodensack"" (Dagy); pho chen = —"" rta Ita"
148	18	727	latin_other	Ita	lta	A	explicit_case_sensitive_allowlist	1	sari nani par Ita bu dmagyonba la srodla — gi
148	20	727	german_prose_with_translit	111	in	A	german_numeric_function_word_confusion	1	der 111 der Abenddämmerung eine Warnung
149	70	744	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"— Ita bu ...'debs (metr.) ""er werde [auf einem"
150	33	748	german_prose_with_translit	cine	eine	A	german_dotless_i_safe_map	1	ist cine Bezeichnung für 'Hahn'; in einigen
150	51	750	latin_other	Iha	lha	A	explicit_case_sensitive_allowlist	1	Iha khan phug ron 'dzin / Iha khan nari du
150	51	750	latin_other	Iha	lha	A	explicit_case_sensitive_allowlist	1	Iha khan phug ron 'dzin / Iha khan nari du
150	73	750	german_prose_with_translit	cine	eine	A	german_dotless_i_safe_map	1	Mann cine große oder eine geringe Aufga-
150	75	750	german_prose_with_translit	rmams	rnams	A	explicit_user_allowlist	1	"rmams ni spyod gyur cig (metr.) ""mögen sie"
151	80	753	latin_other	Ita	lta	A	explicit_case_sensitive_allowlist	1	"(brDa); chos srid kyi — Ita bu ""wie: reli-"
152	53	755	german_prose_with_translit	oñ	oṅ	A	confusable_nya_coda_safe	1	"ist gekommen, heißt es"" (dPe 40,1); $ ra oñ"
153	18	756	latin_other	Idan	ldan	A	confusable_initial_I_to_l_lexicon	1	(ThK 2: 526,1); don Idan tsug phud — skyes
153	54	762	german_prose_with_translit	$es	śes	A	explicit_user_allowlist	1	jAäna, eine der Lye $es Ina.
153	57	762	latin_other	$es	śes	A	explicit_user_allowlist	1	de ni me lon ye $es gzugs ...
153	61	762	german_prose_with_translit	$es	śes	A	explicit_user_allowlist	1	chos dbyins Sin tu mam dag ste ... ye $es
153	64	762	german_prose_with_translit	dañ	daṅ	A	explicit_user_allowlist	1	"heit"" (Samiv 4.13c); so sor rtog pa'! ye ses dañ"
153	77	764	german_prose_with_translit	tin ne 'dzin	tiṅ ṅe 'dzin	A	tibetan_translit_ting_nge_dzin_phrase	1	Lex. — Zes bya ba'i tin ne 'dzin = kāryakaro
154	34	770	german_prose_with_translit	nañ	naṅ	A	explicit_user_allowlist	1	"Lex. du nañ gi bal Ita bu rtswa ""Gras, wie"
154	34	770	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"Lex. du nañ gi bal Ita bu rtswa ""Gras, wie"
154	64	775	german_prose_with_translit	Ihun	lhun	A	confusable_initial_I_to_l_marked_context	1	"rdzogs chen — Ihun rdzogs de (metr.) ""die"
155	44	785	german_prose_with_translit	bañ	baṅ	A	confusable_nya_coda_safe	1	"Mim2 262); bañ chen ""Kurier"" (Mim2 262);"
155	48	785	german_prose_with_translit	bañ	baṅ	A	confusable_nya_coda_safe	1	~ ni ñan rna'am bañ chen (Lis 13,13).
155	77	787	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"Lex. pags pa') ""dab ma can gyi bya Ita bu ig"
156	18	792	german_prose_with_translit	Miml	Mimi	A	citation_roman_l_to_I	1	"sen, der opfert"" (Miml 650); mchod rdzas"
156	45	794	german_prose_with_translit	$ed	śed	A	confusable_dollar_to_sacute_shape_safe	1	Lex. — pa = lus $ed rkyon pa'am glal ba dari
156	48	794	latin_other	$ed	śed	A	confusable_dollar_to_sacute_shape_safe	1	(brDa); — pa = rkan lag dan lus $ed kyis
156	59	794	german_prose_with_translit	bye'u	bye’u	A	explicit_user_allowlist	1	"Lex. bya bye'u tshani gnas sa ""Nest, wo Vögel"
