page	line	entry_id	zone	headword_tibetan	headword_latin	headword_latin_confidence	translit_token_count	german_token_count	audit_candidates	audit_replaced	line_text
178	21	952	latin_other			none	2	0	0	0	(MTH3/5/19 8); ~i {g}se bab nas kyari rtsa
178	22	952	latin_other			none	4	0	0	0	rin ib phar mar khal drug cu re lo ltar sgrub
178	23	952	german_prose_with_translit			none	1	5	0	0	"dgos ""von den Einkünften aus dem über-"
178	24	952	german_prose			none	0	4	0	0	antworteten Milchvich der Vichzüchter der
178	25	952	german_prose_with_translit			none	1	5	0	0	Byan-thar müssen an Weideentgelt und Zib-
178	26	952	german_prose_with_translit			none	1	2	0	0	pbar-Steuer je 60 khal Butter jedes Jahr er-
178	27	952	other			none	0	0	0	0	"bracht werden"" (MTH3/5/20 14)."
178	28	953	headword_line	བྱང་རླུང་	byari rluṅ	high	2	2	0	0	བྱང་རླུང་ byari rluṅ Sturm ausdem Norden.
178	29	953	other			none	0	0	0	0	,-
178	30	953	latin_other			none	3	0	0	0	"Ja' "".rkyen — ser biri gtor nas byun (metr.)"
178	31	953	german_prose			none	0	4	0	0	"""verursacht durch die Eisstürme des Nor-"
178	32	953	german_prose			none	0	2	0	0	"dens wurden die Regenbogen zerstreut"""
178	33	953	german_prose			none	0	1	0	0	(Sumpa 13b5).
178	34	954	headword_line	བྱང་ལམ་	byani	medium	1	0	0	0	བྱང་ལམ་ byani lam.
178	35	954	german_prose			none	0	3	0	0	1. Weg nach Norden, Nordweg.
178	36	954	german_prose_with_translit			none	6	1	0	0	"khrisron rtsan gyis / Suld — du pyun ste ""Khri"
178	37	954	german_prose_with_translit			none	1	3	0	0	Sron-rtsan zog an [dessen] Stelle auf den
178	38	954	german_prose_with_translit			none	2	1	0	0	"Nordweg aus"" (PT1288 5); mron pa dre'u"
178	39	954	latin_other			none	4	0	0	0	"rgyab cig b{s}kal nas — la bros ""nachdem er"
178	40	954	german_prose_with_translit			none	1	5	0	0	den Abhidharma auf den Rücken des Maul-
178	41	954	german_prose			none	0	2	0	0	tieres geladen hatte, floh er auf dem Nord-
178	42	954	german_prose_with_translit			none	2	1	0	0	"weg"" (Nel 151)4); — brgyud dehorgyiyul du"
178	43	955	headword_line	བྱང་ས་	byaṅ sa	high	2	0	0	0	བྱང་ས་ byaṅ sa
178	44	955	german_prose			none	0	4	0	0	"byon ""sie folgten dem Weg nach Norden und"
178	45	955	german_prose_with_translit			none	2	4	0	0	"gingen in das Land Hor"" (ThK 2: 524,6)."
178	46	955	german_prose_with_translit			none	1	4	0	0	2. Bezeichnung des nördlichen Teils von
178	47	955	german_prose			none	0	3	0	0	Jambudvipa; vgl. DPPN 1.363 s. ¥. uttaräpa-
178	48	955	latin_other			none	1	0	0	0	tha.
178	49	955	german_prose_with_translit			none	4	2	0	0	"— na gnas pa' lha mo ""die in Uttarāpatha"
178	50	955	german_prose			none	0	2	0	0	"weilende Göttin"" (Udr 44,5)."
178	51	955	latin_other			none	4	0	0	0	— ?/5/?7??75 su padina sgrol ma'ilha khan bzens
178	52	955	german_prose_with_translit			none	1	4	0	0	"so ""er erbaute im Nordosten den Tempel"
178	53	955	german_prose_with_translit			none	1	2	0	0	"der Padma-sgrol-ma"" (Nel 8b3); gron kbyer"
178	54	955	german_prose_with_translit			none	4	2	0	0	"ka ma rū pa'i ~ (metr.) ""nordöstlich der"
178	55	955	german_prose_with_translit			none	1	3	0	0	"Stadt Kämarüpa"" (Padm 0333); — mtsbans"
178	56	955	german_prose_with_translit			none	2	2	0	0	"na sbas yul ///)? gsum ons (metr.) ""an der"
178	57	955	german_prose			none	0	3	0	0	nordöstlichen Grenze [liegt] das verborge-
178	58	955	german_prose			none	0	3	0	0	"ne Land Lun-gsum-Ions"" (Padm 372b2):"
178	59	955	latin_other			none	7	0	0	0	— gi yul ... la gi ri warta ste ris bskor ba
178	60	955	german_prose			none	0	4	0	0	"zer ""die Gegenden im Nordosten heilen"
178	61	955	german_prose			none	0	3	0	0	"Girivarta, d.h. von Bergen umgeben"" (137"
178	62	955	latin_other			none	4	0	0	0	199,7); phur pa'i skud pa — 'then (metr.)
178	63	955	german_prose			none	0	4	0	0	"""einen Faden des Ritualdolches zieht man"
178	64	955	german_prose			none	0	2	0	0	"nach Nordosten"" (Vdk 2: 413,4); — kyag"
178	65	955	german_prose_with_translit			none	2	2	0	0	"kyog sin gi phun (metr.) ""eine Gruppe kruni-"
178	66	955	german_prose			none	0	5	0	0	"mer Bäume im Nordosten [eines Berges]"""
178	67	955	german_prose_with_translit			none	3	1	0	0	(Veik-M 116,32); stod lun mdo nas — du
178	68	955	latin_other			none	3	0	0	0	"cun zad phyin pa na ""wenn man vom unte-"
178	69	955	german_prose			none	0	4	0	0	ren Ende des sTod-lun [-Tals] ein wenig nach
178	70	955	german_prose_with_translit			none	1	1	0	0	"Nordosten geht"" (""Dzam 22,26); dei — da"
178	71	955	german_prose_with_translit			none	2	1	0	0	"ron zer lun pa yod pa ""nordöstlich davon"
178	72	955	german_prose_with_translit			none	1	3	0	0	"liegt das Tal namens Ron"" ('Dzam 29,18);"
178	73	955	german_prose_with_translit			none	7	1	0	0	mdans can dgon pa'i — rdza khrod du 'an
178	74	955	german_prose			none	0	4	0	0	den Ton[bergen] im Nordosten desKlosters
178	75	955	latin_other			none	1	0	0	0	"mDans-can"" (MTH3/5/30 al5)."
178	76	955	german_prose			none	0	3	0	0	Lex. uttarapiirvä (Mvy 8335).
178	77	955	german_prose_with_translit			none	1	1	0	0	"byari sar phyogs skyon ""Hü-"
178	78	955	german_prose			none	0	3	0	0	"ter des Nordostens"", Beina-"
178	79	955	german_prose_with_translit			none	1	2	0	0	me des Gottes Iśäna.
178	80	955	german_prose_with_translit			none	4	2	0	0	Lex. dban phyug chun ba (brDa, Dagy).
178	81	955	tibetan_only	༠		none	0	0	0	0	༠
178	82	955	other			none	0	0	0	0	168
178	83	955	german_prose_with_translit			none	3	2	0	0	sa. npr. ein buddh. Text, Bodhisattea-
178	84	955	latin_other			none	1	0	0	0	bhūmi.
179	1	956	headword_line	བྱང་སེམས་	byaṅ sems	high	2	0	0	0	བྱང་སེམས་ 'byaṅ sems
179	2	956	german_prose_with_translit			none	2	2	0	0	"—""tsbul khrims lei lu gsani dus ""als er die"
179	3	956	german_prose_with_translit			none	2	4	0	0	Leseübertragung des Kapitels in der Bodhi-
179	4	956	german_prose_with_translit			none	2	3	0	0	sattvabhūmi über das tugendhafte Verhalten
179	5	956	german_prose_with_translit			none	1	1	0	0	"hörte"" (SākNth 84,7)."
179	6	956	german_prose_with_translit			none	2	1	0	0	NSW 'byan sems Tbyan chub kyi serns.
179	7	957	headword_line	བྱང་སེམས་	byan sems Tbyan	medium	5	0	0	0	བྱང་སེམས་ ?byan sems Tbyan chub sems dpa'.
179	8	958	headword_line	བྱང་སེམས་ཀུན་ཁྱབ་	byaṅ sems	high	3	1	0	0	བྱང་སེམས་ཀུན་ཁྱབ་ byaṅ sems kun khyab npr. ninn Crntrhrir
179	9	958	german_prose			none	0	2	0	0	eine Gottheit.
179	10	958	latin_other			none	3	0	0	0	nrakunphan stiinrjeigces phrugzer/ phani —
179	11	958	latin_other			none	5	0	0	0	"mgon / ma ni stori id chos sgron yin ""ich hei-"
179	12	958	german_prose_with_translit			none	3	2	0	0	ße Kun-phan sfin-rje'i gces-phrug; mein Va-
179	13	958	german_prose_with_translit			none	1	4	0	0	ter ist der Herr Byan-sems kun-khyab, mei-
179	14	958	german_prose_with_translit			none	1	3	0	0	"ne Mutter ist sTon-nid chos-sgron"" (Gesar"
179	15	958	other			none	0	0	0	0	171,6).
179	16	959	headword_line	བྱང་སེམས་དཀར་	byaṅ sems	high	3	1	0	0	བྱང་སེམས་དཀར་ byaṅ sems dkar auch — po
179	17	959	german_prose_with_translit			none	1	1	0	0	"""weißer Erleuchtungsgedan-"
179	18	959	german_prose			none	0	5	0	0	"ke"", Bez. für den männlichen Sanien."
179	19	959	german_prose_with_translit			none	5	1	0	0	Lex. khu ba'am thig le (brDa); — po = kbu
179	20	959	german_prose_with_translit			none	3	4	0	0	"ba'am thig le dkar po ""weißer Saft oder Trop-"
179	21	959	german_prose			none	0	1	0	0	"fen"" (Dagy)."
179	22	960	headword_line	བྱང་སེམས་དམར་	byaṅ sems	high	3	1	0	0	བྱང་སེམས་དམར་ byaṅ sems dmar auch — po.
179	23	960	other			none	0	0	0	0	`
179	24	960	german_prose_with_translit			none	1	2	0	0	"1. ""roter Erleuchtungsgedanke"", Bez. für"
179	25	960	german_prose			none	0	1	0	0	Menstruationsblut.
179	26	960	german_prose_with_translit			none	2	3	0	0	"Lex. zla mtshan ""Menstruation"" (brDa, ähnl."
179	27	960	german_prose			none	0	1	0	0	Dagy).
179	28	960	german_prose			none	0	5	0	0	2. Blut aus der Nase eines Sterbenden.
179	29	960	german_prose_with_translit			none	2	1	0	0	Lex. ~ po = 'chi dus snasgo nasthonpa'ikhrag
179	30	960	german_prose			none	0	7	0	0	"""Blut, das zur Zeit des Sterbens aus der Nase"
179	31	960	german_prose			none	0	2	0	0	"fließt"" (Dagy)."
179	32	961	headword_line	བྱང་སྲང་	byani	medium	1	2	0	0	བྱང་སྲང་ byani srari nördliche Straße.
179	33	961	other			none	0	0	0	0	wo
179	34	961	german_prose_with_translit			none	4	3	0	0	"— du sku gzugs chen po 'dren pa ""große Bild-"
179	35	961	german_prose_with_translit			none	1	3	0	0	nisse werden die nördliche Straße entlangge-
179	36	961	german_prose			none	0	1	0	0	"tragen"" (Liyl 184a7)."
179	37	962	headword_line	བུད་	byad	medium	1	0	0	0	བུད་ 'byad.
179	38	962	german_prose			none	0	3	0	0	1. Gestalt, Proportion, Außeres.
179	39	963	headword_line	བྱད་དགྲོལ་	byad dgrol	medium	2	0	0	0	བྱད་དགྲོལ་ byad dgrol
179	40	963	latin_other			none	2	0	0	0	"— dan skye gzugs han our na (metr.) ""wenn"
179	41	963	german_prose			none	0	5	0	0	die Proportionen und der Körperwuchs
179	42	963	german_prose			none	0	2	0	0	"schlecht geworden sind"" (Vdk 2: 373,3)."
179	43	963	german_prose_with_translit			none	2	2	0	0	Lex. dbyibs / tshugs (Dagy).
179	44	963	german_prose			none	0	1	0	0	2. Gesicht.
179	45	963	latin_other			none	4	0	0	0	rgyal /?7// ... rgad po bZin mi sdug pa / — spus
179	46	963	german_prose_with_translit			none	3	5	0	0	"khens pa 'dug nas ""der Prinz war wie ein Al-"
179	47	963	german_prose			none	0	5	0	0	"ter, häflich und das Gesicht voller Haare"""
179	48	963	other			none	0	0	0	0	(617 163,4).
179	49	963	german_prose			none	0	2	0	0	Lex. bin ras (Dagy).
179	50	963	german_prose_with_translit			none	1	2	0	0	1. auch — kba magische Kraft, Schädigung
179	51	963	german_prose_with_translit			none	1	1	0	0	durch magische Kraft, Verfluchung,
179	52	963	german_prose_with_translit			none	1	4	0	0	"— kha pur dril ""das Einwickeln des Ritu-"
179	53	963	german_prose_with_translit			none	1	1	0	0	"aldolches gegen byad kha"" (MigTo 94,13);"
179	54	963	latin_other			none	4	0	0	0	bdag cag la — kha'i bu lon med pas mthu
179	55	963	latin_other			none	3	0	0	0	"{bisdus sig / — kha khrol cig ""wir haben"
179	56	963	german_prose			none	0	2	0	0	keine Schulden mehr, aufgrund [derer das]
179	57	963	german_prose_with_translit			none	1	2	0	0	byad kha [ausgeübt wurde]; darum möge
179	58	963	german_prose			none	0	3	0	0	die schwarze Magie gebannt werden! Möge
179	59	963	german_prose_with_translit			none	1	2	0	0	"das byad kha freigegeben werden!"" (MigTo"
179	60	963	latin_other			none	2	0	0	0	244,12); pha rol — dan sbod gton bzlog par
179	61	963	german_prose_with_translit			none	1	4	0	0	"mdzod (metr.) ""wende Fluch und Magie an-"
179	62	963	other			none	0	0	0	0	"derer ab"" (gZ1 1: 335,1)."
179	63	963	german_prose_with_translit			none	5	1	0	0	"Lex. mthn / gnod pa / mya ñan la'an ""ma-"
179	64	963	german_prose			none	0	6	0	0	"gische Kraft, Schaden und auch für Leid"""
179	65	963	german_prose_with_translit			none	5	1	0	0	(Dagy); — kha = dinod pa mthu rgyab nas
179	66	963	german_prose			none	0	1	0	0	"gnod son zer ""weil er verflucht wurde, ist"
179	67	963	german_prose_with_translit			none	1	2	0	0	"er zu Schaden gekommen, so sagt man"""
179	68	963	tibetan_latin_mixed			none	4	0	0	0	"(brDa); — kha = ༡////)/// gnod pa lta bu ""wie:"
179	69	963	german_prose_with_translit			none	1	2	0	0	"Schädigung durch magische Kraft"" (Dagy)."
179	70	963	german_prose			none	0	1	0	0	2. 0111 Dämon.
179	71	963	german_prose_with_translit			none	3	1	0	0	— dan ro lans thams cad rab tu Zi bar
179	72	963	german_prose_with_translit			none	1	1	0	0	"'oyur ""allebyad- (skt. kākhorda) und ro-lans-"
179	73	963	german_prose			none	0	3	0	0	"Dämonen werden zur Ruhe kommen"" (Suv"
179	74	963	other			none	0	0	0	0	80,8).
179	75	963	german_prose_with_translit			none	1	2	0	0	Lex. kākhordah (Mvy 4375).
179	76	963	german_prose			none	0	4	0	0	"""von der schädlichen magischen"
179	77	963	german_prose			none	0	4	0	0	"Kraft befreit werden"", ein Ritual zur Aufhe-"
179	78	963	german_prose_with_translit			none	3	1	0	0	bung von Verfluchung; byad 'grol Reinigung
179	79	963	german_prose			none	0	5	0	0	mit Rauschtrank zur Abwehr von Flüchen
180	1	964	headword_line	བྱད་སྟེམས་	byad	medium	1	0	0	0	བྱད་སྟེམས་ byad stems
180	2	964	german_prose_with_translit			none	1	2	0	0	(SCHWIEGER 1985: X), Lösung von magi-
180	3	964	german_prose_with_translit			none	1	2	0	0	scher Fesselung (SCHwTE&GEr 2009: XVII).
180	4	964	german_prose			none	0	1	0	0	"byad grol bar bsam ""man stellt sich vor, daß"
180	5	964	german_prose			none	0	5	0	0	er von der schädlichen magischen Kraft be-
180	6	964	german_prose_with_translit			none	1	2	0	0	"freit ist"" (MigTo 214,26); gran gyi byad 'grol"
180	7	964	german_prose_with_translit			none	3	1	0	0	"mdzad tsam na (metr.) ""wenn er den grian"
180	8	964	german_prose_with_translit			none	1	3	0	0	"hilft, von der Verfluchung frei zu werden"""
180	9	964	other			none	0	0	0	0	(gZer 689,5).
180	10	964	german_prose_with_translit			none	3	2	0	0	"Lex. mthu las derol bar bya ""von magischer"
180	11	964	german_prose_with_translit			none	4	1	0	0	"Kraft frei werden"" (brDa); byad kha las dgrol"
180	12	964	german_prose_with_translit			none	2	2	0	0	"ba'i srags kyi cho ga ""ein Mantra-Ritual, um"
180	13	964	german_prose_with_translit			none	1	3	0	0	"von Verfluchung frei zu werden"" (Dagy)."
180	14	965	headword_line	བྱད་སྟེམས་	byad	medium	1	0	0	0	བྱད་སྟེམས་ byad stems.
180	15	965	german_prose_with_translit			none	1	2	0	0	1. Schädigung durch magische Kraft, Ver-
180	16	965	latin_other			none	1	0	0	0	fluchung.
180	17	965	german_prose_with_translit			none	4	1	0	0	Lex. dmod pa mthu rgyab nas gnod son zer
180	18	965	german_prose			none	0	3	0	0	"""weil er verflucht wurde, ist er zu Schaden"
180	19	965	latin_other			none	3	0	0	0	"gekommen, so sagt man"" (brDa); byad kha"
180	20	965	german_prose			none	0	2	0	0	"""magische Kraft"" (Dagy)."
180	21	965	german_prose			none	0	1	0	0	2. cin Dämon.
180	22	965	latin_other			none	4	0	0	0	gza' dan ru skar — dan / mi bzad gdon gyis
180	23	965	german_prose_with_translit			none	2	4	0	0	"nen pa dan (metr.) ""von Planeten und Ge-"
180	24	965	german_prose_with_translit			none	1	4	0	0	stirnen bedrängt, von Dämonen und bösen
180	25	965	german_prose			none	0	3	0	0	"Geistern gequält"" (Suv 4,27)."
180	26	966	headword_line	བྱད་ཐག་	byad thag	high	3	2	0	0	བྱད་ཐག་ byad thag Seil mit schādlicher magi-
180	27	966	german_prose			none	0	4	0	0	scher Kraft, zu einem Strick gedrehte
180	28	966	german_prose			none	0	6	0	0	rote und blaue Fäden, die bei magischen Ri-
180	29	966	other			none	0	0	0	0	tualen verwendet werden.
180	30	966	german_prose_with_translit			none	4	1	0	0	"nad pa ... — gis beiris pa las dbyun ""der"
180	31	966	german_prose_with_translit			none	1	6	0	0	Kranke ist aus der Fesselung mit dem Seil
180	32	966	german_prose			none	0	3	0	0	von schädlicher magischer Kraft herauszu-
180	33	966	german_prose_with_translit			none	1	2	0	0	"zichen"" (MigTo 214,26); — ben geiggis btags"
180	34	966	german_prose_with_translit			none	1	5	0	0	"nas ""nachdem er mit den elf Seilen der Ver-"
180	35	966	german_prose_with_translit			none	1	1	0	0	"wünschung gebunden worden war"" (gZer"
180	36	966	other			none	0	0	0	0	138,4).
180	37	967	headword_line	བྱད་ཕུར་	byad phur	high	2	4	0	0	བྱད་ཕུར་ byad phur ein Ritualdolch mit schäd-
180	38	967	german_prose			none	0	1	0	0	licher magischer Kraft.
180	39	967	latin_other			none	4	0	0	0	skyer phur mchog phur — gsum byas la
180	40	967	german_prose			none	0	3	0	0	"""man soll einen Ritualdolch aus Berberitze,"
180	41	968	headword_line	བྱད་བཞིན་	byad bzin	medium	2	0	0	0	བྱད་བཞིན་ byad bzin
180	42	968	german_prose_with_translit			none	1	3	0	0	einen mchog-Ritualdolch und einen byad-
180	43	968	german_prose			none	0	3	0	0	"Ritualdolch, die drei, anfertigen"" (MigTo"
180	44	968	other			none	0	0	0	0	242,7).
180	45	968	german_prose			none	0	1	0	0	Gestalt.
180	46	968	german_prose_with_translit			none	3	4	0	0	"Lex. źal ras kyi dbyibs ""Form des Gesichtes"""
180	47	968	german_prose_with_translit			none	2	3	0	0	"(brDa); bzo dbyibs ""Form, Gestalt"" (Dagy)."
180	48	968	german_prose			none	0	2	0	0	1. Magier, Zauberer.
180	49	968	german_prose_with_translit			none	1	2	0	0	"chags bral —s ci Zig bya (metr.) ""wozu ein"
180	50	968	german_prose			none	0	3	0	0	Magier, wenn man frei von Leidenschaften
180	51	968	german_prose_with_translit			none	1	2	0	0	"ist?"" (Pd-K 50d); rbod gton byed pa'i — dei"
180	52	968	german_prose_with_translit			none	5	1	0	0	"mgo la gnam lcags kyi thog ... babs pa nas ""ein"
180	53	968	german_prose			none	0	5	0	0	Eisenmeteorit fiel auf den Kopf des Magi-
180	54	968	german_prose			none	0	2	0	0	"ers nieder, der schwarze Magie praktizierte"""
180	55	968	german_prose_with_translit			none	6	1	0	0	(Sdr 392,1); de dag...ban de — de la sku rgyal
180	56	968	german_prose_with_translit			none	4	1	0	0	"gi tshul du phul te ""sie werden dem bud-"
180	57	968	german_prose_with_translit			none	2	3	0	0	dhistischen Mönch, der dasbyadkha ausübt,
180	58	968	german_prose_with_translit			none	1	5	0	0	"als eine Art Belohnung überreicht"" (MigTo"
180	59	968	latin_other			none	6	0	0	0	"244,10); ~ kho raṅ gi yul du bskyal ""man soll"
180	60	968	german_prose_with_translit			none	1	6	0	0	[die Gegenstände] an den Ort des byad-kha-
180	61	968	german_prose_with_translit			none	1	2	0	0	"Ausübenden bringen"" (MigTo 244,15)."
180	62	968	german_prose_with_translit			none	4	2	0	0	"Lex. byad kha'i gnod pa gton ba po ""einer,"
180	63	968	german_prose_with_translit			none	1	3	0	0	"der magische Schädigung zufügt"" (Dagy);"
180	64	968	latin_other			none	4	0	0	0	"— ni mthun gtad byed mkhan gi min ""byad"
180	65	968	german_prose_with_translit			none	2	4	0	0	ma: Bez. für jmdn., der eine mthu-gtad[-
180	66	968	german_prose			none	0	3	0	0	"Zeremonie] ausführt"" (BloD 232,1)."
180	67	968	german_prose_with_translit			none	1	3	0	0	2. Bez. für unheilbringende Dämoninnen
180	68	968	german_prose			none	0	2	0	0	und Hexen.
180	69	968	latin_other			none	7	0	0	0	sems can dmyal ba'isrun ma dan / ~ de bźin
180	70	968	german_prose_with_translit			none	1	1	0	0	"srin po rnams (metr.) ""alle Höllenwächter,"
180	71	968	german_prose_with_translit			none	1	4	0	0	"Hexen (skt. dākinī) und Dämonen"" (Bca"
180	72	968	other			none	0	0	0	0	5.4d).
180	73	968	german_prose_with_translit			none	2	2	0	0	Lex. spyod 'juglas / — de bäin srin po rnams /
180	74	968	german_prose_with_translit			none	2	2	0	0	"zes pa ""im [Bodhilcaryāavatāra heißt es: alle"
180	75	968	german_prose_with_translit			none	1	3	0	0	"Hexen und srin-po-Dämonen"" (brDa)."
180	76	968	german_prose			none	0	1	0	0	stalt, Gesicht.
180	77	968	latin_other			none	4	0	0	0	gan la — yod pa de dag la yon tan dag kyan
180	78	968	german_prose_with_translit			none	1	1	0	0	"yod do ""wer eine [solche] Erscheinung hat,"
181	1	969	headword_line	བྱད་གཟུགས་	byad	medium	1	0	0	0	བྱད་གཟུགས་ byad gzugs
181	2	969	german_prose			none	0	4	0	0	"der hat auch Vorzüge"" (Prav 73,5); dri za"
181	3	969	german_prose_with_translit			none	6	1	0	0	lha min mi'am ci / — mdzes dan lhan cig in
181	4	969	german_prose_with_translit			none	1	4	0	0	"(metr.) ""mit Gandharvas, Asuras und Kinn-"
181	5	969	german_prose			none	0	4	0	0	"aras, deren Gesicht hübsch ist"" (Srkk 93.2);"
181	6	969	latin_other			none	3	0	0	0	rgyal po'ibtsum moskyan rnam thos sraskyi —
181	7	969	german_prose_with_translit			none	2	4	0	0	"bzan po mthon bas ""die Gemahlin des Königs"
181	8	969	german_prose_with_translit			none	1	3	0	0	"aber sah Vaiśravanas schöne Gestalt"" (Liyl"
181	9	969	other			none	0	0	0	0	17533).
181	10	969	german_prose_with_translit			none	3	4	0	0	"Lex. Zal ras kyi dbyibs ""I'orm eines Gesich-"
181	11	969	german_prose_with_translit			none	4	1	0	0	"tes"" (brDa); gdon gi dbyibs dari tshugs ""Form"
181	12	969	german_prose_with_translit			none	1	4	0	0	"oder Gestalt des Gesichts"" (Dagy); rnam"
181	13	969	german_prose_with_translit			none	3	1	0	0	pa'am — nam tshul = ākārah (Mvy 6578);
181	14	969	german_prose_with_translit			none	1	1	0	0	byadgzugs sam — = ākrtih (Mvy 5213).
181	15	970	headword_line	བྱད་གཟུགས་	byad	medium	2	1	0	0	བྱད་གཟུགས་ byad gzugs Erscheinung, Ausse-
181	16	970	german_prose			none	0	1	0	0	hen, Gestalt.
181	17	970	german_prose_with_translit			none	1	2	0	0	Lex. sam byad bZin = ākrtib (Mvy 5213).
181	18	971	headword_line	བྱད་བཟང་མོ་	byad bzaṅ	high	2	2	0	0	བྱད་བཟང་མོ་ byad bzaṅ mo npr. eine Kastenlo-
181	19	971	other			none	0	0	0	0	sc.
181	20	971	german_prose_with_translit			none	2	1	0	0	Lex. gdolpa'i bu mo — = prakytir mätangadä-
181	21	971	german_prose_with_translit			none	1	5	0	0	"rikā ""Prakrti, die Tochter des Kastenlosen"""
181	22	971	german_prose			none	0	1	0	0	(Mvy 3665).
181	23	972	headword_line	བྱན་	byan	medium	3	2	0	0	བྱན་ byan Bediensteten, vgl. tuaṅ byan.
181	24	972	german_prose_with_translit			none	1	2	0	0	Lex. — nam rise rgod = kapyarili (Mvy 38-41,
181	25	972	german_prose			none	0	1	0	0	nurMs.L).
181	26	973	headword_line	བྱན་གླག་	byan	medium	1	1	0	0	བྱན་གླག་ byan glag Seeadler.
181	27	973	german_prose_with_translit			none	2	1	0	0	Lex. bya glag (brDa).
181	28	974	headword_line	བྱན་ཕོ་	byan pho	high	5	2	0	0	བྱན་ཕོ་ byan pho Koch; vgl. 1bya na ba.
181	29	974	german_prose_with_translit			none	3	1	0	0	Lex. — ni zas g.yo bita mkhan byan mo'an
181	30	974	german_prose_with_translit			none	4	2	0	0	"de daṅ 'dra'o ""byan pho: jemand, der Speisen"
181	31	974	german_prose			none	0	4	0	0	"zubereitet; auch byan mo ist dem ähnlich"""
181	32	974	german_prose			none	0	1	0	0	(KlonD 729,1).
181	33	975	headword_line	བྱན་མོ་	byan	medium	1	0	0	0	བྱན་མོ་ byan mo.
181	34	975	german_prose			none	0	1	0	0	1. Köchin.
181	35	975	german_prose_with_translit			none	3	3	0	0	"Lex. bya na mo ""Köchin"" (brDa, Dagy); —"
181	36	975	latin_other			none	3	0	0	0	"ni... zas g.yos mkhan la'an — zer ""byan mo:"
181	37	975	german_prose			none	0	1	0	0	auch diejenige, dieSpeisen zubereitet, nennt
181	38	975	latin_other			none	2	0	0	0	"man byan mo""(dPeD 185,6); byan pho ni zas"
181	39	976	headword_line	བྱབ་	byab	medium	1	0	0	0	བྱབ་ byab
181	40	976	german_prose_with_translit			none	4	1	0	0	"g.yo blta mkhan —'an de daṅ 'dra'o ""byan"
181	41	976	german_prose_with_translit			none	1	3	0	0	pho: jemand, der Speisen zubereitet; auch
181	42	976	german_prose			none	0	4	0	0	"byan mo ist dem ähnlich"" (KlonD 729,1)."
181	43	976	german_prose_with_translit			none	1	2	0	0	2. verheiratete T'rau, Hausfrau, Braut.
181	44	976	german_prose_with_translit			none	1	2	0	0	"— g.yem mor skyeba'isa (metr.) ""ein Gebiet,"
181	45	976	german_prose			none	0	4	0	0	wo eine verheiratete Frau als Ehebrecherin
181	46	976	german_prose			none	0	1	0	0	"geboren wird"" (Velk-M 117,30)."
181	47	976	german_prose_with_translit			none	4	2	0	0	"Lex. khyim ""dzin ma ""Hausfrau"" (brDa,"
181	48	976	german_prose_with_translit			none	2	2	0	0	"Dagy); ni bag ma ""byan mo: die"
181	49	976	german_prose			none	0	1	0	0	"Braut"" (dPeD 185,6)."
181	50	977	headword_line	བྱན་ཚང་	byan tshaṅ	high	2	1	0	0	བྱན་ཚང་ byan tshaṅ Küche.
181	51	977	latin_other			none	3	0	0	0	//)) nub mtshams 6// bon (r. bar) ba dan / nub
181	52	977	german_prose_with_translit			none	1	3	0	0	"ta — (metr.) ""in der Zwischenhimmelsrich-"
181	53	977	german_prose_with_translit			none	2	6	0	0	tung Südwesten [ist der Platz] für das La-
181	54	977	german_prose			none	0	7	0	0	"gerhaus, und im Westen der für die Küche"""
181	55	977	german_prose			none	0	1	0	0	(Vdk-M 158,16).
181	56	978	headword_line	བྱན་ཚུད་	byan tshud	high	2	1	0	0	བྱན་ཚུད་ byan tshud erw. beherrschen.
181	57	978	german_prose_with_translit			none	2	2	0	0	"Lex. — pa = byan chub pa ""beherrschen"""
181	58	978	german_prose_with_translit			none	5	1	0	0	(Dagy); ~ po = naṅ byan tshud de thogs med
181	59	978	german_prose_with_translit			none	5	1	0	0	bya ba byed po'i gtan la 'bebs pa'i Ses rab
181	60	978	german_prose_with_translit			none	2	3	0	0	"can ""nani byan tshud: ein kluger Mensch, der"
181	61	978	german_prose_with_translit			none	3	1	0	0	Ordnung schafft, der ungehindert Angele-
181	62	978	latin_other			none	1	0	0	0	"genheiten erledigt"" (brDa)."
181	63	979	headword_line	བྱན་ལག་	byan	medium	1	0	0	0	བྱན་ལག་ byan lag
181	64	979	german_prose_with_translit			none	1	2	0	0	Lex. bya lags (Mimi 515).
181	65	980	headword_line	བྱན་ལག་ལྗོངས་	byan	medium	1	2	0	0	བྱན་ལག་ལྗོངས་ byan lag ljorss npr. eine Ge-
181	66	980	other			none	0	0	0	0	gend.
181	67	980	latin_other			none	5	0	0	0	srin po lankai yul gi gron khyer mchog / ko
181	68	980	german_prose_with_translit			none	1	3	0	0	"kathan dmarglin gi — (metr.) ""in der Haupt-"
181	69	980	german_prose			none	0	5	0	0	stadt des Landes Lanikä, [wo] die Räksasas
181	70	980	german_prose_with_translit			none	1	4	0	0	[wohnen], in Byan-lag-ljons in Ko-ka than-
181	71	980	german_prose			none	0	1	0	0	"dmar-glin"" (Padm 2032)."
181	72	981	headword_line	བྱབ་	byab	medium	3	1	0	0	བྱབ་ byab pf. Ibyabs, imp. Ibyobs wischen,
181	73	981	german_prose			none	0	1	0	0	wegwischen.
