change_type	volume	page	line	token_index	tibetan_syllable	source_latin_token	old_target	new_target	old_category	new_category	compatible_anchor_count	context_excerpt
target_changed	wts_1_34	258	201	1	བང	khan	khaṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	།བང་སྲངས་ khan sruns Haushälterin.
target_changed	wts_1_34	258	47	1	བང	Rhan	Rhaṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	།བང་བྱུ་ Rhan bu Häuschen, kleine Behausung.
target_changed	wts_1_34	258	54	1	བང	khan	khaṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	།བང་རྩ་ khan rtsa
target_changed	wts_1_34	261	3	2	ཤེང	sen	seṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ཁམ་ཤེང་ kham sen Tkam sen.
target_changed	wts_1_34	267	52	1	ཁུང	Rhun	Rhuṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ཁུང་ཉལ་ Rhun nal.
category_changed	wts_1_34	269	66	2	བསླང	bslan	bslaṅ	bslaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཁུར་བསླང་ངོ་ khur bslan no verbale Verstöße
category_changed	wts_1_34	270	1	2	ཀྱོང	gyon	gyoṅ	gyoṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཁེ་ཀྱོང་ khe gyon
category_changed	wts_1_34	270	3	2	གྱོང	gyon	gyoṅ	gyoṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཁེ་གྱོང་ khe gyon Gewinn und Verlust.
disappeared	wts_1_34	275	173	1	ཁོང	khon	khoṅ		source_compatible_insufficient_evidence			ཁོང་ 'khon auch khon pa pron. 3. pers. sing.
category_changed	wts_1_34	275	182	1	ཁོང	kbon	kboṅ	kboṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཁོང་ kbon;
disappeared	wts_1_34	276	1	1	ཁོང	khon	khoṅ		source_compatible_insufficient_evidence			ཁོང་སྐེམ་པ་ khon skem pa
disappeared	wts_1_34	276	105	1	ཁོང	khon	khoṅ		source_compatible_insufficient_evidence			།ཁོང་ཏ་ khon ta
disappeared	wts_1_34	276	114	1	ཁོང	khon	khoṅ		source_compatible_insufficient_evidence			ཁོང་ཏ་ khon ta pron. 3. pers.
disappeared	wts_1_34	276	120	1	ཁོང	khon	khoṅ		source_compatible_insufficient_evidence			ཁོང་དྭ་སྐྱིལ་ khon du skyil 1skyil 3.
disappeared	wts_1_34	276	121	1	ཁོང	khon	khoṅ		source_compatible_insufficient_evidence			ཁོང་ད་བཅུག་ khon du bcug etw. hineingeben,
disappeared	wts_1_34	276	131	1	ཁོང	khon	khoṅ		source_compatible_insufficient_evidence			ཁོང་དྲ་ཆུད་ khon du chud auch khons su chud
disappeared	wts_1_34	276	157	1	ཁོང	khon	khoṅ		source_compatible_insufficient_evidence			ཁོང་མ་ khon ma
disappeared	wts_1_34	276	169	1	ཁོང	khon	khoṅ		source_compatible_insufficient_evidence			ཁོང་ནོང་ khon non [divin.] ein Jahrgang.
target_changed	wts_1_34	276	175	1	ཁོང	ikhon	ikhoṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ཁོང་པ་ ikhon pa 1'khon.
disappeared	wts_1_34	276	177	1	ཁོང	khon	khoṅ		source_compatible_insufficient_evidence			ཁོང་པ་ ’khon pa das Innere, Körperinnere.
disappeared	wts_1_34	276	192	1	ཁོང	khon	khoṅ		source_compatible_insufficient_evidence			ཁོང་འྲབས་ khon ’bras Abszeß, Tumor.
disappeared	wts_1_34	276	206	1	ཁོང	khon	khoṅ		source_compatible_insufficient_evidence			ཁོང་མ་ khon ma auch kho ma eine Zimbel.
disappeared	wts_1_34	276	32	1	ཁོང	khon	khoṅ		source_compatible_insufficient_evidence			ཁོང་སྐེམ་པ་ khon skem pa auch khon skems pa
disappeared	wts_1_34	276	39	1	ཁོང	khon	khoṅ		source_compatible_insufficient_evidence			ཁོང་ཀྱལ་ khon khyul auch khon ’khyul Aufge-
target_changed	wts_1_34	276	51	1	ཁང	khon	khoṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	།ཁང་།ཁྲ་ khon khro auch khon khro ba Zorn,
disappeared	wts_1_34	276	77	1	ཁོང	khon	khoṅ		source_compatible_insufficient_evidence			ཁོང་ འཁྱལ་ khon 'khyul Tkhon khyul.
disappeared	wts_1_34	276	79	1	ཁོང	khon	khoṅ		source_compatible_insufficient_evidence			ཁོང་གླུ་ khon glu Lockruf.
target_changed	wts_1_34	276	92	1	ཁོང	Khon	Khoṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ཁོང་སྒྲིལ་ Khon sgril Fesseln.
disappeared	wts_1_34	276	94	1	ཁོང	khon	khoṅ		source_compatible_insufficient_evidence			ཁོང་གཅོང་ khon gcon.
disappeared	wts_1_34	277	1	1	ཁོང	khon	khoṅ		source_compatible_insufficient_evidence			ཁོང་མོ་ khon mo
disappeared	wts_1_34	277	11	1	ཁོང	khon	khoṅ		source_compatible_insufficient_evidence			ཁོང་ཡངས་པ་ khon yans pa weitherzig, aufge-
disappeared	wts_1_34	277	188	2	ཏིང	tin	tiṅ		source_compatible_insufficient_evidence			ཁོམ་ཏིང་ khom tin tiefsitzend.
disappeared	wts_1_34	277	20	1	ཁོང	khon	khoṅ		source_compatible_insufficient_evidence			ཁོང་རང་ khon raṅ pron. 3. pers. er, sie, es
disappeared	wts_1_34	277	28	1	ཁོང	khon	khoṅ		source_compatible_insufficient_evidence			ཁོང་སིང་ khon sin I\khon sen Schlucht.
category_changed	wts_1_34	277	28	2	སིང	sin	siṅ	siṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཁོང་སིང་ khoṅ sin I\khon sen Schlucht.
disappeared	wts_1_34	277	30	1	ཁོང	khon	khoṅ		source_compatible_insufficient_evidence			ཁོང་སུབས་ khon subs Anhang, Ergänzung.
target_changed	wts_1_34	277	35	1	ཁང	khon	khoṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	།ཁང་སང་ khon sen auch khon sin, khon gsen
target_changed	wts_1_34	277	35	2	སང	sen	seṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	།ཁང་སང་ khon sen auch khon sin, khon gsen
disappeared	wts_1_34	277	51	1	ཁོང	khon	khoṅ		source_compatible_insufficient_evidence			ཁོང་སན་ khon sran geduldig.
disappeared	wts_1_34	277	57	1	ཁོང	khon	khoṅ		source_compatible_insufficient_evidence			ཁོང་གསེང་ khon gsen Tkhon sen.
disappeared	wts_1_34	277	65	1	ཁོང	khon	khoṅ		source_compatible_insufficient_evidence			ཁོང་ལྷོད་ khon lhod geduldig.
disappeared	wts_1_34	277	8	1	ཁོང	khon	khoṅ		source_compatible_insufficient_evidence			ཁོང་མོ་ khon mo wildes Yak.
target_changed	wts_1_34	280	44	3	འབུང	thun	thuṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ཁྱད་པར་འབུང་ khyad par ’thun Bez. für Mond.
target_changed	wts_1_34	287	69	1	ཀྱང	khyun	khyuṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	ཀྱང་སྡེར་ khyun sder eine Heilpflanze.
target_changed	wts_1_34	287	97	1	ཁུང	khyun	khyuṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ཁུང་སེང་འདས་པ་ khyun seṅ ’dus pa achtfüßiger
target_changed	wts_1_34	292	135	2	ཕྱང	phyun	phyuṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	ཁྲག་ཕྱང་ khrag phyun pf. zu lkhrag 'byin „Blut
category_changed	wts_1_34	295	69	4	རང	rin	riṅ	riṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	ཁ་སྒྲ་རུ་རང་ khri sgra vu rin eine langhörnige
target_changed	wts_1_34	297	108	2	ངང	dun	duṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	ཁྲིམས་ངང་ khrims dun
target_changed	wts_1_34	297	110	2	ངང	dun	duṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	ཁྲིམས་ངང་ khrims dun ein bei Gericht geblase-
target_changed	wts_1_34	298	129	1	ཁང	khrun	khruṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	ཁང་ཁང་འཇོམས་ khrun khrun ”joms Beiname
target_changed	wts_1_34	298	129	2	ཁང	khrun	khruṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	ཁང་ཁང་འཇོམས་ khrun khrun ”joms Beiname
target_changed	wts_1_34	298	134	1	ཁང	khrun	khruṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	།ཁང་མ་། khrun ma Kellnerin.
target_changed	wts_1_34	298	141	1	ཁུང	khrun	khruṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ཁུང་ཞེ་ཆཿ khrun Zu ma Kellnerin.
target_changed	wts_1_34	298	56	1	ཁྱུང	khrun	khruṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	ཁྱུང་ཁྱུང་ khrun khrun
target_changed	wts_1_34	298	56	2	ཁྱུང	khrun	khruṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	ཁྱུང་ཁྱུང་ khrun khrun
target_changed	wts_1_34	298	94	1	ཁུང	khrun	khruṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ཁུང་ khrun resp. für chan.
target_changed	wts_1_34	298	98	1	ཁྱུང	khrun	khruṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	ཁྱུང་ཏཁྱུང་ khrun khrun.
target_changed	wts_1_34	300	171	2	གཞུང	gun	guṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ཁྲེལ་གཞུང་ khrel gun \khrel.
target_changed	wts_1_34	310	54	3	མོང	dban	dbaṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	མ།ཁའ་མོང་ངཔང་ལོ་ mkha’ spyod dban po Beina-
target_changed	wts_1_34	311	97	2	སློང	sgon	sgoṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	མབར་སློང་ mkhar sgon
target_changed	wts_1_34	322	186	2	དང	buddh	buddṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	T དང buddh. Gemeinde.
target_changed	wts_1_34	338	131	1	ང	gan	gaṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ང་ཁོ་སྦིས། བྲེང་ gan po skem byed Beiname des
category_changed	wts_1_34	339	136	2	བྱང	byun	byuṅ	byuṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	གང་བྱང་མ་བྱང་ gar byun ma byun Unsinn.
category_changed	wts_1_34	339	136	4	བྱང	byun	byuṅ	byuṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	གང་བྱང་མ་བྱང་ gar byun ma byun Unsinn.
category_changed	wts_1_34	339	153	3	བྱང	byun	byuṅ	byuṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	གང་མིན་བྱང་ gaṅ min byun Unheil.
category_changed	wts_1_34	341	1	2	རུང	run	ruṅ	ruṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	གང་རུང་ gar run
target_changed	wts_1_34	346	145	2	སླང	span	spaṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	གབ་སླང་ gab span [arch.] Gebälk, Abschluß-
disappeared	wts_1_34	35	164	3	ཞང	Zan	Zaṅ		source_compatible_insufficient_evidence			ཀ་ཅོག་ཞང་ ka cog Zan, auch ska cog Zan Kurzf. für
category_changed	wts_1_34	350	61	2	ཧང	han	haṅ	haṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	གི་ཧང་ gi han †9/ wan
target_changed	wts_1_34	352	101	1	གང	gun	guṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	གང་ལོ་ gun lo Ydgun 2.
target_changed	wts_1_34	352	8	1	གང	gun	guṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	གང་བྲང་ gun than npr. eine Gegend in mÑa’-
category_changed	wts_1_34	352	8	2	བྲང	than	thaṅ	thaṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	གང་བྲང་ gun than npr. eine Gegend in mÑa’-
target_changed	wts_1_34	359	109	1	གང	gon	goṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	གང་སྐར་ gon skor
target_changed	wts_1_34	360	84	1	ཀོང	gon	goṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ཀོང་ད་འཕེལ་ gon du ’phel sich verbreiten, zu-
target_changed	wts_1_34	361	109	1	ཀོང	gon	goṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ཀོང་ལེན་ gon len
target_changed	wts_1_34	361	111	1	ཀོང	gon	goṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ཀོང་ལེན་ gon len Trophäe.
target_changed	wts_1_34	361	139	1	ཀོང	gon	goṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ཀོང་སེལ་ gon sel ein Ritual.
target_changed	wts_1_34	361	39	1	ཀོང	gon	goṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ཀོང་མ་སྲེག་ gon ma sreg ein Vogel, Rebhuhn.
target_changed	wts_1_34	361	63	1	ཀོང	gon	goṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ཀོང་མོ་ gon mo ein Vogel.
target_changed	wts_1_34	361	71	1	ཀོང	gon	goṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ཀོང་རྩེ་ gon rtse Kragen.
target_changed	wts_1_34	367	184	1	གྱང	gyun	gyuṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	གྱང་རོ་ gyun ro hart, trocken; trockene Leiche.
category_changed	wts_1_34	370	106	1	ཀྱོང	gyon	gyoṅ	gyoṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀྱོང་རོལ་ gyon rol auch gyon ral Bez. für die
category_changed	wts_1_34	370	112	1	གྱོང	gyon	gyoṅ	gyoṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	གྱོང་བཞིག་ gyon bsig
category_changed	wts_1_34	370	123	1	གྱོང	gyon	gyoṅ	gyoṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	གྱོང་བཤིག་ gyon bśig Zerstörung.
category_changed	wts_1_34	370	15	1	ཀྱོང	gyon	gyoṅ	gyoṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀྱོང་ gyon Verlust, Mangel; med. Austrock-
category_changed	wts_1_34	370	28	1	ཀྱོང	gyon	gyoṅ	gyoṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀྱོང་བསྐར་ gyon bskur unberücksichtigt lassen,
category_changed	wts_1_34	370	54	1	གྱོང	gyon	gyoṅ	gyoṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	གྱོང་རོལ་ gyon rol
category_changed	wts_1_34	370	60	1	གྱོང	gyon	gyoṅ	gyoṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	གྱོང་ཀྱོང་ gyon gyon hart, zäh, widerstandsfä-
category_changed	wts_1_34	370	60	2	ཀྱོང	gyon	gyoṅ	gyoṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	གྱོང་ཀྱོང་ gyon gyon hart, zäh, widerstandsfä-
category_changed	wts_1_34	370	70	1	གྱོང	gyon	gyoṅ	gyoṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	གྱོང་གླགས་པ་ gyon grugs pa Bez. für die Speise
target_changed	wts_1_34	373	190	1	གླང	gran	graṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	གླང་ཁྲ་ gran ba.
target_changed	wts_1_34	374	1	1	གྲང	oran	oraṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	གྲང་ཚལ་ oran tshal
target_changed	wts_1_34	374	32	1	གླང	gran	graṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	གླང་རླང་ gran rlun eine Krankheit.
category_changed	wts_1_34	387	126	1	གློང	gron	groṅ	groṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	གློང་གི་ཡན་ལག་སྦྱིན་ gron gi yan lag sbyin Mahe-
target_changed	wts_1_34	387	153	1	གྲོང	grorn	grorṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	གྲོང་འཇིག་ grorn jig „Städtezerstörer“, Bei-
category_changed	wts_1_34	387	17	1	ཀློང	gron	groṅ	groṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	2	ཀློང་ཀྱེར་ gron khyer Stadt.
category_changed	wts_1_34	387	186	1	གློང	gron	groṅ	groṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	གློང་འཇོམཿས་ gron ’joms.
category_changed	wts_1_34	387	200	1	གློང	gron	groṅ	groṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	གློང་དྭ་འདྲེན་པ་ gron du ’dren pa Bez. für Esel.
category_changed	wts_1_34	387	86	1	གློང	gron	groṅ	groṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	གློང་ཀྱེར་དགྲ་བོ་ gron khyer dgra bo Mahesśvara.
category_changed	wts_1_34	387	93	1	གློང	gron	groṅ	groṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	གློང་ཀྱིར་དྲུག་པ་ gron khyer drug pa eine buddh.
category_changed	wts_1_34	388	102	1	གློང	gron	groṅ	groṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	གློང་གསུམ་མཐར་བྱེད་ gron gsum mthar byed
category_changed	wts_1_34	388	34	1	གློང	gron	groṅ	groṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	གློང་སྡེ་ gron sde Dorfgemeinschaft.
category_changed	wts_1_34	388	52	1	གློང	gron	groṅ	groṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	གློང་བཤུལ་ gron bsul
category_changed	wts_1_34	388	59	1	གློང	gron	groṅ	groṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	གློང་པའི་ཆོས་ gron pa’i chos Bez. für Ge-
category_changed	wts_1_34	388	67	1	གློང	gron	groṅ	groṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	གློང་སྤྱོད་ gron spyod Bez. für Krähe.
target_changed	wts_1_34	388	70	1	ཀྲོང	gron	groṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ཀྲོང་སྤྲེའུ་ gron spre’u Bez. für Katze.
category_changed	wts_1_34	388	82	1	གློང	gron	groṅ	groṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	གློང་ཚིག་ gron tshig Umgangssprache.
category_changed	wts_1_34	390	14	2	གླེང	glen	gleṅ	gleṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	གྲོས་གླེང་ gros glen Gespräch, Beratung, Dis-
category_changed	wts_1_34	392	201	2	ཤང	sin	siṅ	siṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	གླུ་ཤང་ gla sin [°2/7 ba.
target_changed	wts_1_34	394	183	1	གྲུང	glan	glaṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	གྲུང་པོའི་རྒྱལ་པོ་ glan po’i rgyal po Bez. für den
target_changed	wts_1_34	396	122	1	གླང	glin	gliṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	གླང་ཕྲན་ glin phran.
category_changed	wts_1_34	396	168	1	གླིང	elin	eliṅ	eliṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	གླིང་བཞི་ elin bäi.
target_changed	wts_1_34	396	178	1	ང	glin	gliṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	ང་བཞི་ལྟེ་བ་ glin bZi Ite ba auch glin bZi’i Ite
target_changed	wts_1_34	396	189	1	ང	glin	gliṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	ང་བཞི་ཌྡེགས་པ་ glin bZi ldegs pa Bez. für Erde
category_changed	wts_1_34	398	118	1	གླེང	glen	gleṅ	gleṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	གླེང་གཞི་ glen gäi.
category_changed	wts_1_34	398	154	1	གླེང	glen	gleṅ	gleṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	གླེང་བསླང་བ་ glen bslaṅ ba Einleitung.
category_changed	wts_1_34	398	165	1	གླེང	glen	gleṅ	gleṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	གླེང་བསླངས་པ་ glen bslans pa eingeleitet.
category_changed	wts_1_34	398	40	1	གླེང	glen	gleṅ	gleṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	གླེང་ glen sprechen, berichten, erklären.
category_changed	wts_1_34	398	53	1	གླེང	glen	gleṅ	gleṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	གླེང་མོ་ glen mo
target_changed	wts_1_34	400	35	3	འདྲེང	drin	driṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	གློ་བ་འདྲེང་ glo ba ’drin unloyal, untreu sein;
target_changed	wts_1_34	401	107	1	གློང	glon	gloṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	གློང་ glon pf. !glons umrühren, aufwirbeln.
category_changed	wts_1_34	401	171	2	ཧང	han	haṅ	haṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	གྷི་ཧང་ ghi han †£7 wan.
target_changed	wts_1_34	405	55	3	དཔང	dban	dbaṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	དགའ་རབ་དཔང་རམྱག་ dga’ rab dban phyug
category_changed	wts_1_34	407	109	1	དགུང	dgun	dguṅ	dguṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	དགུང་ཆར་ dgun char
category_changed	wts_1_34	407	136	1	དགུང	dgun	dguṅ	dguṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	དགུང་ཆར་ dgun char Bez. für Regen.
target_changed	wts_1_34	407	144	2	སྙིང	sh	sṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	དགང་སྙིང་ dgun shäin Bez. der chin. Tierkreis-
category_changed	wts_1_34	407	161	1	དགུང	dgun	dguṅ	dguṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	དགུང་མོ་ ” dgun mo
category_changed	wts_1_34	407	168	1	དགུང	dgun	dguṅ	dguṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	དགུང་གདགས་ dgun gdugs Mittagshitze.
category_changed	wts_1_34	407	173	1	དགུང	dgun	dguṅ	dguṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	དགུང་བདན་ dgun bdun sieben Tage, Woche.
category_changed	wts_1_34	407	186	1	དགུང	dgun	dguṅ	dguṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	དགུང་གནམ་ dgun gnam Himmel.
category_changed	wts_1_34	407	191	1	དགུང	dgun	dguṅ	dguṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	དགུང་མོ་ dgun mo Mitte, Abend, Nacht, Mit-
category_changed	wts_1_34	408	2	1	དགུང	dgun	dguṅ	dguṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	དགུང་ཚིགས་ dgun tshigs Tgun tshigs.
target_changed	wts_1_34	408	66	2	དང	dun	duṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	དགན་དང་ dgun dun \dgon dun.
target_changed	wts_1_34	412	56	3	སྙིང	shin	shiṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	དགེ་བའི་སྙིང་པོ་ dge ba’i shin po
category_changed	wts_1_34	413	1	3	འབྱང	byun	byuṅ	byuṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	དགེ་བའི་འབྱང་གནས་ dge ba’i ’byun gnas
category_changed	wts_1_34	413	12	3	འབྱང	byun	byuṅ	byuṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	དགེ་བའི་འབྱང་གནས་ dge ba’i ’byun gnas Beina- དགེ་སྦྱོང་ dge sbyon Mönch, Asket, skt.
category_changed	wts_1_34	413	26	3	སློང	slon	sloṅ	sloṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	དགེ་བར་སློང་ dge bar slon Bez. für Rsi.
category_changed	wts_1_34	414	106	2	སློང	slon	sloṅ	sloṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	དགེ་སློང་ dge slon
category_changed	wts_1_34	414	115	2	སློང	slon	sloṅ	sloṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	དགེ་སློང་ dge slon.
category_changed	wts_1_34	414	198	2	སློང	slon	sloṅ	sloṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	དགེ་སློང་ཆབ་རིལ་ dge slon chab ril eine Pflanze,
target_changed	wts_1_34	415	125	1	གོང	dgon	dgoṅ		source_compatible_damaged_context	source_compatible_damaged_context	0	གོང་ཞྲག་ dgon 749 Nacht bzw. Tag und
target_changed	wts_1_34	417	32	2	དང	dun	duṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	དགོན་དང་ dgon dun auch ~ can, dgun dun can
target_changed	wts_1_34	424	1	1	བགྲང	beran	beraṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	བགྲང་ beran
target_changed	wts_1_34	424	123	1	བགྲང	beran	beraṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	བགྲང་རྟོགས་ beran rtogs eine hohe Zahl.
disappeared	wts_1_34	424	141	1	བགྲང	bgran	bgraṅ		source_compatible_insufficient_evidence			བགྲང་ཝྲེང་ bgran phren Gebetskette.
target_changed	wts_1_34	424	158	1	བགྲང	beran	beraṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	བགྲང་ཕྲེང་འཛིན་ beran phreṅ ’dzin Beiname des
target_changed	wts_1_34	424	173	1	བགྲང	beran	beraṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	བགྲང་གཞི་ beran gäi.
disappeared	wts_1_34	424	178	1	བགྲང	bgran	bgraṅ		source_compatible_insufficient_evidence			བགྲང་ཡས་ bgran yas auch bgran yal eine hohe
disappeared	wts_1_34	424	188	1	བགྲང	bgran	bgraṅ		source_compatible_insufficient_evidence			བགྲང་ཡོལ་ bgran yol eine hohe Zahl.
target_changed	wts_1_34	424	51	1	བགྲང	beran	beraṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	བགྲང་ beran
disappeared	wts_1_34	424	82	1	བགྲང	bgran	bgraṅ		source_compatible_insufficient_evidence			བགྲང་ bgran zählen, rechnen; ¬ du med uner-
category_changed	wts_1_34	425	104	2	གླེང	glen	gleṅ	gleṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	བཀགྲོ་གླེང་ bgro glen
category_changed	wts_1_34	425	126	2	གླེང	glen	gleṅ	gleṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	བཀྲོ་གླེང་ bgro glen Unterhaltung, Diskussion.
target_changed	wts_1_34	430	109	2	ལང	lin	liṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	མག་ལང་ go lin.
category_changed	wts_1_34	430	158	2	ང	khan	khaṅ	khaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	མགོན་།ང་ mgon khan Tempel, Gebetsraum,
category_changed	wts_1_34	432	14	7	རང	rin	riṅ	riṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	Hals des Wassergefäßes herum“ (Hev མགན རང་ mgrin rin.
category_changed	wts_1_34	439	200	1	འགང	gon	goṅ	goṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	འགང་པ gon po ein Damon; gon mo eine
