source_queue	volume	page	line	token_index	source_token	proposed_target	candidate_family	context_excerpt	evidence	confidence	suggested_action	block_reason	score	score_explanation
corrected_text_scan	wts_35_51	264	2	2	0$97	0ś97	guarded_dollar_to_sacute	pa, [/0$97///7 ba la ldein por dgons pa (vgl. Mvy	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	265	65	5	$	ś	guarded_dollar_to_sacute	"kyi rdzu 'phrul 07// {$ ) mthu las so ""wir über-"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	266	35	2	7609$	7609ś	guarded_dollar_to_sacute	4/7609$ auch !dog imp. zu [/(779 lecken,	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	267	11	3	$4	ś4	guarded_dollar_to_sacute	"man] aus $4 dag, Idon ros und ba bla"" (Hipp"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	267	50	5	$	ś	guarded_dollar_to_sacute	drin la lan 07//( $) ~ pa'i bu ni brgya las ga' daṅ	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	268	79	1	$	ś	guarded_dollar_to_sacute	"$/0/? mchog de la — bar byas sin ""sie alle wa-"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	273	11	2	$	ś	guarded_dollar_to_sacute	"tshugs $// spyod spyod ""sie begingen so vie-"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	280	28	6	$	ś	guarded_dollar_to_sacute	auch sdug po beu 077/$ po	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	282	13	5	$	ś	guarded_dollar_to_sacute	pa la ni 077/$ pa sbyar / de nisdud dan byed pa	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	284	25	6	$	ś	guarded_dollar_to_sacute	"che Gedanken"" (gZer 591,2); $ pa dad par"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	285	85	10	0$	0ś	guarded_dollar_to_sacute	khams kyi dpon khag gi nani nas sde che 0$	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	287	59	8	$	ś	guarded_dollar_to_sacute	sla 'gyur gyi sde dan 0/7/$ / de gfüis ka ma yin	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	291	3	2	$706	ś706	guarded_dollar_to_sacute	1. ༈$706.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	291	46	2	$5	ś5	guarded_dollar_to_sacute	1. [$5/70.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	291	47	5	$	ś	guarded_dollar_to_sacute	2. das Tripitaka; vgl. [$/7© snod gsum.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	291	60	4	$	ś	guarded_dollar_to_sacute	2. verbinden 1. $, v. verheiraten; zari Ehe-	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	292	72	5	$	ś	guarded_dollar_to_sacute	2. verbinden, vereinigen 1, $, v. verheiraten;	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	298	26	1	$	ś	guarded_dollar_to_sacute	"— $?7//7 'dod / bsdad na 'gro $77//) 'dod ""wenn"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	298	26	8	$77	ś77	guarded_dollar_to_sacute	"— $?7//7 'dod / bsdad na 'gro $77//) 'dod ""wenn"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	303	23	1	50g$	50gś	guarded_dollar_to_sacute	"50g$ ""Butter und Fleisch usw. als Suppenein-"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	310	3	10	$	ś	guarded_dollar_to_sacute	272,8); skra gäig cin lag pa 9/7/$ kyis brani — te	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	312	71	10	$	ś	guarded_dollar_to_sacute	"dbu ba geig 9679 la — pa lta bu ""1, $, v. mitein-"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	316	15	8	$	ś	guarded_dollar_to_sacute	"sen"" (Vdk-M 132,39); dgos dban 9/( $) lo gsum"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	316	35	3	$	ś	guarded_dollar_to_sacute	"sen, gehemmt"" $, v. samvrta 2.]"" (Mvy 399);"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	317	10	8	$	ś	guarded_dollar_to_sacute	"per Form] zusammenstellen"" (Ps 2d); 9/7/$"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	319	57	5	$46	ś46	guarded_dollar_to_sacute	"nahm sie ein"" (im $46); dge 'dun tshe 'das"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	320	62	3	$	ś	guarded_dollar_to_sacute	auch 1. $, v. jmdn. für sich einnehmen, sich	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	341	32	11	$	ś	guarded_dollar_to_sacute	"Mit Bettina Zeisler: ""rJe-blas, pha-los and Other Compounds with Suffix ~$"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	342	16	5	$	ś	guarded_dollar_to_sacute	"""Tibetan Offierals in the $""""-Century South-eastern Part of the Empire"","	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	352	50	9	$	ś	guarded_dollar_to_sacute	"[diese Pflanzen]"" (K841(2) 20537); beu 0/7/$"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	356	5	5	$	ś	guarded_dollar_to_sacute	"Handlungen!"" (Pd-K 216c); yons $// brtags —"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	357	26	1	$77	ś77	guarded_dollar_to_sacute	"$77//7 la babs — no nag ""wenn eine Entzün-"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	357	81	8	$	ś	guarded_dollar_to_sacute	(Mil 67,2 ); ci ste ña ma $ ~ phyis nas rin	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	362	21	6	$0	ś0	guarded_dollar_to_sacute	"mo ""Freundin"" (brDa); — ma = na $0 7 grans"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	364	26	9	$	ś	guarded_dollar_to_sacute	(sBa 57,12); bdag lus 2//9 ?7?// $ bkan (metr.)	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	369	38	6	$	ś	guarded_dollar_to_sacute	11,25); khyed 9)7/$ /7/¢/ — / dgra bcom pa gsod	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	371	34	5	$	ś	guarded_dollar_to_sacute	dra (brDa); na landa = $¢ dus chos sde chen	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	374	52	3	$	ś	guarded_dollar_to_sacute	2012: 1434 $, ¥, rag.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	376	17	2	$	ś	guarded_dollar_to_sacute	"klu ~$ bstod do ""Kälika pries [den Bodhis-"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	378	75	4	$	ś	guarded_dollar_to_sacute	"gion nu ma ~$ bkal ba'i skud pas ""mit ci- ནག་མོ་ཁྲག་འཇག་ nag mo khrag 779 npr. eine"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	380	51	8	$	ś	guarded_dollar_to_sacute	ma bteg pa / de srid du ni — $// son (metr.)	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	383	3	3	$	ś	guarded_dollar_to_sacute	Lex. sin ~$ mched pa (Dagy).	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	383	70	6	$	ś	guarded_dollar_to_sacute	"schaft"" (Nel 237); 9/7/$ kyis yer pa nas 'dil"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	384	65	7	$	ś	guarded_dollar_to_sacute	"(KunK 53,12); mi bren grog $/0/? ""dra ba'i — /"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	388	69	10	$	ś	guarded_dollar_to_sacute	/7//7 fa khrag rus pa — rnams kyis yons $// gani	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	394	12	5	$7	ś7	guarded_dollar_to_sacute	(PT1287 195); de dran $7:0/7 rnams kyi —	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	394	30	10	$	ś	guarded_dollar_to_sacute	gnas mchog fl śu //7/?/ / yul ni so 97/$ — gtogs	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	395	34	3	$	ś	guarded_dollar_to_sacute	"wickelt, 1. $, v. zusammenkommen"" (brDa)."	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	400	73	4	$5	ś5	guarded_dollar_to_sacute	"Lex. — 0/7/$5 btind ni in gäis 'thud pa ""zwei"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	406	21	9	$	ś	guarded_dollar_to_sacute	"der Fuß krank ist, ist man krank"" (brDa); ///$"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	407	42	1	$77	ś77	guarded_dollar_to_sacute	"$77//7 la 'dus pa'i — (metr.) ""das Herz wurde"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	407	54	6	$	ś	guarded_dollar_to_sacute	Krankheiten, vgl. SCHUH 2012: 1441 $. v. nad	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	412	82	4	$07	ś07	guarded_dollar_to_sacute	"drod bskyed chu $07 — yin (metr.) ""es er-"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	415	22	6	$77	ś77	guarded_dollar_to_sacute	sogs pa'! min); nan tan $77//? por byed pa = pra-	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	417	69	7	$	ś	guarded_dollar_to_sacute	"nen diese Erde aus"" (Rgs 12.70); ~$ 'jigs pas"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	421	42	7	$	ś	guarded_dollar_to_sacute	(Dagy). ka' säin po, nam mkha' $/7//)	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	433	78	5	$	ś	guarded_dollar_to_sacute	erweitert werden, vgl. Inas $//.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	434	6	4	$62	ś62	guarded_dollar_to_sacute	"geflohen war"" (Inl $62); zans rdo bla —"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	434	18	7	$07707	ś07707	guarded_dollar_to_sacute	"Schemel bewegt"" (Prav 41,21); nu $07707/ 07 /"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	442	57	9	$	ś	guarded_dollar_to_sacute	"ko ru sor du dogs — ... beans kyis 7//$ ""weil"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	442	75	7	9$	9ś	guarded_dollar_to_sacute	(TsonNth 6,2433); kha zer la ?/9$ — 'gro ma	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	445	78	5	$	ś	guarded_dollar_to_sacute	"ram pa sna tshogs $// kun du snani ""der Re-"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	447	58	6	$	ś	guarded_dollar_to_sacute	(T4113 19662); ka ka ni ¢$ bya ba — 'gron	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	450	2	5	$	ś	guarded_dollar_to_sacute	Lex. — chos drug = ye ©$ kyi mkha' 'gro ma —	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	458	29	4	$	ś	guarded_dollar_to_sacute	"med 0/7/$ ... byun ste ""in meinem Traum er-"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	458	77	2	$	ś	guarded_dollar_to_sacute	"— mtsbams $// ""im Nordwesten der Wasser-"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	459	68	2	$	ś	guarded_dollar_to_sacute	4©$ rab pha rol phyin pa thos nas mi — ba	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	461	60	1	$	ś	guarded_dollar_to_sacute	/$ ... yon tan geig rgyas brjod par ga la ~	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	462	73	6	$	ś	guarded_dollar_to_sacute	"kein Gelübde'"" (Nel 17b2 Gl.); ///$ man por"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	466	3	1	$	ś	guarded_dollar_to_sacute	"$// ""um zu sühnen, daß ihre Tante Selbst-"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	466	59	9	$	ś	guarded_dollar_to_sacute	Lex. kira (Ak 134.21); bya skad 9/7/$ smva	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	468	58	4	$	ś	guarded_dollar_to_sacute	pha ma 07/$ kyis bram ze'i khye'u pani nas	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	470	66	6	$	ś	guarded_dollar_to_sacute	"sie stimmig"" (Ppu 75b); rjes $// yi ran (w.l."	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	472	80	6	$	ś	guarded_dollar_to_sacute	"thams cad reg pa 1. $, ¥, berühren"" (brDa);"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	473	28	2	$	ś	guarded_dollar_to_sacute	"1. $, v. nicht in Zweifel ziehen"" (dPeD 186,5)."	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	475	61	2	$	ś	guarded_dollar_to_sacute	Lex. $ ba' nor bgo ba = mrtavaibhavād	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	486	43	11	$	ś	guarded_dollar_to_sacute	(Prav 111,6 und 7); — dan dkar dan 0/7/$	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	486	65	6	$	ś	guarded_dollar_to_sacute	"ston rtsan gyis / g.yug du — ///?$ btab ""sTon-"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	492	34	8	$006	ś006	guarded_dollar_to_sacute	ran la sgos su sku 'gag 0079 ... $006 ... gan no	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	505	44	2	$	ś	guarded_dollar_to_sacute	གནའ་བའ་སྲལ ggra / $༡⁄0	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	506	26	4	$	ś	guarded_dollar_to_sacute	"he Stätte; — dan — $// hier und dort; — ""dir"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	506	29	3	$	ś	guarded_dollar_to_sacute	Hölle; sa — $// an Ort und Stelle; gsod pa'	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	512	52	9	$	ś	guarded_dollar_to_sacute	"gehalten werden"" (MTH3/5/19 15); 9)7/$ nas"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	516	54	2	$	ś	guarded_dollar_to_sacute	thabs $// — pa ma yin nam / tha dad du —	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	517	49	4	$	ś	guarded_dollar_to_sacute	231a7); sans rgyas $/0// la kun tu khebs par ~	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	517	73	5	$	ś	guarded_dollar_to_sacute	daṅ bral bar — pas ///$ kyi gnas skabs 'di 'drar	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	519	48	6	$	ś	guarded_dollar_to_sacute	9292); bran khan ni 'dug $¢ khani pa'am ~	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	520	14	6	$	ś	guarded_dollar_to_sacute	ba dan Ins kyi — ni ///$ 7705 pa spanis kyan	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	520	21	1	70$	70ś	guarded_dollar_to_sacute	/70$ spyod spans Ryan shon goms kyi dban gis	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	522	53	6	0$	0ś	guarded_dollar_to_sacute	"folgende Frage"" (Bu 805,4); 0$//77 rgyan ..."	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	525	13	4	$	ś	guarded_dollar_to_sacute	"Beistand"" (SWTF 3.48 $ .v. ni-sraya 1)."	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	525	57	2	$	ś	guarded_dollar_to_sacute	SWTF $. v. upagamana.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	532	33	8	$	ś	guarded_dollar_to_sacute	"ba = 'gyod pa mi bkur ba'am mi ©$ pa ""kein"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	532	81	5	9$	9ś	guarded_dollar_to_sacute	"tsban Zig la 2//9$ nas — du by ""|dieser"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	534	7	5	$	ś	guarded_dollar_to_sacute	"lichem entstehen"" (Hev 2.2.12a); ///$ skyem"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	534	93	7	$	ś	guarded_dollar_to_sacute	(/7/// chn chan snod 0/7/$ 'thuns pas — med	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	538	14	7	$	ś	guarded_dollar_to_sacute	"101,25); śa bani — yani dag ©$ su gyur te ""der"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	543	8	4	$	ś	guarded_dollar_to_sacute	2. riechen i. $, v. Geruch abgeben.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	543	57	7	$77	ś77	guarded_dollar_to_sacute	47); pyin bar mchi ste / dbu $77//77 bro ~	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	555	25	5	$	ś	guarded_dollar_to_sacute	Lex. kun mkhyen ye ©$ te sans rgyas kho na	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	556	7	7	$	ś	guarded_dollar_to_sacute	"vorgeht"" (Mvy 206, Abt. mon par ©$ pa"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	557	14	6	$	ś	guarded_dollar_to_sacute	(Ahs 1.1.39c); rlun byun — ma ///$ khrag	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	564	27	8	$5	ś5	guarded_dollar_to_sacute	dam chos dan sgrub gsen 0)7/$5 / tshig dan —r	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	567	74	3	$	ś	guarded_dollar_to_sacute	par 4©$ pa rigs geig pa ni... —' no bo nid	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_35_51	568	54	7	$	ś	guarded_dollar_to_sacute	skad cig geig daṅ ldan pa'i ©$ rab kyis ~ thob	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
