page	line	entry_id	zone	from_token	to_token	tier	reason	applied	line_excerpt
902	60	9839	german_prose_with_translit	Reich-/tümern	Reichtümern	tier_a	structural_german_quote_hyphen_wrap_direct	1	kyi dban dan mi ~ bar „ohne von Reichtümern, Geschenken und starkem Stolz
902	64	9839	german_prose	Ein-/fluß	Einfluß	tier_a	structural_german_quote_hyphen_wrap_direct	1	„man begebe sich niemals unter den Einfluß von Freunden“ (KTh 1: 489,6); ra
904	69	9842	latin_other	gleich-/gültig	gleichgültig	tier_a	structural_german_quote_hyphen_wrap_direct	1	khyod = mdzad „warum bist du da gleichgültig?“ (Udr 34,6); kun 9)/ (4) (m)thar ni -
904	74	9843	german_prose_with_translit	medi-/tiere	meditiere	tier_a	structural_german_quote_hyphen_wrap_direct	1	so (metr.) „zum Schluß von allem [meditiere man] über Gleichmut“ (Hev 1.3.1d);
904	76	9843	german_prose_with_translit	Lebe-/wesen	Lebewesen	tier_a	structural_german_quote_hyphen_wrap_direct	1	sems can kun sfioms » (metr.) „allen Lebewesen gegenüber ausgeglichen sein ist
904	81	9843	german_prose_with_translit	unermeß-/lichen	unermeßlichen	tier_a	structural_german_quote_hyphen_wrap_direct	1	tshad med pa’! gnas bZi „die vier unermeßlichen Verweilungszustände: Gleichmut
905	86	9853	latin_other	Angel-/haken	Angelhaken	tier_a	structural_german_quote_hyphen_wrap_direct	1	pa yi / mchil pa ’di (metr.) „dieser Angelhaken, den die Fischer ausgeworfen haben“
905	114	9853	german_prose	Him-/mel	Himmel	tier_a	structural_german_quote_hyphen_wrap_direct	1	~) „die linke hohle Hand zeigt zum Himmel und schiebt es weg“ (gZer 855,5); skya
905	125	9853	german_prose_with_translit	Krank-/heiten	Krankheiten	tier_a	structural_german_quote_hyphen_wrap_direct	1	vyadhiparigatah „von verschiedenen Krankheiten befallen“ (Mvy 7155); ma rmos (x. |.
905	183	9854	german_prose_with_translit	Mahä-/yäna	Mahäyäna	tier_a	structural_german_quote_hyphen_wrap_direct	1	Zes skur pa - bo „sie spotteten: ‚Das Mahäyäna ist nicht die Lehre des Buddha!“ (Tär
905	191	9854	german_prose_with_translit	Belei-/digung	Beleidigung	tier_a	structural_german_quote_hyphen_wrap_direct	1	chod dam „du bist entschlossen, die Beleidigung auf diese Weise zurückzuzahlen“
906	6	9855	german_prose_with_translit	Phag-/mo	Phagmo	tier_a	structural_german_quote_hyphen_wrap_direct	1	24b3); phag mo grur ... dgon pa ~ „in Phagmo-gru baute er ein Kloster“ (Debm
906	202	9867	german_prose	Essen-/zen	Essenzen	tier_a	structural_german_quote_hyphen_wrap_direct	1	(metr.) „was das Trinken der fünf Essenzen angeht“ (Ahs 1.3.31a); grid las rgyal
907	7	9868	german_prose_with_translit	Ge-/tränke	Getränke	tier_a	structural_german_quote_hyphen_wrap_direct	1	de „ihnen gingen das Essen und die Getränke aus“ (Bu 860,3); Zim por zos ba’i
907	30	9868	latin_other	getrun-/ken	getrunken	tier_a	structural_german_quote_hyphen_wrap_direct	1	usw.“ (brDa); ~ ba = ’thuns zin pa „getrunken“ (brDa); - ba = 'thun bar bya roywi
907	41	9869	latin_other	ge-/rösteter	gerösteter	tier_a	structural_german_quote_hyphen_wrap_direct	1	bsa (1, bse) rags = pa’i skyo ma (metr.) „gerösteter Mehlbrei, der von bse-rags[-Dämo-
907	65	9872	german_prose_with_translit	zusammen-/gelegten	zusammengelegten	tier_a	structural_german_quote_hyphen_wrap_direct	1	thal mo sbyar ba - de „mit zusammengelegten Handflächen verneigte er sich“
907	74	9872	german_prose_with_translit	Verbeu-/gung	Verbeugung	tier_a	structural_german_quote_hyphen_wrap_direct	1	tshal (metr.) „ich erweise unter Verbeugung meines Körpers Verehrung“ (Bca
907	81	9872	german_prose_with_translit	unter-/warfen	unterwarfen	tier_a	structural_german_quote_hyphen_wrap_direct	1	nan pa’ı mtshan Aid spans te „sie unterwarfen sich und gaben das Charakteristi-
907	85	9872	german_prose_with_translit	Maiju-/ghosa	Maijughosa	tier_a	structural_german_quote_hyphen_wrap_direct	1	la gus ~ nas „nachdem ich mich vor Maijughosa, dem Buddha und den Bodhisattvas
907	102	9873	latin_other	nachein-/ander	nacheinander	tier_a	structural_german_quote_hyphen_wrap_direct	1	bka’ ///?2 ... gsum ~ gsun du ’on gis „nacheinander werden die drei Anweisungen ausge-
907	145	9876	german_prose_with_translit	Kenn-/zeichen	Kennzeichen	tier_a	structural_german_quote_hyphen_wrap_direct	1	du ma ~ pa kun la „allen, die ihre Kennzeichen nicht ablegen wollten“ (Nel 1452);
907	186	9877	latin_other	ange-/messen	angemessen	tier_a	structural_german_quote_hyphen_wrap_direct	1	pa sna tshogs pas bsad du run „es sei angemessen, auf verschiedene Weisen wie Ver-
907	224	9881	german_prose	Mini-/ster	Minister	tier_a	structural_german_quote_hyphen_wrap_direct	1	chen pos ~ te „der Herrscher und die Minister unterwarfen mit großer Macht die gro-
908	3	9882	latin_other	unter-/warf	unterwarf	tier_a	structural_german_quote_hyphen_wrap_direct	1	mthu dan / rlabs gyis / bthul bas „er unterwarf sie mit der Stärke und der Macht sei-
908	12	9882	german_prose_with_translit	be-/zwingt	bezwingt	tier_a	structural_german_quote_hyphen_wrap_direct	1	„wenn man den Geist mit Weisheit bezwingt“ (Pd-K 123c); chu 'bebs kyis Ha ~ ba
908	14	9882	german_prose_with_translit	Jalaväha-/na	Jalavähana	tier_a	structural_german_quote_hyphen_wrap_direct	1	„die Bekehrung der Fische durch Jalavähana“ (Suv 153,26); bdud kyi dmag ... ~ ba’i
908	16	9882	german_prose	be-/siegt	besiegt	tier_a	structural_german_quote_hyphen_wrap_direct	1	sar „an der Stelle, wo Armeen des Mära besiegt wurden“ (Liyl 172b5); khyod kyıs
908	82	9884	german_prose_with_translit	auf-/gehoben	aufgehoben	tier_a	structural_german_quote_hyphen_wrap_direct	1	zin pa Ita bu „wie: von der Erde aufgehoben“ (brDa); - pa & snags dan sin sogs
908	148	9887	german_prose	notwen-/digen	notwendigen	tier_a	structural_german_quote_hyphen_wrap_direct	1	„der König versorge ihn mit den [notwendigen] Mitteln am Ufer des Lo-hi-ta[-Flus-
908	189	9891	german_prose_with_translit	eingeführ-/ten	eingeführten	tier_a	structural_german_quote_hyphen_wrap_direct	1	„wenn sie sich an den [von mir] eingeführten sicheren Weg des Heilvollen halten“
909	15	9893	german_prose_with_translit	Me-/ditation	Meditation	tier_a	structural_german_quote_hyphen_wrap_direct	1	gon ’phel du rgyas „da er [in der Meditation] Fortschritte erzielte, vermehrten
909	21	9893	german_prose	Medi-/tation	Meditation	tier_a	structural_german_quote_hyphen_wrap_direct	1	(metr.) „es hebt die Einheit von Meditation und Wachzustand heraus“ (MilGb
909	67	9895	german_prose_with_translit	mensch-/liche	menschliche	tier_a	structural_german_quote_hyphen_wrap_direct	1	du ~ nas „sein Wiehern wurde als menschliche Sprache ausgestoßen“ (Glr 38,8);
909	104	9895	german_prose	Herr-/schaft	Herrschaft	tier_a	structural_german_quote_hyphen_wrap_direct	1	„als er 12 Jahre alt war und in die Herrschaft eingesetzt wurde“ (Glr 184,28).
909	156	9896	german_prose_with_translit	unange-/messen	unangemessen	tier_a	structural_german_quote_hyphen_wrap_direct	1	+ chos han du mi run bas „es Ist unangemessen, beim Hören der Lehre zu reiten“
910	71	9896	german_prose_with_translit	Trägersub-/stanz	Trägersubstanz	tier_a	structural_german_quote_hyphen_wrap_direct	1	„Fuchshirn mischt man mit der Trägersubstanz Weißzucker“ (Hipp 164,36); sman la
910	126	9900	german_prose_with_translit	Asva-/ghosa	Asvaghosa	tier_a	structural_german_quote_hyphen_wrap_direct	1	150,13); gras brtan - „der Sthavira Asvaghosa“ (ViST 212,32); des ~ la... bstan pa
911	6	9906	german_prose_with_translit	Man-/tra	Mantra	tier_a	structural_german_quote_hyphen_wrap_direct	1	phyag ... bsien pa dan (metr.) „[den Mantra] für rTa[-mgrin] und Phyag[-na rdo-
911	79	9911	german_prose_with_translit	Pfer-/derennen	Pferderennen	tier_a	structural_german_quote_hyphen_wrap_direct	1	te ’das so „als dort auch der Prinz am Pferderennen teilnahm, warf ihn das Pferd ab
911	85	9911	german_prose_with_translit	Reit-/weg	Reitweg	tier_a	structural_german_quote_hyphen_wrap_direct	1	pa po „Reiter“ (Dagy); deyu sa = - sa „Reitweg“ (Dagy).
911	166	9919	latin_other	ausgezeich-/nete	ausgezeichnete	tier_a	structural_german_quote_hyphen_wrap_direct	1	... la sogs pa bion pa’i bkod pa „ausgezeichnete Pferde [u. a.] Fortbewegungsmittel“
911	175	9919	latin_other	ka-/men	kamen	tier_a	structural_german_quote_hyphen_wrap_direct	1	slob dpon ~ dan ... mams kyanı byun „es kamen auch der Lehrer Paramäsva [usw.]“
912	163	9937	german_prose_with_translit	Schaf-/hirte	Schafhirte	tier_a	structural_german_quote_hyphen_wrap_direct	1	mdzad „Smrti wirkte in rIa-nag als Schafhirte“ (Bu-$z 90,5); ~ phyogs 5$// ... thub
912	173	9938	german_prose_with_translit	Asva-/karna	Asvakarna	tier_a	structural_german_quote_hyphen_wrap_direct	1	» ri zes bya ba der „am Berg namens Asvakarna“ (K841(2) 204a1); ~ nis ston Ina
912	198	9939	german_prose	einzel-/ner	einzelner	tier_a	structural_german_quote_hyphen_wrap_direct	1	(metr.) „[wie] ein Reiter [oder] ein einzelner Mensch“ (Vdk 2: 348,1); mı bzan rta ru
912	230	9940	german_prose_with_translit	Elefan-/ten	Elefanten	tier_a	structural_german_quote_hyphen_wrap_direct	1	glan po che dan ba lan dan ~ rgod „Elefanten, Ochsen, Hengste (skt. asva) und
913	13	9942	german_prose_with_translit	Haupt-/eingang	Haupteingang	tier_a	structural_german_quote_hyphen_wrap_direct	1	„rta babs ist das, was über dem Haupteingang des Klosters usw. ist“ (Dagy).
913	43	9945	german_prose_with_translit	Pferde-/krippe	Pferdekrippe	tier_a	structural_german_quote_hyphen_wrap_direct	1	127,6); = $/¿ sba’o „sie sind in der Pferdekrippe zu verstecken“ (MigTo 224,16).
913	106	9948	german_prose_with_translit	Pferde-/kot	Pferdekot	tier_a	structural_german_quote_hyphen_wrap_direct	1	rta (s)bans ma brul bar „damit der Pferdekot verstreut wird“ (VaiNth 105,3); rta
913	160	9953	latin_other	ver-/wende	verwende	tier_a	structural_german_quote_hyphen_wrap_direct	1	gisan ma’ rıgs yın te (metr.) „man verwende sechs oder sieben Tiere, das ist die
913	189	9955	german_prose_with_translit	Postkurier-/pferden	Postkurierpferden	tier_a	structural_german_quote_hyphen_wrap_direct	1	(r. gla) „bei der Stellung von Postkurierpferden für das Entgelt des Lasten[trans-
913	231	9959	german_prose_with_translit	An-/fechtung	Anfechtung	tier_a	structural_german_quote_hyphen_wrap_direct	1	rigs = mgo khral ... ma byed par „auf Anfechtung [beruhende] Steuerarten und
914	9	9959	german_prose_with_translit	Pferde-/dienst	Pferdedienst	tier_a	structural_german_quote_hyphen_wrap_direct	1	rim gyı rta’n ste 'u la Zes sog skad „Pferdedienst an den aufeinanderfolgenden Statio-
914	55	9962	german_prose	er-/fahrenen	erfahrenen	tier_a	structural_german_quote_hyphen_wrap_direct	1	(bYrtags „sie haben den Pferdestall von erfahrenen Maurern und Schreinern begut-
914	89	9970	german_prose	Eselstrei-/ber	Eselstreiber	tier_a	structural_german_quote_hyphen_wrap_direct	1	> drel g.yog „Pferdeknecht und Eselstreiber“ (MTH3/5/9 14).
914	127	9974	german_prose_with_translit	Ansprech-/partner	Ansprechpartner	tier_a	structural_german_quote_hyphen_wrap_direct	1	byed pa yin Zin „er wurde als Ansprechpartner für Land und Leute einschließlich
914	169	9979	german_prose	Schüt-/zer	Schützer	tier_a	structural_german_quote_hyphen_wrap_direct	1	„wenn man die Götter, Nägas und Schützer immer an ihr Gelübde gemahnt“ (Liy2
914	185	9979	german_prose	Gelegen-/heit	Gelegenheit	tier_a	structural_german_quote_hyphen_wrap_direct	1	„weil der Geist ständig nach einer Gelegenheit [zu schaden] schaut“ (Käsy 147,17); ~
915	30	9980	german_prose_with_translit	unaufhör-/lich	unaufhörlich	tier_a	structural_german_quote_hyphen_wrap_direct	1	(Mil 73,12); ~ gus pas mchod pa „unaufhörlich erweisen sie ihnen hingebungsvoll
915	57	9983	german_prose_with_translit	Sadäpra-/rudita	Sadäprarudita	tier_a	structural_german_quote_hyphen_wrap_direct	1	„der Bodhisattva und Mahäsattva Sadäprarudita“ (K12 26946); ’phags pa ~ „der edle
915	187	9999	german_prose_with_translit	Ur-/sache	Ursache	tier_a	structural_german_quote_hyphen_wrap_direct	1	yan med (metr.) „es gibt gar keine Ursache, die als ewig bezeichnet werden
915	220	9999	german_prose_with_translit	vergäng-/lichen	vergänglichen	tier_a	structural_german_quote_hyphen_wrap_direct	1	sgyu ma’i gron khyer na „in der vergänglichen Stadt der Illusionen“ (Mil 114,29);
916	22	10000	german_prose_with_translit	be-/ständig	beständig	tier_a	structural_german_quote_hyphen_wrap_direct	1	veränderlich“ (brDa); rgyun du la „für: beständig“ (Dagy); -r = dus -r „auf ewige
916	26	10000	german_prose	me-/ditativ	meditativ	tier_a	structural_german_quote_hyphen_wrap_direct	1	ttah „mit ständig und ununterbrochen meditativ ausgeglichenem Geist“ (Mvy 1490).
916	31	10000	german_prose_with_translit	Nicht-/seiende	Nichtseiende	tier_a	structural_german_quote_hyphen_wrap_direct	1	Lex. dros med la’an „auch für: das Nichtseiende“ (brDa); ’dus ma byas „nicht zu-
916	100	10007	german_prose_with_translit	Meru-/berges	Meruberges	tier_a	structural_german_quote_hyphen_wrap_direct	1	la’an „Yaksa der dritten Etage des Meruberges“ (brDa); gnod sbyin zig „ein Yaksa“
916	145	10012	german_prose_with_translit	Fest-/mahl	Festmahl	tier_a	structural_german_quote_hyphen_wrap_direct	1	mdzad „allen wurde ein regelmäßiges Festmahl und je eine vortreffliche Gabe dar-
916	168	10014	german_prose_with_translit	Militärgouverne-/ment	Militärgouvernement	tier_a	structural_german_quote_hyphen_wrap_direct	1	„Siegel entsandt aus dem Militärgouvernement“ (PT1083 Siegelabdruck); bka’ ~ rlag
916	178	10015	german_prose	ge-/setzt	gesetzt	tier_a	structural_german_quote_hyphen_wrap_direct	1	te „auf diesen Brief wurde ein Stempel gesetzt und er wurde versiegelt“ (Mil 70,22);
916	181	10015	latin_other	entspre-/chend	entsprechend	tier_a	structural_german_quote_hyphen_wrap_direct	1	’phod sras kyi - „[dagegen] darf entsprechend nicht verstoßen werden. Siegel des
916	189	10015	german_prose	Grund-/bauern	Grundbauern	tier_a	structural_german_quote_hyphen_wrap_direct	1	„Abdruck des Siegels, das von den Grundbauern von Tshon-’dus allgemein von
916	217	10015	german_prose_with_translit	un-/schuldig	unschuldig	tier_a	structural_german_quote_hyphen_wrap_direct	1	pa’i ~ „ein Zeichen dafür, daß sie unschuldig seien“ (Debm 1046); ~ sam 'dzin
917	23	10017	german_prose_with_translit	Bezeich-/nung	Bezeichnung	tier_a	structural_german_quote_hyphen_wrap_direct	1	med ~ kyis brjod pa’o (metr.) „die Bezeichnung [avayavamati] erfolgt mit Possessiv-
917	43	10017	german_prose_with_translit	Über-/reste	Überreste	tier_a	structural_german_quote_hyphen_wrap_direct	1	la sogs pa’i » „Zeichen wie Gebeine, Überreste, Regenbogen“ (Thgr 136,2); gon gi ku
917	83	10022	german_prose	ver-/brennt	verbrennt	tier_a	structural_german_quote_hyphen_wrap_direct	1	kyan ~ mi ’byun „auch wenn man ihn verbrennt, werden keine Zeichen erscheinen“
917	106	10022	german_prose_with_translit	Merk-/mal	Merkmal	tier_a	structural_german_quote_hyphen_wrap_direct	1	pa’i rgyu mtshan yin te „das logische Merkmal die Ursache für die Erkenntnis des
917	117	10022	german_prose_with_translit	Kenn-/zeichen	Kennzeichen	tier_a	structural_german_quote_hyphen_wrap_direct	1	Lex. mtshan ma ste pho ~ Ita bu „ein Kennzeichen, wie: Penis“ (brDa); mtshan ma’i
917	191	10030	latin_other	gespro-/chen	gesprochen	tier_a	structural_german_quote_hyphen_wrap_direct	1	ba = mgyogs por smras pa „schnell gesprochen“ (Dagy).
918	40	10035	german_prose_with_translit	be-/gann	begann	tier_a	structural_german_quote_hyphen_wrap_direct	1	rtsom par gyur nas „der König [Sagara] begann, das As$vamedha genannte Opfer dar-
918	64	10036	german_prose_with_translit	gera-/ten	geraten	tier_a	structural_german_quote_hyphen_wrap_direct	1	Lex. ~ ba ni tsab lans pa „in Unruhe geraten“ (dPeD 182,2); ~ ba = tshab tsbub lans
918	118	10040	latin_other	unter-/stützen	unterstützen	tier_a	structural_german_quote_hyphen_wrap_direct	1	mdzod cig „aber ihr sollt mich unterstützen“ (Bu-Sz 22,11); geun rgya’ı ())//()))
918	153	10040	german_prose_with_translit	Vor-/schein	Vorschein	tier_a	structural_german_quote_hyphen_wrap_direct	1	byun ba’i ~ la „Tonerde kam zum Vorschein; danach“ (Lsdz-K 291,34).
919	20	10048	german_prose_with_translit	Hin-/tere	Hintere	tier_a	structural_german_quote_hyphen_wrap_direct	1	Lex. carama (Ak 280.30); rjes ma „das Hintere“ (brDa); res sor „später“ (Dagy); ?77/7
919	32	10050	german_prose_with_translit	Zu-/kunft	Zukunft	tier_a	structural_german_quote_hyphen_wrap_direct	1	33,1); sten (r. rein) sor 'bul mi thub „in Zukunft kann ich ihn dir nicht mehr über-
919	78	10056	german_prose	Ge-/schmack	Geschmack	tier_a	structural_german_quote_hyphen_wrap_direct	1	gcod „was den zusammenziehenden [Geschmack] angeht, so führt er zu Verstop-
919	82	10056	german_prose_with_translit	Ver-/stopfung	Verstopfung	tier_a	structural_german_quote_hyphen_wrap_direct	1	„wie unten aus der Behandlung der Verstopfung hervorgeht“ (Siddh 13.26); phyen
919	85	10056	german_prose_with_translit	unter-/drückt	unterdrückt	tier_a	structural_german_quote_hyphen_wrap_direct	1	(metr.) „dadurch, daß Blähungen unterdrückt wurden, kommt es zu Tumoren
919	232	10068	german_prose_with_translit	Verstan-/deskraft	Verstandeskraft	tier_a	structural_german_quote_hyphen_wrap_direct	1	(brDa); blo gros bul ba „geringe Verstandeskraft“ (Dagy); dban po ~ & mrdvindri-
919	242	10069	german_prose	helden-/hafte	heldenhafte	tier_a	structural_german_quote_hyphen_wrap_direct	1	(metr.) „er läßt viele tapfere und heldenhafte (skt. vfra) Männer erscheinen“ (Rgs
920	45	10073	german_prose	ein-/halten	einhalten	tier_a	structural_german_quote_hyphen_wrap_direct	1	(metr.) „die Gelübde für die Praxis einhalten (skt. sevana)“ (AA 1,536); zla ba’i
920	92	10074	german_prose_with_translit	Stüt-/ze	Stütze	tier_a	structural_german_quote_hyphen_wrap_direct	1	(PT1287 262); ~ dge bar gyur cig „die Stütze [d.h. der Opferpfosten] möge glückver-
920	101	10074	german_prose_with_translit	Lebens-/raum	Lebensraum	tier_a	structural_german_quote_hyphen_wrap_direct	1	mtshe’u Zig „ein kleiner Sce, der als Lebensraum für viele Vögel und Wild diente“
920	133	10075	german_prose_with_translit	Unterta-/nen	Untertanen	tier_a	structural_german_quote_hyphen_wrap_direct	1	khyim brgya „100 Haushalte der Untertanen zur Unterstützung der drei Juwelen“
920	150	10075	german_prose_with_translit	Steuer-/leistung	Steuerleistung	tier_a	structural_german_quote_hyphen_wrap_direct	1	khral ~ rgyu rtsa „in Bezug auf die Steuerleistung [gab es keine] Basis für alle steuer-
920	173	10075	german_prose_with_translit	ha-/bend	habend	tier_a	structural_german_quote_hyphen_wrap_direct	1	Saranab „eine Stütze oder Rückhalt habend“ (sGra 158); gnas sam ~ = äspadam
921	9	10076	german_prose_with_translit	Pilger-/orte	Pilgerorte	tier_a	structural_german_quote_hyphen_wrap_direct	1	rdzogs sku’i Zin du bsgyur (metr.) „Pilgerorte, Heiligtümer und Behausungen wur-
921	19	10076	german_prose	Briefbei-/gaben	Briefbeigaben	tier_a	structural_german_quote_hyphen_wrap_direct	1	dir slebs „es ist hier mit Brief und Briefbeigaben eingetroffen“ (MTH3/3/30 9); gsol
921	126	10083	german_prose_with_translit	west-/lichen	westlichen	tier_a	structural_german_quote_hyphen_wrap_direct	1	pa dag „als Beigabe Seiden aus dem westlichen Hor von unschätzbarem Wert“
921	131	10084	latin_other	verun-/reinigen	verunreinigen	tier_a	structural_german_quote_hyphen_wrap_direct	1	na’ - rnams la cham pa 'on „sie verunreinigen meine Verehrungsobjekte“ (Mil
922	13	10094	german_prose_with_translit	Umstän-/de	Umstände	tier_a	structural_german_quote_hyphen_wrap_direct	1	don smin du yod pa’i ~ „günstige Umstände, dies [entsprechend] in die Praxis umzu-
922	26	10094	german_prose_with_translit	ent-/standen	entstanden	tier_a	structural_german_quote_hyphen_wrap_direct	1	ba’o „eins ist vom anderen abhängig entstanden oder alles ist abhängig entstanden“
922	47	10095	german_prose_with_translit	tief-/gründige	tiefgründige	tier_a	structural_german_quote_hyphen_wrap_direct	1	’brel par ’byun ba’i chos zab mo „der tiefgründige Dharma der Entstehung in Ab-
922	62	10096	german_prose_with_translit	Abhän-/gigkeit	Abhängigkeit	tier_a	structural_german_quote_hyphen_wrap_direct	1	„man betrachtet das Entstehen in Abhängigkeit (skt. pratätyotpäda)“ (AA 5.230); ~
922	72	10096	german_prose_with_translit	Abhängig-/keit	Abhängigkeit	tier_a	structural_german_quote_hyphen_wrap_direct	1	tshun Itos grub „in gegenseitiger Abhängigkeit entstanden“ (Dagy); rten cin ’brel bar
922	76	10096	german_prose_with_translit	Unwis-/senheit	Unwissenheit	tier_a	structural_german_quote_hyphen_wrap_direct	1	la sogs mdzod gnas gsum par Itos sig „Unwissenheit, bedingte Faktoren, Bewußtsein
922	88	10096	german_prose_with_translit	Vorzei-/chen	Vorzeichen	tier_a	structural_german_quote_hyphen_wrap_direct	1	’di ’dra’i ~ mi Son (metr.) „solche Vorzeichen sind unfaßbar“ (Padn 29445); sans
922	121	10097	german_prose	gün-/stigen	günstigen	tier_a	structural_german_quote_hyphen_wrap_direct	1	bar ’gyur ro „man wird durch diese günstigen Vorbedingungen von der Krankheit
922	180	10102	german_prose_with_translit	Umzäu-/nung	Umzäunung	tier_a	structural_german_quote_hyphen_wrap_direct	1	Lex. lan kan gyi - „Basis für eine Umzäunung“ = adbhisthänam „Standort“ (Mvy
923	81	10110	german_prose_with_translit	ent-/fernt	entfernt	tier_a	structural_german_quote_hyphen_wrap_direct	1	ni bral „sie sind von dem Gedanken entfernt, ihre eigenen Fehler zu überprüfen“
923	88	10110	german_prose_with_translit	Argu-/mente	Argumente	tier_a	structural_german_quote_hyphen_wrap_direct	1	nas brtag par byed po „einer, der auf Argumente gestützt überlegt“ (brDa).
923	101	10110	german_prose	Augen-/blick	Augenblick	tier_a	structural_german_quote_hyphen_wrap_direct	1	pbyi bZin ~ cin „sie dachten jeden Augenblick an das Folgende“ (Udr 17,16); snon
923	152	10112	german_prose_with_translit	Lehr-/bücher	Lehrbücher	tier_a	structural_german_quote_hyphen_wrap_direct	1	sman dpyad ... la sogs pa’i bstan bcos „Lehrbücher zu Grammatik, Logik, Heilkunde
923	187	10115	german_prose_with_translit	Kund-/schafter	Kundschafter	tier_a	structural_german_quote_hyphen_wrap_direct	1	Lex. ~ po = so pa’am bya va ba „Kundschafter oder Wächter“ (brDa).
923	217	10118	german_prose	Leich-/name	Leichname	tier_a	structural_german_quote_hyphen_wrap_direct	1	„die kindischen Dialektiker, die wie Leichname sind“ (K107 12167); ~£ kun tu bskyod
924	53	10119	german_prose_with_translit	dazwischen-/liegende	dazwischenliegende	tier_a	structural_german_quote_hyphen_wrap_direct	1	= drug cu rtsa giüis dan „62 dazwischenliegende Zeitalter“ (Prav 68,9).
924	62	10121	german_prose_with_translit	neu-/gierig	neugierig	tier_a	structural_german_quote_hyphen_wrap_direct	1	de la mi rnams - las „die Leute waren neugierig darauf“ (gZi 1: 581,6).
924	107	10123	german_prose_with_translit	ver-/steht	versteht	tier_a	structural_german_quote_hyphen_wrap_direct	1	ba (metr.) „dadurch, daß man es recht versteht, entsteht Lebensklugheit“ (Ps 1a);
924	122	10124	german_prose_with_translit	Lebe-/wesen	Lebewesen	tier_a	structural_german_quote_hyphen_wrap_direct	1	khyad par chen po - par gyur pa „die Lebewesen erkannten beim [bloßen] Hören ihre
924	156	10124	german_prose_with_translit	Erfah-/rung	Erfahrung	tier_a	structural_german_quote_hyphen_wrap_direct	1	’phel ba dan (metr.) „[spirituelle] Erfahrung und Erkenntnis wachsen immer mehr
924	181	10125	german_prose	Ver-/ständnis	Verständnis	tier_a	structural_german_quote_hyphen_wrap_direct	1	„der Herr, der Schriften und deren Verständnis lehrt“ (Dol2 10,15); gtam breyud
924	207	10125	german_prose_with_translit	Kalkulations-/schemata	Kalkulationsschemata	tier_a	structural_german_quote_hyphen_wrap_direct	1	gzun dag las - (metr.) „die Kalkulationsschemata usw. sind ausführlich aus den
925	5	10125	german_prose_with_translit	auf-/steigen	aufsteigen	tier_a	structural_german_quote_hyphen_wrap_direct	1	la „Vorstellungen, welche von innen aufsteigen und in Erscheinung treten“ (Akhri
925	7	10125	german_prose_with_translit	Ein-/sichten	Einsichten	tier_a	structural_german_quote_hyphen_wrap_direct	1	7,4), > pa sna ’ga’ $ar ro „mannigfache Einsichten zeigten sich“ (Akhri 9,11); sal gyis
925	9	10125	german_prose_with_translit	Klar-/heit	Klarheit	tier_a	structural_german_quote_hyphen_wrap_direct	1	~ pa de rtags yin „das Erkennen mit Klarheit, das ist das Kennzeichen“ (Akhr2 90,
925	102	10128	german_prose_with_translit	Ge-/schichte	Geschichte	tier_a	structural_german_quote_hyphen_wrap_direct	1	gser mdog gi ~ 77/ na gsal lo „seine Geschichte steht selbst im Kanakavarnäva-
925	150	10132	german_prose_with_translit	Schu-/lungen	Schulungen	tier_a	structural_german_quote_hyphen_wrap_direct	1	gsum gyi Nams len „Praxis der drei Schulungen“ (Dagy).
926	9	10143	german_prose_with_translit	Ver-/trauen	Vertrauen	tier_a	structural_german_quote_hyphen_wrap_direct	1	95,1); chos la - gyi gan zag la mi ~ „Vertrauen zu den Dharmas, jedoch kein Ver-
926	156	10151	german_prose_with_translit	Ga-/zellen	Gazellen	tier_a	structural_german_quote_hyphen_wrap_direct	1	rnams / rtabs nas rig rig - ba (metr.) „Gazellen, die erschrocken und mit großen
926	159	10151	german_prose_with_translit	Künf-/tigen	Künftigen	tier_a	structural_german_quote_hyphen_wrap_direct	1	- ba (metr.) „jemand, der nach dem Künftigen schaut“ (P$ 23a); zla ba 77709 pa yod
926	171	10151	german_prose	unter-/drücktes	unterdrücktes	tier_a	structural_german_quote_hyphen_wrap_direct	1	„mit Schauen in die Sonne soll man unterdrücktes Niesen beseitigen“ (Ahs 1.4.10d);
926	178	10151	german_prose	Stel-/len	Stellen	tier_a	structural_german_quote_hyphen_wrap_direct	1	(metr.) „er, der mit Seitenblicken auf Stellen am Waldesrand schaute“ (HMrg 50,
926	180	10151	german_prose_with_translit	Padmä-/vati	Padmävati	tier_a	structural_german_quote_hyphen_wrap_direct	1	18); padma can ni rgyal po la - Zin „Padmävati, indem sie zum König schaut“ (Lokn
926	188	10151	german_prose_with_translit	Gat-/tungen	Gattungen	tier_a	structural_german_quote_hyphen_wrap_direct	1	ba’i don yin cig 493 kyan (metr.) „[die Gattungen] Läsya, Chalita, $Samyä usw. sind
926	201	10151	german_prose_with_translit	Elefan-/ten	Elefanten	tier_a	structural_german_quote_hyphen_wrap_direct	1	nan nas kha $ar tu ~ ba „bei diesen Elefanten, die nach Osten schauen“ (Glr 67,16);
926	203	10151	german_prose_with_translit	gin-/gen	gingen	tier_a	structural_german_quote_hyphen_wrap_direct	1	dur khrod kyi rgyud - Zih son bas „sie gingen und betrachteten das Gebiet eines Lei-
