page	line	entry_id	zone	headword_tibetan	headword_latin	headword_latin_confidence	translit_token_count	german_token_count	audit_candidates	audit_replaced	line_text
81	100	907	german_prose			none	0	3	0	0	Mondkristalle, indem die herabströmenden
81	102	907	german_prose			none	0	1	0	0	Wassertropfen ihn benetzen (vyalumpantı)“
81	103	907	german_prose			none	0	1	0	0	(Megh 72d, skt. 67d).
81	105	908	headword_line	ཀུན་ནས་བྲེལ་བ་	nas	medium	2	0	0	0	ཀུན་ནས་བྲེལ་བ་ kun nas brel ba (zw.).
81	107	908	german_prose_with_translit			none	1	2	0	0	Lex. sarvogha (r. sarvaugha) (Ishe 3b2), ein
81	108	908	german_prose			none	0	4	0	0	vollständiges Heer im Anzuge (PW).
81	110	909	headword_line	ཀུན་ནས་འབབ་	nas	medium	1	0	0	0	ཀུན་ནས་འབབ་ kun nas ’bab
81	112	910	headword_line	ཀུན་ནས་འབབ་	nas	medium	1	1	0	0	ཀུན་ནས་འབབ་ kun nas ’bab Regen.
81	113	910	german_prose_with_translit			none	2	1	0	0	Lex. char pa (brDa).
81	115	911	headword_line	ཀུན་ནས་འབར་བ་	nas	medium	3	2	0	0	ཀུན་ནས་འབར་བ་ kun nas ’bar ba in Flammen ste-
81	116	911	other			none	0	0	0	0	hen, entflammt sein, brennen;
81	117	911	german_prose_with_translit			none	2	1	0	0	vgl. kun tu bar ba.
81	119	911	german_prose_with_translit			none	3	1	0	0	’dod chags dan / Ze sdan dan / gti mug gi me
81	120	911	german_prose_with_translit			none	1	5	0	0	—’i sems „ein vom Feuer der Begierde, des
81	121	911	german_prose_with_translit			none	1	3	0	0	Hasses und der Verblendung entflammter
81	122	911	german_prose_with_translit			none	1	2	0	0	(sampradipta) Geist“ (K44 kha 1966, skt.
81	123	911	latin_other			none	3	0	0	0	31,24); phyogs bZi dag nas —r mthon (metr.)
81	124	911	german_prose_with_translit			none	1	2	0	0	„sie sehen die vier Himmelsrichtungen in
81	125	911	german_prose			none	0	3	0	0	Flammen stehen (ädipta)“ (Suv 172,20, skt.
81	126	911	other			none	0	0	0	0	236,10).
81	128	912	headword_line	ཀུན་ནས་འབྱིན་པ་	nas byin pa	medium	3	0	0	0	ཀུན་ནས་འབྱིན་པ་ kun nas ’byin pa herausziehen,
81	130	912	german_prose			none	0	1	0	0	lösen.
81	132	912	german_prose_with_translit			none	2	4	0	0	Zes kun nas phyun „mit diesen Worten löste
81	133	912	german_prose			none	0	5	0	0	[der König das Scheiteljuwel von seinem
81	134	912	german_prose			none	0	2	0	0	Kopf]“ (Lokn 178,13).
81	136	913	headword_line	ཀུན་ནས་འབྱུང་བ་	nas byun ba entstehen	high	4	1	0	0	ཀུན་ནས་འབྱུང་བ་ kun nas ’byuṅ ba entstehen; vgl.
81	137	913	latin_other			none	1	0	0	0	tkun tn ’byun ba.
81	139	913	german_prose_with_translit			none	5	2	0	0	rta inams kyi rmig pa las —’i rdul „der von
81	140	913	german_prose			none	0	5	0	0	den Hufen der Pferde erzeugte (frei für skt.
81	141	913	german_prose_with_translit			none	1	2	0	0	samnddhata) Staub“ (HMrg 51,5, skt.
81	142	913	other			none	0	0	0	0	29,22).
81	144	914	headword_line	ཀུན་ནས་འབྱེར་བ་	nas byer ba	medium	3	0	0	0	ཀུན་ནས་འབྱེར་བ་ kun nas ’byer ba auseinanderflie-
81	146	914	german_prose			none	0	1	0	0	hen, voneinanderweichen.
81	148	914	latin_other			none	4	0	0	0	tshogs pa rnams ni — can ... ri dags rnams
81	149	914	german_prose			none	0	3	0	0	(metr.) „die Gazellen, deren Herden ausein-
81	150	914	german_prose_with_translit			none	1	1	0	0	anderflohen (frei für skt. paribhinna-kada-
81	151	914	german_prose			none	0	2	0	0	mbakäah)“ (HMrg 51,29, skt. 30,13).
81	153	915	headword_line	ཀུན་ནས་འབྲོས་པ་	nas	medium	2	0	0	0	ཀུན་ནས་འབྲོས་པ་ kun nas ’bros pa davonlaufen;
81	154	915	german_prose_with_translit			none	1	1	0	0	vgl. !kun tu bros.
81	156	915	latin_other			none	4	0	0	0	7/9$ pa’i dban gis ri dags rnams ni kun nas
81	158	915	german_prose			none	0	2	0	0	’bros (metr.) „aus lauter Schreck laufen die
81	160	915	german_prose			none	0	1	0	0	Gazellen davon (skt. paridudruvub liefen
81	161	915	german_prose			none	0	1	0	0	umher)“ (HMrg 51,30, skt. 30,14).
81	163	916	headword_line	ཀུན་ནས་སྨགས་པ་	nas	medium	3	1	0	0	ཀུན་ནས་སྨགས་པ་ kun nas sbags pa das Verlangen.
81	165	916	other			none	0	0	0	0	91
81	167	917	headword_line	ཀུན་ནས་ཞལ་	nas	medium	1	1	0	0	ཀུན་ནས་ཞལ་ kun nas Zal
81	169	917	german_prose_with_translit			none	2	1	0	0	Lex. synon. chags pa u. a., skt. paligodhah
81	170	917	german_prose			none	0	1	0	0	(Mvy 6524), attachment (to), greed (for)
81	171	917	other			none	0	0	0	0	(BHSD).
81	173	918	headword_line	ཀུན་ནས་མུན་པར་བྱེད་པ་	nas	medium	3	0	0	0	ཀུན་ནས་མུན་པར་བྱེད་པ་ kun nas mun par byed pa
81	174	918	german_prose			none	0	1	0	0	. dichte Finsternis.
81	175	918	latin_other			none	5	0	0	0	bdag gi sdig pa rnam par bsgyins pa — rnams
81	176	918	german_prose_with_translit			none	1	2	0	0	„das ganze Ausmaß meiner Verfehlungen,
81	177	918	german_prose			none	0	2	0	0	dichte Finsternisse“ (Vmst 105c).
81	179	919	headword_line	ཀུན་ནས་མཚུངས་པ་	nas mtshuns pa	high	3	0	0	0	ཀུན་ནས་མཚུངས་པ་ kun nas mtshuns pa eben,
81	180	919	other			none	0	0	0	0	gleich.
81	182	919	german_prose_with_translit			none	1	1	0	0	Lex. sama (Tshe 3b2).
81	183	920	headword_line	ཀུན་ནས་མཚོན་པ་	nas mtshon pa	high	3	0	0	0	ཀུན་ནས་མཚོན་པ་ kun nas mtshon pa darstellen,
81	185	920	german_prose			none	0	1	0	0	vorführen.
81	187	920	german_prose_with_translit			none	4	1	0	0	sa chen dkyil ’khor gnas geig bZin 7 ... kun nas
81	188	920	german_prose_with_translit			none	1	4	0	0	mtshon (metr.) „die Erdscheibe ist wie eine
81	189	920	german_prose			none	0	2	0	0	einzige Stadt dargestellt“ (Lokn 82,27).
81	191	921	headword_line	ཀུན་ནས་མཛེས་	nas mdzes	high	3	1	0	0	ཀུན་ནས་མཛེས་ kun nas mdzes npr. ein Bodhisatt-
81	192	921	other			none	0	0	0	0	va.
81	194	921	german_prose			none	0	4	0	0	Lex. samantapräsädikah (Mvy 680, Abt. byan
81	195	921	latin_other			none	4	0	0	0	chub sems dpa’ so so’imtshan).
81	197	922	headword_line	ཀུན་ནས་མཛེས་པ་	nas mdzes pa	high	3	1	0	0	ཀུན་ནས་མཛེས་པ་ kun nas mdzes pa anmutig; vgl.
81	198	922	latin_other			none	3	0	0	0	\kun mdzes, \kun mdzes ma.
81	200	922	german_prose_with_translit			none	5	1	0	0	saṅs rgyas bcom ldan ’das rnams ni slob ma
81	201	922	latin_other			none	6	0	0	0	7 dge ’dun mna? ba ste / kun nas mdzes pa
81	202	922	german_prose_with_translit			none	2	3	0	0	yin „die Buddhas, die Erhabenen, haben ganz
81	203	922	german_prose			none	0	3	0	0	anmutige Schüler, und sie sind [selbst] ganz
81	204	922	german_prose			none	0	1	0	0	anmutig“ (T3790 ca 24533).
81	206	922	german_prose			none	0	4	0	0	Lex. samantapräsädikah (Mvy 307, Abt. dpe
81	207	922	latin_other			none	2	0	0	0	byad bzan po breyad cu’i min).
81	209	923	headword_line	ཀུན་ནས་འཛིན་པ་	nas dzin pa	high	3	0	0	0	ཀུན་ནས་འཛིན་པ་ kun nas ’dzin pa ergreifen, neh-
81	210	923	german_prose_with_translit			none	1	1	0	0	men; —r byed pa dass.; vgl. kun
81	211	923	german_prose_with_translit			none	4	1	0	0	tu ’dzin pa, Tkun ’dzin.
81	213	923	german_prose_with_translit			none	5	2	0	0	sar pa Sir Sa ltar Jam rtswa ni kun nas 72:77
81	214	923	german_prose_with_translit			none	1	2	0	0	byed cin (metr.) „[das Gazellenjunge], das
81	215	923	german_prose			none	0	3	0	0	wie frische Sirisa[-Blüten] zartes Gras
81	216	923	german_prose			none	0	2	0	0	nimmt (frei für skt. ä-\dams fressen)“
81	217	923	german_prose			none	0	1	0	0	(HMrg 55,14, skt. 32,25).
81	219	924	headword_line	ཀུན་ནས་ཞལ་	nas	medium	2	2	0	0	ཀུན་ནས་ཞལ་ kun nas Zal \kun nas gäal.
82	1	925	headword_line	ཀུན་ནས་ཞུམ་པ་	nas	medium	2	1	0	0	ཀུན་ནས་ཞུམ་པ་ kun nas Zum pa
82	3	926	headword_line	ཀུན་ནས་ཞུམ་པ་	nas	medium	2	1	0	0	ཀུན་ནས་ཞུམ་པ་ kun nas Zum pa entmutigt, ver-
82	4	926	german_prose_with_translit			none	2	2	0	0	zagt sein; vgl. !kun tu Zum pa.
82	6	926	german_prose_with_translit			none	3	4	0	0	Lex. sems mi Zum kun nas (v. 1. du Ms. L) mi
82	7	926	german_prose_with_translit			none	1	2	0	0	sum (r. Zum) = cittam nävaliyate na samliyate
82	8	926	german_prose			none	0	2	0	0	„der Geist verzagt nicht, wird nicht mutlos“
82	9	926	german_prose			none	0	1	0	0	(Mvy 7273).
82	11	927	headword_line	ན་ནས་གཞལ་	nas	medium	2	3	0	0	ན་ནས་གཞལ་ kun nas gal, für kun nas Zal „das
82	12	928	headword_line	ཀྲ	hingewandt	medium	1	2	0	0	ཀྲ Gesicht überall hingewandt“.
82	14	928	german_prose_with_translit			none	2	1	0	0	Lex. sarvotamukha (r. sarvatomukha) „nach
82	15	928	german_prose			none	0	4	0	0	allen Seiten das Gesicht habend, überall hin-
82	16	928	latin_other			none	1	0	0	0	gekehrt“ (Ishe 3b1).
82	18	929	headword_line	ཀུན་ནས་གཟིགས་པ་	nas	medium	2	1	0	0	ཀུན་ནས་གཟིགས་པ་ kun nas gzigs pa npr. ein
82	19	929	german_prose_with_translit			none	3	1	0	0	Buddha; vgl. kun tu gzigs pa
82	21	929	other			none	0	0	0	0	bzw. \kun gzigs.
82	22	929	latin_other			none	6	0	0	0	de bZin gsegs pa — yi / skye ba’i yul ni jig rten
82	23	929	german_prose_with_translit			none	5	1	0	0	lta Zes bya / rigs ni bram ze yin te ’od kyi
82	24	929	latin_other			none	3	0	0	0	tshad / dpag ishad gsum yod yab ni lag bzans
82	25	929	german_prose_with_translit			none	2	3	0	0	yin (metr.) „das Geburtsland des 'Tathägata
82	26	929	german_prose_with_translit			none	2	2	0	0	Nikhiladarsin 151 ’Jig-rten-lta, seine Kaste ist
82	27	929	german_prose_with_translit			none	1	2	0	0	der Brahmanenstand, seine Ausstrahlung
82	28	929	german_prose			none	0	4	0	0	reicht drei Meilen weit, sein Vater ist Lag-
82	29	929	german_prose			none	0	1	0	0	bzans“ (K94 14036).
82	30	929	german_prose_with_translit			none	2	1	0	0	Lex. nikhiladarsin (Bhad 200).
82	32	930	headword_line	ཀུན་ནས་བཟང་	nas bzan	medium	2	0	0	0	ཀུན་ནས་བཟང་ kun nas bzaṅ.
82	34	930	german_prose_with_translit			none	1	2	0	0	1. Königspalast. - skt. sarvatobhadra eine be-
82	35	930	german_prose			none	0	4	0	0	stimmte Tempelform; ... ein Gebäude mit
82	36	930	german_prose_with_translit			none	1	1	0	0	durchlaufenden Gallerien ringsumher (PW).
82	37	930	german_prose_with_translit			none	4	4	0	0	Lex. rgyal po’i pho bran la’an „auch für: Palast
82	38	930	german_prose_with_translit			none	1	2	0	0	des Königs“ (brDa).
82	40	930	german_prose			none	0	2	0	0	2. vgl. Ikun bzan.
82	42	931	headword_line	ཀུན་ནས་འོང་བ་	nas	medium	2	0	0	0	ཀུན་ནས་འོང་བ་ kun nas ’oṅ ba ankommen, gelan-
82	43	931	german_prose			none	0	1	0	0	gen zu.
82	44	931	german_prose_with_translit			none	8	1	0	0	tshogs kyi bdag po de... nags de Rid du kun nas
82	46	931	german_prose			none	0	4	0	0	’ons par gyur „der Herdenführer kam in den
82	47	931	german_prose			none	0	3	0	0	Wald (2jagäma)“ (HMrg 62,2, skt. 37,25).
82	49	932	headword_line	ཀུན་ནས་འོད་ཟེར་	nas	medium	1	2	0	0	ཀུན་ནས་འོད་ཟེར་ kun nas ’od zer npr. ein König,
82	50	932	latin_other			none	1	0	0	0	skt. *Samantaprabha.
82	52	932	latin_other			none	4	0	0	0	bzan po nas — gyi bar min smos pa sum bcu
82	53	932	german_prose_with_translit			none	2	1	0	0	„von *Bhadra bis *Samantaprabha werden
82	55	932	other			none	0	0	0	0	92
82	57	933	headword_line	ཀུན་ནས་ལང་བ་	nas	medium	2	0	0	0	ཀུན་ནས་ལང་བ་ kun nas laṅ ba
82	59	933	german_prose			none	0	4	0	0	dreißig Namen genannt“ (Deba 7,5); — Zes
82	60	933	latin_other			none	8	0	0	0	pa’i brgyud rgyal po brgya tham pa yul gru
82	61	933	german_prose_with_translit			none	1	1	0	0	72:77 du byun „genau hundert Könige aus
82	62	933	german_prose			none	0	4	0	0	dem Geschlecht des [Königs] namens
82	63	933	german_prose_with_translit			none	1	3	0	0	*Samantaprabha gab es im Lande *Potala“
82	64	933	german_prose			none	0	1	0	0	(Debm 2b5).
82	66	934	headword_line	ཀུན་ནས་ཡན་ལག་འཇུག་	nas yan	medium	2	0	0	0	ཀུན་ནས་ཡན་ལག་འཇུག་ kun nas yan lag 'jug (zw.).
82	67	934	german_prose_with_translit			none	1	2	0	0	Lex. samävrtta „heimgekommen“ (Tshe
82	68	934	other			none	0	0	0	0	3b2).
82	70	935	headword_line	ཀུན་ནས་ཡོངས་སུ་	nas	medium	2	2	0	0	ཀུན་ནས་ཡོངས་སུ་ kun nas yons su von überall.
82	72	935	german_prose_with_translit			none	1	5	0	0	lus dagni / — mie bar bya „man soll den Körper auf allen Seiten (doppelt übersetzt für
82	74	935	german_prose			none	0	2	0	0	skt. samantatah) massieren“ (Ahs 1.2.12).
82	76	936	headword_line	ཀུན་ནས་གཡོག་པ་	nas	medium	3	1	0	0	ཀུན་ནས་གཡོག་པ་ kun nas g.yog pa, auch kun nas
82	77	936	latin_other			none	1	0	0	0	yog pa bedecken.
82	79	936	german_prose_with_translit			none	2	1	0	0	gti mug thibs pos kun nas yogpa „von finsterer
82	80	936	german_prose_with_translit			none	1	1	0	0	Verblendung bedeckt (samchanna)“ (K44
82	82	936	latin_other			none	3	0	0	0	kha 191b1, skt. 28,20); rin po chemumedpa’i
82	84	936	german_prose_with_translit			none	2	2	0	0	dra bas kun nas yog pa „bedeckt von einem
82	85	936	german_prose			none	0	2	0	0	endlosen Juwelennetz (samchannam)“* (K44
82	86	936	latin_other			none	1	0	0	0	kha 26236, skt. 83,2).
82	88	937	headword_line	ཀུན་ནས་རབ་ཏུ་རྒྱས་པ་	nas	medium	4	0	0	0	ཀུན་ནས་རབ་ཏུ་རྒྱས་པ་ kun nas rab tu rgyas pa voll-
82	89	937	german_prose			none	0	1	0	0	ständig entfalten.
82	90	937	german_prose_with_translit			none	6	1	0	0	kun da’i ’khri Sin kun nas rab tu / rgyas pa’i me
82	91	937	german_prose_with_translit			none	2	3	0	0	tog tshogs ni (metr.) „die Blütenfülle der voll-
82	92	937	german_prose			none	0	2	0	0	entfalteten Jasmin-Ranken“ (Vmst 59c).
82	94	938	headword_line	ཀུན་ནས་རོལ་བ་	nas	medium	2	0	0	0	ཀུན་ནས་རོལ་བ་ kun nas rol ba herumspielen; —r
82	95	938	latin_other			none	1	0	0	0	byed pa dass.
82	97	938	latin_other			none	4	0	0	0	ri dags phrug rnams lhan cig kun nas rol bZin
82	98	938	german_prose_with_translit			none	2	2	0	0	pa / bu /7/ ... (metr.) „[dein] Junges, das mit
82	99	938	german_prose_with_translit			none	1	1	0	0	den [anderen] Gazellenjungen zusammen
82	100	938	german_prose			none	0	1	0	0	herumspielt (samkridamanam)“ (HMrg
82	101	938	latin_other			none	3	0	0	0	55,18, skt. 32,27); bdag gi ... phrug gu ’di nags
82	102	938	german_prose_with_translit			none	2	1	0	0	su /... —rbyed (metr.) „mein Junges spielt im
82	103	938	german_prose			none	0	2	0	0	Wald herum (samkridate)“ (HMrg 62,19,
82	104	938	other			none	0	0	0	0	skt. 38,8).
82	106	939	headword_line	ཀུན་ནས་ལང་བ་	nas	medium	2	0	0	0	ཀུན་ནས་ལང་བ་ kun nas laṅ ba sich erheben, her-
82	107	939	german_prose			none	0	1	0	0	vortreten, zum Vorschein kom-
82	108	939	german_prose_with_translit			none	3	1	0	0	men; vgl. kun nas ldan ba.
82	110	940	headword_line	ཀུན་ནས་བཤད་བ་	nas bsad pa	medium	3	0	0	0	ཀུན་ནས་བཤད་བ་ kun nas bsad pa
82	112	940	german_prose_with_translit			none	4	2	0	0	pbyin ci logni kun nas lans pa üid ma yin „das
82	113	940	german_prose			none	0	3	0	0	Verkehrte ist nicht zum Vorschein gekom-
82	114	940	german_prose			none	0	1	0	0	men (asamutthitah)“ (K14 68b2, skt. 43,14);
82	115	940	latin_other			none	3	0	0	0	’dug pa’i gnas las ... kun nas lans „er erhob
82	116	940	german_prose			none	0	3	0	0	sich (samutthäya) von seinem Sitzplatz“
82	117	940	german_prose			none	0	1	0	0	(HMrg 56,1, skt. 33,3).
82	119	941	headword_line	ཀུན་ནས་བཤད་པ་	nas bSad pa	medium	3	1	0	0	ཀུན་ནས་བཤད་པ་ kun nas bSad pa darstellen; Dar-
82	120	941	german_prose_with_translit			none	1	2	0	0	stellung; vgl. Ikun bsad.
82	122	941	german_prose_with_translit			none	3	1	0	0	khyod kyi yon tan rnams / — „die Darstellung
82	123	941	german_prose			none	0	2	0	0	deiner Vorzüge“ (Vmst 139b).
82	125	942	headword_line	ཀུན་ནས་	nas su	medium	2	2	0	0	ཀུན་ནས་ N kun nas su überall.
82	127	942	latin_other			none	4	0	0	0	phyogs bzi dag ni — / de dagrnams la srun bar
82	128	942	german_prose_with_translit			none	1	3	0	0	byed (metr.) „in den vier Himmelsrichtungen werden sie sie überall (samantena) be-
82	130	942	german_prose			none	0	2	0	0	schützen“ (Suv 128,1, skt. 163,4).
82	132	943	headword_line	ཀུན་ནས་སློང་བ་	nas	medium	2	1	0	0	ཀུན་ནས་སློང་བ་ kun nas sloṅ ba, Kurzf. \kun sloṅ.
82	134	943	latin_other			none	1	0	0	0	1. hervorrufen, hervorbringen.
82	136	943	latin_other			none	3	0	0	0	phyin ci log gis phyin ci log kun nas mi slon
82	137	943	german_prose_with_translit			none	1	4	0	0	„etwas Verkehrtes ruft nicht etwas Verkehrtes hervor (na ... samutthäpayati)“ (K14
82	139	943	latin_other			none	3	0	0	0	68b2, skt. 43,13); las mnon par ’du byed pa
82	140	943	latin_other			none	6	0	0	0	dan fie bar bZag pa dan kun nas bslani ba dan
82	141	943	german_prose_with_translit			none	1	1	0	0	„Karma bilden, anlegen, hervorbringen
82	142	943	german_prose			none	0	2	0	0	(samutthäpita)“ (K12 101b5, skt. 90,19).
82	143	943	german_prose_with_translit			none	2	5	0	0	Lex. synon. kun nas ldan byed „das Erheben“, skt. samutthanam „Tätigkeit, Unter-
82	145	943	german_prose_with_translit			none	1	1	0	0	nehmung“ (Mvy 6523).
82	147	943	latin_other			none	1	0	0	0	2. Erscheinungswelt.
82	149	943	latin_other			none	6	0	0	0	sems de dag ni — dan mi ldan pa — med par
82	150	943	german_prose_with_translit			none	1	4	0	0	gtogs pa’o „diese Gedanken sind nicht mit der
82	151	943	german_prose_with_translit			none	1	1	0	0	Erscheinungswelt (vgl. world of appearance
82	152	943	german_prose			none	0	2	0	0	Conze 1958: 96) verbunden (asamutthäna-
82	153	943	german_prose			none	0	5	0	0	yogäni), sie gehören zu dem, was nicht Er-
82	154	943	german_prose_with_translit			none	1	2	0	0	scheinungswelt ist (asamutthänaparyäpa-
82	155	943	german_prose			none	0	2	0	0	nnäni)“ (K12 145a1, skt. 130,6).
82	157	944	headword_line	ཀུན་ནས་སློང་བ་པོ་	nas	medium	3	2	0	0	ཀུན་ནས་སློང་བ་པོ་ kun nas sloṅ ba po „der Erhe-
82	158	944	german_prose_with_translit			none	1	2	0	0	ber“, i.S.v. Hervorbringer, Er-
82	160	944	german_prose			none	0	5	0	0	zeuger; erscheint als Begriff für die Seele.
82	161	944	german_prose_with_translit			none	3	1	0	0	gzugs la slon ba po’am / — gan yari med „die
82	162	944	german_prose			none	0	5	0	0	Form hat weder einen Heber noch einen Er-
82	164	944	other			none	0	0	0	0	93
82	166	945	headword_line	ཀུན་སྣང་	snaṅı	high	1	0	0	0	ཀུན་སྣང་ kun snaṅı
82	168	945	german_prose			none	0	1	0	0	heber (samutthapakah)“ (K14 40b6, skt.
82	169	945	latin_other			none	5	0	0	0	19,13); chos rnams kyi byed pa po dan / byed
82	170	945	latin_other			none	7	0	0	0	du jugpa dan / slon ba po dan / — dan / tshor
82	171	945	german_prose_with_translit			none	6	2	0	0	ba po dan / tshor bar byed pa dan „der Macher
82	172	945	german_prose			none	0	6	0	0	und Machenlasser, der Erheber und Erhe-
82	173	945	german_prose			none	0	2	0	0	benlasser (samutthapayita), der Empfinder
82	174	945	german_prose			none	0	4	0	0	und Empfindenlasser ... der Daseinsfakto-
82	175	945	german_prose_with_translit			none	3	1	0	0	ren“ (K14 9337, skt. 64,14); bdag dan / sems
82	176	945	latin_other			none	7	0	0	0	can dan / srog dan ... slon ba po dan / — dan...
82	177	945	german_prose			none	0	6	0	0	ran bzin med „das Selbst, das Wesen, das Le-
82	178	945	german_prose			none	0	5	0	0	bensprinzip, der Heber (utthäpaka), der Er-
82	179	945	german_prose			none	0	2	0	0	heber (samutthapaka) [und andere Konzep-
82	180	945	german_prose			none	0	5	0	0	tionen eines ‚Ichs‘] sind ohne Eigennatur“
82	181	945	german_prose			none	0	1	0	0	(K14 51b3 f., skt. 28,14 £.).
82	183	945	german_prose			none	0	5	0	0	Lex. samutthäpakah (Mvy 4683, ın der Abt.
82	184	945	latin_other			none	4	0	0	0	mu stegs gyi bdag tu brjod pa’! min).
82	186	946	headword_line	ཀུན་གནས་	tu	medium	2	2	0	0	ཀུན་གནས་ kun gnas, vgl. Tkun tu gnas pa, [/©//
82	187	946	latin_other			none	2	0	0	0	nas gnas pa.
82	189	946	german_prose_with_translit			none	1	1	0	0	1. Versammlungsort, Halle.
82	190	946	german_prose_with_translit			none	1	3	0	0	Lex. ästhäni, asthanam (r. ästhanam) (Ishe
82	191	946	other			none	0	0	0	0	3b2).
82	192	946	german_prose			none	0	4	0	0	2.N. einer nicht näher bestimmten Tausend-
82	193	946	german_prose			none	0	3	0	0	schaft in Sum-pa.
82	194	946	german_prose_with_translit			none	5	1	0	0	sum pa’i yul la ston sde brgyad ste ... — „im
82	195	946	german_prose			none	0	3	0	0	Lande Sum-pa gibt es acht Tausendschaften,
82	196	946	german_prose			none	0	2	0	0	[darunter] Kun-gnas“ (Nel 236).
82	198	947	headword_line	ཀུན་སྣང་	snaṅ	high	5	1	0	0	ཀུན་སྣང་ kun snaṅ, vgl. ]/5//77 tu snaṅ ba, kun nas
82	199	947	latin_other			none	1	0	0	0	snan ba.
82	201	947	other			none	0	0	0	0	1. ganz rein.
82	203	947	german_prose_with_translit			none	1	6	0	0	Lex. ka sans mit Gl. Zan (Zun) = — (Bon
82	204	947	other			none	0	0	0	0	18,16).
82	206	947	german_prose_with_translit			none	1	3	0	0	"2.N. eines Stüpa, skt. ""Samantäbhäsa."
82	208	947	latin_other			none	7	0	0	0	© di ya na chos kyi mdzod kyi glin gi ran byun
82	209	947	german_prose_with_translit			none	3	6	0	0	gimchodrten — chen po „der große selbstentstandene Stüpa *Samantäbhäsa im Lande
82	211	947	german_prose_with_translit			none	1	3	0	0	*Dharmaganja in Oddiyäna“ (Debn 922,1).
82	213	947	german_prose			none	0	5	0	0	3, N. einer Stadt, skt. *Samantäloka; vgl.
82	214	947	latin_other			none	2	0	0	0	tkun tu snan ba 5.
82	216	947	latin_other			none	7	0	0	0	rgyal po bdun khri bdun ston gron khyer — du
82	217	947	german_prose_with_translit			none	1	4	0	0	"byun „77 000 Könige gab es in der Stadt ""Sa-"
82	218	947	german_prose			none	0	2	0	0	mantäloka“ (Debn 8,7).
83	1	948	headword_line	ཀུན་སྣང་ཁྱབ་པ་	snaṅ khyab pa	high	3	0	0	0	ཀུན་སྣང་ཁྱབ་པ་ kun snaṅ khyab pa
83	3	949	headword_line	ཀུན་སྣང་ཁྱབ་པ་	snaṅ khyab pa	high	3	2	0	0	ཀུན་སྣང་ཁྱབ་པ་ kun snaṅ khyab pa npr. eine Gott-
83	5	949	german_prose_with_translit			none	1	3	0	0	heit der Bon-Religion; entspricht
83	7	949	german_prose_with_translit			none	1	5	0	0	dem buddh. 'Tathägata Vairocana (vgl. SnELL-
83	8	949	german_prose			none	0	1	0	0	GROVE 1967a: 261, Anm. 59).
83	10	949	german_prose_with_translit			none	3	1	0	0	— (Magy 221); —- nam mkha’i nani tshul can
83	11	949	german_prose_with_translit			none	1	2	0	0	„Kun-snan khyab-pa, von himmlischem
83	12	949	german_prose_with_translit			none	1	1	0	0	Charakter“ (Lśdz 7,5).
83	14	950	headword_line	ཀུན་སྣང་དང་པ་ཅན་	snaṅ daṅ pa can	high	4	1	0	0	ཀུན་སྣང་དང་པ་ཅན་ kun snaṅ daṅ pa can, auch kun
83	15	950	german_prose_with_translit			none	2	3	0	0	snan dwan ba can, N. eines Ge-
83	16	950	german_prose			none	0	1	0	0	wässers.
83	18	950	german_prose_with_translit			none	3	4	0	0	Lex. lha min mtsho „See der Asuras“ (brDa);
83	19	950	latin_other			none	5	0	0	0	kun snan dwan ba can = lha min gyi mtsho
83	21	950	german_prose			none	0	1	0	0	(Dagy).
83	23	951	headword_line	ཀུན་སྣང་འབར་བ་	snaṅ	high	2	0	0	0	"ཀུན་སྣང་འབར་བ་ kun snaṅ ""bar ba strahlendes"
83	24	951	german_prose			none	0	1	0	0	Sonnenlicht.
83	26	951	german_prose_with_translit			none	3	1	0	0	Lex. ni ’od 'bar ba (brDa).
83	27	951	tibetan_only	ཀུན་སྤངས་		none	0	0	0	0	ཀུན་སྤངས་ kun spans „alles aufgegeben“.
83	29	951	german_prose_with_translit			none	1	3	0	0	1. auch — pa „einer, der alles aufgegeben
83	30	951	german_prose_with_translit			none	1	3	0	0	hat“, Asket; Bez. einer besonderen Amts-
83	31	951	german_prose			none	0	6	0	0	würde bei den Sa-skya-pa (J. P).
83	33	951	latin_other			none	5	0	0	0	de’i slob ma — thugs rje brtson ’grus „sein
83	34	951	german_prose_with_translit			none	2	3	0	0	Schüler, der Asket Thugs-rje brtson-’grus“
83	35	951	german_prose_with_translit			none	2	1	0	0	(Debn 677,7); ’chad ran gyi spros pa dor te
83	36	951	latin_other			none	4	0	0	0	geig tu bsgom pa la gZol bas — par grags „er gab
83	37	951	german_prose			none	0	6	0	0	die Geschäftigkeit eines Lehrers und Schü-
83	38	951	german_prose			none	0	3	0	0	lers auf, und weil er sich einzig der Medita-
83	39	951	german_prose			none	0	3	0	0	tion wıdmete, wurde er als Asket berühmt“
83	40	951	german_prose_with_translit			none	4	1	0	0	(Debn 678,3); bla ma grags pa rgyal mtshan
83	41	951	latin_other			none	7	0	0	0	pas... ˆ~ mdzad pa’i nan dgun lo ni Su rtsa drug
83	42	951	german_prose_with_translit			none	3	3	0	0	pa la grons „der Bla-ma Grags-pa rgyal-
83	43	951	german_prose_with_translit			none	1	4	0	0	mtshan starb als Asket mit 26 Jahren“
83	44	951	german_prose_with_translit			none	5	2	0	0	(Debm 2429); Ze bdun pa sin bya la ¬ mdzad
