bucket	token	count
wts_1_34:umlaut_translit_candidate	upasthäna	3
wts_1_34:umlaut_translit_candidate	śrävasti	3
wts_1_34:umlaut_translit_candidate	lokadhätuh	3
wts_1_34:umlaut_translit_candidate	bergabwärts	3
wts_1_34:umlaut_translit_candidate	särdham	3
wts_1_34:umlaut_translit_candidate	Mahästhämapräpta	3
wts_1_34:umlaut_translit_candidate	Wörterbuchprojekts	2
wts_1_34:umlaut_translit_candidate	Gurugunadharmäkara	2
wts_1_34:umlaut_translit_candidate	Abhayäkaragupta	2
wts_1_34:umlaut_translit_candidate	Visäkhadeva	2
wts_1_34:umlaut_translit_candidate	Gäthäkosa	2
wts_1_34:umlaut_translit_candidate	Satagäthä	2
wts_1_34:umlaut_translit_candidate	Abhidhänavisvalocanam	2
wts_1_34:umlaut_translit_candidate	Suvarnabhäsottamasütra	2
wts_1_34:umlaut_translit_candidate	Täranäthae	2
wts_1_34:umlaut_translit_candidate	Täranätha’s	2
wts_1_34:umlaut_translit_candidate	Hautschädigungen	2
wts_1_34:umlaut_translit_candidate	Gandhaküti	2
wts_1_34:umlaut_translit_candidate	Käśi	2
wts_1_34:umlaut_translit_candidate	Kalhära	2
wts_1_34:umlaut_translit_candidate	kumudabändhava	2
wts_1_34:umlaut_translit_candidate	Mahäbhärata	2
wts_1_34:umlaut_translit_candidate	räjadhäni	2
wts_1_34:umlaut_translit_candidate	Änandagarbha	2
wts_1_34:umlaut_translit_candidate	Mahäsamantadhara	2
wts_1_34:umlaut_translit_candidate	avabhäsayantı	2
wts_1_34:umlaut_translit_candidate	sammädha	2
wts_1_34:umlaut_translit_candidate	Blutströmen	2
wts_1_34:umlaut_translit_candidate	Samantäbhäsa	2
wts_1_34:umlaut_translit_candidate	cherbewußtsein	2
wts_1_34:umlaut_translit_candidate	bewußtsein	2
wts_1_34:umlaut_translit_candidate	Subhüti	2
wts_1_34:umlaut_translit_candidate	Bootsführer	2
wts_1_34:umlaut_translit_candidate	Bhadrakalpika-Sütra	2
wts_1_34:umlaut_translit_candidate	Prasädapratibhodbhava	2
wts_1_34:umlaut_translit_candidate	Dharma-König	2
wts_1_34:umlaut_translit_candidate	Mahäsiddhas	2
wts_1_34:umlaut_translit_candidate	thä	2
wts_1_34:umlaut_translit_candidate	Nägabuddhi	2
wts_1_34:umlaut_translit_candidate	Bhäradväja	2
wts_1_34:umlaut_translit_candidate	Buddhasöhne	2
wts_1_34:umlaut_translit_candidate	tsä-ba	2
wts_1_34:umlaut_translit_candidate	Muschelhörner	2
wts_1_34:umlaut_translit_candidate	vyavasthäpayanti	2
wts_1_34:umlaut_translit_candidate	Sthaviragäthä	2
wts_1_34:umlaut_translit_candidate	Führungsamtsträger	2
wts_1_34:umlaut_translit_candidate	Samädhi-Meditation	2
wts_1_34:umlaut_translit_candidate	Lautstärke	2
wts_1_34:umlaut_translit_candidate	vasthä	2
wts_1_34:umlaut_translit_candidate	herabhängend	2
